txn_id,nextReviewTime_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
86139,6,1.65,1,1.65,NaN,1.65,1.65,1.65,NaN,0.0,NaN,NaN,1.65,0.0,NaN,NaN
86230,30,21.8,1,21.8,NaN,21.8,21.8,21.8,NaN,0.0,NaN,NaN,21.8,0.0,NaN,NaN
86275,19,39.2,1,39.2,NaN,39.2,39.2,39.2,NaN,0.0,NaN,NaN,39.2,0.0,NaN,NaN
86338,5,5.46,1,5.46,NaN,5.46,5.46,5.46,NaN,0.0,NaN,NaN,5.46,0.0,NaN,NaN
86505,5,10.95,1,10.95,NaN,10.95,10.95,10.95,NaN,0.0,NaN,NaN,10.95,0.0,NaN,NaN
86581,1,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
86825,11,201.6,1,201.6,NaN,201.6,201.6,201.6,NaN,0.0,NaN,NaN,201.6,0.0,NaN,NaN
86890,10,4.98,1,4.98,NaN,4.98,4.98,4.98,NaN,0.0,NaN,NaN,4.98,0.0,NaN,NaN
86906,10,42.0,1,42.0,NaN,42.0,42.0,42.0,NaN,0.0,NaN,NaN,42.0,0.0,NaN,NaN
87167,18,5.8,1,5.8,NaN,5.8,5.8,5.8,NaN,0.0,NaN,NaN,5.8,0.0,NaN,NaN
87168,2,10.56,1,10.56,NaN,10.56,10.56,10.56,NaN,0.0,NaN,NaN,10.56,0.0,NaN,NaN
87234,13,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
87246,17,1.65,1,1.65,NaN,1.65,1.65,1.65,NaN,0.0,NaN,NaN,1.65,0.0,NaN,NaN
87321,28,24.9,1,24.9,NaN,24.9,24.9,24.9,NaN,0.0,NaN,NaN,24.9,0.0,NaN,NaN
87672,6,61.2,1,61.2,NaN,61.2,61.2,61.2,NaN,0.0,NaN,NaN,61.2,0.0,NaN,NaN
87956,8,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
88192,26,43.75,1,43.75,NaN,43.75,43.75,43.75,NaN,0.0,NaN,NaN,43.75,0.0,NaN,NaN
88251,13,184.08,1,184.08,NaN,184.08,184.08,184.08,NaN,0.0,NaN,NaN,184.08,0.0,NaN,NaN
88642,12,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
88680,2,2.73,1,2.73,NaN,2.73,2.73,2.73,NaN,0.0,NaN,NaN,2.73,0.0,NaN,NaN
88881,3,93.18,1,93.18,NaN,93.18,93.18,93.18,NaN,0.0,NaN,NaN,93.18,0.0,NaN,NaN
89977,9,907.0,1,907.0,NaN,907.0,907.0,907.0,NaN,0.0,NaN,NaN,907.0,0.0,NaN,NaN
90159,25,7.65,1,7.65,NaN,7.65,7.65,7.65,NaN,0.0,NaN,NaN,7.65,0.0,NaN,NaN
50092,17,440.89,1,440.89,NaN,440.89,440.89,440.89,NaN,0.0,NaN,NaN,440.89,0.0,NaN,NaN
50705,13,156.74,1,156.74,NaN,156.74,156.74,156.74,NaN,0.0,NaN,NaN,156.74,0.0,NaN,NaN
50820,22,133.07,1,133.07,NaN,133.07,133.07,133.07,NaN,0.0,NaN,NaN,133.07,0.0,NaN,NaN
51187,23,23.85,1,23.85,NaN,23.85,23.85,23.85,NaN,0.0,NaN,NaN,23.85,0.0,NaN,NaN
51500,10,274.73,1,274.73,NaN,274.73,274.73,274.73,NaN,0.0,NaN,NaN,274.73,0.0,NaN,NaN
51501,9,274.73,1,274.73,NaN,274.73,274.73,274.73,NaN,0.0,NaN,NaN,274.73,0.0,NaN,NaN
51997,12,20.4,1,20.4,NaN,20.4,20.4,20.4,NaN,0.0,NaN,NaN,20.4,0.0,NaN,NaN
52616,25,299.6,1,299.6,NaN,299.6,299.6,299.6,NaN,0.0,NaN,NaN,299.6,0.0,NaN,NaN
52766,24,730.88,1,730.88,NaN,730.88,730.88,730.88,NaN,0.0,NaN,NaN,730.88,0.0,NaN,NaN
52990,7,119.49,1,119.49,NaN,119.49,119.49,119.49,NaN,0.0,NaN,NaN,119.49,0.0,NaN,NaN
53583,16,577.3,1,577.3,NaN,577.3,577.3,577.3,NaN,0.0,NaN,NaN,577.3,0.0,NaN,NaN
53700,23,398.6,1,398.6,NaN,398.6,398.6,398.6,NaN,0.0,NaN,NaN,398.6,0.0,NaN,NaN
53800,9,376.31,1,376.31,NaN,376.31,376.31,376.31,NaN,0.0,NaN,NaN,376.31,0.0,NaN,NaN
53862,6,904.66,1,904.66,NaN,904.66,904.66,904.66,NaN,0.0,NaN,NaN,904.66,0.0,NaN,NaN
54359,3,203.8,1,203.8,NaN,203.8,203.8,203.8,NaN,0.0,NaN,NaN,203.8,0.0,NaN,NaN
54378,26,378.0,1,378.0,NaN,378.0,378.0,378.0,NaN,0.0,NaN,NaN,378.0,0.0,NaN,NaN
54802,27,585.0,1,585.0,NaN,585.0,585.0,585.0,NaN,0.0,NaN,NaN,585.0,0.0,NaN,NaN
54911,23,1306.28,1,1306.28,NaN,1306.28,1306.28,1306.28,NaN,0.0,NaN,NaN,1306.28,0.0,NaN,NaN
55241,6,379.74,1,379.74,NaN,379.74,379.74,379.74,NaN,0.0,NaN,NaN,379.74,0.0,NaN,NaN
55275,27,383.6,1,383.6,NaN,383.6,383.6,383.6,NaN,0.0,NaN,NaN,383.6,0.0,NaN,NaN
55485,28,597.58,1,597.58,NaN,597.58,597.58,597.58,NaN,0.0,NaN,NaN,597.58,0.0,NaN,NaN
55524,26,1097.58,1,1097.58,NaN,1097.58,1097.58,1097.58,NaN,0.0,NaN,NaN,1097.58,0.0,NaN,NaN
55706,28,399.6,1,399.6,NaN,399.6,399.6,399.6,NaN,0.0,NaN,NaN,399.6,0.0,NaN,NaN
55790,4,402.66,1,402.66,NaN,402.66,402.66,402.66,NaN,0.0,NaN,NaN,402.66,0.0,NaN,NaN
56091,11,189.9,1,189.9,NaN,189.9,189.9,189.9,NaN,0.0,NaN,NaN,189.9,0.0,NaN,NaN
56224,17,203.35,1,203.35,NaN,203.35,203.35,203.35,NaN,0.0,NaN,NaN,203.35,0.0,NaN,NaN
56391,21,382.1,1,382.1,NaN,382.1,382.1,382.1,NaN,0.0,NaN,NaN,382.1,0.0,NaN,NaN
56445,16,108.32,1,108.32,NaN,108.32,108.32,108.32,NaN,0.0,NaN,NaN,108.32,0.0,NaN,NaN
56603,27,99.59,1,99.59,NaN,99.59,99.59,99.59,NaN,0.0,NaN,NaN,99.59,0.0,NaN,NaN
56964,12,298.5,1,298.5,NaN,298.5,298.5,298.5,NaN,0.0,NaN,NaN,298.5,0.0,NaN,NaN
57298,21,292.3,1,292.3,NaN,292.3,292.3,292.3,NaN,0.0,NaN,NaN,292.3,0.0,NaN,NaN
57427,8,138.88,1,138.88,NaN,138.88,138.88,138.88,NaN,0.0,NaN,NaN,138.88,0.0,NaN,NaN
57589,27,4666.44,1,4666.44,NaN,4666.44,4666.44,4666.44,NaN,0.0,NaN,NaN,4666.44,0.0,NaN,NaN
57620,22,368.36,1,368.36,NaN,368.36,368.36,368.36,NaN,0.0,NaN,NaN,368.36,0.0,NaN,NaN
57627,21,344.9,1,344.9,NaN,344.9,344.9,344.9,NaN,0.0,NaN,NaN,344.9,0.0,NaN,NaN
57717,12,222.9,1,222.9,NaN,222.9,222.9,222.9,NaN,0.0,NaN,NaN,222.9,0.0,NaN,NaN
57728,24,316.02,1,316.02,NaN,316.02,316.02,316.02,NaN,0.0,NaN,NaN,316.02,0.0,NaN,NaN
57914,20,345.92,1,345.92,NaN,345.92,345.92,345.92,NaN,0.0,NaN,NaN,345.92,0.0,NaN,NaN
58093,12,74.7,1,74.7,NaN,74.7,74.7,74.7,NaN,0.0,NaN,NaN,74.7,0.0,NaN,NaN
58218,3,197.94,1,197.94,NaN,197.94,197.94,197.94,NaN,0.0,NaN,NaN,197.94,0.0,NaN,NaN
58326,2,458.87,1,458.87,NaN,458.87,458.87,458.87,NaN,0.0,NaN,NaN,458.87,0.0,NaN,NaN
58359,16,433.9,1,433.9,NaN,433.9,433.9,433.9,NaN,0.0,NaN,NaN,433.9,0.0,NaN,NaN
58603,18,1169.95,1,1169.95,NaN,1169.95,1169.95,1169.95,NaN,0.0,NaN,NaN,1169.95,0.0,NaN,NaN
58660,5,1622.41,1,1622.41,NaN,1622.41,1622.41,1622.41,NaN,0.0,NaN,NaN,1622.41,0.0,NaN,NaN
58791,30,72.0,1,72.0,NaN,72.0,72.0,72.0,NaN,0.0,NaN,NaN,72.0,0.0,NaN,NaN
59101,7,465.32,1,465.32,NaN,465.32,465.32,465.32,NaN,0.0,NaN,NaN,465.32,0.0,NaN,NaN
59494,15,153.0,1,153.0,NaN,153.0,153.0,153.0,NaN,0.0,NaN,NaN,153.0,0.0,NaN,NaN
59684,26,81.6,1,81.6,NaN,81.6,81.6,81.6,NaN,0.0,NaN,NaN,81.6,0.0,NaN,NaN
59881,4,186.5,1,186.5,NaN,186.5,186.5,186.5,NaN,0.0,NaN,NaN,186.5,0.0,NaN,NaN
59983,1,2945.5,1,2945.5,NaN,2945.5,2945.5,2945.5,NaN,0.0,NaN,NaN,2945.5,0.0,NaN,NaN
60986,12,565.0,1,565.0,NaN,565.0,565.0,565.0,NaN,0.0,NaN,NaN,565.0,0.0,NaN,NaN
61560,30,305.02,1,305.02,NaN,305.02,305.02,305.02,NaN,0.0,NaN,NaN,305.02,0.0,NaN,NaN
61688,23,2764.29,1,2764.29,NaN,2764.29,2764.29,2764.29,NaN,0.0,NaN,NaN,2764.29,0.0,NaN,NaN
61841,15,127.66,1,127.66,NaN,127.66,127.66,127.66,NaN,0.0,NaN,NaN,127.66,0.0,NaN,NaN
61894,7,102.02,1,102.02,NaN,102.02,102.02,102.02,NaN,0.0,NaN,NaN,102.02,0.0,NaN,NaN
62118,14,141.3,1,141.3,NaN,141.3,141.3,141.3,NaN,0.0,NaN,NaN,141.3,0.0,NaN,NaN
62153,21,85.36,1,85.36,NaN,85.36,85.36,85.36,NaN,0.0,NaN,NaN,85.36,0.0,NaN,NaN
62338,30,120.82,1,120.82,NaN,120.82,120.82,120.82,NaN,0.0,NaN,NaN,120.82,0.0,NaN,NaN
63248,15,17.4,1,17.4,NaN,17.4,17.4,17.4,NaN,0.0,NaN,NaN,17.4,0.0,NaN,NaN
63342,22,317.6,1,317.6,NaN,317.6,317.6,317.6,NaN,0.0,NaN,NaN,317.6,0.0,NaN,NaN
63436,30,107.4,1,107.4,NaN,107.4,107.4,107.4,NaN,0.0,NaN,NaN,107.4,0.0,NaN,NaN
63501,27,82.79,1,82.79,NaN,82.79,82.79,82.79,NaN,0.0,NaN,NaN,82.79,0.0,NaN,NaN
63733,4,672.19,1,672.19,NaN,672.19,672.19,672.19,NaN,0.0,NaN,NaN,672.19,0.0,NaN,NaN
63860,9,455.25,1,455.25,NaN,455.25,455.25,455.25,NaN,0.0,NaN,NaN,455.25,0.0,NaN,NaN
64095,23,320.83,1,320.83,NaN,320.83,320.83,320.83,NaN,0.0,NaN,NaN,320.83,0.0,NaN,NaN
64202,24,166.8,1,166.8,NaN,166.8,166.8,166.8,NaN,0.0,NaN,NaN,166.8,0.0,NaN,NaN
64262,9,2517.44,1,2517.44,NaN,2517.44,2517.44,2517.44,NaN,0.0,NaN,NaN,2517.44,0.0,NaN,NaN
64358,17,477.68,1,477.68,NaN,477.68,477.68,477.68,NaN,0.0,NaN,NaN,477.68,0.0,NaN,NaN
64688,22,80.82,1,80.82,NaN,80.82,80.82,80.82,NaN,0.0,NaN,NaN,80.82,0.0,NaN,NaN
64773,5,1001.21,1,1001.21,NaN,1001.21,1001.21,1001.21,NaN,0.0,NaN,NaN,1001.21,0.0,NaN,NaN
64967,7,40.0,1,40.0,NaN,40.0,40.0,40.0,NaN,0.0,NaN,NaN,40.0,0.0,NaN,NaN
65015,26,76.38,1,76.38,NaN,76.38,76.38,76.38,NaN,0.0,NaN,NaN,76.38,0.0,NaN,NaN
65016,23,76.38,1,76.38,NaN,76.38,76.38,76.38,NaN,0.0,NaN,NaN,76.38,0.0,NaN,NaN
65117,21,88.55,1,88.55,NaN,88.55,88.55,88.55,NaN,0.0,NaN,NaN,88.55,0.0,NaN,NaN
65293,19,655.79,1,655.79,NaN,655.79,655.79,655.79,NaN,0.0,NaN,NaN,655.79,0.0,NaN,NaN
65502,2,108.94,1,108.94,NaN,108.94,108.94,108.94,NaN,0.0,NaN,NaN,108.94,0.0,NaN,NaN
66584,2,214.8,1,214.8,NaN,214.8,214.8,214.8,NaN,0.0,NaN,NaN,214.8,0.0,NaN,NaN
66689,8,477.9,1,477.9,NaN,477.9,477.9,477.9,NaN,0.0,NaN,NaN,477.9,0.0,NaN,NaN
66767,22,433.25,1,433.25,NaN,433.25,433.25,433.25,NaN,0.0,NaN,NaN,433.25,0.0,NaN,NaN
67704,21,126.35,1,126.35,NaN,126.35,126.35,126.35,NaN,0.0,NaN,NaN,126.35,0.0,NaN,NaN
67952,5,1021.92,1,1021.92,NaN,1021.92,1021.92,1021.92,NaN,0.0,NaN,NaN,1021.92,0.0,NaN,NaN
68259,16,214.82,1,214.82,NaN,214.82,214.82,214.82,NaN,0.0,NaN,NaN,214.82,0.0,NaN,NaN
68384,10,440.7,1,440.7,NaN,440.7,440.7,440.7,NaN,0.0,NaN,NaN,440.7,0.0,NaN,NaN
68512,16,339.24,1,339.24,NaN,339.24,339.24,339.24,NaN,0.0,NaN,NaN,339.24,0.0,NaN,NaN
68613,12,689.27,1,689.27,NaN,689.27,689.27,689.27,NaN,0.0,NaN,NaN,689.27,0.0,NaN,NaN
69148,13,161.4,1,161.4,NaN,161.4,161.4,161.4,NaN,0.0,NaN,NaN,161.4,0.0,NaN,NaN
69221,15,809.11,1,809.11,NaN,809.11,809.11,809.11,NaN,0.0,NaN,NaN,809.11,0.0,NaN,NaN
69304,1,662.03,1,662.03,NaN,662.03,662.03,662.03,NaN,0.0,NaN,NaN,662.03,0.0,NaN,NaN
69487,25,302.25,1,302.25,NaN,302.25,302.25,302.25,NaN,0.0,NaN,NaN,302.25,0.0,NaN,NaN
69517,5,98.38,1,98.38,NaN,98.38,98.38,98.38,NaN,0.0,NaN,NaN,98.38,0.0,NaN,NaN
69626,20,349.02,1,349.02,NaN,349.02,349.02,349.02,NaN,0.0,NaN,NaN,349.02,0.0,NaN,NaN
70021,17,34.68,1,34.68,NaN,34.68,34.68,34.68,NaN,0.0,NaN,NaN,34.68,0.0,NaN,NaN
70258,18,989.49,1,989.49,NaN,989.49,989.49,989.49,NaN,0.0,NaN,NaN,989.49,0.0,NaN,NaN
70430,8,247.42,1,247.42,NaN,247.42,247.42,247.42,NaN,0.0,NaN,NaN,247.42,0.0,NaN,NaN
70980,18,642.42,1,642.42,NaN,642.42,642.42,642.42,NaN,0.0,NaN,NaN,642.42,0.0,NaN,NaN
71148,30,149.7,1,149.7,NaN,149.7,149.7,149.7,NaN,0.0,NaN,NaN,149.7,0.0,NaN,NaN
71262,26,1585.92,1,1585.92,NaN,1585.92,1585.92,1585.92,NaN,0.0,NaN,NaN,1585.92,0.0,NaN,NaN
71406,7,161.82,1,161.82,NaN,161.82,161.82,161.82,NaN,0.0,NaN,NaN,161.82,0.0,NaN,NaN
72058,6,137.56,1,137.56,NaN,137.56,137.56,137.56,NaN,0.0,NaN,NaN,137.56,0.0,NaN,NaN
72338,9,8281.12,1,8281.12,NaN,8281.12,8281.12,8281.12,NaN,0.0,NaN,NaN,8281.12,0.0,NaN,NaN
72606,18,351.47,1,351.47,NaN,351.47,351.47,351.47,NaN,0.0,NaN,NaN,351.47,0.0,NaN,NaN
72621,5,1244.44,1,1244.44,NaN,1244.44,1244.44,1244.44,NaN,0.0,NaN,NaN,1244.44,0.0,NaN,NaN
73161,14,588.41,1,588.41,NaN,588.41,588.41,588.41,NaN,0.0,NaN,NaN,588.41,0.0,NaN,NaN
73200,18,434.1,1,434.1,NaN,434.1,434.1,434.1,NaN,0.0,NaN,NaN,434.1,0.0,NaN,NaN
74079,11,234.0,1,234.0,NaN,234.0,234.0,234.0,NaN,0.0,NaN,NaN,234.0,0.0,NaN,NaN
74590,22,188.05,1,188.05,NaN,188.05,188.05,188.05,NaN,0.0,NaN,NaN,188.05,0.0,NaN,NaN
74622,30,196.35,1,196.35,NaN,196.35,196.35,196.35,NaN,0.0,NaN,NaN,196.35,0.0,NaN,NaN
74858,4,312.98,1,312.98,NaN,312.98,312.98,312.98,NaN,0.0,NaN,NaN,312.98,0.0,NaN,NaN
74887,9,30.0,1,30.0,NaN,30.0,30.0,30.0,NaN,0.0,NaN,NaN,30.0,0.0,NaN,NaN
75060,1,171.8,1,171.8,NaN,171.8,171.8,171.8,NaN,0.0,NaN,NaN,171.8,0.0,NaN,NaN
75158,21,264.62,1,264.62,NaN,264.62,264.62,264.62,NaN,0.0,NaN,NaN,264.62,0.0,NaN,NaN
75755,9,620.13,1,620.13,NaN,620.13,620.13,620.13,NaN,0.0,NaN,NaN,620.13,0.0,NaN,NaN
76028,2,306.0,1,306.0,NaN,306.0,306.0,306.0,NaN,0.0,NaN,NaN,306.0,0.0,NaN,NaN
76313,27,354.36,1,354.36,NaN,354.36,354.36,354.36,NaN,0.0,NaN,NaN,354.36,0.0,NaN,NaN
76477,2,283.89,1,283.89,NaN,283.89,283.89,283.89,NaN,0.0,NaN,NaN,283.89,0.0,NaN,NaN
77163,24,177.64,1,177.64,NaN,177.64,177.64,177.64,NaN,0.0,NaN,NaN,177.64,0.0,NaN,NaN
77234,26,185.11,1,185.11,NaN,185.11,185.11,185.11,NaN,0.0,NaN,NaN,185.11,0.0,NaN,NaN
77570,17,128.37,1,128.37,NaN,128.37,128.37,128.37,NaN,0.0,NaN,NaN,128.37,0.0,NaN,NaN
77620,26,499.83,1,499.83,NaN,499.83,499.83,499.83,NaN,0.0,NaN,NaN,499.83,0.0,NaN,NaN
78210,18,175.89,1,175.89,NaN,175.89,175.89,175.89,NaN,0.0,NaN,NaN,175.89,0.0,NaN,NaN
78472,24,71.7,1,71.7,NaN,71.7,71.7,71.7,NaN,0.0,NaN,NaN,71.7,0.0,NaN,NaN
78746,11,253.02,1,253.02,NaN,253.02,253.02,253.02,NaN,0.0,NaN,NaN,253.02,0.0,NaN,NaN
79177,26,1764.72,1,1764.72,NaN,1764.72,1764.72,1764.72,NaN,0.0,NaN,NaN,1764.72,0.0,NaN,NaN
79275,14,613.68,1,613.68,NaN,613.68,613.68,613.68,NaN,0.0,NaN,NaN,613.68,0.0,NaN,NaN
79361,3,372.42,1,372.42,NaN,372.42,372.42,372.42,NaN,0.0,NaN,NaN,372.42,0.0,NaN,NaN
79423,11,256.06,1,256.06,NaN,256.06,256.06,256.06,NaN,0.0,NaN,NaN,256.06,0.0,NaN,NaN
79599,14,325.01,1,325.01,NaN,325.01,325.01,325.01,NaN,0.0,NaN,NaN,325.01,0.0,NaN,NaN
79745,11,273.51,1,273.51,NaN,273.51,273.51,273.51,NaN,0.0,NaN,NaN,273.51,0.0,NaN,NaN
80139,21,483.99,1,483.99,NaN,483.99,483.99,483.99,NaN,0.0,NaN,NaN,483.99,0.0,NaN,NaN
80152,23,152.66,1,152.66,NaN,152.66,152.66,152.66,NaN,0.0,NaN,NaN,152.66,0.0,NaN,NaN
80273,22,1301.0,1,1301.0,NaN,1301.0,1301.0,1301.0,NaN,0.0,NaN,NaN,1301.0,0.0,NaN,NaN
80710,28,165.3,1,165.3,NaN,165.3,165.3,165.3,NaN,0.0,NaN,NaN,165.3,0.0,NaN,NaN
80886,21,936.64,1,936.64,NaN,936.64,936.64,936.64,NaN,0.0,NaN,NaN,936.64,0.0,NaN,NaN
81847,19,474.16,1,474.16,NaN,474.16,474.16,474.16,NaN,0.0,NaN,NaN,474.16,0.0,NaN,NaN
82790,26,206.45,1,206.45,NaN,206.45,206.45,206.45,NaN,0.0,NaN,NaN,206.45,0.0,NaN,NaN
82791,1,506.96,1,506.96,NaN,506.96,506.96,506.96,NaN,0.0,NaN,NaN,506.96,0.0,NaN,NaN
82854,30,251.59,1,251.59,NaN,251.59,251.59,251.59,NaN,0.0,NaN,NaN,251.59,0.0,NaN,NaN
83084,10,323.52,1,323.52,NaN,323.52,323.52,323.52,NaN,0.0,NaN,NaN,323.52,0.0,NaN,NaN
83145,9,154.97,1,154.97,NaN,154.97,154.97,154.97,NaN,0.0,NaN,NaN,154.97,0.0,NaN,NaN
83624,28,319.08,1,319.08,NaN,319.08,319.08,319.08,NaN,0.0,NaN,NaN,319.08,0.0,NaN,NaN
83872,17,186.4,1,186.4,NaN,186.4,186.4,186.4,NaN,0.0,NaN,NaN,186.4,0.0,NaN,NaN
84013,23,302.4,1,302.4,NaN,302.4,302.4,302.4,NaN,0.0,NaN,NaN,302.4,0.0,NaN,NaN
84148,17,154.05,1,154.05,NaN,154.05,154.05,154.05,NaN,0.0,NaN,NaN,154.05,0.0,NaN,NaN
84374,20,27.0,1,27.0,NaN,27.0,27.0,27.0,NaN,0.0,NaN,NaN,27.0,0.0,NaN,NaN
84519,2,1136.32,1,1136.32,NaN,1136.32,1136.32,1136.32,NaN,0.0,NaN,NaN,1136.32,0.0,NaN,NaN
84926,1,6.65,1,6.65,NaN,6.65,6.65,6.65,NaN,0.0,NaN,NaN,6.65,0.0,NaN,NaN
84964,25,21.9,1,21.9,NaN,21.9,21.9,21.9,NaN,0.0,NaN,NaN,21.9,0.0,NaN,NaN
85000,22,8.4,1,8.4,NaN,8.4,8.4,8.4,NaN,0.0,NaN,NaN,8.4,0.0,NaN,NaN
85059,17,29.9,1,29.9,NaN,29.9,29.9,29.9,NaN,0.0,NaN,NaN,29.9,0.0,NaN,NaN
85373,1,22.57,1,22.57,NaN,22.57,22.57,22.57,NaN,0.0,NaN,NaN,22.57,0.0,NaN,NaN
85483,12,54.6,1,54.6,NaN,54.6,54.6,54.6,NaN,0.0,NaN,NaN,54.6,0.0,NaN,NaN
85550,11,208.16,1,208.16,NaN,208.16,208.16,208.16,NaN,0.0,NaN,NaN,208.16,0.0,NaN,NaN
86204,15,15.05,1,15.05,NaN,15.05,15.05,15.05,NaN,0.0,NaN,NaN,15.05,0.0,NaN,NaN
86234,16,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
86306,12,6.35,1,6.35,NaN,6.35,6.35,6.35,NaN,0.0,NaN,NaN,6.35,0.0,NaN,NaN
86317,9,355.12,1,355.12,NaN,355.12,355.12,355.12,NaN,0.0,NaN,NaN,355.12,0.0,NaN,NaN
86472,15,49.3,1,49.3,NaN,49.3,49.3,49.3,NaN,0.0,NaN,NaN,49.3,0.0,NaN,NaN
86593,9,14.7,1,14.7,NaN,14.7,14.7,14.7,NaN,0.0,NaN,NaN,14.7,0.0,NaN,NaN
86670,18,19.98,1,19.98,NaN,19.98,19.98,19.98,NaN,0.0,NaN,NaN,19.98,0.0,NaN,NaN
86680,4,51.0,1,51.0,NaN,51.0,51.0,51.0,NaN,0.0,NaN,NaN,51.0,0.0,NaN,NaN
86992,5,262.8,1,262.8,NaN,262.8,262.8,262.8,NaN,0.0,NaN,NaN,262.8,0.0,NaN,NaN
87114,2,6.25,1,6.25,NaN,6.25,6.25,6.25,NaN,0.0,NaN,NaN,6.25,0.0,NaN,NaN
87423,27,35.6,1,35.6,NaN,35.6,35.6,35.6,NaN,0.0,NaN,NaN,35.6,0.0,NaN,NaN
87482,28,29.85,1,29.85,NaN,29.85,29.85,29.85,NaN,0.0,NaN,NaN,29.85,0.0,NaN,NaN
87714,28,59.6,1,59.6,NaN,59.6,59.6,59.6,NaN,0.0,NaN,NaN,59.6,0.0,NaN,NaN
87792,3,21.25,1,21.25,NaN,21.25,21.25,21.25,NaN,0.0,NaN,NaN,21.25,0.0,NaN,NaN
88186,25,43.56,1,43.56,NaN,43.56,43.56,43.56,NaN,0.0,NaN,NaN,43.56,0.0,NaN,NaN
88935,18,17.58,1,17.58,NaN,17.58,17.58,17.58,NaN,0.0,NaN,NaN,17.58,0.0,NaN,NaN
89019,22,1829.84,1,1829.84,NaN,1829.84,1829.84,1829.84,NaN,0.0,NaN,NaN,1829.84,0.0,NaN,NaN
89501,18,23.13,1,23.13,NaN,23.13,23.13,23.13,NaN,0.0,NaN,NaN,23.13,0.0,NaN,NaN
89531,12,77.84,1,77.84,NaN,77.84,77.84,77.84,NaN,0.0,NaN,NaN,77.84,0.0,NaN,NaN
89700,14,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
89796,15,11.95,1,11.95,NaN,11.95,11.95,11.95,NaN,0.0,NaN,NaN,11.95,0.0,NaN,NaN
89959,11,19.95,1,19.95,NaN,19.95,19.95,19.95,NaN,0.0,NaN,NaN,19.95,0.0,NaN,NaN
90157,4,43.25,1,43.25,NaN,43.25,43.25,43.25,NaN,0.0,NaN,NaN,43.25,0.0,NaN,NaN
90206,29,15.9,1,15.9,NaN,15.9,15.9,15.9,NaN,0.0,NaN,NaN,15.9,0.0,NaN,NaN
90364,18,8.2,1,8.2,NaN,8.2,8.2,8.2,NaN,0.0,NaN,NaN,8.2,0.0,NaN,NaN
90508,28,15.3,1,15.3,NaN,15.3,15.3,15.3,NaN,0.0,NaN,NaN,15.3,0.0,NaN,NaN
90571,21,21.88,1,21.88,NaN,21.88,21.88,21.88,NaN,0.0,NaN,NaN,21.88,0.0,NaN,NaN
90899,27,81.36,1,81.36,NaN,81.36,81.36,81.36,NaN,0.0,NaN,NaN,81.36,0.0,NaN,NaN
91073,22,54.75,1,54.75,NaN,54.75,54.75,54.75,NaN,0.0,NaN,NaN,54.75,0.0,NaN,NaN
91105,26,9500.0,1,9500.0,NaN,9500.0,9500.0,9500.0,NaN,0.0,NaN,NaN,9500.0,0.0,NaN,NaN
50163,15,215.15,1,215.15,NaN,215.15,215.15,215.15,NaN,0.0,NaN,NaN,215.15,0.0,NaN,NaN
50405,19,44.4,1,44.4,NaN,44.4,44.4,44.4,NaN,0.0,NaN,NaN,44.4,0.0,NaN,NaN
50854,10,511.56,1,511.56,NaN,511.56,511.56,511.56,NaN,0.0,NaN,NaN,511.56,0.0,NaN,NaN
51222,21,305.45,1,305.45,NaN,305.45,305.45,305.45,NaN,0.0,NaN,NaN,305.45,0.0,NaN,NaN
51458,3,1982.41,1,1982.41,NaN,1982.41,1982.41,1982.41,NaN,0.0,NaN,NaN,1982.41,0.0,NaN,NaN
51470,23,651.83,1,651.83,NaN,651.83,651.83,651.83,NaN,0.0,NaN,NaN,651.83,0.0,NaN,NaN
51673,1,1206.72,1,1206.72,NaN,1206.72,1206.72,1206.72,NaN,0.0,NaN,NaN,1206.72,0.0,NaN,NaN
51696,17,1.9,1,1.9,NaN,1.9,1.9,1.9,NaN,0.0,NaN,NaN,1.9,0.0,NaN,NaN
52483,2,134.14,1,134.14,NaN,134.14,134.14,134.14,NaN,0.0,NaN,NaN,134.14,0.0,NaN,NaN
52593,16,300.42,1,300.42,NaN,300.42,300.42,300.42,NaN,0.0,NaN,NaN,300.42,0.0,NaN,NaN
