txn_id,nextReviewTime_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
84882,1,92.5,1,92.5,NaN,92.5,92.5,92.5,NaN,0.0,NaN,NaN,92.5,0.0,NaN,NaN
85076,1,22.05,1,22.05,NaN,22.05,22.05,22.05,NaN,0.0,NaN,NaN,22.05,0.0,NaN,NaN
85331,2,3.67,1,3.67,NaN,3.67,3.67,3.67,NaN,0.0,NaN,NaN,3.67,0.0,NaN,NaN
85413,1,17.8,1,17.8,NaN,17.8,17.8,17.8,NaN,0.0,NaN,NaN,17.8,0.0,NaN,NaN
85663,3,66.33,1,66.33,NaN,66.33,66.33,66.33,NaN,0.0,NaN,NaN,66.33,0.0,NaN,NaN
85931,2,20.7,1,20.7,NaN,20.7,20.7,20.7,NaN,0.0,NaN,NaN,20.7,0.0,NaN,NaN
86060,1,14.39,1,14.39,NaN,14.39,14.39,14.39,NaN,0.0,NaN,NaN,14.39,0.0,NaN,NaN
86170,2,5.1,1,5.1,NaN,5.1,5.1,5.1,NaN,0.0,NaN,NaN,5.1,0.0,NaN,NaN
86546,1,35.7,1,35.7,NaN,35.7,35.7,35.7,NaN,0.0,NaN,NaN,35.7,0.0,NaN,NaN
87676,3,125.0,1,125.0,NaN,125.0,125.0,125.0,NaN,0.0,NaN,NaN,125.0,0.0,NaN,NaN
87708,2,99.5,1,99.5,NaN,99.5,99.5,99.5,NaN,0.0,NaN,NaN,99.5,0.0,NaN,NaN
87807,2,3.35,1,3.35,NaN,3.35,3.35,3.35,NaN,0.0,NaN,NaN,3.35,0.0,NaN,NaN
87962,2,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
88396,1,3155.95,1,3155.95,NaN,3155.95,3155.95,3155.95,NaN,0.0,NaN,NaN,3155.95,0.0,NaN,NaN
88439,2,5.95,1,5.95,NaN,5.95,5.95,5.95,NaN,0.0,NaN,NaN,5.95,0.0,NaN,NaN
88670,3,36.82,1,36.82,NaN,36.82,36.82,36.82,NaN,0.0,NaN,NaN,36.82,0.0,NaN,NaN
88887,1,1.74,1,1.74,NaN,1.74,1.74,1.74,NaN,0.0,NaN,NaN,1.74,0.0,NaN,NaN
89079,3,4.15,1,4.15,NaN,4.15,4.15,4.15,NaN,0.0,NaN,NaN,4.15,0.0,NaN,NaN
89106,3,10.2,1,10.2,NaN,10.2,10.2,10.2,NaN,0.0,NaN,NaN,10.2,0.0,NaN,NaN
89374,1,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
89520,1,14.35,1,14.35,NaN,14.35,14.35,14.35,NaN,0.0,NaN,NaN,14.35,0.0,NaN,NaN
89879,1,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
89959,1,19.95,1,19.95,NaN,19.95,19.95,19.95,NaN,0.0,NaN,NaN,19.95,0.0,NaN,NaN
89988,1,76.3,1,76.3,NaN,76.3,76.3,76.3,NaN,0.0,NaN,NaN,76.3,0.0,NaN,NaN
90337,2,466.6,1,466.6,NaN,466.6,466.6,466.6,NaN,0.0,NaN,NaN,466.6,0.0,NaN,NaN
90346,1,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
90612,3,13.6,1,13.6,NaN,13.6,13.6,13.6,NaN,0.0,NaN,NaN,13.6,0.0,NaN,NaN
90695,3,5.98,1,5.98,NaN,5.98,5.98,5.98,NaN,0.0,NaN,NaN,5.98,0.0,NaN,NaN
90724,3,9.72,1,9.72,NaN,9.72,9.72,9.72,NaN,0.0,NaN,NaN,9.72,0.0,NaN,NaN
90994,2,4.5,1,4.5,NaN,4.5,4.5,4.5,NaN,0.0,NaN,NaN,4.5,0.0,NaN,NaN
50012,3,204.0,1,204.0,NaN,204.0,204.0,204.0,NaN,0.0,NaN,NaN,204.0,0.0,NaN,NaN
50094,2,295.54,1,295.54,NaN,295.54,295.54,295.54,NaN,0.0,NaN,NaN,295.54,0.0,NaN,NaN
50452,2,569.4,1,569.4,NaN,569.4,569.4,569.4,NaN,0.0,NaN,NaN,569.4,0.0,NaN,NaN
50678,2,75.64,1,75.64,NaN,75.64,75.64,75.64,NaN,0.0,NaN,NaN,75.64,0.0,NaN,NaN
50860,3,125.1,1,125.1,NaN,125.1,125.1,125.1,NaN,0.0,NaN,NaN,125.1,0.0,NaN,NaN
51037,2,68.1,1,68.1,NaN,68.1,68.1,68.1,NaN,0.0,NaN,NaN,68.1,0.0,NaN,NaN
51245,3,2671.27,1,2671.27,NaN,2671.27,2671.27,2671.27,NaN,0.0,NaN,NaN,2671.27,0.0,NaN,NaN
51257,2,5.95,1,5.95,NaN,5.95,5.95,5.95,NaN,0.0,NaN,NaN,5.95,0.0,NaN,NaN
51295,3,159.38,1,159.38,NaN,159.38,159.38,159.38,NaN,0.0,NaN,NaN,159.38,0.0,NaN,NaN
51459,2,378.0,1,378.0,NaN,378.0,378.0,378.0,NaN,0.0,NaN,NaN,378.0,0.0,NaN,NaN
51590,3,275.3,1,275.3,NaN,275.3,275.3,275.3,NaN,0.0,NaN,NaN,275.3,0.0,NaN,NaN
52109,1,920.52,1,920.52,NaN,920.52,920.52,920.52,NaN,0.0,NaN,NaN,920.52,0.0,NaN,NaN
52257,2,312.41,1,312.41,NaN,312.41,312.41,312.41,NaN,0.0,NaN,NaN,312.41,0.0,NaN,NaN
52585,1,12.35,1,12.35,NaN,12.35,12.35,12.35,NaN,0.0,NaN,NaN,12.35,0.0,NaN,NaN
52623,2,168.3,1,168.3,NaN,168.3,168.3,168.3,NaN,0.0,NaN,NaN,168.3,0.0,NaN,NaN
53729,1,301.96,1,301.96,NaN,301.96,301.96,301.96,NaN,0.0,NaN,NaN,301.96,0.0,NaN,NaN
54032,2,174.6,1,174.6,NaN,174.6,174.6,174.6,NaN,0.0,NaN,NaN,174.6,0.0,NaN,NaN
54076,3,594.04,1,594.04,NaN,594.04,594.04,594.04,NaN,0.0,NaN,NaN,594.04,0.0,NaN,NaN
54504,2,1003.23,1,1003.23,NaN,1003.23,1003.23,1003.23,NaN,0.0,NaN,NaN,1003.23,0.0,NaN,NaN
54604,2,375.4,1,375.4,NaN,375.4,375.4,375.4,NaN,0.0,NaN,NaN,375.4,0.0,NaN,NaN
54695,1,213.9,1,213.9,NaN,213.9,213.9,213.9,NaN,0.0,NaN,NaN,213.9,0.0,NaN,NaN
54716,3,195.9,1,195.9,NaN,195.9,195.9,195.9,NaN,0.0,NaN,NaN,195.9,0.0,NaN,NaN
54734,3,168.45,1,168.45,NaN,168.45,168.45,168.45,NaN,0.0,NaN,NaN,168.45,0.0,NaN,NaN
54776,1,947.65,1,947.65,NaN,947.65,947.65,947.65,NaN,0.0,NaN,NaN,947.65,0.0,NaN,NaN
55573,2,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
56423,2,374.64,1,374.64,NaN,374.64,374.64,374.64,NaN,0.0,NaN,NaN,374.64,0.0,NaN,NaN
56616,2,829.85,1,829.85,NaN,829.85,829.85,829.85,NaN,0.0,NaN,NaN,829.85,0.0,NaN,NaN
56901,1,660.34,1,660.34,NaN,660.34,660.34,660.34,NaN,0.0,NaN,NaN,660.34,0.0,NaN,NaN
57224,1,373.84,1,373.84,NaN,373.84,373.84,373.84,NaN,0.0,NaN,NaN,373.84,0.0,NaN,NaN
57396,2,702.8,1,702.8,NaN,702.8,702.8,702.8,NaN,0.0,NaN,NaN,702.8,0.0,NaN,NaN
57646,2,211.5,1,211.5,NaN,211.5,211.5,211.5,NaN,0.0,NaN,NaN,211.5,0.0,NaN,NaN
57900,2,589.4,1,589.4,NaN,589.4,589.4,589.4,NaN,0.0,NaN,NaN,589.4,0.0,NaN,NaN
58380,2,250.42,1,250.42,NaN,250.42,250.42,250.42,NaN,0.0,NaN,NaN,250.42,0.0,NaN,NaN
58463,1,243.81,1,243.81,NaN,243.81,243.81,243.81,NaN,0.0,NaN,NaN,243.81,0.0,NaN,NaN
58464,2,141.41,1,141.41,NaN,141.41,141.41,141.41,NaN,0.0,NaN,NaN,141.41,0.0,NaN,NaN
58588,1,1337.78,1,1337.78,NaN,1337.78,1337.78,1337.78,NaN,0.0,NaN,NaN,1337.78,0.0,NaN,NaN
58606,2,872.56,1,872.56,NaN,872.56,872.56,872.56,NaN,0.0,NaN,NaN,872.56,0.0,NaN,NaN
58727,3,297.12,1,297.12,NaN,297.12,297.12,297.12,NaN,0.0,NaN,NaN,297.12,0.0,NaN,NaN
58789,1,145.24,1,145.24,NaN,145.24,145.24,145.24,NaN,0.0,NaN,NaN,145.24,0.0,NaN,NaN
59056,3,5424.0,1,5424.0,NaN,5424.0,5424.0,5424.0,NaN,0.0,NaN,NaN,5424.0,0.0,NaN,NaN
59087,2,7.02,1,7.02,NaN,7.02,7.02,7.02,NaN,0.0,NaN,NaN,7.02,0.0,NaN,NaN
59119,1,871.6,1,871.6,NaN,871.6,871.6,871.6,NaN,0.0,NaN,NaN,871.6,0.0,NaN,NaN
59371,1,491.79,1,491.79,NaN,491.79,491.79,491.79,NaN,0.0,NaN,NaN,491.79,0.0,NaN,NaN
59958,3,142.16,1,142.16,NaN,142.16,142.16,142.16,NaN,0.0,NaN,NaN,142.16,0.0,NaN,NaN
60140,3,695.33,1,695.33,NaN,695.33,695.33,695.33,NaN,0.0,NaN,NaN,695.33,0.0,NaN,NaN
60663,2,373.44,1,373.44,NaN,373.44,373.44,373.44,NaN,0.0,NaN,NaN,373.44,0.0,NaN,NaN
60956,3,311.13,1,311.13,NaN,311.13,311.13,311.13,NaN,0.0,NaN,NaN,311.13,0.0,NaN,NaN
60964,1,299.81,1,299.81,NaN,299.81,299.81,299.81,NaN,0.0,NaN,NaN,299.81,0.0,NaN,NaN
61003,3,534.24,1,534.24,NaN,534.24,534.24,534.24,NaN,0.0,NaN,NaN,534.24,0.0,NaN,NaN
61035,3,364.18,1,364.18,NaN,364.18,364.18,364.18,NaN,0.0,NaN,NaN,364.18,0.0,NaN,NaN
61080,2,814.71,1,814.71,NaN,814.71,814.71,814.71,NaN,0.0,NaN,NaN,814.71,0.0,NaN,NaN
61101,1,484.12,1,484.12,NaN,484.12,484.12,484.12,NaN,0.0,NaN,NaN,484.12,0.0,NaN,NaN
61194,3,281.66,1,281.66,NaN,281.66,281.66,281.66,NaN,0.0,NaN,NaN,281.66,0.0,NaN,NaN
61222,3,310.78,1,310.78,NaN,310.78,310.78,310.78,NaN,0.0,NaN,NaN,310.78,0.0,NaN,NaN
61305,3,162.24,1,162.24,NaN,162.24,162.24,162.24,NaN,0.0,NaN,NaN,162.24,0.0,NaN,NaN
61437,2,354.8,1,354.8,NaN,354.8,354.8,354.8,NaN,0.0,NaN,NaN,354.8,0.0,NaN,NaN
61484,2,183.3,1,183.3,NaN,183.3,183.3,183.3,NaN,0.0,NaN,NaN,183.3,0.0,NaN,NaN
61486,2,119.75,1,119.75,NaN,119.75,119.75,119.75,NaN,0.0,NaN,NaN,119.75,0.0,NaN,NaN
61738,2,300.1,1,300.1,NaN,300.1,300.1,300.1,NaN,0.0,NaN,NaN,300.1,0.0,NaN,NaN
62437,1,677.8,1,677.8,NaN,677.8,677.8,677.8,NaN,0.0,NaN,NaN,677.8,0.0,NaN,NaN
62444,1,139.19,1,139.19,NaN,139.19,139.19,139.19,NaN,0.0,NaN,NaN,139.19,0.0,NaN,NaN
62484,1,132.4,1,132.4,NaN,132.4,132.4,132.4,NaN,0.0,NaN,NaN,132.4,0.0,NaN,NaN
62838,1,1118.4,1,1118.4,NaN,1118.4,1118.4,1118.4,NaN,0.0,NaN,NaN,1118.4,0.0,NaN,NaN
62972,3,903.01,1,903.01,NaN,903.01,903.01,903.01,NaN,0.0,NaN,NaN,903.01,0.0,NaN,NaN
63067,2,397.78,1,397.78,NaN,397.78,397.78,397.78,NaN,0.0,NaN,NaN,397.78,0.0,NaN,NaN
63222,2,537.5,1,537.5,NaN,537.5,537.5,537.5,NaN,0.0,NaN,NaN,537.5,0.0,NaN,NaN
63294,3,17.28,1,17.28,NaN,17.28,17.28,17.28,NaN,0.0,NaN,NaN,17.28,0.0,NaN,NaN
63419,1,271.85,1,271.85,NaN,271.85,271.85,271.85,NaN,0.0,NaN,NaN,271.85,0.0,NaN,NaN
64108,3,387.88,1,387.88,NaN,387.88,387.88,387.88,NaN,0.0,NaN,NaN,387.88,0.0,NaN,NaN
64750,3,35.85,1,35.85,NaN,35.85,35.85,35.85,NaN,0.0,NaN,NaN,35.85,0.0,NaN,NaN
64908,3,106.15,1,106.15,NaN,106.15,106.15,106.15,NaN,0.0,NaN,NaN,106.15,0.0,NaN,NaN
64936,3,213.8,1,213.8,NaN,213.8,213.8,213.8,NaN,0.0,NaN,NaN,213.8,0.0,NaN,NaN
65157,2,158.4,1,158.4,NaN,158.4,158.4,158.4,NaN,0.0,NaN,NaN,158.4,0.0,NaN,NaN
65441,1,244.69,1,244.69,NaN,244.69,244.69,244.69,NaN,0.0,NaN,NaN,244.69,0.0,NaN,NaN
65898,1,465.18,1,465.18,NaN,465.18,465.18,465.18,NaN,0.0,NaN,NaN,465.18,0.0,NaN,NaN
66052,1,254.18,1,254.18,NaN,254.18,254.18,254.18,NaN,0.0,NaN,NaN,254.18,0.0,NaN,NaN
66085,1,960.08,1,960.08,NaN,960.08,960.08,960.08,NaN,0.0,NaN,NaN,960.08,0.0,NaN,NaN
66093,3,60.8,1,60.8,NaN,60.8,60.8,60.8,NaN,0.0,NaN,NaN,60.8,0.0,NaN,NaN
66334,2,37.78,1,37.78,NaN,37.78,37.78,37.78,NaN,0.0,NaN,NaN,37.78,0.0,NaN,NaN
66496,1,1141.2,1,1141.2,NaN,1141.2,1141.2,1141.2,NaN,0.0,NaN,NaN,1141.2,0.0,NaN,NaN
66518,1,17.4,1,17.4,NaN,17.4,17.4,17.4,NaN,0.0,NaN,NaN,17.4,0.0,NaN,NaN
66579,2,532.94,1,532.94,NaN,532.94,532.94,532.94,NaN,0.0,NaN,NaN,532.94,0.0,NaN,NaN
66654,3,85.0,1,85.0,NaN,85.0,85.0,85.0,NaN,0.0,NaN,NaN,85.0,0.0,NaN,NaN
66805,3,422.72,1,422.72,NaN,422.72,422.72,422.72,NaN,0.0,NaN,NaN,422.72,0.0,NaN,NaN
66902,3,251.9,1,251.9,NaN,251.9,251.9,251.9,NaN,0.0,NaN,NaN,251.9,0.0,NaN,NaN
67186,3,352.94,1,352.94,NaN,352.94,352.94,352.94,NaN,0.0,NaN,NaN,352.94,0.0,NaN,NaN
67234,3,214.2,1,214.2,NaN,214.2,214.2,214.2,NaN,0.0,NaN,NaN,214.2,0.0,NaN,NaN
67520,3,171.44,1,171.44,NaN,171.44,171.44,171.44,NaN,0.0,NaN,NaN,171.44,0.0,NaN,NaN
67537,1,131.73,1,131.73,NaN,131.73,131.73,131.73,NaN,0.0,NaN,NaN,131.73,0.0,NaN,NaN
68052,1,320.71,1,320.71,NaN,320.71,320.71,320.71,NaN,0.0,NaN,NaN,320.71,0.0,NaN,NaN
68464,3,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
68527,3,356.89,1,356.89,NaN,356.89,356.89,356.89,NaN,0.0,NaN,NaN,356.89,0.0,NaN,NaN
68552,2,106.8,1,106.8,NaN,106.8,106.8,106.8,NaN,0.0,NaN,NaN,106.8,0.0,NaN,NaN
68891,1,174.11,1,174.11,NaN,174.11,174.11,174.11,NaN,0.0,NaN,NaN,174.11,0.0,NaN,NaN
69027,3,190.35,1,190.35,NaN,190.35,190.35,190.35,NaN,0.0,NaN,NaN,190.35,0.0,NaN,NaN
69266,3,104.51,1,104.51,NaN,104.51,104.51,104.51,NaN,0.0,NaN,NaN,104.51,0.0,NaN,NaN
69302,2,263.19,1,263.19,NaN,263.19,263.19,263.19,NaN,0.0,NaN,NaN,263.19,0.0,NaN,NaN
69456,3,2388.2,1,2388.2,NaN,2388.2,2388.2,2388.2,NaN,0.0,NaN,NaN,2388.2,0.0,NaN,NaN
69602,1,899.36,1,899.36,NaN,899.36,899.36,899.36,NaN,0.0,NaN,NaN,899.36,0.0,NaN,NaN
69855,2,1706.88,1,1706.88,NaN,1706.88,1706.88,1706.88,NaN,0.0,NaN,NaN,1706.88,0.0,NaN,NaN
69912,1,201.6,1,201.6,NaN,201.6,201.6,201.6,NaN,0.0,NaN,NaN,201.6,0.0,NaN,NaN
70002,3,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
70020,3,34.68,1,34.68,NaN,34.68,34.68,34.68,NaN,0.0,NaN,NaN,34.68,0.0,NaN,NaN
70088,1,325.9,1,325.9,NaN,325.9,325.9,325.9,NaN,0.0,NaN,NaN,325.9,0.0,NaN,NaN
70220,1,88.5,1,88.5,NaN,88.5,88.5,88.5,NaN,0.0,NaN,NaN,88.5,0.0,NaN,NaN
70308,3,377.25,1,377.25,NaN,377.25,377.25,377.25,NaN,0.0,NaN,NaN,377.25,0.0,NaN,NaN
70352,1,817.89,1,817.89,NaN,817.89,817.89,817.89,NaN,0.0,NaN,NaN,817.89,0.0,NaN,NaN
70674,1,233.21,1,233.21,NaN,233.21,233.21,233.21,NaN,0.0,NaN,NaN,233.21,0.0,NaN,NaN
71419,2,244.27,1,244.27,NaN,244.27,244.27,244.27,NaN,0.0,NaN,NaN,244.27,0.0,NaN,NaN
71843,1,1006.4,1,1006.4,NaN,1006.4,1006.4,1006.4,NaN,0.0,NaN,NaN,1006.4,0.0,NaN,NaN
72219,1,362.18,1,362.18,NaN,362.18,362.18,362.18,NaN,0.0,NaN,NaN,362.18,0.0,NaN,NaN
72386,1,303.28,1,303.28,NaN,303.28,303.28,303.28,NaN,0.0,NaN,NaN,303.28,0.0,NaN,NaN
72501,3,291.68,1,291.68,NaN,291.68,291.68,291.68,NaN,0.0,NaN,NaN,291.68,0.0,NaN,NaN
72507,3,357.32,1,357.32,NaN,357.32,357.32,357.32,NaN,0.0,NaN,NaN,357.32,0.0,NaN,NaN
72812,3,545.78,1,545.78,NaN,545.78,545.78,545.78,NaN,0.0,NaN,NaN,545.78,0.0,NaN,NaN
72815,1,484.52,1,484.52,NaN,484.52,484.52,484.52,NaN,0.0,NaN,NaN,484.52,0.0,NaN,NaN
72879,2,165.32,1,165.32,NaN,165.32,165.32,165.32,NaN,0.0,NaN,NaN,165.32,0.0,NaN,NaN
73041,2,196.02,1,196.02,NaN,196.02,196.02,196.02,NaN,0.0,NaN,NaN,196.02,0.0,NaN,NaN
73225,2,886.63,1,886.63,NaN,886.63,886.63,886.63,NaN,0.0,NaN,NaN,886.63,0.0,NaN,NaN
73310,2,194.24,1,194.24,NaN,194.24,194.24,194.24,NaN,0.0,NaN,NaN,194.24,0.0,NaN,NaN
73319,1,1295.43,1,1295.43,NaN,1295.43,1295.43,1295.43,NaN,0.0,NaN,NaN,1295.43,0.0,NaN,NaN
74350,1,808.26,1,808.26,NaN,808.26,808.26,808.26,NaN,0.0,NaN,NaN,808.26,0.0,NaN,NaN
74390,2,590.49,1,590.49,NaN,590.49,590.49,590.49,NaN,0.0,NaN,NaN,590.49,0.0,NaN,NaN
74563,3,566.4,1,566.4,NaN,566.4,566.4,566.4,NaN,0.0,NaN,NaN,566.4,0.0,NaN,NaN
74970,2,393.74,1,393.74,NaN,393.74,393.74,393.74,NaN,0.0,NaN,NaN,393.74,0.0,NaN,NaN
75025,1,225.24,1,225.24,NaN,225.24,225.24,225.24,NaN,0.0,NaN,NaN,225.24,0.0,NaN,NaN
75214,2,302.46,1,302.46,NaN,302.46,302.46,302.46,NaN,0.0,NaN,NaN,302.46,0.0,NaN,NaN
75544,1,250.9,1,250.9,NaN,250.9,250.9,250.9,NaN,0.0,NaN,NaN,250.9,0.0,NaN,NaN
75568,2,219.6,1,219.6,NaN,219.6,219.6,219.6,NaN,0.0,NaN,NaN,219.6,0.0,NaN,NaN
75779,2,355.56,1,355.56,NaN,355.56,355.56,355.56,NaN,0.0,NaN,NaN,355.56,0.0,NaN,NaN
75968,3,333.89,1,333.89,NaN,333.89,333.89,333.89,NaN,0.0,NaN,NaN,333.89,0.0,NaN,NaN
76056,3,114.88,1,114.88,NaN,114.88,114.88,114.88,NaN,0.0,NaN,NaN,114.88,0.0,NaN,NaN
76500,2,85.8,1,85.8,NaN,85.8,85.8,85.8,NaN,0.0,NaN,NaN,85.8,0.0,NaN,NaN
76565,2,314.49,1,314.49,NaN,314.49,314.49,314.49,NaN,0.0,NaN,NaN,314.49,0.0,NaN,NaN
77052,1,1062.43,1,1062.43,NaN,1062.43,1062.43,1062.43,NaN,0.0,NaN,NaN,1062.43,0.0,NaN,NaN
77294,1,135.55,1,135.55,NaN,135.55,135.55,135.55,NaN,0.0,NaN,NaN,135.55,0.0,NaN,NaN
77446,2,128.88,1,128.88,NaN,128.88,128.88,128.88,NaN,0.0,NaN,NaN,128.88,0.0,NaN,NaN
77530,1,373.65,1,373.65,NaN,373.65,373.65,373.65,NaN,0.0,NaN,NaN,373.65,0.0,NaN,NaN
77626,1,338.8,1,338.8,NaN,338.8,338.8,338.8,NaN,0.0,NaN,NaN,338.8,0.0,NaN,NaN
78417,1,537.6,1,537.6,NaN,537.6,537.6,537.6,NaN,0.0,NaN,NaN,537.6,0.0,NaN,NaN
78512,1,379.7,1,379.7,NaN,379.7,379.7,379.7,NaN,0.0,NaN,NaN,379.7,0.0,NaN,NaN
78706,3,324.64,1,324.64,NaN,324.64,324.64,324.64,NaN,0.0,NaN,NaN,324.64,0.0,NaN,NaN
79228,1,275.41,1,275.41,NaN,275.41,275.41,275.41,NaN,0.0,NaN,NaN,275.41,0.0,NaN,NaN
79342,3,449.2,1,449.2,NaN,449.2,449.2,449.2,NaN,0.0,NaN,NaN,449.2,0.0,NaN,NaN
79518,3,108.86,1,108.86,NaN,108.86,108.86,108.86,NaN,0.0,NaN,NaN,108.86,0.0,NaN,NaN
79713,1,432.16,1,432.16,NaN,432.16,432.16,432.16,NaN,0.0,NaN,NaN,432.16,0.0,NaN,NaN
79807,3,471.6,1,471.6,NaN,471.6,471.6,471.6,NaN,0.0,NaN,NaN,471.6,0.0,NaN,NaN
79823,1,29.82,1,29.82,NaN,29.82,29.82,29.82,NaN,0.0,NaN,NaN,29.82,0.0,NaN,NaN
79913,3,3174.4,1,3174.4,NaN,3174.4,3174.4,3174.4,NaN,0.0,NaN,NaN,3174.4,0.0,NaN,NaN
80046,1,289.82,1,289.82,NaN,289.82,289.82,289.82,NaN,0.0,NaN,NaN,289.82,0.0,NaN,NaN
80051,1,484.38,1,484.38,NaN,484.38,484.38,484.38,NaN,0.0,NaN,NaN,484.38,0.0,NaN,NaN
80075,3,327.02,1,327.02,NaN,327.02,327.02,327.02,NaN,0.0,NaN,NaN,327.02,0.0,NaN,NaN
80729,1,616.8,1,616.8,NaN,616.8,616.8,616.8,NaN,0.0,NaN,NaN,616.8,0.0,NaN,NaN
81038,1,232.09,1,232.09,NaN,232.09,232.09,232.09,NaN,0.0,NaN,NaN,232.09,0.0,NaN,NaN
81482,1,320.46,1,320.46,NaN,320.46,320.46,320.46,NaN,0.0,NaN,NaN,320.46,0.0,NaN,NaN
81825,1,136.65,1,136.65,NaN,136.65,136.65,136.65,NaN,0.0,NaN,NaN,136.65,0.0,NaN,NaN
82113,2,14.11,1,14.11,NaN,14.11,14.11,14.11,NaN,0.0,NaN,NaN,14.11,0.0,NaN,NaN
82389,2,280.46,1,280.46,NaN,280.46,280.46,280.46,NaN,0.0,NaN,NaN,280.46,0.0,NaN,NaN
82541,1,160.93,1,160.93,NaN,160.93,160.93,160.93,NaN,0.0,NaN,NaN,160.93,0.0,NaN,NaN
82571,3,262.8,1,262.8,NaN,262.8,262.8,262.8,NaN,0.0,NaN,NaN,262.8,0.0,NaN,NaN
82596,2,218.47,1,218.47,NaN,218.47,218.47,218.47,NaN,0.0,NaN,NaN,218.47,0.0,NaN,NaN
83494,3,1048.0,1,1048.0,NaN,1048.0,1048.0,1048.0,NaN,0.0,NaN,NaN,1048.0,0.0,NaN,NaN
83892,2,323.94,1,323.94,NaN,323.94,323.94,323.94,NaN,0.0,NaN,NaN,323.94,0.0,NaN,NaN
84060,3,251.02,1,251.02,NaN,251.02,251.02,251.02,NaN,0.0,NaN,NaN,251.02,0.0,NaN,NaN
84073,3,190.18,1,190.18,NaN,190.18,190.18,190.18,NaN,0.0,NaN,NaN,190.18,0.0,NaN,NaN
84301,3,3.8,1,3.8,NaN,3.8,3.8,3.8,NaN,0.0,NaN,NaN,3.8,0.0,NaN,NaN
84331,2,1.25,1,1.25,NaN,1.25,1.25,1.25,NaN,0.0,NaN,NaN,1.25,0.0,NaN,NaN
84538,3,12.9,1,12.9,NaN,12.9,12.9,12.9,NaN,0.0,NaN,NaN,12.9,0.0,NaN,NaN
84706,3,8.85,1,8.85,NaN,8.85,8.85,8.85,NaN,0.0,NaN,NaN,8.85,0.0,NaN,NaN
85087,2,13.56,1,13.56,NaN,13.56,13.56,13.56,NaN,0.0,NaN,NaN,13.56,0.0,NaN,NaN
85106,1,29.7,1,29.7,NaN,29.7,29.7,29.7,NaN,0.0,NaN,NaN,29.7,0.0,NaN,NaN
85232,3,33.5,1,33.5,NaN,33.5,33.5,33.5,NaN,0.0,NaN,NaN,33.5,0.0,NaN,NaN
85598,1,11.9,1,11.9,NaN,11.9,11.9,11.9,NaN,0.0,NaN,NaN,11.9,0.0,NaN,NaN
86109,1,7.9,1,7.9,NaN,7.9,7.9,7.9,NaN,0.0,NaN,NaN,7.9,0.0,NaN,NaN
86178,1,45.9,1,45.9,NaN,45.9,45.9,45.9,NaN,0.0,NaN,NaN,45.9,0.0,NaN,NaN
86298,2,25.09,1,25.09,NaN,25.09,25.09,25.09,NaN,0.0,NaN,NaN,25.09,0.0,NaN,NaN
86376,2,13.5,1,13.5,NaN,13.5,13.5,13.5,NaN,0.0,NaN,NaN,13.5,0.0,NaN,NaN
86408,3,131.41,1,131.41,NaN,131.41,131.41,131.41,NaN,0.0,NaN,NaN,131.41,0.0,NaN,NaN
86491,3,1.17,1,1.17,NaN,1.17,1.17,1.17,NaN,0.0,NaN,NaN,1.17,0.0,NaN,NaN
86803,3,5.95,1,5.95,NaN,5.95,5.95,5.95,NaN,0.0,NaN,NaN,5.95,0.0,NaN,NaN
87134,2,24.95,1,24.95,NaN,24.95,24.95,24.95,NaN,0.0,NaN,NaN,24.95,0.0,NaN,NaN
87139,2,32.85,1,32.85,NaN,32.85,32.85,32.85,NaN,0.0,NaN,NaN,32.85,0.0,NaN,NaN
87378,1,286.34,1,286.34,NaN,286.34,286.34,286.34,NaN,0.0,NaN,NaN,286.34,0.0,NaN,NaN
87462,2,53.63,1,53.63,NaN,53.63,53.63,53.63,NaN,0.0,NaN,NaN,53.63,0.0,NaN,NaN
87540,3,4.12,1,4.12,NaN,4.12,4.12,4.12,NaN,0.0,NaN,NaN,4.12,0.0,NaN,NaN
87670,2,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
