txn_id,sourceTimestamp_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
80553,3,25.7,1,25.7,NaN,25.7,25.7,25.7,NaN,0.0,NaN,NaN,25.7,0.0,NaN,NaN
80607,3,331.55,1,331.55,NaN,331.55,331.55,331.55,NaN,0.0,NaN,NaN,331.55,0.0,NaN,NaN
81163,3,95.52,1,95.52,NaN,95.52,95.52,95.52,NaN,0.0,NaN,NaN,95.52,0.0,NaN,NaN
81259,3,43.62,1,43.62,NaN,43.62,43.62,43.62,NaN,0.0,NaN,NaN,43.62,0.0,NaN,NaN
81345,3,542.99,1,542.99,NaN,542.99,542.99,542.99,NaN,0.0,NaN,NaN,542.99,0.0,NaN,NaN
81371,3,117.08,1,117.08,NaN,117.08,117.08,117.08,NaN,0.0,NaN,NaN,117.08,0.0,NaN,NaN
81565,3,92.4,1,92.4,NaN,92.4,92.4,92.4,NaN,0.0,NaN,NaN,92.4,0.0,NaN,NaN
81917,3,2079.37,1,2079.37,NaN,2079.37,2079.37,2079.37,NaN,0.0,NaN,NaN,2079.37,0.0,NaN,NaN
81941,3,170.52,1,170.52,NaN,170.52,170.52,170.52,NaN,0.0,NaN,NaN,170.52,0.0,NaN,NaN
82051,3,1909.62,1,1909.62,NaN,1909.62,1909.62,1909.62,NaN,0.0,NaN,NaN,1909.62,0.0,NaN,NaN
82236,3,164.93,1,164.93,NaN,164.93,164.93,164.93,NaN,0.0,NaN,NaN,164.93,0.0,NaN,NaN
82474,3,107.9,1,107.9,NaN,107.9,107.9,107.9,NaN,0.0,NaN,NaN,107.9,0.0,NaN,NaN
82496,3,447.74,1,447.74,NaN,447.74,447.74,447.74,NaN,0.0,NaN,NaN,447.74,0.0,NaN,NaN
82545,3,424.29,1,424.29,NaN,424.29,424.29,424.29,NaN,0.0,NaN,NaN,424.29,0.0,NaN,NaN
82723,3,126.66,1,126.66,NaN,126.66,126.66,126.66,NaN,0.0,NaN,NaN,126.66,0.0,NaN,NaN
82987,3,231.27,1,231.27,NaN,231.27,231.27,231.27,NaN,0.0,NaN,NaN,231.27,0.0,NaN,NaN
83026,3,311.0,1,311.0,NaN,311.0,311.0,311.0,NaN,0.0,NaN,NaN,311.0,0.0,NaN,NaN
83142,3,156.4,1,156.4,NaN,156.4,156.4,156.4,NaN,0.0,NaN,NaN,156.4,0.0,NaN,NaN
83722,3,302.04,1,302.04,NaN,302.04,302.04,302.04,NaN,0.0,NaN,NaN,302.04,0.0,NaN,NaN
83763,3,140.6,1,140.6,NaN,140.6,140.6,140.6,NaN,0.0,NaN,NaN,140.6,0.0,NaN,NaN
83844,3,518.23,1,518.23,NaN,518.23,518.23,518.23,NaN,0.0,NaN,NaN,518.23,0.0,NaN,NaN
84146,3,145.7,1,145.7,NaN,145.7,145.7,145.7,NaN,0.0,NaN,NaN,145.7,0.0,NaN,NaN
84221,3,29.5,1,29.5,NaN,29.5,29.5,29.5,NaN,0.0,NaN,NaN,29.5,0.0,NaN,NaN
84336,3,37.65,1,37.65,NaN,37.65,37.65,37.65,NaN,0.0,NaN,NaN,37.65,0.0,NaN,NaN
85005,3,1.25,1,1.25,NaN,1.25,1.25,1.25,NaN,0.0,NaN,NaN,1.25,0.0,NaN,NaN
85067,3,12.15,1,12.15,NaN,12.15,12.15,12.15,NaN,0.0,NaN,NaN,12.15,0.0,NaN,NaN
85767,3,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
85777,3,168.7,1,168.7,NaN,168.7,168.7,168.7,NaN,0.0,NaN,NaN,168.7,0.0,NaN,NaN
86134,3,98.55,1,98.55,NaN,98.55,98.55,98.55,NaN,0.0,NaN,NaN,98.55,0.0,NaN,NaN
86314,3,17.37,1,17.37,NaN,17.37,17.37,17.37,NaN,0.0,NaN,NaN,17.37,0.0,NaN,NaN
86600,3,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
86762,3,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
86917,3,40.0,1,40.0,NaN,40.0,40.0,40.0,NaN,0.0,NaN,NaN,40.0,0.0,NaN,NaN
87112,3,16.95,1,16.95,NaN,16.95,16.95,16.95,NaN,0.0,NaN,NaN,16.95,0.0,NaN,NaN
87947,3,20.95,1,20.95,NaN,20.95,20.95,20.95,NaN,0.0,NaN,NaN,20.95,0.0,NaN,NaN
87984,3,0.48,1,0.48,NaN,0.48,0.48,0.48,NaN,0.0,NaN,NaN,0.48,0.0,NaN,NaN
88098,3,124.95,1,124.95,NaN,124.95,124.95,124.95,NaN,0.0,NaN,NaN,124.95,0.0,NaN,NaN
88165,3,11.7,1,11.7,NaN,11.7,11.7,11.7,NaN,0.0,NaN,NaN,11.7,0.0,NaN,NaN
88284,3,84.19,1,84.19,NaN,84.19,84.19,84.19,NaN,0.0,NaN,NaN,84.19,0.0,NaN,NaN
88617,3,16.95,1,16.95,NaN,16.95,16.95,16.95,NaN,0.0,NaN,NaN,16.95,0.0,NaN,NaN
88775,3,3969.93,1,3969.93,NaN,3969.93,3969.93,3969.93,NaN,0.0,NaN,NaN,3969.93,0.0,NaN,NaN
88887,3,1.74,1,1.74,NaN,1.74,1.74,1.74,NaN,0.0,NaN,NaN,1.74,0.0,NaN,NaN
89457,3,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
89658,3,1579.51,1,1579.51,NaN,1579.51,1579.51,1579.51,NaN,0.0,NaN,NaN,1579.51,0.0,NaN,NaN
89837,3,464.9,1,464.9,NaN,464.9,464.9,464.9,NaN,0.0,NaN,NaN,464.9,0.0,NaN,NaN
89901,3,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
90015,3,0.85,1,0.85,NaN,0.85,0.85,0.85,NaN,0.0,NaN,NaN,0.85,0.0,NaN,NaN
90074,3,20.2,1,20.2,NaN,20.2,20.2,20.2,NaN,0.0,NaN,NaN,20.2,0.0,NaN,NaN
90347,3,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
90537,3,96.15,1,96.15,NaN,96.15,96.15,96.15,NaN,0.0,NaN,NaN,96.15,0.0,NaN,NaN
91037,3,19.2,1,19.2,NaN,19.2,19.2,19.2,NaN,0.0,NaN,NaN,19.2,0.0,NaN,NaN
50011,3,204.0,1,204.0,NaN,204.0,204.0,204.0,NaN,0.0,NaN,NaN,204.0,0.0,NaN,NaN
50132,3,161.0,1,161.0,NaN,161.0,161.0,161.0,NaN,0.0,NaN,NaN,161.0,0.0,NaN,NaN
50425,3,22.5,1,22.5,NaN,22.5,22.5,22.5,NaN,0.0,NaN,NaN,22.5,0.0,NaN,NaN
50440,3,189.8,1,189.8,NaN,189.8,189.8,189.8,NaN,0.0,NaN,NaN,189.8,0.0,NaN,NaN
50481,3,215.58,1,215.58,NaN,215.58,215.58,215.58,NaN,0.0,NaN,NaN,215.58,0.0,NaN,NaN
50661,3,273.76,1,273.76,NaN,273.76,273.76,273.76,NaN,0.0,NaN,NaN,273.76,0.0,NaN,NaN
50664,3,535.6,1,535.6,NaN,535.6,535.6,535.6,NaN,0.0,NaN,NaN,535.6,0.0,NaN,NaN
50894,3,151.2,1,151.2,NaN,151.2,151.2,151.2,NaN,0.0,NaN,NaN,151.2,0.0,NaN,NaN
51175,3,692.94,1,692.94,NaN,692.94,692.94,692.94,NaN,0.0,NaN,NaN,692.94,0.0,NaN,NaN
51331,3,849.2,1,849.2,NaN,849.2,849.2,849.2,NaN,0.0,NaN,NaN,849.2,0.0,NaN,NaN
51378,3,414.88,1,414.88,NaN,414.88,414.88,414.88,NaN,0.0,NaN,NaN,414.88,0.0,NaN,NaN
51739,3,310.74,1,310.74,NaN,310.74,310.74,310.74,NaN,0.0,NaN,NaN,310.74,0.0,NaN,NaN
51775,3,1.9,1,1.9,NaN,1.9,1.9,1.9,NaN,0.0,NaN,NaN,1.9,0.0,NaN,NaN
51849,3,179.87,1,179.87,NaN,179.87,179.87,179.87,NaN,0.0,NaN,NaN,179.87,0.0,NaN,NaN
51943,3,366.77,1,366.77,NaN,366.77,366.77,366.77,NaN,0.0,NaN,NaN,366.77,0.0,NaN,NaN
51963,3,101.23,1,101.23,NaN,101.23,101.23,101.23,NaN,0.0,NaN,NaN,101.23,0.0,NaN,NaN
52005,3,498.16,1,498.16,NaN,498.16,498.16,498.16,NaN,0.0,NaN,NaN,498.16,0.0,NaN,NaN
52211,3,105.54,1,105.54,NaN,105.54,105.54,105.54,NaN,0.0,NaN,NaN,105.54,0.0,NaN,NaN
52463,3,221.4,1,221.4,NaN,221.4,221.4,221.4,NaN,0.0,NaN,NaN,221.4,0.0,NaN,NaN
53119,3,144.26,1,144.26,NaN,144.26,144.26,144.26,NaN,0.0,NaN,NaN,144.26,0.0,NaN,NaN
53236,3,197.65,1,197.65,NaN,197.65,197.65,197.65,NaN,0.0,NaN,NaN,197.65,0.0,NaN,NaN
53417,3,161.3,1,161.3,NaN,161.3,161.3,161.3,NaN,0.0,NaN,NaN,161.3,0.0,NaN,NaN
53454,3,147.85,1,147.85,NaN,147.85,147.85,147.85,NaN,0.0,NaN,NaN,147.85,0.0,NaN,NaN
53546,3,405.0,1,405.0,NaN,405.0,405.0,405.0,NaN,0.0,NaN,NaN,405.0,0.0,NaN,NaN
53647,3,410.18,1,410.18,NaN,410.18,410.18,410.18,NaN,0.0,NaN,NaN,410.18,0.0,NaN,NaN
54746,3,456.05,1,456.05,NaN,456.05,456.05,456.05,NaN,0.0,NaN,NaN,456.05,0.0,NaN,NaN
54823,3,145.5,1,145.5,NaN,145.5,145.5,145.5,NaN,0.0,NaN,NaN,145.5,0.0,NaN,NaN
55157,3,377.48,1,377.48,NaN,377.48,377.48,377.48,NaN,0.0,NaN,NaN,377.48,0.0,NaN,NaN
55305,3,375.56,1,375.56,NaN,375.56,375.56,375.56,NaN,0.0,NaN,NaN,375.56,0.0,NaN,NaN
55379,3,1683.9,1,1683.9,NaN,1683.9,1683.9,1683.9,NaN,0.0,NaN,NaN,1683.9,0.0,NaN,NaN
55394,3,698.26,1,698.26,NaN,698.26,698.26,698.26,NaN,0.0,NaN,NaN,698.26,0.0,NaN,NaN
55447,3,337.5,1,337.5,NaN,337.5,337.5,337.5,NaN,0.0,NaN,NaN,337.5,0.0,NaN,NaN
55683,3,141.69,1,141.69,NaN,141.69,141.69,141.69,NaN,0.0,NaN,NaN,141.69,0.0,NaN,NaN
55788,3,373.74,1,373.74,NaN,373.74,373.74,373.74,NaN,0.0,NaN,NaN,373.74,0.0,NaN,NaN
55884,3,123.3,1,123.3,NaN,123.3,123.3,123.3,NaN,0.0,NaN,NaN,123.3,0.0,NaN,NaN
56013,3,132.17,1,132.17,NaN,132.17,132.17,132.17,NaN,0.0,NaN,NaN,132.17,0.0,NaN,NaN
56083,3,20.4,1,20.4,NaN,20.4,20.4,20.4,NaN,0.0,NaN,NaN,20.4,0.0,NaN,NaN
56287,3,1943.4,1,1943.4,NaN,1943.4,1943.4,1943.4,NaN,0.0,NaN,NaN,1943.4,0.0,NaN,NaN
56946,3,411.18,1,411.18,NaN,411.18,411.18,411.18,NaN,0.0,NaN,NaN,411.18,0.0,NaN,NaN
57015,3,310.47,1,310.47,NaN,310.47,310.47,310.47,NaN,0.0,NaN,NaN,310.47,0.0,NaN,NaN
57109,3,572.8,1,572.8,NaN,572.8,572.8,572.8,NaN,0.0,NaN,NaN,572.8,0.0,NaN,NaN
57155,3,288.71,1,288.71,NaN,288.71,288.71,288.71,NaN,0.0,NaN,NaN,288.71,0.0,NaN,NaN
57159,3,119.72,1,119.72,NaN,119.72,119.72,119.72,NaN,0.0,NaN,NaN,119.72,0.0,NaN,NaN
58195,3,194.92,1,194.92,NaN,194.92,194.92,194.92,NaN,0.0,NaN,NaN,194.92,0.0,NaN,NaN
58344,3,369.01,1,369.01,NaN,369.01,369.01,369.01,NaN,0.0,NaN,NaN,369.01,0.0,NaN,NaN
58346,3,602.86,1,602.86,NaN,602.86,602.86,602.86,NaN,0.0,NaN,NaN,602.86,0.0,NaN,NaN
58409,3,15719.56,1,15719.56,NaN,15719.56,15719.56,15719.56,NaN,0.0,NaN,NaN,15719.56,0.0,NaN,NaN
58630,3,152.16,1,152.16,NaN,152.16,152.16,152.16,NaN,0.0,NaN,NaN,152.16,0.0,NaN,NaN
58810,3,16.7,1,16.7,NaN,16.7,16.7,16.7,NaN,0.0,NaN,NaN,16.7,0.0,NaN,NaN
59258,3,148.74,1,148.74,NaN,148.74,148.74,148.74,NaN,0.0,NaN,NaN,148.74,0.0,NaN,NaN
59380,3,212.12,1,212.12,NaN,212.12,212.12,212.12,NaN,0.0,NaN,NaN,212.12,0.0,NaN,NaN
59407,3,191.86,1,191.86,NaN,191.86,191.86,191.86,NaN,0.0,NaN,NaN,191.86,0.0,NaN,NaN
59429,3,158.4,1,158.4,NaN,158.4,158.4,158.4,NaN,0.0,NaN,NaN,158.4,0.0,NaN,NaN
59690,3,240.0,1,240.0,NaN,240.0,240.0,240.0,NaN,0.0,NaN,NaN,240.0,0.0,NaN,NaN
59735,3,243.69,1,243.69,NaN,243.69,243.69,243.69,NaN,0.0,NaN,NaN,243.69,0.0,NaN,NaN
59773,3,387.29,1,387.29,NaN,387.29,387.29,387.29,NaN,0.0,NaN,NaN,387.29,0.0,NaN,NaN
59877,3,328.16,1,328.16,NaN,328.16,328.16,328.16,NaN,0.0,NaN,NaN,328.16,0.0,NaN,NaN
60163,3,274.45,1,274.45,NaN,274.45,274.45,274.45,NaN,0.0,NaN,NaN,274.45,0.0,NaN,NaN
61238,3,64.06,1,64.06,NaN,64.06,64.06,64.06,NaN,0.0,NaN,NaN,64.06,0.0,NaN,NaN
61264,3,370.77,1,370.77,NaN,370.77,370.77,370.77,NaN,0.0,NaN,NaN,370.77,0.0,NaN,NaN
61731,3,565.25,1,565.25,NaN,565.25,565.25,565.25,NaN,0.0,NaN,NaN,565.25,0.0,NaN,NaN
61850,3,305.24,1,305.24,NaN,305.24,305.24,305.24,NaN,0.0,NaN,NaN,305.24,0.0,NaN,NaN
62220,3,25.75,1,25.75,NaN,25.75,25.75,25.75,NaN,0.0,NaN,NaN,25.75,0.0,NaN,NaN
62538,3,645.5,1,645.5,NaN,645.5,645.5,645.5,NaN,0.0,NaN,NaN,645.5,0.0,NaN,NaN
62567,3,799.38,1,799.38,NaN,799.38,799.38,799.38,NaN,0.0,NaN,NaN,799.38,0.0,NaN,NaN
62614,3,738.96,1,738.96,NaN,738.96,738.96,738.96,NaN,0.0,NaN,NaN,738.96,0.0,NaN,NaN
62646,3,211.55,1,211.55,NaN,211.55,211.55,211.55,NaN,0.0,NaN,NaN,211.55,0.0,NaN,NaN
62696,3,448.83,1,448.83,NaN,448.83,448.83,448.83,NaN,0.0,NaN,NaN,448.83,0.0,NaN,NaN
62979,3,223.7,1,223.7,NaN,223.7,223.7,223.7,NaN,0.0,NaN,NaN,223.7,0.0,NaN,NaN
63203,3,593.25,1,593.25,NaN,593.25,593.25,593.25,NaN,0.0,NaN,NaN,593.25,0.0,NaN,NaN
63721,3,39.45,1,39.45,NaN,39.45,39.45,39.45,NaN,0.0,NaN,NaN,39.45,0.0,NaN,NaN
64228,3,783.07,1,783.07,NaN,783.07,783.07,783.07,NaN,0.0,NaN,NaN,783.07,0.0,NaN,NaN
64359,3,79.2,1,79.2,NaN,79.2,79.2,79.2,NaN,0.0,NaN,NaN,79.2,0.0,NaN,NaN
64627,3,157.76,1,157.76,NaN,157.76,157.76,157.76,NaN,0.0,NaN,NaN,157.76,0.0,NaN,NaN
64773,3,1001.21,1,1001.21,NaN,1001.21,1001.21,1001.21,NaN,0.0,NaN,NaN,1001.21,0.0,NaN,NaN
65143,3,343.44,1,343.44,NaN,343.44,343.44,343.44,NaN,0.0,NaN,NaN,343.44,0.0,NaN,NaN
65357,3,192.85,1,192.85,NaN,192.85,192.85,192.85,NaN,0.0,NaN,NaN,192.85,0.0,NaN,NaN
65531,3,246.54,1,246.54,NaN,246.54,246.54,246.54,NaN,0.0,NaN,NaN,246.54,0.0,NaN,NaN
65726,3,173.85,1,173.85,NaN,173.85,173.85,173.85,NaN,0.0,NaN,NaN,173.85,0.0,NaN,NaN
65813,3,497.9,1,497.9,NaN,497.9,497.9,497.9,NaN,0.0,NaN,NaN,497.9,0.0,NaN,NaN
65873,3,63.25,1,63.25,NaN,63.25,63.25,63.25,NaN,0.0,NaN,NaN,63.25,0.0,NaN,NaN
66236,3,363.78,1,363.78,NaN,363.78,363.78,363.78,NaN,0.0,NaN,NaN,363.78,0.0,NaN,NaN
66596,3,369.85,1,369.85,NaN,369.85,369.85,369.85,NaN,0.0,NaN,NaN,369.85,0.0,NaN,NaN
66800,3,177.21,1,177.21,NaN,177.21,177.21,177.21,NaN,0.0,NaN,NaN,177.21,0.0,NaN,NaN
66923,3,252.37,1,252.37,NaN,252.37,252.37,252.37,NaN,0.0,NaN,NaN,252.37,0.0,NaN,NaN
67273,3,461.08,1,461.08,NaN,461.08,461.08,461.08,NaN,0.0,NaN,NaN,461.08,0.0,NaN,NaN
67293,3,112.81,1,112.81,NaN,112.81,112.81,112.81,NaN,0.0,NaN,NaN,112.81,0.0,NaN,NaN
67388,3,127.88,1,127.88,NaN,127.88,127.88,127.88,NaN,0.0,NaN,NaN,127.88,0.0,NaN,NaN
67552,3,173.39,1,173.39,NaN,173.39,173.39,173.39,NaN,0.0,NaN,NaN,173.39,0.0,NaN,NaN
67560,3,277.12,1,277.12,NaN,277.12,277.12,277.12,NaN,0.0,NaN,NaN,277.12,0.0,NaN,NaN
67594,3,131.5,1,131.5,NaN,131.5,131.5,131.5,NaN,0.0,NaN,NaN,131.5,0.0,NaN,NaN
67640,3,445.74,1,445.74,NaN,445.74,445.74,445.74,NaN,0.0,NaN,NaN,445.74,0.0,NaN,NaN
67877,3,252.45,1,252.45,NaN,252.45,252.45,252.45,NaN,0.0,NaN,NaN,252.45,0.0,NaN,NaN
67941,3,2064.8,1,2064.8,NaN,2064.8,2064.8,2064.8,NaN,0.0,NaN,NaN,2064.8,0.0,NaN,NaN
67987,3,1665.2,1,1665.2,NaN,1665.2,1665.2,1665.2,NaN,0.0,NaN,NaN,1665.2,0.0,NaN,NaN
68072,3,307.8,1,307.8,NaN,307.8,307.8,307.8,NaN,0.0,NaN,NaN,307.8,0.0,NaN,NaN
68207,3,233.51,1,233.51,NaN,233.51,233.51,233.51,NaN,0.0,NaN,NaN,233.51,0.0,NaN,NaN
68219,3,150.85,1,150.85,NaN,150.85,150.85,150.85,NaN,0.0,NaN,NaN,150.85,0.0,NaN,NaN
68666,3,41.6,1,41.6,NaN,41.6,41.6,41.6,NaN,0.0,NaN,NaN,41.6,0.0,NaN,NaN
68881,3,423.3,1,423.3,NaN,423.3,423.3,423.3,NaN,0.0,NaN,NaN,423.3,0.0,NaN,NaN
68924,3,95.85,1,95.85,NaN,95.85,95.85,95.85,NaN,0.0,NaN,NaN,95.85,0.0,NaN,NaN
69414,3,251.96,1,251.96,NaN,251.96,251.96,251.96,NaN,0.0,NaN,NaN,251.96,0.0,NaN,NaN
69510,3,40.6,1,40.6,NaN,40.6,40.6,40.6,NaN,0.0,NaN,NaN,40.6,0.0,NaN,NaN
70439,3,508.0,1,508.0,NaN,508.0,508.0,508.0,NaN,0.0,NaN,NaN,508.0,0.0,NaN,NaN
70853,3,333.44,1,333.44,NaN,333.44,333.44,333.44,NaN,0.0,NaN,NaN,333.44,0.0,NaN,NaN
71402,3,573.46,1,573.46,NaN,573.46,573.46,573.46,NaN,0.0,NaN,NaN,573.46,0.0,NaN,NaN
71493,3,423.5,1,423.5,NaN,423.5,423.5,423.5,NaN,0.0,NaN,NaN,423.5,0.0,NaN,NaN
71703,3,353.48,1,353.48,NaN,353.48,353.48,353.48,NaN,0.0,NaN,NaN,353.48,0.0,NaN,NaN
72204,3,547.02,1,547.02,NaN,547.02,547.02,547.02,NaN,0.0,NaN,NaN,547.02,0.0,NaN,NaN
72580,3,364.82,1,364.82,NaN,364.82,364.82,364.82,NaN,0.0,NaN,NaN,364.82,0.0,NaN,NaN
72721,3,120.3,1,120.3,NaN,120.3,120.3,120.3,NaN,0.0,NaN,NaN,120.3,0.0,NaN,NaN
72769,3,305.07,1,305.07,NaN,305.07,305.07,305.07,NaN,0.0,NaN,NaN,305.07,0.0,NaN,NaN
72849,3,329.88,1,329.88,NaN,329.88,329.88,329.88,NaN,0.0,NaN,NaN,329.88,0.0,NaN,NaN
72958,3,377.66,1,377.66,NaN,377.66,377.66,377.66,NaN,0.0,NaN,NaN,377.66,0.0,NaN,NaN
73020,3,613.25,1,613.25,NaN,613.25,613.25,613.25,NaN,0.0,NaN,NaN,613.25,0.0,NaN,NaN
73081,3,460.63,1,460.63,NaN,460.63,460.63,460.63,NaN,0.0,NaN,NaN,460.63,0.0,NaN,NaN
73293,3,795.75,1,795.75,NaN,795.75,795.75,795.75,NaN,0.0,NaN,NaN,795.75,0.0,NaN,NaN
73555,3,310.0,1,310.0,NaN,310.0,310.0,310.0,NaN,0.0,NaN,NaN,310.0,0.0,NaN,NaN
73894,3,273.1,1,273.1,NaN,273.1,273.1,273.1,NaN,0.0,NaN,NaN,273.1,0.0,NaN,NaN
73910,3,352.62,1,352.62,NaN,352.62,352.62,352.62,NaN,0.0,NaN,NaN,352.62,0.0,NaN,NaN
74054,3,424.8,1,424.8,NaN,424.8,424.8,424.8,NaN,0.0,NaN,NaN,424.8,0.0,NaN,NaN
74080,3,100.8,1,100.8,NaN,100.8,100.8,100.8,NaN,0.0,NaN,NaN,100.8,0.0,NaN,NaN
74301,3,358.0,1,358.0,NaN,358.0,358.0,358.0,NaN,0.0,NaN,NaN,358.0,0.0,NaN,NaN
74386,3,751.74,1,751.74,NaN,751.74,751.74,751.74,NaN,0.0,NaN,NaN,751.74,0.0,NaN,NaN
74430,3,322.08,1,322.08,NaN,322.08,322.08,322.08,NaN,0.0,NaN,NaN,322.08,0.0,NaN,NaN
74548,3,194.2,1,194.2,NaN,194.2,194.2,194.2,NaN,0.0,NaN,NaN,194.2,0.0,NaN,NaN
74729,3,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
74921,3,10992.96,1,10992.96,NaN,10992.96,10992.96,10992.96,NaN,0.0,NaN,NaN,10992.96,0.0,NaN,NaN
75048,3,342.0,1,342.0,NaN,342.0,342.0,342.0,NaN,0.0,NaN,NaN,342.0,0.0,NaN,NaN
75172,3,1482.2,1,1482.2,NaN,1482.2,1482.2,1482.2,NaN,0.0,NaN,NaN,1482.2,0.0,NaN,NaN
75180,3,5.9,1,5.9,NaN,5.9,5.9,5.9,NaN,0.0,NaN,NaN,5.9,0.0,NaN,NaN
75508,3,950.44,1,950.44,NaN,950.44,950.44,950.44,NaN,0.0,NaN,NaN,950.44,0.0,NaN,NaN
76134,3,339.02,1,339.02,NaN,339.02,339.02,339.02,NaN,0.0,NaN,NaN,339.02,0.0,NaN,NaN
76232,3,413.99,1,413.99,NaN,413.99,413.99,413.99,NaN,0.0,NaN,NaN,413.99,0.0,NaN,NaN
76304,3,205.06,1,205.06,NaN,205.06,205.06,205.06,NaN,0.0,NaN,NaN,205.06,0.0,NaN,NaN
76306,3,17.65,1,17.65,NaN,17.65,17.65,17.65,NaN,0.0,NaN,NaN,17.65,0.0,NaN,NaN
76313,3,354.36,1,354.36,NaN,354.36,354.36,354.36,NaN,0.0,NaN,NaN,354.36,0.0,NaN,NaN
76386,3,308.74,1,308.74,NaN,308.74,308.74,308.74,NaN,0.0,NaN,NaN,308.74,0.0,NaN,NaN
76762,3,401.55,1,401.55,NaN,401.55,401.55,401.55,NaN,0.0,NaN,NaN,401.55,0.0,NaN,NaN
76881,3,604.83,1,604.83,NaN,604.83,604.83,604.83,NaN,0.0,NaN,NaN,604.83,0.0,NaN,NaN
77290,3,132.67,1,132.67,NaN,132.67,132.67,132.67,NaN,0.0,NaN,NaN,132.67,0.0,NaN,NaN
77447,3,344.83,1,344.83,NaN,344.83,344.83,344.83,NaN,0.0,NaN,NaN,344.83,0.0,NaN,NaN
77704,3,261.85,1,261.85,NaN,261.85,261.85,261.85,NaN,0.0,NaN,NaN,261.85,0.0,NaN,NaN
78107,3,300.6,1,300.6,NaN,300.6,300.6,300.6,NaN,0.0,NaN,NaN,300.6,0.0,NaN,NaN
78194,3,171.23,1,171.23,NaN,171.23,171.23,171.23,NaN,0.0,NaN,NaN,171.23,0.0,NaN,NaN
78606,3,555.39,1,555.39,NaN,555.39,555.39,555.39,NaN,0.0,NaN,NaN,555.39,0.0,NaN,NaN
78748,3,317.36,1,317.36,NaN,317.36,317.36,317.36,NaN,0.0,NaN,NaN,317.36,0.0,NaN,NaN
78831,3,332.36,1,332.36,NaN,332.36,332.36,332.36,NaN,0.0,NaN,NaN,332.36,0.0,NaN,NaN
79034,3,1206.3,1,1206.3,NaN,1206.3,1206.3,1206.3,NaN,0.0,NaN,NaN,1206.3,0.0,NaN,NaN
79083,3,326.4,1,326.4,NaN,326.4,326.4,326.4,NaN,0.0,NaN,NaN,326.4,0.0,NaN,NaN
79351,3,471.0,1,471.0,NaN,471.0,471.0,471.0,NaN,0.0,NaN,NaN,471.0,0.0,NaN,NaN
79895,3,49.2,1,49.2,NaN,49.2,49.2,49.2,NaN,0.0,NaN,NaN,49.2,0.0,NaN,NaN
80466,3,93.39,1,93.39,NaN,93.39,93.39,93.39,NaN,0.0,NaN,NaN,93.39,0.0,NaN,NaN
80840,3,247.36,1,247.36,NaN,247.36,247.36,247.36,NaN,0.0,NaN,NaN,247.36,0.0,NaN,NaN
81026,3,317.56,1,317.56,NaN,317.56,317.56,317.56,NaN,0.0,NaN,NaN,317.56,0.0,NaN,NaN
81079,3,135.11,1,135.11,NaN,135.11,135.11,135.11,NaN,0.0,NaN,NaN,135.11,0.0,NaN,NaN
81112,3,265.83,1,265.83,NaN,265.83,265.83,265.83,NaN,0.0,NaN,NaN,265.83,0.0,NaN,NaN
81408,3,150.0,1,150.0,NaN,150.0,150.0,150.0,NaN,0.0,NaN,NaN,150.0,0.0,NaN,NaN
81423,3,59.4,1,59.4,NaN,59.4,59.4,59.4,NaN,0.0,NaN,NaN,59.4,0.0,NaN,NaN
81594,3,104.2,1,104.2,NaN,104.2,104.2,104.2,NaN,0.0,NaN,NaN,104.2,0.0,NaN,NaN
81916,3,52.74,1,52.74,NaN,52.74,52.74,52.74,NaN,0.0,NaN,NaN,52.74,0.0,NaN,NaN
82158,3,181.6,1,181.6,NaN,181.6,181.6,181.6,NaN,0.0,NaN,NaN,181.6,0.0,NaN,NaN
82356,3,304.94,1,304.94,NaN,304.94,304.94,304.94,NaN,0.0,NaN,NaN,304.94,0.0,NaN,NaN
82825,3,371.56,1,371.56,NaN,371.56,371.56,371.56,NaN,0.0,NaN,NaN,371.56,0.0,NaN,NaN
82942,3,139.03,1,139.03,NaN,139.03,139.03,139.03,NaN,0.0,NaN,NaN,139.03,0.0,NaN,NaN
