txn_id,lastReviewTime_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
56657,21,796.86,1,796.86,NaN,796.86,796.86,796.86,NaN,0.0,NaN,NaN,796.86,0.0,NaN,NaN
57593,6,152.64,1,152.64,NaN,152.64,152.64,152.64,NaN,0.0,NaN,NaN,152.64,0.0,NaN,NaN
57629,6,447.5,1,447.5,NaN,447.5,447.5,447.5,NaN,0.0,NaN,NaN,447.5,0.0,NaN,NaN
57746,14,158.95,1,158.95,NaN,158.95,158.95,158.95,NaN,0.0,NaN,NaN,158.95,0.0,NaN,NaN
57864,21,156.3,1,156.3,NaN,156.3,156.3,156.3,NaN,0.0,NaN,NaN,156.3,0.0,NaN,NaN
58050,11,459.3,1,459.3,NaN,459.3,459.3,459.3,NaN,0.0,NaN,NaN,459.3,0.0,NaN,NaN
58177,18,207.21,1,207.21,NaN,207.21,207.21,207.21,NaN,0.0,NaN,NaN,207.21,0.0,NaN,NaN
58263,22,277.43,1,277.43,NaN,277.43,277.43,277.43,NaN,0.0,NaN,NaN,277.43,0.0,NaN,NaN
58301,14,302.22,1,302.22,NaN,302.22,302.22,302.22,NaN,0.0,NaN,NaN,302.22,0.0,NaN,NaN
58312,23,400.54,1,400.54,NaN,400.54,400.54,400.54,NaN,0.0,NaN,NaN,400.54,0.0,NaN,NaN
58406,12,2527.94,1,2527.94,NaN,2527.94,2527.94,2527.94,NaN,0.0,NaN,NaN,2527.94,0.0,NaN,NaN
58411,21,65.16,1,65.16,NaN,65.16,65.16,65.16,NaN,0.0,NaN,NaN,65.16,0.0,NaN,NaN
59070,12,203.4,1,203.4,NaN,203.4,203.4,203.4,NaN,0.0,NaN,NaN,203.4,0.0,NaN,NaN
59166,23,336.38,1,336.38,NaN,336.38,336.38,336.38,NaN,0.0,NaN,NaN,336.38,0.0,NaN,NaN
59307,14,453.0,1,453.0,NaN,453.0,453.0,453.0,NaN,0.0,NaN,NaN,453.0,0.0,NaN,NaN
59319,15,113.89,1,113.89,NaN,113.89,113.89,113.89,NaN,0.0,NaN,NaN,113.89,0.0,NaN,NaN
59617,1,330.62,1,330.62,NaN,330.62,330.62,330.62,NaN,0.0,NaN,NaN,330.62,0.0,NaN,NaN
59722,9,121.8,1,121.8,NaN,121.8,121.8,121.8,NaN,0.0,NaN,NaN,121.8,0.0,NaN,NaN
59757,16,349.44,1,349.44,NaN,349.44,349.44,349.44,NaN,0.0,NaN,NaN,349.44,0.0,NaN,NaN
59801,17,713.08,1,713.08,NaN,713.08,713.08,713.08,NaN,0.0,NaN,NaN,713.08,0.0,NaN,NaN
60064,2,174.6,1,174.6,NaN,174.6,174.6,174.6,NaN,0.0,NaN,NaN,174.6,0.0,NaN,NaN
60405,22,174.15,1,174.15,NaN,174.15,174.15,174.15,NaN,0.0,NaN,NaN,174.15,0.0,NaN,NaN
60721,3,431.74,1,431.74,NaN,431.74,431.74,431.74,NaN,0.0,NaN,NaN,431.74,0.0,NaN,NaN
61245,30,211.15,1,211.15,NaN,211.15,211.15,211.15,NaN,0.0,NaN,NaN,211.15,0.0,NaN,NaN
61352,9,138.19,1,138.19,NaN,138.19,138.19,138.19,NaN,0.0,NaN,NaN,138.19,0.0,NaN,NaN
61792,18,590.95,1,590.95,NaN,590.95,590.95,590.95,NaN,0.0,NaN,NaN,590.95,0.0,NaN,NaN
62233,21,586.74,1,586.74,NaN,586.74,586.74,586.74,NaN,0.0,NaN,NaN,586.74,0.0,NaN,NaN
62240,17,439.75,1,439.75,NaN,439.75,439.75,439.75,NaN,0.0,NaN,NaN,439.75,0.0,NaN,NaN
62854,25,400.0,1,400.0,NaN,400.0,400.0,400.0,NaN,0.0,NaN,NaN,400.0,0.0,NaN,NaN
62936,11,369.76,1,369.76,NaN,369.76,369.76,369.76,NaN,0.0,NaN,NaN,369.76,0.0,NaN,NaN
63345,19,77.52,1,77.52,NaN,77.52,77.52,77.52,NaN,0.0,NaN,NaN,77.52,0.0,NaN,NaN
63602,30,119.71,1,119.71,NaN,119.71,119.71,119.71,NaN,0.0,NaN,NaN,119.71,0.0,NaN,NaN
63765,19,133.56,1,133.56,NaN,133.56,133.56,133.56,NaN,0.0,NaN,NaN,133.56,0.0,NaN,NaN
64126,14,496.46,1,496.46,NaN,496.46,496.46,496.46,NaN,0.0,NaN,NaN,496.46,0.0,NaN,NaN
64230,14,531.36,1,531.36,NaN,531.36,531.36,531.36,NaN,0.0,NaN,NaN,531.36,0.0,NaN,NaN
64264,9,298.89,1,298.89,NaN,298.89,298.89,298.89,NaN,0.0,NaN,NaN,298.89,0.0,NaN,NaN
64441,19,384.2,1,384.2,NaN,384.2,384.2,384.2,NaN,0.0,NaN,NaN,384.2,0.0,NaN,NaN
64521,28,308.68,1,308.68,NaN,308.68,308.68,308.68,NaN,0.0,NaN,NaN,308.68,0.0,NaN,NaN
64599,6,354.01,1,354.01,NaN,354.01,354.01,354.01,NaN,0.0,NaN,NaN,354.01,0.0,NaN,NaN
64687,12,80.82,1,80.82,NaN,80.82,80.82,80.82,NaN,0.0,NaN,NaN,80.82,0.0,NaN,NaN
65168,8,235.94,1,235.94,NaN,235.94,235.94,235.94,NaN,0.0,NaN,NaN,235.94,0.0,NaN,NaN
65432,24,375.0,1,375.0,NaN,375.0,375.0,375.0,NaN,0.0,NaN,NaN,375.0,0.0,NaN,NaN
65519,23,69.9,1,69.9,NaN,69.9,69.9,69.9,NaN,0.0,NaN,NaN,69.9,0.0,NaN,NaN
65731,24,314.7,1,314.7,NaN,314.7,314.7,314.7,NaN,0.0,NaN,NaN,314.7,0.0,NaN,NaN
65742,29,1.45,1,1.45,NaN,1.45,1.45,1.45,NaN,0.0,NaN,NaN,1.45,0.0,NaN,NaN
65774,11,390.5,1,390.5,NaN,390.5,390.5,390.5,NaN,0.0,NaN,NaN,390.5,0.0,NaN,NaN
66063,5,307.99,1,307.99,NaN,307.99,307.99,307.99,NaN,0.0,NaN,NaN,307.99,0.0,NaN,NaN
66076,30,1353.2,1,1353.2,NaN,1353.2,1353.2,1353.2,NaN,0.0,NaN,NaN,1353.2,0.0,NaN,NaN
66205,11,445.42,1,445.42,NaN,445.42,445.42,445.42,NaN,0.0,NaN,NaN,445.42,0.0,NaN,NaN
66234,30,318.9,1,318.9,NaN,318.9,318.9,318.9,NaN,0.0,NaN,NaN,318.9,0.0,NaN,NaN
66242,24,228.1,1,228.1,NaN,228.1,228.1,228.1,NaN,0.0,NaN,NaN,228.1,0.0,NaN,NaN
66252,26,877.68,1,877.68,NaN,877.68,877.68,877.68,NaN,0.0,NaN,NaN,877.68,0.0,NaN,NaN
66362,18,796.83,1,796.83,NaN,796.83,796.83,796.83,NaN,0.0,NaN,NaN,796.83,0.0,NaN,NaN
66379,23,462.19,1,462.19,NaN,462.19,462.19,462.19,NaN,0.0,NaN,NaN,462.19,0.0,NaN,NaN
66627,17,197.87,1,197.87,NaN,197.87,197.87,197.87,NaN,0.0,NaN,NaN,197.87,0.0,NaN,NaN
66786,12,370.15,1,370.15,NaN,370.15,370.15,370.15,NaN,0.0,NaN,NaN,370.15,0.0,NaN,NaN
66862,21,114.54,1,114.54,NaN,114.54,114.54,114.54,NaN,0.0,NaN,NaN,114.54,0.0,NaN,NaN
67069,21,78.6,1,78.6,NaN,78.6,78.6,78.6,NaN,0.0,NaN,NaN,78.6,0.0,NaN,NaN
67123,27,834.52,1,834.52,NaN,834.52,834.52,834.52,NaN,0.0,NaN,NaN,834.52,0.0,NaN,NaN
67152,14,753.66,1,753.66,NaN,753.66,753.66,753.66,NaN,0.0,NaN,NaN,753.66,0.0,NaN,NaN
67177,27,239.2,1,239.2,NaN,239.2,239.2,239.2,NaN,0.0,NaN,NaN,239.2,0.0,NaN,NaN
67246,19,185.85,1,185.85,NaN,185.85,185.85,185.85,NaN,0.0,NaN,NaN,185.85,0.0,NaN,NaN
67257,21,17.4,1,17.4,NaN,17.4,17.4,17.4,NaN,0.0,NaN,NaN,17.4,0.0,NaN,NaN
67259,22,110.14,1,110.14,NaN,110.14,110.14,110.14,NaN,0.0,NaN,NaN,110.14,0.0,NaN,NaN
67358,12,132.16,1,132.16,NaN,132.16,132.16,132.16,NaN,0.0,NaN,NaN,132.16,0.0,NaN,NaN
67640,1,445.74,1,445.74,NaN,445.74,445.74,445.74,NaN,0.0,NaN,NaN,445.74,0.0,NaN,NaN
67732,18,49.47,1,49.47,NaN,49.47,49.47,49.47,NaN,0.0,NaN,NaN,49.47,0.0,NaN,NaN
67779,12,466.87,1,466.87,NaN,466.87,466.87,466.87,NaN,0.0,NaN,NaN,466.87,0.0,NaN,NaN
67791,8,533.04,1,533.04,NaN,533.04,533.04,533.04,NaN,0.0,NaN,NaN,533.04,0.0,NaN,NaN
67863,3,685.5,1,685.5,NaN,685.5,685.5,685.5,NaN,0.0,NaN,NaN,685.5,0.0,NaN,NaN
67920,24,338.03,1,338.03,NaN,338.03,338.03,338.03,NaN,0.0,NaN,NaN,338.03,0.0,NaN,NaN
67941,12,2064.8,1,2064.8,NaN,2064.8,2064.8,2064.8,NaN,0.0,NaN,NaN,2064.8,0.0,NaN,NaN
68065,1,319.85,1,319.85,NaN,319.85,319.85,319.85,NaN,0.0,NaN,NaN,319.85,0.0,NaN,NaN
68129,15,101.05,1,101.05,NaN,101.05,101.05,101.05,NaN,0.0,NaN,NaN,101.05,0.0,NaN,NaN
68205,24,127.95,1,127.95,NaN,127.95,127.95,127.95,NaN,0.0,NaN,NaN,127.95,0.0,NaN,NaN
68414,29,83.99,1,83.99,NaN,83.99,83.99,83.99,NaN,0.0,NaN,NaN,83.99,0.0,NaN,NaN
68425,3,257.7,1,257.7,NaN,257.7,257.7,257.7,NaN,0.0,NaN,NaN,257.7,0.0,NaN,NaN
68441,9,532.98,1,532.98,NaN,532.98,532.98,532.98,NaN,0.0,NaN,NaN,532.98,0.0,NaN,NaN
68444,26,109.26,1,109.26,NaN,109.26,109.26,109.26,NaN,0.0,NaN,NaN,109.26,0.0,NaN,NaN
69121,3,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
69218,17,17.85,1,17.85,NaN,17.85,17.85,17.85,NaN,0.0,NaN,NaN,17.85,0.0,NaN,NaN
69284,3,262.45,1,262.45,NaN,262.45,262.45,262.45,NaN,0.0,NaN,NaN,262.45,0.0,NaN,NaN
69310,13,309.06,1,309.06,NaN,309.06,309.06,309.06,NaN,0.0,NaN,NaN,309.06,0.0,NaN,NaN
69448,28,245.8,1,245.8,NaN,245.8,245.8,245.8,NaN,0.0,NaN,NaN,245.8,0.0,NaN,NaN
69502,13,203.59,1,203.59,NaN,203.59,203.59,203.59,NaN,0.0,NaN,NaN,203.59,0.0,NaN,NaN
69981,8,308.08,1,308.08,NaN,308.08,308.08,308.08,NaN,0.0,NaN,NaN,308.08,0.0,NaN,NaN
70283,23,407.4,1,407.4,NaN,407.4,407.4,407.4,NaN,0.0,NaN,NaN,407.4,0.0,NaN,NaN
70659,27,383.92,1,383.92,NaN,383.92,383.92,383.92,NaN,0.0,NaN,NaN,383.92,0.0,NaN,NaN
70682,23,887.47,1,887.47,NaN,887.47,887.47,887.47,NaN,0.0,NaN,NaN,887.47,0.0,NaN,NaN
70719,17,1114.52,1,1114.52,NaN,1114.52,1114.52,1114.52,NaN,0.0,NaN,NaN,1114.52,0.0,NaN,NaN
70840,30,51.3,1,51.3,NaN,51.3,51.3,51.3,NaN,0.0,NaN,NaN,51.3,0.0,NaN,NaN
70864,26,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
70905,24,6429.64,1,6429.64,NaN,6429.64,6429.64,6429.64,NaN,0.0,NaN,NaN,6429.64,0.0,NaN,NaN
70983,12,154.02,1,154.02,NaN,154.02,154.02,154.02,NaN,0.0,NaN,NaN,154.02,0.0,NaN,NaN
71039,8,140.0,1,140.0,NaN,140.0,140.0,140.0,NaN,0.0,NaN,NaN,140.0,0.0,NaN,NaN
71144,1,422.08,1,422.08,NaN,422.08,422.08,422.08,NaN,0.0,NaN,NaN,422.08,0.0,NaN,NaN
71253,17,386.74,1,386.74,NaN,386.74,386.74,386.74,NaN,0.0,NaN,NaN,386.74,0.0,NaN,NaN
71295,16,1821.6,1,1821.6,NaN,1821.6,1821.6,1821.6,NaN,0.0,NaN,NaN,1821.6,0.0,NaN,NaN
71348,27,82.36,1,82.36,NaN,82.36,82.36,82.36,NaN,0.0,NaN,NaN,82.36,0.0,NaN,NaN
71700,20,359.05,1,359.05,NaN,359.05,359.05,359.05,NaN,0.0,NaN,NaN,359.05,0.0,NaN,NaN
71709,31,180.12,1,180.12,NaN,180.12,180.12,180.12,NaN,0.0,NaN,NaN,180.12,0.0,NaN,NaN
71770,1,9.36,1,9.36,NaN,9.36,9.36,9.36,NaN,0.0,NaN,NaN,9.36,0.0,NaN,NaN
72325,20,166.42,1,166.42,NaN,166.42,166.42,166.42,NaN,0.0,NaN,NaN,166.42,0.0,NaN,NaN
72503,30,163.08,1,163.08,NaN,163.08,163.08,163.08,NaN,0.0,NaN,NaN,163.08,0.0,NaN,NaN
72903,17,293.54,1,293.54,NaN,293.54,293.54,293.54,NaN,0.0,NaN,NaN,293.54,0.0,NaN,NaN
72987,16,1468.8,1,1468.8,NaN,1468.8,1468.8,1468.8,NaN,0.0,NaN,NaN,1468.8,0.0,NaN,NaN
73067,29,549.84,1,549.84,NaN,549.84,549.84,549.84,NaN,0.0,NaN,NaN,549.84,0.0,NaN,NaN
73512,5,324.0,1,324.0,NaN,324.0,324.0,324.0,NaN,0.0,NaN,NaN,324.0,0.0,NaN,NaN
73549,14,306.78,1,306.78,NaN,306.78,306.78,306.78,NaN,0.0,NaN,NaN,306.78,0.0,NaN,NaN
73754,21,182.3,1,182.3,NaN,182.3,182.3,182.3,NaN,0.0,NaN,NaN,182.3,0.0,NaN,NaN
73964,1,338.06,1,338.06,NaN,338.06,338.06,338.06,NaN,0.0,NaN,NaN,338.06,0.0,NaN,NaN
74174,12,219.02,1,219.02,NaN,219.02,219.02,219.02,NaN,0.0,NaN,NaN,219.02,0.0,NaN,NaN
74179,7,45.0,1,45.0,NaN,45.0,45.0,45.0,NaN,0.0,NaN,NaN,45.0,0.0,NaN,NaN
74482,13,864.19,1,864.19,NaN,864.19,864.19,864.19,NaN,0.0,NaN,NaN,864.19,0.0,NaN,NaN
74531,1,243.6,1,243.6,NaN,243.6,243.6,243.6,NaN,0.0,NaN,NaN,243.6,0.0,NaN,NaN
74782,31,333.63,1,333.63,NaN,333.63,333.63,333.63,NaN,0.0,NaN,NaN,333.63,0.0,NaN,NaN
75106,30,537.0,1,537.0,NaN,537.0,537.0,537.0,NaN,0.0,NaN,NaN,537.0,0.0,NaN,NaN
75277,13,168.12,1,168.12,NaN,168.12,168.12,168.12,NaN,0.0,NaN,NaN,168.12,0.0,NaN,NaN
75281,11,725.56,1,725.56,NaN,725.56,725.56,725.56,NaN,0.0,NaN,NaN,725.56,0.0,NaN,NaN
75363,29,202.65,1,202.65,NaN,202.65,202.65,202.65,NaN,0.0,NaN,NaN,202.65,0.0,NaN,NaN
75439,27,332.68,1,332.68,NaN,332.68,332.68,332.68,NaN,0.0,NaN,NaN,332.68,0.0,NaN,NaN
75512,7,233.1,1,233.1,NaN,233.1,233.1,233.1,NaN,0.0,NaN,NaN,233.1,0.0,NaN,NaN
75843,11,434.41,1,434.41,NaN,434.41,434.41,434.41,NaN,0.0,NaN,NaN,434.41,0.0,NaN,NaN
76014,11,878.46,1,878.46,NaN,878.46,878.46,878.46,NaN,0.0,NaN,NaN,878.46,0.0,NaN,NaN
76432,29,768.85,1,768.85,NaN,768.85,768.85,768.85,NaN,0.0,NaN,NaN,768.85,0.0,NaN,NaN
77119,25,664.85,1,664.85,NaN,664.85,664.85,664.85,NaN,0.0,NaN,NaN,664.85,0.0,NaN,NaN
77257,30,431.6,1,431.6,NaN,431.6,431.6,431.6,NaN,0.0,NaN,NaN,431.6,0.0,NaN,NaN
77354,14,239.41,1,239.41,NaN,239.41,239.41,239.41,NaN,0.0,NaN,NaN,239.41,0.0,NaN,NaN
77668,4,310.48,1,310.48,NaN,310.48,310.48,310.48,NaN,0.0,NaN,NaN,310.48,0.0,NaN,NaN
77684,6,29.97,1,29.97,NaN,29.97,29.97,29.97,NaN,0.0,NaN,NaN,29.97,0.0,NaN,NaN
77888,29,495.0,1,495.0,NaN,495.0,495.0,495.0,NaN,0.0,NaN,NaN,495.0,0.0,NaN,NaN
77890,8,247.0,1,247.0,NaN,247.0,247.0,247.0,NaN,0.0,NaN,NaN,247.0,0.0,NaN,NaN
77936,3,326.22,1,326.22,NaN,326.22,326.22,326.22,NaN,0.0,NaN,NaN,326.22,0.0,NaN,NaN
77993,20,507.54,1,507.54,NaN,507.54,507.54,507.54,NaN,0.0,NaN,NaN,507.54,0.0,NaN,NaN
78053,30,37.5,1,37.5,NaN,37.5,37.5,37.5,NaN,0.0,NaN,NaN,37.5,0.0,NaN,NaN
78282,1,579.21,1,579.21,NaN,579.21,579.21,579.21,NaN,0.0,NaN,NaN,579.21,0.0,NaN,NaN
78705,20,478.1,1,478.1,NaN,478.1,478.1,478.1,NaN,0.0,NaN,NaN,478.1,0.0,NaN,NaN
78984,7,246.21,1,246.21,NaN,246.21,246.21,246.21,NaN,0.0,NaN,NaN,246.21,0.0,NaN,NaN
79249,18,475.62,1,475.62,NaN,475.62,475.62,475.62,NaN,0.0,NaN,NaN,475.62,0.0,NaN,NaN
79409,22,113.5,1,113.5,NaN,113.5,113.5,113.5,NaN,0.0,NaN,NaN,113.5,0.0,NaN,NaN
79413,9,126.14,1,126.14,NaN,126.14,126.14,126.14,NaN,0.0,NaN,NaN,126.14,0.0,NaN,NaN
79415,13,495.6,1,495.6,NaN,495.6,495.6,495.6,NaN,0.0,NaN,NaN,495.6,0.0,NaN,NaN
79473,1,266.76,1,266.76,NaN,266.76,266.76,266.76,NaN,0.0,NaN,NaN,266.76,0.0,NaN,NaN
79647,7,754.38,1,754.38,NaN,754.38,754.38,754.38,NaN,0.0,NaN,NaN,754.38,0.0,NaN,NaN
79774,17,116.01,1,116.01,NaN,116.01,116.01,116.01,NaN,0.0,NaN,NaN,116.01,0.0,NaN,NaN
79871,28,319.06,1,319.06,NaN,319.06,319.06,319.06,NaN,0.0,NaN,NaN,319.06,0.0,NaN,NaN
80325,24,30.0,1,30.0,NaN,30.0,30.0,30.0,NaN,0.0,NaN,NaN,30.0,0.0,NaN,NaN
80460,21,23.55,1,23.55,NaN,23.55,23.55,23.55,NaN,0.0,NaN,NaN,23.55,0.0,NaN,NaN
80608,8,331.55,1,331.55,NaN,331.55,331.55,331.55,NaN,0.0,NaN,NaN,331.55,0.0,NaN,NaN
80886,28,936.64,1,936.64,NaN,936.64,936.64,936.64,NaN,0.0,NaN,NaN,936.64,0.0,NaN,NaN
81359,24,237.6,1,237.6,NaN,237.6,237.6,237.6,NaN,0.0,NaN,NaN,237.6,0.0,NaN,NaN
81443,5,639.2,1,639.2,NaN,639.2,639.2,639.2,NaN,0.0,NaN,NaN,639.2,0.0,NaN,NaN
81455,17,376.2,1,376.2,NaN,376.2,376.2,376.2,NaN,0.0,NaN,NaN,376.2,0.0,NaN,NaN
81633,15,273.35,1,273.35,NaN,273.35,273.35,273.35,NaN,0.0,NaN,NaN,273.35,0.0,NaN,NaN
81977,8,154.48,1,154.48,NaN,154.48,154.48,154.48,NaN,0.0,NaN,NaN,154.48,0.0,NaN,NaN
82243,18,387.78,1,387.78,NaN,387.78,387.78,387.78,NaN,0.0,NaN,NaN,387.78,0.0,NaN,NaN
82574,1,395.97,1,395.97,NaN,395.97,395.97,395.97,NaN,0.0,NaN,NaN,395.97,0.0,NaN,NaN
82619,7,1079.27,1,1079.27,NaN,1079.27,1079.27,1079.27,NaN,0.0,NaN,NaN,1079.27,0.0,NaN,NaN
82759,16,160.18,1,160.18,NaN,160.18,160.18,160.18,NaN,0.0,NaN,NaN,160.18,0.0,NaN,NaN
82946,28,264.65,1,264.65,NaN,264.65,264.65,264.65,NaN,0.0,NaN,NaN,264.65,0.0,NaN,NaN
83006,25,303.0,1,303.0,NaN,303.0,303.0,303.0,NaN,0.0,NaN,NaN,303.0,0.0,NaN,NaN
83390,25,773.54,1,773.54,NaN,773.54,773.54,773.54,NaN,0.0,NaN,NaN,773.54,0.0,NaN,NaN
83536,19,1352.48,1,1352.48,NaN,1352.48,1352.48,1352.48,NaN,0.0,NaN,NaN,1352.48,0.0,NaN,NaN
83671,8,3.2,1,3.2,NaN,3.2,3.2,3.2,NaN,0.0,NaN,NaN,3.2,0.0,NaN,NaN
83677,18,897.35,1,897.35,NaN,897.35,897.35,897.35,NaN,0.0,NaN,NaN,897.35,0.0,NaN,NaN
83988,1,247.8,1,247.8,NaN,247.8,247.8,247.8,NaN,0.0,NaN,NaN,247.8,0.0,NaN,NaN
84071,12,250.6,1,250.6,NaN,250.6,250.6,250.6,NaN,0.0,NaN,NaN,250.6,0.0,NaN,NaN
84671,6,227.44,1,227.44,NaN,227.44,227.44,227.44,NaN,0.0,NaN,NaN,227.44,0.0,NaN,NaN
84704,7,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
84762,22,30.24,1,30.24,NaN,30.24,30.24,30.24,NaN,0.0,NaN,NaN,30.24,0.0,NaN,NaN
85309,18,30.5,1,30.5,NaN,30.5,30.5,30.5,NaN,0.0,NaN,NaN,30.5,0.0,NaN,NaN
85338,13,61.1,1,61.1,NaN,61.1,61.1,61.1,NaN,0.0,NaN,NaN,61.1,0.0,NaN,NaN
85414,3,17.8,1,17.8,NaN,17.8,17.8,17.8,NaN,0.0,NaN,NaN,17.8,0.0,NaN,NaN
85717,21,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
85910,26,18.4,1,18.4,NaN,18.4,18.4,18.4,NaN,0.0,NaN,NaN,18.4,0.0,NaN,NaN
86250,12,48.3,1,48.3,NaN,48.3,48.3,48.3,NaN,0.0,NaN,NaN,48.3,0.0,NaN,NaN
86325,29,21.55,1,21.55,NaN,21.55,21.55,21.55,NaN,0.0,NaN,NaN,21.55,0.0,NaN,NaN
86417,11,6.0,1,6.0,NaN,6.0,6.0,6.0,NaN,0.0,NaN,NaN,6.0,0.0,NaN,NaN
86517,28,86.0,1,86.0,NaN,86.0,86.0,86.0,NaN,0.0,NaN,NaN,86.0,0.0,NaN,NaN
86587,18,25.5,1,25.5,NaN,25.5,25.5,25.5,NaN,0.0,NaN,NaN,25.5,0.0,NaN,NaN
86679,18,51.0,1,51.0,NaN,51.0,51.0,51.0,NaN,0.0,NaN,NaN,51.0,0.0,NaN,NaN
86976,19,19.9,1,19.9,NaN,19.9,19.9,19.9,NaN,0.0,NaN,NaN,19.9,0.0,NaN,NaN
87489,2,8.3,1,8.3,NaN,8.3,8.3,8.3,NaN,0.0,NaN,NaN,8.3,0.0,NaN,NaN
87544,7,6.75,1,6.75,NaN,6.75,6.75,6.75,NaN,0.0,NaN,NaN,6.75,0.0,NaN,NaN
87576,28,10.2,1,10.2,NaN,10.2,10.2,10.2,NaN,0.0,NaN,NaN,10.2,0.0,NaN,NaN
87602,3,15.05,1,15.05,NaN,15.05,15.05,15.05,NaN,0.0,NaN,NaN,15.05,0.0,NaN,NaN
88077,20,158.65,1,158.65,NaN,158.65,158.65,158.65,NaN,0.0,NaN,NaN,158.65,0.0,NaN,NaN
88232,17,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
88251,11,184.08,1,184.08,NaN,184.08,184.08,184.08,NaN,0.0,NaN,NaN,184.08,0.0,NaN,NaN
88525,14,63.94,1,63.94,NaN,63.94,63.94,63.94,NaN,0.0,NaN,NaN,63.94,0.0,NaN,NaN
88535,29,2.55,1,2.55,NaN,2.55,2.55,2.55,NaN,0.0,NaN,NaN,2.55,0.0,NaN,NaN
88671,10,36.82,1,36.82,NaN,36.82,36.82,36.82,NaN,0.0,NaN,NaN,36.82,0.0,NaN,NaN
88761,18,1.65,1,1.65,NaN,1.65,1.65,1.65,NaN,0.0,NaN,NaN,1.65,0.0,NaN,NaN
89185,22,6.95,1,6.95,NaN,6.95,6.95,6.95,NaN,0.0,NaN,NaN,6.95,0.0,NaN,NaN
89560,1,48.61,1,48.61,NaN,48.61,48.61,48.61,NaN,0.0,NaN,NaN,48.61,0.0,NaN,NaN
89672,27,60.45,1,60.45,NaN,60.45,60.45,60.45,NaN,0.0,NaN,NaN,60.45,0.0,NaN,NaN
89805,7,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
89882,8,14.85,1,14.85,NaN,14.85,14.85,14.85,NaN,0.0,NaN,NaN,14.85,0.0,NaN,NaN
90209,21,23.55,1,23.55,NaN,23.55,23.55,23.55,NaN,0.0,NaN,NaN,23.55,0.0,NaN,NaN
91100,22,8000.01,1,8000.01,NaN,8000.01,8000.01,8000.01,NaN,0.0,NaN,NaN,8000.01,0.0,NaN,NaN
50296,30,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
50652,13,114.65,1,114.65,NaN,114.65,114.65,114.65,NaN,0.0,NaN,NaN,114.65,0.0,NaN,NaN
50742,8,37.35,1,37.35,NaN,37.35,37.35,37.35,NaN,0.0,NaN,NaN,37.35,0.0,NaN,NaN
50916,30,82.12,1,82.12,NaN,82.12,82.12,82.12,NaN,0.0,NaN,NaN,82.12,0.0,NaN,NaN
51009,23,177.26,1,177.26,NaN,177.26,177.26,177.26,NaN,0.0,NaN,NaN,177.26,0.0,NaN,NaN
51072,1,522.7,1,522.7,NaN,522.7,522.7,522.7,NaN,0.0,NaN,NaN,522.7,0.0,NaN,NaN
51097,27,310.57,1,310.57,NaN,310.57,310.57,310.57,NaN,0.0,NaN,NaN,310.57,0.0,NaN,NaN
51478,16,218.1,1,218.1,NaN,218.1,218.1,218.1,NaN,0.0,NaN,NaN,218.1,0.0,NaN,NaN
51547,23,202.5,1,202.5,NaN,202.5,202.5,202.5,NaN,0.0,NaN,NaN,202.5,0.0,NaN,NaN
51678,30,777.56,1,777.56,NaN,777.56,777.56,777.56,NaN,0.0,NaN,NaN,777.56,0.0,NaN,NaN
52063,1,227.22,1,227.22,NaN,227.22,227.22,227.22,NaN,0.0,NaN,NaN,227.22,0.0,NaN,NaN
52307,14,53.4,1,53.4,NaN,53.4,53.4,53.4,NaN,0.0,NaN,NaN,53.4,0.0,NaN,NaN
52487,1,0.95,1,0.95,NaN,0.95,0.95,0.95,NaN,0.0,NaN,NaN,0.95,0.0,NaN,NaN
52624,6,215.41,1,215.41,NaN,215.41,215.41,215.41,NaN,0.0,NaN,NaN,215.41,0.0,NaN,NaN
52718,14,116.0,1,116.0,NaN,116.0,116.0,116.0,NaN,0.0,NaN,NaN,116.0,0.0,NaN,NaN
52836,24,406.77,1,406.77,NaN,406.77,406.77,406.77,NaN,0.0,NaN,NaN,406.77,0.0,NaN,NaN
