txn_id,txn_timestamp_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
84556,2,16.15,1,16.15,NaN,16.15,16.15,16.15,NaN,0.0,NaN,NaN,16.15,0.0,NaN,NaN
84710,5,42.5,1,42.5,NaN,42.5,42.5,42.5,NaN,0.0,NaN,NaN,42.5,0.0,NaN,NaN
85043,6,98.55,1,98.55,NaN,98.55,98.55,98.55,NaN,0.0,NaN,NaN,98.55,0.0,NaN,NaN
85162,2,71.4,1,71.4,NaN,71.4,71.4,71.4,NaN,0.0,NaN,NaN,71.4,0.0,NaN,NaN
85207,4,250.0,1,250.0,NaN,250.0,250.0,250.0,NaN,0.0,NaN,NaN,250.0,0.0,NaN,NaN
85533,1,22.7,1,22.7,NaN,22.7,22.7,22.7,NaN,0.0,NaN,NaN,22.7,0.0,NaN,NaN
85724,4,23.75,1,23.75,NaN,23.75,23.75,23.75,NaN,0.0,NaN,NaN,23.75,0.0,NaN,NaN
85995,5,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
87020,6,1.65,1,1.65,NaN,1.65,1.65,1.65,NaN,0.0,NaN,NaN,1.65,0.0,NaN,NaN
87024,6,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
87131,3,60.0,1,60.0,NaN,60.0,60.0,60.0,NaN,0.0,NaN,NaN,60.0,0.0,NaN,NaN
87706,1,41.3,1,41.3,NaN,41.3,41.3,41.3,NaN,0.0,NaN,NaN,41.3,0.0,NaN,NaN
87744,2,25.2,1,25.2,NaN,25.2,25.2,25.2,NaN,0.0,NaN,NaN,25.2,0.0,NaN,NaN
87839,2,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
88013,5,7.88,1,7.88,NaN,7.88,7.88,7.88,NaN,0.0,NaN,NaN,7.88,0.0,NaN,NaN
88163,6,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
88639,4,7.33,1,7.33,NaN,7.33,7.33,7.33,NaN,0.0,NaN,NaN,7.33,0.0,NaN,NaN
88893,6,3.58,1,3.58,NaN,3.58,3.58,3.58,NaN,0.0,NaN,NaN,3.58,0.0,NaN,NaN
89021,5,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
89165,5,1326.0,1,1326.0,NaN,1326.0,1326.0,1326.0,NaN,0.0,NaN,NaN,1326.0,0.0,NaN,NaN
89415,3,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
89426,4,145.95,1,145.95,NaN,145.95,145.95,145.95,NaN,0.0,NaN,NaN,145.95,0.0,NaN,NaN
90468,5,40.0,1,40.0,NaN,40.0,40.0,40.0,NaN,0.0,NaN,NaN,40.0,0.0,NaN,NaN
90848,5,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
50208,4,19.9,1,19.9,NaN,19.9,19.9,19.9,NaN,0.0,NaN,NaN,19.9,0.0,NaN,NaN
50231,5,22.2,1,22.2,NaN,22.2,22.2,22.2,NaN,0.0,NaN,NaN,22.2,0.0,NaN,NaN
50236,5,184.5,1,184.5,NaN,184.5,184.5,184.5,NaN,0.0,NaN,NaN,184.5,0.0,NaN,NaN
50392,5,2730.96,1,2730.96,NaN,2730.96,2730.96,2730.96,NaN,0.0,NaN,NaN,2730.96,0.0,NaN,NaN
50508,6,39.75,1,39.75,NaN,39.75,39.75,39.75,NaN,0.0,NaN,NaN,39.75,0.0,NaN,NaN
50599,1,238.11,1,238.11,NaN,238.11,238.11,238.11,NaN,0.0,NaN,NaN,238.11,0.0,NaN,NaN
50617,1,552.24,1,552.24,NaN,552.24,552.24,552.24,NaN,0.0,NaN,NaN,552.24,0.0,NaN,NaN
50802,2,153.5,1,153.5,NaN,153.5,153.5,153.5,NaN,0.0,NaN,NaN,153.5,0.0,NaN,NaN
51090,4,702.1,1,702.1,NaN,702.1,702.1,702.1,NaN,0.0,NaN,NaN,702.1,0.0,NaN,NaN
51142,4,205.64,1,205.64,NaN,205.64,205.64,205.64,NaN,0.0,NaN,NaN,205.64,0.0,NaN,NaN
51152,4,910.14,1,910.14,NaN,910.14,910.14,910.14,NaN,0.0,NaN,NaN,910.14,0.0,NaN,NaN
51184,4,251.09,1,251.09,NaN,251.09,251.09,251.09,NaN,0.0,NaN,NaN,251.09,0.0,NaN,NaN
51451,5,317.59,1,317.59,NaN,317.59,317.59,317.59,NaN,0.0,NaN,NaN,317.59,0.0,NaN,NaN
51536,6,686.16,1,686.16,NaN,686.16,686.16,686.16,NaN,0.0,NaN,NaN,686.16,0.0,NaN,NaN
51681,2,318.85,1,318.85,NaN,318.85,318.85,318.85,NaN,0.0,NaN,NaN,318.85,0.0,NaN,NaN
51708,2,218.1,1,218.1,NaN,218.1,218.1,218.1,NaN,0.0,NaN,NaN,218.1,0.0,NaN,NaN
51804,3,275.45,1,275.45,NaN,275.45,275.45,275.45,NaN,0.0,NaN,NaN,275.45,0.0,NaN,NaN
52061,4,58.7,1,58.7,NaN,58.7,58.7,58.7,NaN,0.0,NaN,NaN,58.7,0.0,NaN,NaN
52083,5,1827.91,1,1827.91,NaN,1827.91,1827.91,1827.91,NaN,0.0,NaN,NaN,1827.91,0.0,NaN,NaN
52287,6,320.1,1,320.1,NaN,320.1,320.1,320.1,NaN,0.0,NaN,NaN,320.1,0.0,NaN,NaN
52304,6,29.7,1,29.7,NaN,29.7,29.7,29.7,NaN,0.0,NaN,NaN,29.7,0.0,NaN,NaN
52317,6,170.28,1,170.28,NaN,170.28,170.28,170.28,NaN,0.0,NaN,NaN,170.28,0.0,NaN,NaN
52456,2,239.4,1,239.4,NaN,239.4,239.4,239.4,NaN,0.0,NaN,NaN,239.4,0.0,NaN,NaN
52476,2,631.96,1,631.96,NaN,631.96,631.96,631.96,NaN,0.0,NaN,NaN,631.96,0.0,NaN,NaN
52559,4,108.63,1,108.63,NaN,108.63,108.63,108.63,NaN,0.0,NaN,NaN,108.63,0.0,NaN,NaN
53391,6,487.7,1,487.7,NaN,487.7,487.7,487.7,NaN,0.0,NaN,NaN,487.7,0.0,NaN,NaN
53458,1,969.95,1,969.95,NaN,969.95,969.95,969.95,NaN,0.0,NaN,NaN,969.95,0.0,NaN,NaN
53459,2,613.22,1,613.22,NaN,613.22,613.22,613.22,NaN,0.0,NaN,NaN,613.22,0.0,NaN,NaN
54718,5,78.0,1,78.0,NaN,78.0,78.0,78.0,NaN,0.0,NaN,NaN,78.0,0.0,NaN,NaN
55160,6,1078.9,1,1078.9,NaN,1078.9,1078.9,1078.9,NaN,0.0,NaN,NaN,1078.9,0.0,NaN,NaN
55206,2,446.16,1,446.16,NaN,446.16,446.16,446.16,NaN,0.0,NaN,NaN,446.16,0.0,NaN,NaN
55315,3,433.0,1,433.0,NaN,433.0,433.0,433.0,NaN,0.0,NaN,NaN,433.0,0.0,NaN,NaN
55465,4,233.42,1,233.42,NaN,233.42,233.42,233.42,NaN,0.0,NaN,NaN,233.42,0.0,NaN,NaN
55633,6,245.91,1,245.91,NaN,245.91,245.91,245.91,NaN,0.0,NaN,NaN,245.91,0.0,NaN,NaN
55697,2,305.16,1,305.16,NaN,305.16,305.16,305.16,NaN,0.0,NaN,NaN,305.16,0.0,NaN,NaN
55726,2,773.66,1,773.66,NaN,773.66,773.66,773.66,NaN,0.0,NaN,NaN,773.66,0.0,NaN,NaN
55740,2,143.4,1,143.4,NaN,143.4,143.4,143.4,NaN,0.0,NaN,NaN,143.4,0.0,NaN,NaN
55794,3,53.5,1,53.5,NaN,53.5,53.5,53.5,NaN,0.0,NaN,NaN,53.5,0.0,NaN,NaN
56302,3,352.2,1,352.2,NaN,352.2,352.2,352.2,NaN,0.0,NaN,NaN,352.2,0.0,NaN,NaN
56316,3,313.58,1,313.58,NaN,313.58,313.58,313.58,NaN,0.0,NaN,NaN,313.58,0.0,NaN,NaN
56816,3,678.76,1,678.76,NaN,678.76,678.76,678.76,NaN,0.0,NaN,NaN,678.76,0.0,NaN,NaN
56879,4,240.1,1,240.1,NaN,240.1,240.1,240.1,NaN,0.0,NaN,NaN,240.1,0.0,NaN,NaN
57087,6,712.85,1,712.85,NaN,712.85,712.85,712.85,NaN,0.0,NaN,NaN,712.85,0.0,NaN,NaN
57239,2,391.8,1,391.8,NaN,391.8,391.8,391.8,NaN,0.0,NaN,NaN,391.8,0.0,NaN,NaN
57595,6,141.41,1,141.41,NaN,141.41,141.41,141.41,NaN,0.0,NaN,NaN,141.41,0.0,NaN,NaN
58029,5,513.84,1,513.84,NaN,513.84,513.84,513.84,NaN,0.0,NaN,NaN,513.84,0.0,NaN,NaN
58159,6,83.14,1,83.14,NaN,83.14,83.14,83.14,NaN,0.0,NaN,NaN,83.14,0.0,NaN,NaN
58378,2,330.51,1,330.51,NaN,330.51,330.51,330.51,NaN,0.0,NaN,NaN,330.51,0.0,NaN,NaN
58450,3,963.01,1,963.01,NaN,963.01,963.01,963.01,NaN,0.0,NaN,NaN,963.01,0.0,NaN,NaN
58493,4,91.8,1,91.8,NaN,91.8,91.8,91.8,NaN,0.0,NaN,NaN,91.8,0.0,NaN,NaN
58529,4,183.0,1,183.0,NaN,183.0,183.0,183.0,NaN,0.0,NaN,NaN,183.0,0.0,NaN,NaN
58732,6,125.63,1,125.63,NaN,125.63,125.63,125.63,NaN,0.0,NaN,NaN,125.63,0.0,NaN,NaN
58875,2,475.5,1,475.5,NaN,475.5,475.5,475.5,NaN,0.0,NaN,NaN,475.5,0.0,NaN,NaN
59054,3,260.55,1,260.55,NaN,260.55,260.55,260.55,NaN,0.0,NaN,NaN,260.55,0.0,NaN,NaN
59512,2,142.84,1,142.84,NaN,142.84,142.84,142.84,NaN,0.0,NaN,NaN,142.84,0.0,NaN,NaN
59932,6,299.82,1,299.82,NaN,299.82,299.82,299.82,NaN,0.0,NaN,NaN,299.82,0.0,NaN,NaN
60022,1,124.98,1,124.98,NaN,124.98,124.98,124.98,NaN,0.0,NaN,NaN,124.98,0.0,NaN,NaN
60569,3,413.45,1,413.45,NaN,413.45,413.45,413.45,NaN,0.0,NaN,NaN,413.45,0.0,NaN,NaN
61160,5,425.4,1,425.4,NaN,425.4,425.4,425.4,NaN,0.0,NaN,NaN,425.4,0.0,NaN,NaN
61179,5,208.36,1,208.36,NaN,208.36,208.36,208.36,NaN,0.0,NaN,NaN,208.36,0.0,NaN,NaN
61360,6,246.08,1,246.08,NaN,246.08,246.08,246.08,NaN,0.0,NaN,NaN,246.08,0.0,NaN,NaN
61654,3,1560.34,1,1560.34,NaN,1560.34,1560.34,1560.34,NaN,0.0,NaN,NaN,1560.34,0.0,NaN,NaN
62284,2,1122.2,1,1122.2,NaN,1122.2,1122.2,1122.2,NaN,0.0,NaN,NaN,1122.2,0.0,NaN,NaN
62598,4,213.05,1,213.05,NaN,213.05,213.05,213.05,NaN,0.0,NaN,NaN,213.05,0.0,NaN,NaN
63044,2,51.36,1,51.36,NaN,51.36,51.36,51.36,NaN,0.0,NaN,NaN,51.36,0.0,NaN,NaN
63322,4,568.74,1,568.74,NaN,568.74,568.74,568.74,NaN,0.0,NaN,NaN,568.74,0.0,NaN,NaN
63577,6,1100.55,1,1100.55,NaN,1100.55,1100.55,1100.55,NaN,0.0,NaN,NaN,1100.55,0.0,NaN,NaN
63764,4,302.45,1,302.45,NaN,302.45,302.45,302.45,NaN,0.0,NaN,NaN,302.45,0.0,NaN,NaN
63919,6,1314.0,1,1314.0,NaN,1314.0,1314.0,1314.0,NaN,0.0,NaN,NaN,1314.0,0.0,NaN,NaN
64097,2,262.11,1,262.11,NaN,262.11,262.11,262.11,NaN,0.0,NaN,NaN,262.11,0.0,NaN,NaN
64354,4,221.4,1,221.4,NaN,221.4,221.4,221.4,NaN,0.0,NaN,NaN,221.4,0.0,NaN,NaN
64662,6,147.75,1,147.75,NaN,147.75,147.75,147.75,NaN,0.0,NaN,NaN,147.75,0.0,NaN,NaN
64750,1,35.85,1,35.85,NaN,35.85,35.85,35.85,NaN,0.0,NaN,NaN,35.85,0.0,NaN,NaN
64891,3,32.55,1,32.55,NaN,32.55,32.55,32.55,NaN,0.0,NaN,NaN,32.55,0.0,NaN,NaN
65179,5,115.15,1,115.15,NaN,115.15,115.15,115.15,NaN,0.0,NaN,NaN,115.15,0.0,NaN,NaN
65243,6,411.48,1,411.48,NaN,411.48,411.48,411.48,NaN,0.0,NaN,NaN,411.48,0.0,NaN,NaN
65430,2,181.44,1,181.44,NaN,181.44,181.44,181.44,NaN,0.0,NaN,NaN,181.44,0.0,NaN,NaN
65816,6,671.9,1,671.9,NaN,671.9,671.9,671.9,NaN,0.0,NaN,NaN,671.9,0.0,NaN,NaN
66167,4,114.35,1,114.35,NaN,114.35,114.35,114.35,NaN,0.0,NaN,NaN,114.35,0.0,NaN,NaN
66463,2,369.56,1,369.56,NaN,369.56,369.56,369.56,NaN,0.0,NaN,NaN,369.56,0.0,NaN,NaN
66538,3,504.98,1,504.98,NaN,504.98,504.98,504.98,NaN,0.0,NaN,NaN,504.98,0.0,NaN,NaN
67311,5,603.54,1,603.54,NaN,603.54,603.54,603.54,NaN,0.0,NaN,NaN,603.54,0.0,NaN,NaN
67386,5,95.4,1,95.4,NaN,95.4,95.4,95.4,NaN,0.0,NaN,NaN,95.4,0.0,NaN,NaN
67389,5,127.88,1,127.88,NaN,127.88,127.88,127.88,NaN,0.0,NaN,NaN,127.88,0.0,NaN,NaN
67507,1,115.87,1,115.87,NaN,115.87,115.87,115.87,NaN,0.0,NaN,NaN,115.87,0.0,NaN,NaN
67573,2,747.78,1,747.78,NaN,747.78,747.78,747.78,NaN,0.0,NaN,NaN,747.78,0.0,NaN,NaN
67948,5,310.34,1,310.34,NaN,310.34,310.34,310.34,NaN,0.0,NaN,NaN,310.34,0.0,NaN,NaN
68185,2,376.24,1,376.24,NaN,376.24,376.24,376.24,NaN,0.0,NaN,NaN,376.24,0.0,NaN,NaN
68407,4,223.39,1,223.39,NaN,223.39,223.39,223.39,NaN,0.0,NaN,NaN,223.39,0.0,NaN,NaN
68457,5,126.6,1,126.6,NaN,126.6,126.6,126.6,NaN,0.0,NaN,NaN,126.6,0.0,NaN,NaN
69080,5,749.45,1,749.45,NaN,749.45,749.45,749.45,NaN,0.0,NaN,NaN,749.45,0.0,NaN,NaN
69176,6,593.35,1,593.35,NaN,593.35,593.35,593.35,NaN,0.0,NaN,NaN,593.35,0.0,NaN,NaN
69335,2,24.88,1,24.88,NaN,24.88,24.88,24.88,NaN,0.0,NaN,NaN,24.88,0.0,NaN,NaN
69770,1,278.46,1,278.46,NaN,278.46,278.46,278.46,NaN,0.0,NaN,NaN,278.46,0.0,NaN,NaN
69938,3,150.15,1,150.15,NaN,150.15,150.15,150.15,NaN,0.0,NaN,NaN,150.15,0.0,NaN,NaN
69961,3,310.98,1,310.98,NaN,310.98,310.98,310.98,NaN,0.0,NaN,NaN,310.98,0.0,NaN,NaN
69962,3,310.98,1,310.98,NaN,310.98,310.98,310.98,NaN,0.0,NaN,NaN,310.98,0.0,NaN,NaN
70004,4,395.37,1,395.37,NaN,395.37,395.37,395.37,NaN,0.0,NaN,NaN,395.37,0.0,NaN,NaN
70158,5,313.62,1,313.62,NaN,313.62,313.62,313.62,NaN,0.0,NaN,NaN,313.62,0.0,NaN,NaN
70160,5,367.2,1,367.2,NaN,367.2,367.2,367.2,NaN,0.0,NaN,NaN,367.2,0.0,NaN,NaN
70176,5,366.74,1,366.74,NaN,366.74,366.74,366.74,NaN,0.0,NaN,NaN,366.74,0.0,NaN,NaN
70330,1,683.28,1,683.28,NaN,683.28,683.28,683.28,NaN,0.0,NaN,NaN,683.28,0.0,NaN,NaN
70395,2,373.66,1,373.66,NaN,373.66,373.66,373.66,NaN,0.0,NaN,NaN,373.66,0.0,NaN,NaN
70409,2,34.0,1,34.0,NaN,34.0,34.0,34.0,NaN,0.0,NaN,NaN,34.0,0.0,NaN,NaN
70562,3,306.72,1,306.72,NaN,306.72,306.72,306.72,NaN,0.0,NaN,NaN,306.72,0.0,NaN,NaN
70567,3,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
70911,6,285.16,1,285.16,NaN,285.16,285.16,285.16,NaN,0.0,NaN,NaN,285.16,0.0,NaN,NaN
70982,1,154.02,1,154.02,NaN,154.02,154.02,154.02,NaN,0.0,NaN,NaN,154.02,0.0,NaN,NaN
71134,5,345.1,1,345.1,NaN,345.1,345.1,345.1,NaN,0.0,NaN,NaN,345.1,0.0,NaN,NaN
71158,5,180.1,1,180.1,NaN,180.1,180.1,180.1,NaN,0.0,NaN,NaN,180.1,0.0,NaN,NaN
71400,1,295.04,1,295.04,NaN,295.04,295.04,295.04,NaN,0.0,NaN,NaN,295.04,0.0,NaN,NaN
71508,2,205.3,1,205.3,NaN,205.3,205.3,205.3,NaN,0.0,NaN,NaN,205.3,0.0,NaN,NaN
71704,4,353.48,1,353.48,NaN,353.48,353.48,353.48,NaN,0.0,NaN,NaN,353.48,0.0,NaN,NaN
72190,2,326.48,1,326.48,NaN,326.48,326.48,326.48,NaN,0.0,NaN,NaN,326.48,0.0,NaN,NaN
72202,2,145.72,1,145.72,NaN,145.72,145.72,145.72,NaN,0.0,NaN,NaN,145.72,0.0,NaN,NaN
72449,4,156.79,1,156.79,NaN,156.79,156.79,156.79,NaN,0.0,NaN,NaN,156.79,0.0,NaN,NaN
72505,4,166.78,1,166.78,NaN,166.78,166.78,166.78,NaN,0.0,NaN,NaN,166.78,0.0,NaN,NaN
73075,4,313.3,1,313.3,NaN,313.3,313.3,313.3,NaN,0.0,NaN,NaN,313.3,0.0,NaN,NaN
73250,5,165.14,1,165.14,NaN,165.14,165.14,165.14,NaN,0.0,NaN,NaN,165.14,0.0,NaN,NaN
73368,5,713.32,1,713.32,NaN,713.32,713.32,713.32,NaN,0.0,NaN,NaN,713.32,0.0,NaN,NaN
73548,1,306.78,1,306.78,NaN,306.78,306.78,306.78,NaN,0.0,NaN,NaN,306.78,0.0,NaN,NaN
73618,1,339.02,1,339.02,NaN,339.02,339.02,339.02,NaN,0.0,NaN,NaN,339.02,0.0,NaN,NaN
73726,2,149.34,1,149.34,NaN,149.34,149.34,149.34,NaN,0.0,NaN,NaN,149.34,0.0,NaN,NaN
73744,2,249.7,1,249.7,NaN,249.7,249.7,249.7,NaN,0.0,NaN,NaN,249.7,0.0,NaN,NaN
73873,3,184.21,1,184.21,NaN,184.21,184.21,184.21,NaN,0.0,NaN,NaN,184.21,0.0,NaN,NaN
73941,4,141.62,1,141.62,NaN,141.62,141.62,141.62,NaN,0.0,NaN,NaN,141.62,0.0,NaN,NaN
74053,5,70.8,1,70.8,NaN,70.8,70.8,70.8,NaN,0.0,NaN,NaN,70.8,0.0,NaN,NaN
74107,5,128.1,1,128.1,NaN,128.1,128.1,128.1,NaN,0.0,NaN,NaN,128.1,0.0,NaN,NaN
74210,5,134.96,1,134.96,NaN,134.96,134.96,134.96,NaN,0.0,NaN,NaN,134.96,0.0,NaN,NaN
74329,6,253.78,1,253.78,NaN,253.78,253.78,253.78,NaN,0.0,NaN,NaN,253.78,0.0,NaN,NaN
74348,6,8.28,1,8.28,NaN,8.28,8.28,8.28,NaN,0.0,NaN,NaN,8.28,0.0,NaN,NaN
74798,4,354.13,1,354.13,NaN,354.13,354.13,354.13,NaN,0.0,NaN,NaN,354.13,0.0,NaN,NaN
75266,1,492.05,1,492.05,NaN,492.05,492.05,492.05,NaN,0.0,NaN,NaN,492.05,0.0,NaN,NaN
75397,2,281.04,1,281.04,NaN,281.04,281.04,281.04,NaN,0.0,NaN,NaN,281.04,0.0,NaN,NaN
75807,5,166.48,1,166.48,NaN,166.48,166.48,166.48,NaN,0.0,NaN,NaN,166.48,0.0,NaN,NaN
75883,5,209.4,1,209.4,NaN,209.4,209.4,209.4,NaN,0.0,NaN,NaN,209.4,0.0,NaN,NaN
76101,2,361.99,1,361.99,NaN,361.99,361.99,361.99,NaN,0.0,NaN,NaN,361.99,0.0,NaN,NaN
76347,3,268.77,1,268.77,NaN,268.77,268.77,268.77,NaN,0.0,NaN,NaN,268.77,0.0,NaN,NaN
76509,4,89.4,1,89.4,NaN,89.4,89.4,89.4,NaN,0.0,NaN,NaN,89.4,0.0,NaN,NaN
76737,6,3648.6,1,3648.6,NaN,3648.6,3648.6,3648.6,NaN,0.0,NaN,NaN,3648.6,0.0,NaN,NaN
77291,4,132.67,1,132.67,NaN,132.67,132.67,132.67,NaN,0.0,NaN,NaN,132.67,0.0,NaN,NaN
77405,5,158.15,1,158.15,NaN,158.15,158.15,158.15,NaN,0.0,NaN,NaN,158.15,0.0,NaN,NaN
77461,5,99.6,1,99.6,NaN,99.6,99.6,99.6,NaN,0.0,NaN,NaN,99.6,0.0,NaN,NaN
77508,5,227.08,1,227.08,NaN,227.08,227.08,227.08,NaN,0.0,NaN,NaN,227.08,0.0,NaN,NaN
77746,1,287.87,1,287.87,NaN,287.87,287.87,287.87,NaN,0.0,NaN,NaN,287.87,0.0,NaN,NaN
77757,1,965.78,1,965.78,NaN,965.78,965.78,965.78,NaN,0.0,NaN,NaN,965.78,0.0,NaN,NaN
77975,3,456.48,1,456.48,NaN,456.48,456.48,456.48,NaN,0.0,NaN,NaN,456.48,0.0,NaN,NaN
77986,3,600.22,1,600.22,NaN,600.22,600.22,600.22,NaN,0.0,NaN,NaN,600.22,0.0,NaN,NaN
78479,6,215.23,1,215.23,NaN,215.23,215.23,215.23,NaN,0.0,NaN,NaN,215.23,0.0,NaN,NaN
78736,1,558.59,1,558.59,NaN,558.59,558.59,558.59,NaN,0.0,NaN,NaN,558.59,0.0,NaN,NaN
78746,1,253.02,1,253.02,NaN,253.02,253.02,253.02,NaN,0.0,NaN,NaN,253.02,0.0,NaN,NaN
78823,2,269.1,1,269.1,NaN,269.1,269.1,269.1,NaN,0.0,NaN,NaN,269.1,0.0,NaN,NaN
79111,4,343.15,1,343.15,NaN,343.15,343.15,343.15,NaN,0.0,NaN,NaN,343.15,0.0,NaN,NaN
79509,5,226.6,1,226.6,NaN,226.6,226.6,226.6,NaN,0.0,NaN,NaN,226.6,0.0,NaN,NaN
79677,6,54.0,1,54.0,NaN,54.0,54.0,54.0,NaN,0.0,NaN,NaN,54.0,0.0,NaN,NaN
80112,3,34.65,1,34.65,NaN,34.65,34.65,34.65,NaN,0.0,NaN,NaN,34.65,0.0,NaN,NaN
80249,3,215.84,1,215.84,NaN,215.84,215.84,215.84,NaN,0.0,NaN,NaN,215.84,0.0,NaN,NaN
80470,4,238.92,1,238.92,NaN,238.92,238.92,238.92,NaN,0.0,NaN,NaN,238.92,0.0,NaN,NaN
80506,4,267.7,1,267.7,NaN,267.7,267.7,267.7,NaN,0.0,NaN,NaN,267.7,0.0,NaN,NaN
80568,5,175.95,1,175.95,NaN,175.95,175.95,175.95,NaN,0.0,NaN,NaN,175.95,0.0,NaN,NaN
82080,6,275.62,1,275.62,NaN,275.62,275.62,275.62,NaN,0.0,NaN,NaN,275.62,0.0,NaN,NaN
82328,2,283.0,1,283.0,NaN,283.0,283.0,283.0,NaN,0.0,NaN,NaN,283.0,0.0,NaN,NaN
82349,2,245.1,1,245.1,NaN,245.1,245.1,245.1,NaN,0.0,NaN,NaN,245.1,0.0,NaN,NaN
82667,3,186.68,1,186.68,NaN,186.68,186.68,186.68,NaN,0.0,NaN,NaN,186.68,0.0,NaN,NaN
82790,4,206.45,1,206.45,NaN,206.45,206.45,206.45,NaN,0.0,NaN,NaN,206.45,0.0,NaN,NaN
83272,6,247.1,1,247.1,NaN,247.1,247.1,247.1,NaN,0.0,NaN,NaN,247.1,0.0,NaN,NaN
83304,1,207.76,1,207.76,NaN,207.76,207.76,207.76,NaN,0.0,NaN,NaN,207.76,0.0,NaN,NaN
83333,1,90.89,1,90.89,NaN,90.89,90.89,90.89,NaN,0.0,NaN,NaN,90.89,0.0,NaN,NaN
83381,1,411.65,1,411.65,NaN,411.65,411.65,411.65,NaN,0.0,NaN,NaN,411.65,0.0,NaN,NaN
83604,2,147.56,1,147.56,NaN,147.56,147.56,147.56,NaN,0.0,NaN,NaN,147.56,0.0,NaN,NaN
83789,3,839.08,1,839.08,NaN,839.08,839.08,839.08,NaN,0.0,NaN,NaN,839.08,0.0,NaN,NaN
83808,3,87.3,1,87.3,NaN,87.3,87.3,87.3,NaN,0.0,NaN,NaN,87.3,0.0,NaN,NaN
84125,5,1681.54,1,1681.54,NaN,1681.54,1681.54,1681.54,NaN,0.0,NaN,NaN,1681.54,0.0,NaN,NaN
84308,5,29.9,1,29.9,NaN,29.9,29.9,29.9,NaN,0.0,NaN,NaN,29.9,0.0,NaN,NaN
84728,5,10.95,1,10.95,NaN,10.95,10.95,10.95,NaN,0.0,NaN,NaN,10.95,0.0,NaN,NaN
85053,6,9.6,1,9.6,NaN,9.6,9.6,9.6,NaN,0.0,NaN,NaN,9.6,0.0,NaN,NaN
85061,1,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
85254,5,33.75,1,33.75,NaN,33.75,33.75,33.75,NaN,0.0,NaN,NaN,33.75,0.0,NaN,NaN
85408,5,581.4,1,581.4,NaN,581.4,581.4,581.4,NaN,0.0,NaN,NaN,581.4,0.0,NaN,NaN
86356,5,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
86631,3,7.95,1,7.95,NaN,7.95,7.95,7.95,NaN,0.0,NaN,NaN,7.95,0.0,NaN,NaN
86649,4,11.76,1,11.76,NaN,11.76,11.76,11.76,NaN,0.0,NaN,NaN,11.76,0.0,NaN,NaN
86666,5,1.01,1,1.01,NaN,1.01,1.01,1.01,NaN,0.0,NaN,NaN,1.01,0.0,NaN,NaN
86754,5,22.5,1,22.5,NaN,22.5,22.5,22.5,NaN,0.0,NaN,NaN,22.5,0.0,NaN,NaN
86821,3,251.75,1,251.75,NaN,251.75,251.75,251.75,NaN,0.0,NaN,NaN,251.75,0.0,NaN,NaN
87292,5,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
87473,2,17.45,1,17.45,NaN,17.45,17.45,17.45,NaN,0.0,NaN,NaN,17.45,0.0,NaN,NaN
87663,5,9.56,1,9.56,NaN,9.56,9.56,9.56,NaN,0.0,NaN,NaN,9.56,0.0,NaN,NaN
87845,2,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
88010,5,7.9,1,7.9,NaN,7.9,7.9,7.9,NaN,0.0,NaN,NaN,7.9,0.0,NaN,NaN
88260,5,22.7,1,22.7,NaN,22.7,22.7,22.7,NaN,0.0,NaN,NaN,22.7,0.0,NaN,NaN
88321,3,7.47,1,7.47,NaN,7.47,7.47,7.47,NaN,0.0,NaN,NaN,7.47,0.0,NaN,NaN
