txn_id,sourceTimestamp_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
59909,4,300.25,1,300.25,NaN,300.25,300.25,300.25,NaN,0.0,NaN,NaN,300.25,0.0,NaN,NaN
60074,4,406.48,1,406.48,NaN,406.48,406.48,406.48,NaN,0.0,NaN,NaN,406.48,0.0,NaN,NaN
60139,4,695.33,1,695.33,NaN,695.33,695.33,695.33,NaN,0.0,NaN,NaN,695.33,0.0,NaN,NaN
60347,4,439.33,1,439.33,NaN,439.33,439.33,439.33,NaN,0.0,NaN,NaN,439.33,0.0,NaN,NaN
60397,4,284.76,1,284.76,NaN,284.76,284.76,284.76,NaN,0.0,NaN,NaN,284.76,0.0,NaN,NaN
60988,4,593.52,1,593.52,NaN,593.52,593.52,593.52,NaN,0.0,NaN,NaN,593.52,0.0,NaN,NaN
60989,4,593.52,1,593.52,NaN,593.52,593.52,593.52,NaN,0.0,NaN,NaN,593.52,0.0,NaN,NaN
61063,4,252.1,1,252.1,NaN,252.1,252.1,252.1,NaN,0.0,NaN,NaN,252.1,0.0,NaN,NaN
61141,4,81.1,1,81.1,NaN,81.1,81.1,81.1,NaN,0.0,NaN,NaN,81.1,0.0,NaN,NaN
61206,4,89.4,1,89.4,NaN,89.4,89.4,89.4,NaN,0.0,NaN,NaN,89.4,0.0,NaN,NaN
61305,4,162.24,1,162.24,NaN,162.24,162.24,162.24,NaN,0.0,NaN,NaN,162.24,0.0,NaN,NaN
61392,4,3.3,1,3.3,NaN,3.3,3.3,3.3,NaN,0.0,NaN,NaN,3.3,0.0,NaN,NaN
61497,4,155.68,1,155.68,NaN,155.68,155.68,155.68,NaN,0.0,NaN,NaN,155.68,0.0,NaN,NaN
61849,4,305.24,1,305.24,NaN,305.24,305.24,305.24,NaN,0.0,NaN,NaN,305.24,0.0,NaN,NaN
62014,4,265.14,1,265.14,NaN,265.14,265.14,265.14,NaN,0.0,NaN,NaN,265.14,0.0,NaN,NaN
62399,4,793.47,1,793.47,NaN,793.47,793.47,793.47,NaN,0.0,NaN,NaN,793.47,0.0,NaN,NaN
63014,4,57.3,1,57.3,NaN,57.3,57.3,57.3,NaN,0.0,NaN,NaN,57.3,0.0,NaN,NaN
63286,4,135.14,1,135.14,NaN,135.14,135.14,135.14,NaN,0.0,NaN,NaN,135.14,0.0,NaN,NaN
63957,4,302.42,1,302.42,NaN,302.42,302.42,302.42,NaN,0.0,NaN,NaN,302.42,0.0,NaN,NaN
64145,4,444.45,1,444.45,NaN,444.45,444.45,444.45,NaN,0.0,NaN,NaN,444.45,0.0,NaN,NaN
64365,4,542.22,1,542.22,NaN,542.22,542.22,542.22,NaN,0.0,NaN,NaN,542.22,0.0,NaN,NaN
64440,4,237.57,1,237.57,NaN,237.57,237.57,237.57,NaN,0.0,NaN,NaN,237.57,0.0,NaN,NaN
64536,4,352.91,1,352.91,NaN,352.91,352.91,352.91,NaN,0.0,NaN,NaN,352.91,0.0,NaN,NaN
64715,4,226.49,1,226.49,NaN,226.49,226.49,226.49,NaN,0.0,NaN,NaN,226.49,0.0,NaN,NaN
64766,4,1650.1,1,1650.1,NaN,1650.1,1650.1,1650.1,NaN,0.0,NaN,NaN,1650.1,0.0,NaN,NaN
64810,4,149.2,1,149.2,NaN,149.2,149.2,149.2,NaN,0.0,NaN,NaN,149.2,0.0,NaN,NaN
64827,4,593.72,1,593.72,NaN,593.72,593.72,593.72,NaN,0.0,NaN,NaN,593.72,0.0,NaN,NaN
64994,4,306.1,1,306.1,NaN,306.1,306.1,306.1,NaN,0.0,NaN,NaN,306.1,0.0,NaN,NaN
65090,4,181.56,1,181.56,NaN,181.56,181.56,181.56,NaN,0.0,NaN,NaN,181.56,0.0,NaN,NaN
65116,4,88.55,1,88.55,NaN,88.55,88.55,88.55,NaN,0.0,NaN,NaN,88.55,0.0,NaN,NaN
65325,4,178.52,1,178.52,NaN,178.52,178.52,178.52,NaN,0.0,NaN,NaN,178.52,0.0,NaN,NaN
65551,4,469.72,1,469.72,NaN,469.72,469.72,469.72,NaN,0.0,NaN,NaN,469.72,0.0,NaN,NaN
65564,4,302.39,1,302.39,NaN,302.39,302.39,302.39,NaN,0.0,NaN,NaN,302.39,0.0,NaN,NaN
66037,4,173.8,1,173.8,NaN,173.8,173.8,173.8,NaN,0.0,NaN,NaN,173.8,0.0,NaN,NaN
66218,4,428.4,1,428.4,NaN,428.4,428.4,428.4,NaN,0.0,NaN,NaN,428.4,0.0,NaN,NaN
66436,4,249.03,1,249.03,NaN,249.03,249.03,249.03,NaN,0.0,NaN,NaN,249.03,0.0,NaN,NaN
66458,4,360.82,1,360.82,NaN,360.82,360.82,360.82,NaN,0.0,NaN,NaN,360.82,0.0,NaN,NaN
66725,4,532.21,1,532.21,NaN,532.21,532.21,532.21,NaN,0.0,NaN,NaN,532.21,0.0,NaN,NaN
66846,4,126.45,1,126.45,NaN,126.45,126.45,126.45,NaN,0.0,NaN,NaN,126.45,0.0,NaN,NaN
66903,4,17.4,1,17.4,NaN,17.4,17.4,17.4,NaN,0.0,NaN,NaN,17.4,0.0,NaN,NaN
67037,4,1080.65,1,1080.65,NaN,1080.65,1080.65,1080.65,NaN,0.0,NaN,NaN,1080.65,0.0,NaN,NaN
67053,4,1212.26,1,1212.26,NaN,1212.26,1212.26,1212.26,NaN,0.0,NaN,NaN,1212.26,0.0,NaN,NaN
67189,4,406.23,1,406.23,NaN,406.23,406.23,406.23,NaN,0.0,NaN,NaN,406.23,0.0,NaN,NaN
67212,4,163.53,1,163.53,NaN,163.53,163.53,163.53,NaN,0.0,NaN,NaN,163.53,0.0,NaN,NaN
67355,4,170.45,1,170.45,NaN,170.45,170.45,170.45,NaN,0.0,NaN,NaN,170.45,0.0,NaN,NaN
67709,4,110.23,1,110.23,NaN,110.23,110.23,110.23,NaN,0.0,NaN,NaN,110.23,0.0,NaN,NaN
68027,4,685.1,1,685.1,NaN,685.1,685.1,685.1,NaN,0.0,NaN,NaN,685.1,0.0,NaN,NaN
68084,4,112.0,1,112.0,NaN,112.0,112.0,112.0,NaN,0.0,NaN,NaN,112.0,0.0,NaN,NaN
68122,4,229.14,1,229.14,NaN,229.14,229.14,229.14,NaN,0.0,NaN,NaN,229.14,0.0,NaN,NaN
68440,4,532.98,1,532.98,NaN,532.98,532.98,532.98,NaN,0.0,NaN,NaN,532.98,0.0,NaN,NaN
68787,4,748.32,1,748.32,NaN,748.32,748.32,748.32,NaN,0.0,NaN,NaN,748.32,0.0,NaN,NaN
69290,4,106.0,1,106.0,NaN,106.0,106.0,106.0,NaN,0.0,NaN,NaN,106.0,0.0,NaN,NaN
69489,4,521.44,1,521.44,NaN,521.44,521.44,521.44,NaN,0.0,NaN,NaN,521.44,0.0,NaN,NaN
69556,4,144.15,1,144.15,NaN,144.15,144.15,144.15,NaN,0.0,NaN,NaN,144.15,0.0,NaN,NaN
69751,4,338.06,1,338.06,NaN,338.06,338.06,338.06,NaN,0.0,NaN,NaN,338.06,0.0,NaN,NaN
69803,4,409.9,1,409.9,NaN,409.9,409.9,409.9,NaN,0.0,NaN,NaN,409.9,0.0,NaN,NaN
69954,4,65.2,1,65.2,NaN,65.2,65.2,65.2,NaN,0.0,NaN,NaN,65.2,0.0,NaN,NaN
70451,4,261.82,1,261.82,NaN,261.82,261.82,261.82,NaN,0.0,NaN,NaN,261.82,0.0,NaN,NaN
70842,4,66.87,1,66.87,NaN,66.87,66.87,66.87,NaN,0.0,NaN,NaN,66.87,0.0,NaN,NaN
71075,4,424.06,1,424.06,NaN,424.06,424.06,424.06,NaN,0.0,NaN,NaN,424.06,0.0,NaN,NaN
71255,4,207.73,1,207.73,NaN,207.73,207.73,207.73,NaN,0.0,NaN,NaN,207.73,0.0,NaN,NaN
71528,4,48.3,1,48.3,NaN,48.3,48.3,48.3,NaN,0.0,NaN,NaN,48.3,0.0,NaN,NaN
71768,4,426.07,1,426.07,NaN,426.07,426.07,426.07,NaN,0.0,NaN,NaN,426.07,0.0,NaN,NaN
71779,4,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
71863,4,538.4,1,538.4,NaN,538.4,538.4,538.4,NaN,0.0,NaN,NaN,538.4,0.0,NaN,NaN
72062,4,160.6,1,160.6,NaN,160.6,160.6,160.6,NaN,0.0,NaN,NaN,160.6,0.0,NaN,NaN
72246,4,381.5,1,381.5,NaN,381.5,381.5,381.5,NaN,0.0,NaN,NaN,381.5,0.0,NaN,NaN
72390,4,4314.72,1,4314.72,NaN,4314.72,4314.72,4314.72,NaN,0.0,NaN,NaN,4314.72,0.0,NaN,NaN
72873,4,542.81,1,542.81,NaN,542.81,542.81,542.81,NaN,0.0,NaN,NaN,542.81,0.0,NaN,NaN
72886,4,573.2,1,573.2,NaN,573.2,573.2,573.2,NaN,0.0,NaN,NaN,573.2,0.0,NaN,NaN
72977,4,497.24,1,497.24,NaN,497.24,497.24,497.24,NaN,0.0,NaN,NaN,497.24,0.0,NaN,NaN
73120,4,75.6,1,75.6,NaN,75.6,75.6,75.6,NaN,0.0,NaN,NaN,75.6,0.0,NaN,NaN
73145,4,4936.65,1,4936.65,NaN,4936.65,4936.65,4936.65,NaN,0.0,NaN,NaN,4936.65,0.0,NaN,NaN
73454,4,505.18,1,505.18,NaN,505.18,505.18,505.18,NaN,0.0,NaN,NaN,505.18,0.0,NaN,NaN
73627,4,535.5,1,535.5,NaN,535.5,535.5,535.5,NaN,0.0,NaN,NaN,535.5,0.0,NaN,NaN
73751,4,588.88,1,588.88,NaN,588.88,588.88,588.88,NaN,0.0,NaN,NaN,588.88,0.0,NaN,NaN
74150,4,166.08,1,166.08,NaN,166.08,166.08,166.08,NaN,0.0,NaN,NaN,166.08,0.0,NaN,NaN
74163,4,244.56,1,244.56,NaN,244.56,244.56,244.56,NaN,0.0,NaN,NaN,244.56,0.0,NaN,NaN
74183,4,824.83,1,824.83,NaN,824.83,824.83,824.83,NaN,0.0,NaN,NaN,824.83,0.0,NaN,NaN
74284,4,313.8,1,313.8,NaN,313.8,313.8,313.8,NaN,0.0,NaN,NaN,313.8,0.0,NaN,NaN
74387,4,472.31,1,472.31,NaN,472.31,472.31,472.31,NaN,0.0,NaN,NaN,472.31,0.0,NaN,NaN
74712,4,2487.4,1,2487.4,NaN,2487.4,2487.4,2487.4,NaN,0.0,NaN,NaN,2487.4,0.0,NaN,NaN
74741,4,202.9,1,202.9,NaN,202.9,202.9,202.9,NaN,0.0,NaN,NaN,202.9,0.0,NaN,NaN
74926,4,219.14,1,219.14,NaN,219.14,219.14,219.14,NaN,0.0,NaN,NaN,219.14,0.0,NaN,NaN
75110,4,247.76,1,247.76,NaN,247.76,247.76,247.76,NaN,0.0,NaN,NaN,247.76,0.0,NaN,NaN
75420,4,300.76,1,300.76,NaN,300.76,300.76,300.76,NaN,0.0,NaN,NaN,300.76,0.0,NaN,NaN
75974,4,179.86,1,179.86,NaN,179.86,179.86,179.86,NaN,0.0,NaN,NaN,179.86,0.0,NaN,NaN
76139,4,1077.74,1,1077.74,NaN,1077.74,1077.74,1077.74,NaN,0.0,NaN,NaN,1077.74,0.0,NaN,NaN
76439,4,6068.06,1,6068.06,NaN,6068.06,6068.06,6068.06,NaN,0.0,NaN,NaN,6068.06,0.0,NaN,NaN
77174,4,3.25,1,3.25,NaN,3.25,3.25,3.25,NaN,0.0,NaN,NaN,3.25,0.0,NaN,NaN
77518,4,229.99,1,229.99,NaN,229.99,229.99,229.99,NaN,0.0,NaN,NaN,229.99,0.0,NaN,NaN
77726,4,307.08,1,307.08,NaN,307.08,307.08,307.08,NaN,0.0,NaN,NaN,307.08,0.0,NaN,NaN
77746,4,287.87,1,287.87,NaN,287.87,287.87,287.87,NaN,0.0,NaN,NaN,287.87,0.0,NaN,NaN
78071,4,282.2,1,282.2,NaN,282.2,282.2,282.2,NaN,0.0,NaN,NaN,282.2,0.0,NaN,NaN
78085,4,576.0,1,576.0,NaN,576.0,576.0,576.0,NaN,0.0,NaN,NaN,576.0,0.0,NaN,NaN
78795,4,140.0,1,140.0,NaN,140.0,140.0,140.0,NaN,0.0,NaN,NaN,140.0,0.0,NaN,NaN
78943,4,684.96,1,684.96,NaN,684.96,684.96,684.96,NaN,0.0,NaN,NaN,684.96,0.0,NaN,NaN
79251,4,4961.2,1,4961.2,NaN,4961.2,4961.2,4961.2,NaN,0.0,NaN,NaN,4961.2,0.0,NaN,NaN
80217,4,429.6,1,429.6,NaN,429.6,429.6,429.6,NaN,0.0,NaN,NaN,429.6,0.0,NaN,NaN
80334,4,315.7,1,315.7,NaN,315.7,315.7,315.7,NaN,0.0,NaN,NaN,315.7,0.0,NaN,NaN
80596,4,30.0,1,30.0,NaN,30.0,30.0,30.0,NaN,0.0,NaN,NaN,30.0,0.0,NaN,NaN
81036,4,496.61,1,496.61,NaN,496.61,496.61,496.61,NaN,0.0,NaN,NaN,496.61,0.0,NaN,NaN
81121,4,52.2,1,52.2,NaN,52.2,52.2,52.2,NaN,0.0,NaN,NaN,52.2,0.0,NaN,NaN
81128,4,111.18,1,111.18,NaN,111.18,111.18,111.18,NaN,0.0,NaN,NaN,111.18,0.0,NaN,NaN
81467,4,199.48,1,199.48,NaN,199.48,199.48,199.48,NaN,0.0,NaN,NaN,199.48,0.0,NaN,NaN
81504,4,667.84,1,667.84,NaN,667.84,667.84,667.84,NaN,0.0,NaN,NaN,667.84,0.0,NaN,NaN
81559,4,311.66,1,311.66,NaN,311.66,311.66,311.66,NaN,0.0,NaN,NaN,311.66,0.0,NaN,NaN
81699,4,446.58,1,446.58,NaN,446.58,446.58,446.58,NaN,0.0,NaN,NaN,446.58,0.0,NaN,NaN
82107,4,1.0,1,1.0,NaN,1.0,1.0,1.0,NaN,0.0,NaN,NaN,1.0,0.0,NaN,NaN
82154,4,277.16,1,277.16,NaN,277.16,277.16,277.16,NaN,0.0,NaN,NaN,277.16,0.0,NaN,NaN
82160,4,213.07,1,213.07,NaN,213.07,213.07,213.07,NaN,0.0,NaN,NaN,213.07,0.0,NaN,NaN
82313,4,69.99,1,69.99,NaN,69.99,69.99,69.99,NaN,0.0,NaN,NaN,69.99,0.0,NaN,NaN
82418,4,8107.72,1,8107.72,NaN,8107.72,8107.72,8107.72,NaN,0.0,NaN,NaN,8107.72,0.0,NaN,NaN
82735,4,329.4,1,329.4,NaN,329.4,329.4,329.4,NaN,0.0,NaN,NaN,329.4,0.0,NaN,NaN
83450,4,380.6,1,380.6,NaN,380.6,380.6,380.6,NaN,0.0,NaN,NaN,380.6,0.0,NaN,NaN
83761,4,366.77,1,366.77,NaN,366.77,366.77,366.77,NaN,0.0,NaN,NaN,366.77,0.0,NaN,NaN
83887,4,204.38,1,204.38,NaN,204.38,204.38,204.38,NaN,0.0,NaN,NaN,204.38,0.0,NaN,NaN
84107,4,185.9,1,185.9,NaN,185.9,185.9,185.9,NaN,0.0,NaN,NaN,185.9,0.0,NaN,NaN
84254,4,133.35,1,133.35,NaN,133.35,133.35,133.35,NaN,0.0,NaN,NaN,133.35,0.0,NaN,NaN
84437,4,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
84956,4,11.5,1,11.5,NaN,11.5,11.5,11.5,NaN,0.0,NaN,NaN,11.5,0.0,NaN,NaN
85097,4,65.7,1,65.7,NaN,65.7,65.7,65.7,NaN,0.0,NaN,NaN,65.7,0.0,NaN,NaN
85154,4,14.95,1,14.95,NaN,14.95,14.95,14.95,NaN,0.0,NaN,NaN,14.95,0.0,NaN,NaN
86066,4,114.8,1,114.8,NaN,114.8,114.8,114.8,NaN,0.0,NaN,NaN,114.8,0.0,NaN,NaN
86432,4,32.85,1,32.85,NaN,32.85,32.85,32.85,NaN,0.0,NaN,NaN,32.85,0.0,NaN,NaN
86572,4,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
86713,4,7.38,1,7.38,NaN,7.38,7.38,7.38,NaN,0.0,NaN,NaN,7.38,0.0,NaN,NaN
86775,4,8.75,1,8.75,NaN,8.75,8.75,8.75,NaN,0.0,NaN,NaN,8.75,0.0,NaN,NaN
86908,4,65.03,1,65.03,NaN,65.03,65.03,65.03,NaN,0.0,NaN,NaN,65.03,0.0,NaN,NaN
87095,4,7.5,1,7.5,NaN,7.5,7.5,7.5,NaN,0.0,NaN,NaN,7.5,0.0,NaN,NaN
87147,4,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
87544,4,6.75,1,6.75,NaN,6.75,6.75,6.75,NaN,0.0,NaN,NaN,6.75,0.0,NaN,NaN
87701,4,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
87811,4,128.27,1,128.27,NaN,128.27,128.27,128.27,NaN,0.0,NaN,NaN,128.27,0.0,NaN,NaN
87824,4,18.28,1,18.28,NaN,18.28,18.28,18.28,NaN,0.0,NaN,NaN,18.28,0.0,NaN,NaN
88149,4,8.95,1,8.95,NaN,8.95,8.95,8.95,NaN,0.0,NaN,NaN,8.95,0.0,NaN,NaN
88183,4,6.75,1,6.75,NaN,6.75,6.75,6.75,NaN,0.0,NaN,NaN,6.75,0.0,NaN,NaN
88296,4,6.6,1,6.6,NaN,6.6,6.6,6.6,NaN,0.0,NaN,NaN,6.6,0.0,NaN,NaN
88563,4,15.7,1,15.7,NaN,15.7,15.7,15.7,NaN,0.0,NaN,NaN,15.7,0.0,NaN,NaN
88800,4,84.72,1,84.72,NaN,84.72,84.72,84.72,NaN,0.0,NaN,NaN,84.72,0.0,NaN,NaN
89089,4,84.48,1,84.48,NaN,84.48,84.48,84.48,NaN,0.0,NaN,NaN,84.48,0.0,NaN,NaN
89274,4,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
89330,4,15.35,1,15.35,NaN,15.35,15.35,15.35,NaN,0.0,NaN,NaN,15.35,0.0,NaN,NaN
89393,4,305.0,1,305.0,NaN,305.0,305.0,305.0,NaN,0.0,NaN,NaN,305.0,0.0,NaN,NaN
89395,4,5.1,1,5.1,NaN,5.1,5.1,5.1,NaN,0.0,NaN,NaN,5.1,0.0,NaN,NaN
89585,4,0.39,1,0.39,NaN,0.39,0.39,0.39,NaN,0.0,NaN,NaN,0.39,0.0,NaN,NaN
89641,4,1.45,1,1.45,NaN,1.45,1.45,1.45,NaN,0.0,NaN,NaN,1.45,0.0,NaN,NaN
89646,4,196.7,1,196.7,NaN,196.7,196.7,196.7,NaN,0.0,NaN,NaN,196.7,0.0,NaN,NaN
89941,4,299.4,1,299.4,NaN,299.4,299.4,299.4,NaN,0.0,NaN,NaN,299.4,0.0,NaN,NaN
90199,4,14.95,1,14.95,NaN,14.95,14.95,14.95,NaN,0.0,NaN,NaN,14.95,0.0,NaN,NaN
90240,4,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
90345,4,29.05,1,29.05,NaN,29.05,29.05,29.05,NaN,0.0,NaN,NaN,29.05,0.0,NaN,NaN
90366,4,10.45,1,10.45,NaN,10.45,10.45,10.45,NaN,0.0,NaN,NaN,10.45,0.0,NaN,NaN
90518,4,8.67,1,8.67,NaN,8.67,8.67,8.67,NaN,0.0,NaN,NaN,8.67,0.0,NaN,NaN
90783,4,89.55,1,89.55,NaN,89.55,89.55,89.55,NaN,0.0,NaN,NaN,89.55,0.0,NaN,NaN
90914,4,35.4,1,35.4,NaN,35.4,35.4,35.4,NaN,0.0,NaN,NaN,35.4,0.0,NaN,NaN
90972,4,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
91003,4,1.65,1,1.65,NaN,1.65,1.65,1.65,NaN,0.0,NaN,NaN,1.65,0.0,NaN,NaN
91050,4,98.75,1,98.75,NaN,98.75,98.75,98.75,NaN,0.0,NaN,NaN,98.75,0.0,NaN,NaN
50149,4,255.0,1,255.0,NaN,255.0,255.0,255.0,NaN,0.0,NaN,NaN,255.0,0.0,NaN,NaN
50167,4,322.4,1,322.4,NaN,322.4,322.4,322.4,NaN,0.0,NaN,NaN,322.4,0.0,NaN,NaN
50739,4,423.52,1,423.52,NaN,423.52,423.52,423.52,NaN,0.0,NaN,NaN,423.52,0.0,NaN,NaN
50777,4,300.66,1,300.66,NaN,300.66,300.66,300.66,NaN,0.0,NaN,NaN,300.66,0.0,NaN,NaN
51353,4,325.76,1,325.76,NaN,325.76,325.76,325.76,NaN,0.0,NaN,NaN,325.76,0.0,NaN,NaN
51640,4,767.37,1,767.37,NaN,767.37,767.37,767.37,NaN,0.0,NaN,NaN,767.37,0.0,NaN,NaN
51906,4,341.66,1,341.66,NaN,341.66,341.66,341.66,NaN,0.0,NaN,NaN,341.66,0.0,NaN,NaN
52008,4,67.24,1,67.24,NaN,67.24,67.24,67.24,NaN,0.0,NaN,NaN,67.24,0.0,NaN,NaN
52020,4,283.53,1,283.53,NaN,283.53,283.53,283.53,NaN,0.0,NaN,NaN,283.53,0.0,NaN,NaN
52168,4,314.1,1,314.1,NaN,314.1,314.1,314.1,NaN,0.0,NaN,NaN,314.1,0.0,NaN,NaN
52477,4,631.96,1,631.96,NaN,631.96,631.96,631.96,NaN,0.0,NaN,NaN,631.96,0.0,NaN,NaN
52544,4,424.17,1,424.17,NaN,424.17,424.17,424.17,NaN,0.0,NaN,NaN,424.17,0.0,NaN,NaN
52870,4,603.09,1,603.09,NaN,603.09,603.09,603.09,NaN,0.0,NaN,NaN,603.09,0.0,NaN,NaN
53938,4,227.44,1,227.44,NaN,227.44,227.44,227.44,NaN,0.0,NaN,NaN,227.44,0.0,NaN,NaN
54106,4,452.85,1,452.85,NaN,452.85,452.85,452.85,NaN,0.0,NaN,NaN,452.85,0.0,NaN,NaN
54140,4,529.01,1,529.01,NaN,529.01,529.01,529.01,NaN,0.0,NaN,NaN,529.01,0.0,NaN,NaN
54240,4,743.9,1,743.9,NaN,743.9,743.9,743.9,NaN,0.0,NaN,NaN,743.9,0.0,NaN,NaN
54242,4,358.9,1,358.9,NaN,358.9,358.9,358.9,NaN,0.0,NaN,NaN,358.9,0.0,NaN,NaN
54492,4,354.24,1,354.24,NaN,354.24,354.24,354.24,NaN,0.0,NaN,NaN,354.24,0.0,NaN,NaN
54590,4,126.82,1,126.82,NaN,126.82,126.82,126.82,NaN,0.0,NaN,NaN,126.82,0.0,NaN,NaN
55556,4,23.95,1,23.95,NaN,23.95,23.95,23.95,NaN,0.0,NaN,NaN,23.95,0.0,NaN,NaN
55990,4,405.03,1,405.03,NaN,405.03,405.03,405.03,NaN,0.0,NaN,NaN,405.03,0.0,NaN,NaN
56090,4,68.4,1,68.4,NaN,68.4,68.4,68.4,NaN,0.0,NaN,NaN,68.4,0.0,NaN,NaN
56326,4,204.5,1,204.5,NaN,204.5,204.5,204.5,NaN,0.0,NaN,NaN,204.5,0.0,NaN,NaN
56375,4,234.35,1,234.35,NaN,234.35,234.35,234.35,NaN,0.0,NaN,NaN,234.35,0.0,NaN,NaN
56376,4,234.35,1,234.35,NaN,234.35,234.35,234.35,NaN,0.0,NaN,NaN,234.35,0.0,NaN,NaN
56483,4,482.81,1,482.81,NaN,482.81,482.81,482.81,NaN,0.0,NaN,NaN,482.81,0.0,NaN,NaN
56540,4,161.5,1,161.5,NaN,161.5,161.5,161.5,NaN,0.0,NaN,NaN,161.5,0.0,NaN,NaN
56696,4,475.2,1,475.2,NaN,475.2,475.2,475.2,NaN,0.0,NaN,NaN,475.2,0.0,NaN,NaN
56750,4,196.45,1,196.45,NaN,196.45,196.45,196.45,NaN,0.0,NaN,NaN,196.45,0.0,NaN,NaN
56755,4,381.75,1,381.75,NaN,381.75,381.75,381.75,NaN,0.0,NaN,NaN,381.75,0.0,NaN,NaN
56831,4,305.1,1,305.1,NaN,305.1,305.1,305.1,NaN,0.0,NaN,NaN,305.1,0.0,NaN,NaN
56914,4,98.7,1,98.7,NaN,98.7,98.7,98.7,NaN,0.0,NaN,NaN,98.7,0.0,NaN,NaN
57028,4,576.1,1,576.1,NaN,576.1,576.1,576.1,NaN,0.0,NaN,NaN,576.1,0.0,NaN,NaN
57127,4,21.9,1,21.9,NaN,21.9,21.9,21.9,NaN,0.0,NaN,NaN,21.9,0.0,NaN,NaN
57846,4,326.8,1,326.8,NaN,326.8,326.8,326.8,NaN,0.0,NaN,NaN,326.8,0.0,NaN,NaN
58085,4,380.39,1,380.39,NaN,380.39,380.39,380.39,NaN,0.0,NaN,NaN,380.39,0.0,NaN,NaN
58132,4,246.54,1,246.54,NaN,246.54,246.54,246.54,NaN,0.0,NaN,NaN,246.54,0.0,NaN,NaN
58187,4,227.7,1,227.7,NaN,227.7,227.7,227.7,NaN,0.0,NaN,NaN,227.7,0.0,NaN,NaN
58295,4,453.98,1,453.98,NaN,453.98,453.98,453.98,NaN,0.0,NaN,NaN,453.98,0.0,NaN,NaN
58774,4,117.4,1,117.4,NaN,117.4,117.4,117.4,NaN,0.0,NaN,NaN,117.4,0.0,NaN,NaN
58800,4,490.4,1,490.4,NaN,490.4,490.4,490.4,NaN,0.0,NaN,NaN,490.4,0.0,NaN,NaN
59200,4,358.25,1,358.25,NaN,358.25,358.25,358.25,NaN,0.0,NaN,NaN,358.25,0.0,NaN,NaN
59310,4,1163.75,1,1163.75,NaN,1163.75,1163.75,1163.75,NaN,0.0,NaN,NaN,1163.75,0.0,NaN,NaN
60402,4,293.2,1,293.2,NaN,293.2,293.2,293.2,NaN,0.0,NaN,NaN,293.2,0.0,NaN,NaN
60728,4,1007.4,1,1007.4,NaN,1007.4,1007.4,1007.4,NaN,0.0,NaN,NaN,1007.4,0.0,NaN,NaN
60897,4,36.0,1,36.0,NaN,36.0,36.0,36.0,NaN,0.0,NaN,NaN,36.0,0.0,NaN,NaN
61408,4,280.6,1,280.6,NaN,280.6,280.6,280.6,NaN,0.0,NaN,NaN,280.6,0.0,NaN,NaN
61460,4,5.55,1,5.55,NaN,5.55,5.55,5.55,NaN,0.0,NaN,NaN,5.55,0.0,NaN,NaN
61630,4,298.43,1,298.43,NaN,298.43,298.43,298.43,NaN,0.0,NaN,NaN,298.43,0.0,NaN,NaN
62097,4,821.0,1,821.0,NaN,821.0,821.0,821.0,NaN,0.0,NaN,NaN,821.0,0.0,NaN,NaN
62623,4,36.0,1,36.0,NaN,36.0,36.0,36.0,NaN,0.0,NaN,NaN,36.0,0.0,NaN,NaN
62894,4,118.8,1,118.8,NaN,118.8,118.8,118.8,NaN,0.0,NaN,NaN,118.8,0.0,NaN,NaN
63306,4,123.3,1,123.3,NaN,123.3,123.3,123.3,NaN,0.0,NaN,NaN,123.3,0.0,NaN,NaN
63601,4,119.71,1,119.71,NaN,119.71,119.71,119.71,NaN,0.0,NaN,NaN,119.71,0.0,NaN,NaN
63653,4,474.02,1,474.02,NaN,474.02,474.02,474.02,NaN,0.0,NaN,NaN,474.02,0.0,NaN,NaN
63670,4,74.96,1,74.96,NaN,74.96,74.96,74.96,NaN,0.0,NaN,NaN,74.96,0.0,NaN,NaN
