txn_id,lastReviewTime_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
69392,2,1256.95,1,1256.95,NaN,1256.95,1256.95,1256.95,NaN,0.0,NaN,NaN,1256.95,0.0,NaN,NaN
69423,7,157.5,1,157.5,NaN,157.5,157.5,157.5,NaN,0.0,NaN,NaN,157.5,0.0,NaN,NaN
69474,2,292.69,1,292.69,NaN,292.69,292.69,292.69,NaN,0.0,NaN,NaN,292.69,0.0,NaN,NaN
69859,2,905.5,1,905.5,NaN,905.5,905.5,905.5,NaN,0.0,NaN,NaN,905.5,0.0,NaN,NaN
69957,7,429.12,1,429.12,NaN,429.12,429.12,429.12,NaN,0.0,NaN,NaN,429.12,0.0,NaN,NaN
70184,5,71.4,1,71.4,NaN,71.4,71.4,71.4,NaN,0.0,NaN,NaN,71.4,0.0,NaN,NaN
70586,4,330.74,1,330.74,NaN,330.74,330.74,330.74,NaN,0.0,NaN,NaN,330.74,0.0,NaN,NaN
71097,5,102.48,1,102.48,NaN,102.48,102.48,102.48,NaN,0.0,NaN,NaN,102.48,0.0,NaN,NaN
71227,5,112.75,1,112.75,NaN,112.75,112.75,112.75,NaN,0.0,NaN,NaN,112.75,0.0,NaN,NaN
71246,6,149.35,1,149.35,NaN,149.35,149.35,149.35,NaN,0.0,NaN,NaN,149.35,0.0,NaN,NaN
71593,5,149.12,1,149.12,NaN,149.12,149.12,149.12,NaN,0.0,NaN,NaN,149.12,0.0,NaN,NaN
72495,7,64.26,1,64.26,NaN,64.26,64.26,64.26,NaN,0.0,NaN,NaN,64.26,0.0,NaN,NaN
72525,4,358.06,1,358.06,NaN,358.06,358.06,358.06,NaN,0.0,NaN,NaN,358.06,0.0,NaN,NaN
72622,3,334.53,1,334.53,NaN,334.53,334.53,334.53,NaN,0.0,NaN,NaN,334.53,0.0,NaN,NaN
72971,6,342.02,1,342.02,NaN,342.02,342.02,342.02,NaN,0.0,NaN,NaN,342.02,0.0,NaN,NaN
73007,4,1065.79,1,1065.79,NaN,1065.79,1065.79,1065.79,NaN,0.0,NaN,NaN,1065.79,0.0,NaN,NaN
73009,6,263.92,1,263.92,NaN,263.92,263.92,263.92,NaN,0.0,NaN,NaN,263.92,0.0,NaN,NaN
73284,1,432.2,1,432.2,NaN,432.2,432.2,432.2,NaN,0.0,NaN,NaN,432.2,0.0,NaN,NaN
73349,7,353.2,1,353.2,NaN,353.2,353.2,353.2,NaN,0.0,NaN,NaN,353.2,0.0,NaN,NaN
73694,5,4091.46,1,4091.46,NaN,4091.46,4091.46,4091.46,NaN,0.0,NaN,NaN,4091.46,0.0,NaN,NaN
73826,7,109.2,1,109.2,NaN,109.2,109.2,109.2,NaN,0.0,NaN,NaN,109.2,0.0,NaN,NaN
74074,5,365.52,1,365.52,NaN,365.52,365.52,365.52,NaN,0.0,NaN,NaN,365.52,0.0,NaN,NaN
74276,4,234.73,1,234.73,NaN,234.73,234.73,234.73,NaN,0.0,NaN,NaN,234.73,0.0,NaN,NaN
74603,6,198.74,1,198.74,NaN,198.74,198.74,198.74,NaN,0.0,NaN,NaN,198.74,0.0,NaN,NaN
74682,4,1105.16,1,1105.16,NaN,1105.16,1105.16,1105.16,NaN,0.0,NaN,NaN,1105.16,0.0,NaN,NaN
74869,7,89.8,1,89.8,NaN,89.8,89.8,89.8,NaN,0.0,NaN,NaN,89.8,0.0,NaN,NaN
74901,4,33.0,1,33.0,NaN,33.0,33.0,33.0,NaN,0.0,NaN,NaN,33.0,0.0,NaN,NaN
75129,5,306.52,1,306.52,NaN,306.52,306.52,306.52,NaN,0.0,NaN,NaN,306.52,0.0,NaN,NaN
75885,1,216.17,1,216.17,NaN,216.17,216.17,216.17,NaN,0.0,NaN,NaN,216.17,0.0,NaN,NaN
76031,3,214.41,1,214.41,NaN,214.41,214.41,214.41,NaN,0.0,NaN,NaN,214.41,0.0,NaN,NaN
76656,2,2000.33,1,2000.33,NaN,2000.33,2000.33,2000.33,NaN,0.0,NaN,NaN,2000.33,0.0,NaN,NaN
76811,2,176.7,1,176.7,NaN,176.7,176.7,176.7,NaN,0.0,NaN,NaN,176.7,0.0,NaN,NaN
76924,4,360.0,1,360.0,NaN,360.0,360.0,360.0,NaN,0.0,NaN,NaN,360.0,0.0,NaN,NaN
77021,4,448.88,1,448.88,NaN,448.88,448.88,448.88,NaN,0.0,NaN,NaN,448.88,0.0,NaN,NaN
77025,7,456.84,1,456.84,NaN,456.84,456.84,456.84,NaN,0.0,NaN,NaN,456.84,0.0,NaN,NaN
77506,1,1090.93,1,1090.93,NaN,1090.93,1090.93,1090.93,NaN,0.0,NaN,NaN,1090.93,0.0,NaN,NaN
78183,4,313.74,1,313.74,NaN,313.74,313.74,313.74,NaN,0.0,NaN,NaN,313.74,0.0,NaN,NaN
78260,7,549.49,1,549.49,NaN,549.49,549.49,549.49,NaN,0.0,NaN,NaN,549.49,0.0,NaN,NaN
78834,1,131.79,1,131.79,NaN,131.79,131.79,131.79,NaN,0.0,NaN,NaN,131.79,0.0,NaN,NaN
78840,3,115.23,1,115.23,NaN,115.23,115.23,115.23,NaN,0.0,NaN,NaN,115.23,0.0,NaN,NaN
79268,1,101.7,1,101.7,NaN,101.7,101.7,101.7,NaN,0.0,NaN,NaN,101.7,0.0,NaN,NaN
80478,5,290.81,1,290.81,NaN,290.81,290.81,290.81,NaN,0.0,NaN,NaN,290.81,0.0,NaN,NaN
80636,4,1050.66,1,1050.66,NaN,1050.66,1050.66,1050.66,NaN,0.0,NaN,NaN,1050.66,0.0,NaN,NaN
81104,5,10.5,1,10.5,NaN,10.5,10.5,10.5,NaN,0.0,NaN,NaN,10.5,0.0,NaN,NaN
81107,6,29.4,1,29.4,NaN,29.4,29.4,29.4,NaN,0.0,NaN,NaN,29.4,0.0,NaN,NaN
81340,4,174.6,1,174.6,NaN,174.6,174.6,174.6,NaN,0.0,NaN,NaN,174.6,0.0,NaN,NaN
81385,4,269.64,1,269.64,NaN,269.64,269.64,269.64,NaN,0.0,NaN,NaN,269.64,0.0,NaN,NaN
81602,6,1835.96,1,1835.96,NaN,1835.96,1835.96,1835.96,NaN,0.0,NaN,NaN,1835.96,0.0,NaN,NaN
81748,7,34.29,1,34.29,NaN,34.29,34.29,34.29,NaN,0.0,NaN,NaN,34.29,0.0,NaN,NaN
82117,2,223.79,1,223.79,NaN,223.79,223.79,223.79,NaN,0.0,NaN,NaN,223.79,0.0,NaN,NaN
82164,2,506.61,1,506.61,NaN,506.61,506.61,506.61,NaN,0.0,NaN,NaN,506.61,0.0,NaN,NaN
82441,4,257.4,1,257.4,NaN,257.4,257.4,257.4,NaN,0.0,NaN,NaN,257.4,0.0,NaN,NaN
82528,2,275.85,1,275.85,NaN,275.85,275.85,275.85,NaN,0.0,NaN,NaN,275.85,0.0,NaN,NaN
83588,2,85.0,1,85.0,NaN,85.0,85.0,85.0,NaN,0.0,NaN,NaN,85.0,0.0,NaN,NaN
83676,6,897.35,1,897.35,NaN,897.35,897.35,897.35,NaN,0.0,NaN,NaN,897.35,0.0,NaN,NaN
83984,1,106.9,1,106.9,NaN,106.9,106.9,106.9,NaN,0.0,NaN,NaN,106.9,0.0,NaN,NaN
84162,4,115.46,1,115.46,NaN,115.46,115.46,115.46,NaN,0.0,NaN,NaN,115.46,0.0,NaN,NaN
84295,7,4.65,1,4.65,NaN,4.65,4.65,4.65,NaN,0.0,NaN,NaN,4.65,0.0,NaN,NaN
84350,1,5.45,1,5.45,NaN,5.45,5.45,5.45,NaN,0.0,NaN,NaN,5.45,0.0,NaN,NaN
84726,3,14.5,1,14.5,NaN,14.5,14.5,14.5,NaN,0.0,NaN,NaN,14.5,0.0,NaN,NaN
84935,1,14.75,1,14.75,NaN,14.75,14.75,14.75,NaN,0.0,NaN,NaN,14.75,0.0,NaN,NaN
84940,3,109.8,1,109.8,NaN,109.8,109.8,109.8,NaN,0.0,NaN,NaN,109.8,0.0,NaN,NaN
85250,4,61.85,1,61.85,NaN,61.85,61.85,61.85,NaN,0.0,NaN,NaN,61.85,0.0,NaN,NaN
85287,3,43.8,1,43.8,NaN,43.8,43.8,43.8,NaN,0.0,NaN,NaN,43.8,0.0,NaN,NaN
85312,4,419.4,1,419.4,NaN,419.4,419.4,419.4,NaN,0.0,NaN,NaN,419.4,0.0,NaN,NaN
85459,2,40.8,1,40.8,NaN,40.8,40.8,40.8,NaN,0.0,NaN,NaN,40.8,0.0,NaN,NaN
85593,2,35.4,1,35.4,NaN,35.4,35.4,35.4,NaN,0.0,NaN,NaN,35.4,0.0,NaN,NaN
85754,4,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
86274,3,39.2,1,39.2,NaN,39.2,39.2,39.2,NaN,0.0,NaN,NaN,39.2,0.0,NaN,NaN
86297,6,25.09,1,25.09,NaN,25.09,25.09,25.09,NaN,0.0,NaN,NaN,25.09,0.0,NaN,NaN
86617,3,14.45,1,14.45,NaN,14.45,14.45,14.45,NaN,0.0,NaN,NaN,14.45,0.0,NaN,NaN
86661,7,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
86758,5,1.65,1,1.65,NaN,1.65,1.65,1.65,NaN,0.0,NaN,NaN,1.65,0.0,NaN,NaN
87333,5,42.0,1,42.0,NaN,42.0,42.0,42.0,NaN,0.0,NaN,NaN,42.0,0.0,NaN,NaN
87430,6,297.0,1,297.0,NaN,297.0,297.0,297.0,NaN,0.0,NaN,NaN,297.0,0.0,NaN,NaN
88044,3,16.2,1,16.2,NaN,16.2,16.2,16.2,NaN,0.0,NaN,NaN,16.2,0.0,NaN,NaN
88178,4,30.6,1,30.6,NaN,30.6,30.6,30.6,NaN,0.0,NaN,NaN,30.6,0.0,NaN,NaN
88828,3,6.3,1,6.3,NaN,6.3,6.3,6.3,NaN,0.0,NaN,NaN,6.3,0.0,NaN,NaN
88938,2,24.45,1,24.45,NaN,24.45,24.45,24.45,NaN,0.0,NaN,NaN,24.45,0.0,NaN,NaN
89156,6,239.12,1,239.12,NaN,239.12,239.12,239.12,NaN,0.0,NaN,NaN,239.12,0.0,NaN,NaN
89422,1,7.9,1,7.9,NaN,7.9,7.9,7.9,NaN,0.0,NaN,NaN,7.9,0.0,NaN,NaN
89456,2,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
89791,2,2.9,1,2.9,NaN,2.9,2.9,2.9,NaN,0.0,NaN,NaN,2.9,0.0,NaN,NaN
89913,1,13.9,1,13.9,NaN,13.9,13.9,13.9,NaN,0.0,NaN,NaN,13.9,0.0,NaN,NaN
90068,2,68.26,1,68.26,NaN,68.26,68.26,68.26,NaN,0.0,NaN,NaN,68.26,0.0,NaN,NaN
90236,4,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
90351,2,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
90471,3,8.85,1,8.85,NaN,8.85,8.85,8.85,NaN,0.0,NaN,NaN,8.85,0.0,NaN,NaN
90495,6,107.25,1,107.25,NaN,107.25,107.25,107.25,NaN,0.0,NaN,NaN,107.25,0.0,NaN,NaN
90834,2,11.65,1,11.65,NaN,11.65,11.65,11.65,NaN,0.0,NaN,NaN,11.65,0.0,NaN,NaN
50349,6,341.9,1,341.9,NaN,341.9,341.9,341.9,NaN,0.0,NaN,NaN,341.9,0.0,NaN,NaN
50716,6,85.55,1,85.55,NaN,85.55,85.55,85.55,NaN,0.0,NaN,NaN,85.55,0.0,NaN,NaN
50720,6,297.92,1,297.92,NaN,297.92,297.92,297.92,NaN,0.0,NaN,NaN,297.92,0.0,NaN,NaN
50853,5,100.8,1,100.8,NaN,100.8,100.8,100.8,NaN,0.0,NaN,NaN,100.8,0.0,NaN,NaN
51224,1,320.0,1,320.0,NaN,320.0,320.0,320.0,NaN,0.0,NaN,NaN,320.0,0.0,NaN,NaN
51242,7,356.4,1,356.4,NaN,356.4,356.4,356.4,NaN,0.0,NaN,NaN,356.4,0.0,NaN,NaN
51652,2,179.1,1,179.1,NaN,179.1,179.1,179.1,NaN,0.0,NaN,NaN,179.1,0.0,NaN,NaN
52022,6,306.84,1,306.84,NaN,306.84,306.84,306.84,NaN,0.0,NaN,NaN,306.84,0.0,NaN,NaN
52342,6,180.0,1,180.0,NaN,180.0,180.0,180.0,NaN,0.0,NaN,NaN,180.0,0.0,NaN,NaN
52409,4,306.15,1,306.15,NaN,306.15,306.15,306.15,NaN,0.0,NaN,NaN,306.15,0.0,NaN,NaN
52737,1,132.66,1,132.66,NaN,132.66,132.66,132.66,NaN,0.0,NaN,NaN,132.66,0.0,NaN,NaN
52817,3,304.2,1,304.2,NaN,304.2,304.2,304.2,NaN,0.0,NaN,NaN,304.2,0.0,NaN,NaN
53016,2,401.49,1,401.49,NaN,401.49,401.49,401.49,NaN,0.0,NaN,NaN,401.49,0.0,NaN,NaN
53067,3,1248.32,1,1248.32,NaN,1248.32,1248.32,1248.32,NaN,0.0,NaN,NaN,1248.32,0.0,NaN,NaN
53182,1,60.0,1,60.0,NaN,60.0,60.0,60.0,NaN,0.0,NaN,NaN,60.0,0.0,NaN,NaN
53267,7,201.19,1,201.19,NaN,201.19,201.19,201.19,NaN,0.0,NaN,NaN,201.19,0.0,NaN,NaN
53306,2,301.14,1,301.14,NaN,301.14,301.14,301.14,NaN,0.0,NaN,NaN,301.14,0.0,NaN,NaN
53331,1,14.95,1,14.95,NaN,14.95,14.95,14.95,NaN,0.0,NaN,NaN,14.95,0.0,NaN,NaN
53527,6,316.5,1,316.5,NaN,316.5,316.5,316.5,NaN,0.0,NaN,NaN,316.5,0.0,NaN,NaN
53667,3,114.68,1,114.68,NaN,114.68,114.68,114.68,NaN,0.0,NaN,NaN,114.68,0.0,NaN,NaN
53669,6,305.28,1,305.28,NaN,305.28,305.28,305.28,NaN,0.0,NaN,NaN,305.28,0.0,NaN,NaN
54290,5,421.1,1,421.1,NaN,421.1,421.1,421.1,NaN,0.0,NaN,NaN,421.1,0.0,NaN,NaN
54306,6,225.1,1,225.1,NaN,225.1,225.1,225.1,NaN,0.0,NaN,NaN,225.1,0.0,NaN,NaN
54506,3,2489.11,1,2489.11,NaN,2489.11,2489.11,2489.11,NaN,0.0,NaN,NaN,2489.11,0.0,NaN,NaN
54558,7,75.6,1,75.6,NaN,75.6,75.6,75.6,NaN,0.0,NaN,NaN,75.6,0.0,NaN,NaN
54701,6,336.7,1,336.7,NaN,336.7,336.7,336.7,NaN,0.0,NaN,NaN,336.7,0.0,NaN,NaN
55644,5,358.8,1,358.8,NaN,358.8,358.8,358.8,NaN,0.0,NaN,NaN,358.8,0.0,NaN,NaN
55800,6,440.83,1,440.83,NaN,440.83,440.83,440.83,NaN,0.0,NaN,NaN,440.83,0.0,NaN,NaN
55924,5,171.85,1,171.85,NaN,171.85,171.85,171.85,NaN,0.0,NaN,NaN,171.85,0.0,NaN,NaN
56126,6,524.95,1,524.95,NaN,524.95,524.95,524.95,NaN,0.0,NaN,NaN,524.95,0.0,NaN,NaN
56198,7,421.6,1,421.6,NaN,421.6,421.6,421.6,NaN,0.0,NaN,NaN,421.6,0.0,NaN,NaN
56273,3,463.41,1,463.41,NaN,463.41,463.41,463.41,NaN,0.0,NaN,NaN,463.41,0.0,NaN,NaN
56390,4,312.18,1,312.18,NaN,312.18,312.18,312.18,NaN,0.0,NaN,NaN,312.18,0.0,NaN,NaN
56564,7,369.95,1,369.95,NaN,369.95,369.95,369.95,NaN,0.0,NaN,NaN,369.95,0.0,NaN,NaN
56652,1,427.03,1,427.03,NaN,427.03,427.03,427.03,NaN,0.0,NaN,NaN,427.03,0.0,NaN,NaN
56669,1,166.45,1,166.45,NaN,166.45,166.45,166.45,NaN,0.0,NaN,NaN,166.45,0.0,NaN,NaN
56825,6,896.71,1,896.71,NaN,896.71,896.71,896.71,NaN,0.0,NaN,NaN,896.71,0.0,NaN,NaN
56872,1,85.15,1,85.15,NaN,85.15,85.15,85.15,NaN,0.0,NaN,NaN,85.15,0.0,NaN,NaN
57039,2,209.94,1,209.94,NaN,209.94,209.94,209.94,NaN,0.0,NaN,NaN,209.94,0.0,NaN,NaN
57217,1,522.6,1,522.6,NaN,522.6,522.6,522.6,NaN,0.0,NaN,NaN,522.6,0.0,NaN,NaN
57355,7,148.5,1,148.5,NaN,148.5,148.5,148.5,NaN,0.0,NaN,NaN,148.5,0.0,NaN,NaN
57373,2,439.03,1,439.03,NaN,439.03,439.03,439.03,NaN,0.0,NaN,NaN,439.03,0.0,NaN,NaN
57460,7,606.84,1,606.84,NaN,606.84,606.84,606.84,NaN,0.0,NaN,NaN,606.84,0.0,NaN,NaN
57877,4,214.28,1,214.28,NaN,214.28,214.28,214.28,NaN,0.0,NaN,NaN,214.28,0.0,NaN,NaN
57971,6,320.0,1,320.0,NaN,320.0,320.0,320.0,NaN,0.0,NaN,NaN,320.0,0.0,NaN,NaN
58149,6,102.7,1,102.7,NaN,102.7,102.7,102.7,NaN,0.0,NaN,NaN,102.7,0.0,NaN,NaN
58155,2,146.88,1,146.88,NaN,146.88,146.88,146.88,NaN,0.0,NaN,NaN,146.88,0.0,NaN,NaN
58181,7,1407.86,1,1407.86,NaN,1407.86,1407.86,1407.86,NaN,0.0,NaN,NaN,1407.86,0.0,NaN,NaN
58331,4,297.5,1,297.5,NaN,297.5,297.5,297.5,NaN,0.0,NaN,NaN,297.5,0.0,NaN,NaN
58563,3,271.0,1,271.0,NaN,271.0,271.0,271.0,NaN,0.0,NaN,NaN,271.0,0.0,NaN,NaN
58607,1,872.56,1,872.56,NaN,872.56,872.56,872.56,NaN,0.0,NaN,NaN,872.56,0.0,NaN,NaN
59257,3,152.3,1,152.3,NaN,152.3,152.3,152.3,NaN,0.0,NaN,NaN,152.3,0.0,NaN,NaN
59763,2,375.36,1,375.36,NaN,375.36,375.36,375.36,NaN,0.0,NaN,NaN,375.36,0.0,NaN,NaN
59883,2,444.82,1,444.82,NaN,444.82,444.82,444.82,NaN,0.0,NaN,NaN,444.82,0.0,NaN,NaN
60583,2,172.75,1,172.75,NaN,172.75,172.75,172.75,NaN,0.0,NaN,NaN,172.75,0.0,NaN,NaN
60648,2,312.6,1,312.6,NaN,312.6,312.6,312.6,NaN,0.0,NaN,NaN,312.6,0.0,NaN,NaN
61677,2,716.0,1,716.0,NaN,716.0,716.0,716.0,NaN,0.0,NaN,NaN,716.0,0.0,NaN,NaN
61727,5,125.53,1,125.53,NaN,125.53,125.53,125.53,NaN,0.0,NaN,NaN,125.53,0.0,NaN,NaN
61844,1,578.48,1,578.48,NaN,578.48,578.48,578.48,NaN,0.0,NaN,NaN,578.48,0.0,NaN,NaN
61872,5,375.0,1,375.0,NaN,375.0,375.0,375.0,NaN,0.0,NaN,NaN,375.0,0.0,NaN,NaN
61889,1,300.71,1,300.71,NaN,300.71,300.71,300.71,NaN,0.0,NaN,NaN,300.71,0.0,NaN,NaN
62057,6,600.63,1,600.63,NaN,600.63,600.63,600.63,NaN,0.0,NaN,NaN,600.63,0.0,NaN,NaN
62158,5,147.58,1,147.58,NaN,147.58,147.58,147.58,NaN,0.0,NaN,NaN,147.58,0.0,NaN,NaN
62173,1,112.8,1,112.8,NaN,112.8,112.8,112.8,NaN,0.0,NaN,NaN,112.8,0.0,NaN,NaN
62567,5,799.38,1,799.38,NaN,799.38,799.38,799.38,NaN,0.0,NaN,NaN,799.38,0.0,NaN,NaN
62805,1,392.4,1,392.4,NaN,392.4,392.4,392.4,NaN,0.0,NaN,NaN,392.4,0.0,NaN,NaN
62824,5,419.8,1,419.8,NaN,419.8,419.8,419.8,NaN,0.0,NaN,NaN,419.8,0.0,NaN,NaN
63020,7,171.82,1,171.82,NaN,171.82,171.82,171.82,NaN,0.0,NaN,NaN,171.82,0.0,NaN,NaN
63111,6,1742.8,1,1742.8,NaN,1742.8,1742.8,1742.8,NaN,0.0,NaN,NaN,1742.8,0.0,NaN,NaN
63280,4,219.77,1,219.77,NaN,219.77,219.77,219.77,NaN,0.0,NaN,NaN,219.77,0.0,NaN,NaN
63319,5,79.2,1,79.2,NaN,79.2,79.2,79.2,NaN,0.0,NaN,NaN,79.2,0.0,NaN,NaN
63325,6,615.36,1,615.36,NaN,615.36,615.36,615.36,NaN,0.0,NaN,NaN,615.36,0.0,NaN,NaN
63529,7,579.97,1,579.97,NaN,579.97,579.97,579.97,NaN,0.0,NaN,NaN,579.97,0.0,NaN,NaN
63912,7,357.3,1,357.3,NaN,357.3,357.3,357.3,NaN,0.0,NaN,NaN,357.3,0.0,NaN,NaN
63958,2,324.9,1,324.9,NaN,324.9,324.9,324.9,NaN,0.0,NaN,NaN,324.9,0.0,NaN,NaN
63974,7,332.9,1,332.9,NaN,332.9,332.9,332.9,NaN,0.0,NaN,NaN,332.9,0.0,NaN,NaN
64086,7,430.98,1,430.98,NaN,430.98,430.98,430.98,NaN,0.0,NaN,NaN,430.98,0.0,NaN,NaN
64156,5,247.61,1,247.61,NaN,247.61,247.61,247.61,NaN,0.0,NaN,NaN,247.61,0.0,NaN,NaN
64892,7,1393.48,1,1393.48,NaN,1393.48,1393.48,1393.48,NaN,0.0,NaN,NaN,1393.48,0.0,NaN,NaN
65187,2,144.3,1,144.3,NaN,144.3,144.3,144.3,NaN,0.0,NaN,NaN,144.3,0.0,NaN,NaN
65443,6,589.44,1,589.44,NaN,589.44,589.44,589.44,NaN,0.0,NaN,NaN,589.44,0.0,NaN,NaN
65628,4,100.67,1,100.67,NaN,100.67,100.67,100.67,NaN,0.0,NaN,NaN,100.67,0.0,NaN,NaN
65656,6,123.62,1,123.62,NaN,123.62,123.62,123.62,NaN,0.0,NaN,NaN,123.62,0.0,NaN,NaN
65973,7,162.82,1,162.82,NaN,162.82,162.82,162.82,NaN,0.0,NaN,NaN,162.82,0.0,NaN,NaN
66192,5,23.2,1,23.2,NaN,23.2,23.2,23.2,NaN,0.0,NaN,NaN,23.2,0.0,NaN,NaN
67276,5,1710.39,1,1710.39,NaN,1710.39,1710.39,1710.39,NaN,0.0,NaN,NaN,1710.39,0.0,NaN,NaN
67629,2,300.18,1,300.18,NaN,300.18,300.18,300.18,NaN,0.0,NaN,NaN,300.18,0.0,NaN,NaN
67854,6,353.02,1,353.02,NaN,353.02,353.02,353.02,NaN,0.0,NaN,NaN,353.02,0.0,NaN,NaN
68191,4,298.2,1,298.2,NaN,298.2,298.2,298.2,NaN,0.0,NaN,NaN,298.2,0.0,NaN,NaN
68213,7,331.74,1,331.74,NaN,331.74,331.74,331.74,NaN,0.0,NaN,NaN,331.74,0.0,NaN,NaN
68712,1,149.02,1,149.02,NaN,149.02,149.02,149.02,NaN,0.0,NaN,NaN,149.02,0.0,NaN,NaN
68734,1,343.41,1,343.41,NaN,343.41,343.41,343.41,NaN,0.0,NaN,NaN,343.41,0.0,NaN,NaN
68916,7,583.24,1,583.24,NaN,583.24,583.24,583.24,NaN,0.0,NaN,NaN,583.24,0.0,NaN,NaN
69163,5,250.32,1,250.32,NaN,250.32,250.32,250.32,NaN,0.0,NaN,NaN,250.32,0.0,NaN,NaN
69270,2,126.63,1,126.63,NaN,126.63,126.63,126.63,NaN,0.0,NaN,NaN,126.63,0.0,NaN,NaN
69369,6,36.89,1,36.89,NaN,36.89,36.89,36.89,NaN,0.0,NaN,NaN,36.89,0.0,NaN,NaN
69416,1,224.12,1,224.12,NaN,224.12,224.12,224.12,NaN,0.0,NaN,NaN,224.12,0.0,NaN,NaN
70161,3,367.2,1,367.2,NaN,367.2,367.2,367.2,NaN,0.0,NaN,NaN,367.2,0.0,NaN,NaN
70266,2,144.0,1,144.0,NaN,144.0,144.0,144.0,NaN,0.0,NaN,NaN,144.0,0.0,NaN,NaN
70316,4,186.62,1,186.62,NaN,186.62,186.62,186.62,NaN,0.0,NaN,NaN,186.62,0.0,NaN,NaN
70785,1,190.1,1,190.1,NaN,190.1,190.1,190.1,NaN,0.0,NaN,NaN,190.1,0.0,NaN,NaN
70951,4,264.73,1,264.73,NaN,264.73,264.73,264.73,NaN,0.0,NaN,NaN,264.73,0.0,NaN,NaN
70988,2,259.93,1,259.93,NaN,259.93,259.93,259.93,NaN,0.0,NaN,NaN,259.93,0.0,NaN,NaN
71335,1,267.8,1,267.8,NaN,267.8,267.8,267.8,NaN,0.0,NaN,NaN,267.8,0.0,NaN,NaN
71558,6,447.62,1,447.62,NaN,447.62,447.62,447.62,NaN,0.0,NaN,NaN,447.62,0.0,NaN,NaN
71947,5,146.75,1,146.75,NaN,146.75,146.75,146.75,NaN,0.0,NaN,NaN,146.75,0.0,NaN,NaN
72102,3,103.3,1,103.3,NaN,103.3,103.3,103.3,NaN,0.0,NaN,NaN,103.3,0.0,NaN,NaN
72205,7,547.02,1,547.02,NaN,547.02,547.02,547.02,NaN,0.0,NaN,NaN,547.02,0.0,NaN,NaN
72326,2,166.42,1,166.42,NaN,166.42,166.42,166.42,NaN,0.0,NaN,NaN,166.42,0.0,NaN,NaN
72385,5,303.28,1,303.28,NaN,303.28,303.28,303.28,NaN,0.0,NaN,NaN,303.28,0.0,NaN,NaN
72484,7,233.39,1,233.39,NaN,233.39,233.39,233.39,NaN,0.0,NaN,NaN,233.39,0.0,NaN,NaN
72524,5,743.28,1,743.28,NaN,743.28,743.28,743.28,NaN,0.0,NaN,NaN,743.28,0.0,NaN,NaN
72548,4,659.44,1,659.44,NaN,659.44,659.44,659.44,NaN,0.0,NaN,NaN,659.44,0.0,NaN,NaN
72872,5,75.0,1,75.0,NaN,75.0,75.0,75.0,NaN,0.0,NaN,NaN,75.0,0.0,NaN,NaN
72904,7,331.14,1,331.14,NaN,331.14,331.14,331.14,NaN,0.0,NaN,NaN,331.14,0.0,NaN,NaN
73059,1,378.95,1,378.95,NaN,378.95,378.95,378.95,NaN,0.0,NaN,NaN,378.95,0.0,NaN,NaN
73207,4,398.24,1,398.24,NaN,398.24,398.24,398.24,NaN,0.0,NaN,NaN,398.24,0.0,NaN,NaN
73618,4,339.02,1,339.02,NaN,339.02,339.02,339.02,NaN,0.0,NaN,NaN,339.02,0.0,NaN,NaN
73791,5,142.38,1,142.38,NaN,142.38,142.38,142.38,NaN,0.0,NaN,NaN,142.38,0.0,NaN,NaN
73970,6,1773.65,1,1773.65,NaN,1773.65,1773.65,1773.65,NaN,0.0,NaN,NaN,1773.65,0.0,NaN,NaN
74283,3,44.35,1,44.35,NaN,44.35,44.35,44.35,NaN,0.0,NaN,NaN,44.35,0.0,NaN,NaN
74649,5,368.38,1,368.38,NaN,368.38,368.38,368.38,NaN,0.0,NaN,NaN,368.38,0.0,NaN,NaN
74925,1,219.14,1,219.14,NaN,219.14,219.14,219.14,NaN,0.0,NaN,NaN,219.14,0.0,NaN,NaN
74969,1,726.1,1,726.1,NaN,726.1,726.1,726.1,NaN,0.0,NaN,NaN,726.1,0.0,NaN,NaN
75271,5,4.35,1,4.35,NaN,4.35,4.35,4.35,NaN,0.0,NaN,NaN,4.35,0.0,NaN,NaN
75456,5,141.6,1,141.6,NaN,141.6,141.6,141.6,NaN,0.0,NaN,NaN,141.6,0.0,NaN,NaN
