txn_id,nextReviewTime_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
66868,6,157.81,1,157.81,NaN,157.81,157.81,157.81,NaN,0.0,NaN,NaN,157.81,0.0,NaN,NaN
66931,5,535.85,1,535.85,NaN,535.85,535.85,535.85,NaN,0.0,NaN,NaN,535.85,0.0,NaN,NaN
67314,3,164.0,1,164.0,NaN,164.0,164.0,164.0,NaN,0.0,NaN,NaN,164.0,0.0,NaN,NaN
67527,5,417.38,1,417.38,NaN,417.38,417.38,417.38,NaN,0.0,NaN,NaN,417.38,0.0,NaN,NaN
67800,5,111.49,1,111.49,NaN,111.49,111.49,111.49,NaN,0.0,NaN,NaN,111.49,0.0,NaN,NaN
67808,6,26.02,1,26.02,NaN,26.02,26.02,26.02,NaN,0.0,NaN,NaN,26.02,0.0,NaN,NaN
67886,3,484.4,1,484.4,NaN,484.4,484.4,484.4,NaN,0.0,NaN,NaN,484.4,0.0,NaN,NaN
67961,3,86.24,1,86.24,NaN,86.24,86.24,86.24,NaN,0.0,NaN,NaN,86.24,0.0,NaN,NaN
68056,2,354.24,1,354.24,NaN,354.24,354.24,354.24,NaN,0.0,NaN,NaN,354.24,0.0,NaN,NaN
68420,3,15.45,1,15.45,NaN,15.45,15.45,15.45,NaN,0.0,NaN,NaN,15.45,0.0,NaN,NaN
68765,5,120.5,1,120.5,NaN,120.5,120.5,120.5,NaN,0.0,NaN,NaN,120.5,0.0,NaN,NaN
68809,7,422.07,1,422.07,NaN,422.07,422.07,422.07,NaN,0.0,NaN,NaN,422.07,0.0,NaN,NaN
69044,7,496.24,1,496.24,NaN,496.24,496.24,496.24,NaN,0.0,NaN,NaN,496.24,0.0,NaN,NaN
69128,6,270.52,1,270.52,NaN,270.52,270.52,270.52,NaN,0.0,NaN,NaN,270.52,0.0,NaN,NaN
69129,6,270.52,1,270.52,NaN,270.52,270.52,270.52,NaN,0.0,NaN,NaN,270.52,0.0,NaN,NaN
69542,6,2500.0,1,2500.0,NaN,2500.0,2500.0,2500.0,NaN,0.0,NaN,NaN,2500.0,0.0,NaN,NaN
69949,6,104.7,1,104.7,NaN,104.7,104.7,104.7,NaN,0.0,NaN,NaN,104.7,0.0,NaN,NaN
70349,6,213.5,1,213.5,NaN,213.5,213.5,213.5,NaN,0.0,NaN,NaN,213.5,0.0,NaN,NaN
70490,6,309.24,1,309.24,NaN,309.24,309.24,309.24,NaN,0.0,NaN,NaN,309.24,0.0,NaN,NaN
70667,5,116.16,1,116.16,NaN,116.16,116.16,116.16,NaN,0.0,NaN,NaN,116.16,0.0,NaN,NaN
70905,5,6429.64,1,6429.64,NaN,6429.64,6429.64,6429.64,NaN,0.0,NaN,NaN,6429.64,0.0,NaN,NaN
71272,3,1047.12,1,1047.12,NaN,1047.12,1047.12,1047.12,NaN,0.0,NaN,NaN,1047.12,0.0,NaN,NaN
71858,5,312.45,1,312.45,NaN,312.45,312.45,312.45,NaN,0.0,NaN,NaN,312.45,0.0,NaN,NaN
71896,7,322.77,1,322.77,NaN,322.77,322.77,322.77,NaN,0.0,NaN,NaN,322.77,0.0,NaN,NaN
72723,6,257.3,1,257.3,NaN,257.3,257.3,257.3,NaN,0.0,NaN,NaN,257.3,0.0,NaN,NaN
72979,4,1004.4,1,1004.4,NaN,1004.4,1004.4,1004.4,NaN,0.0,NaN,NaN,1004.4,0.0,NaN,NaN
73173,6,269.16,1,269.16,NaN,269.16,269.16,269.16,NaN,0.0,NaN,NaN,269.16,0.0,NaN,NaN
73555,6,310.0,1,310.0,NaN,310.0,310.0,310.0,NaN,0.0,NaN,NaN,310.0,0.0,NaN,NaN
73931,5,829.99,1,829.99,NaN,829.99,829.99,829.99,NaN,0.0,NaN,NaN,829.99,0.0,NaN,NaN
74372,7,142.51,1,142.51,NaN,142.51,142.51,142.51,NaN,0.0,NaN,NaN,142.51,0.0,NaN,NaN
74422,5,124.08,1,124.08,NaN,124.08,124.08,124.08,NaN,0.0,NaN,NaN,124.08,0.0,NaN,NaN
74430,4,322.08,1,322.08,NaN,322.08,322.08,322.08,NaN,0.0,NaN,NaN,322.08,0.0,NaN,NaN
74446,5,2350.98,1,2350.98,NaN,2350.98,2350.98,2350.98,NaN,0.0,NaN,NaN,2350.98,0.0,NaN,NaN
74998,6,412.17,1,412.17,NaN,412.17,412.17,412.17,NaN,0.0,NaN,NaN,412.17,0.0,NaN,NaN
75130,4,306.52,1,306.52,NaN,306.52,306.52,306.52,NaN,0.0,NaN,NaN,306.52,0.0,NaN,NaN
75168,1,2198.13,1,2198.13,NaN,2198.13,2198.13,2198.13,NaN,0.0,NaN,NaN,2198.13,0.0,NaN,NaN
75183,4,89.85,1,89.85,NaN,89.85,89.85,89.85,NaN,0.0,NaN,NaN,89.85,0.0,NaN,NaN
75517,3,2076.0,1,2076.0,NaN,2076.0,2076.0,2076.0,NaN,0.0,NaN,NaN,2076.0,0.0,NaN,NaN
75652,1,96.12,1,96.12,NaN,96.12,96.12,96.12,NaN,0.0,NaN,NaN,96.12,0.0,NaN,NaN
76408,4,312.89,1,312.89,NaN,312.89,312.89,312.89,NaN,0.0,NaN,NaN,312.89,0.0,NaN,NaN
76498,2,298.4,1,298.4,NaN,298.4,298.4,298.4,NaN,0.0,NaN,NaN,298.4,0.0,NaN,NaN
77135,2,613.98,1,613.98,NaN,613.98,613.98,613.98,NaN,0.0,NaN,NaN,613.98,0.0,NaN,NaN
77729,1,78.9,1,78.9,NaN,78.9,78.9,78.9,NaN,0.0,NaN,NaN,78.9,0.0,NaN,NaN
77973,4,1374.26,1,1374.26,NaN,1374.26,1374.26,1374.26,NaN,0.0,NaN,NaN,1374.26,0.0,NaN,NaN
78074,6,120.66,1,120.66,NaN,120.66,120.66,120.66,NaN,0.0,NaN,NaN,120.66,0.0,NaN,NaN
78342,4,117.46,1,117.46,NaN,117.46,117.46,117.46,NaN,0.0,NaN,NaN,117.46,0.0,NaN,NaN
78501,5,111.98,1,111.98,NaN,111.98,111.98,111.98,NaN,0.0,NaN,NaN,111.98,0.0,NaN,NaN
78934,3,172.33,1,172.33,NaN,172.33,172.33,172.33,NaN,0.0,NaN,NaN,172.33,0.0,NaN,NaN
79164,3,15.6,1,15.6,NaN,15.6,15.6,15.6,NaN,0.0,NaN,NaN,15.6,0.0,NaN,NaN
79286,1,188.04,1,188.04,NaN,188.04,188.04,188.04,NaN,0.0,NaN,NaN,188.04,0.0,NaN,NaN
79433,7,1013.86,1,1013.86,NaN,1013.86,1013.86,1013.86,NaN,0.0,NaN,NaN,1013.86,0.0,NaN,NaN
79665,7,784.46,1,784.46,NaN,784.46,784.46,784.46,NaN,0.0,NaN,NaN,784.46,0.0,NaN,NaN
79720,1,532.17,1,532.17,NaN,532.17,532.17,532.17,NaN,0.0,NaN,NaN,532.17,0.0,NaN,NaN
79727,6,501.56,1,501.56,NaN,501.56,501.56,501.56,NaN,0.0,NaN,NaN,501.56,0.0,NaN,NaN
79941,2,1324.3,1,1324.3,NaN,1324.3,1324.3,1324.3,NaN,0.0,NaN,NaN,1324.3,0.0,NaN,NaN
80687,6,9.0,1,9.0,NaN,9.0,9.0,9.0,NaN,0.0,NaN,NaN,9.0,0.0,NaN,NaN
81498,3,695.19,1,695.19,NaN,695.19,695.19,695.19,NaN,0.0,NaN,NaN,695.19,0.0,NaN,NaN
81550,5,308.46,1,308.46,NaN,308.46,308.46,308.46,NaN,0.0,NaN,NaN,308.46,0.0,NaN,NaN
81631,2,852.81,1,852.81,NaN,852.81,852.81,852.81,NaN,0.0,NaN,NaN,852.81,0.0,NaN,NaN
81647,5,569.67,1,569.67,NaN,569.67,569.67,569.67,NaN,0.0,NaN,NaN,569.67,0.0,NaN,NaN
81784,2,332.96,1,332.96,NaN,332.96,332.96,332.96,NaN,0.0,NaN,NaN,332.96,0.0,NaN,NaN
81838,6,168.13,1,168.13,NaN,168.13,168.13,168.13,NaN,0.0,NaN,NaN,168.13,0.0,NaN,NaN
82682,2,531.21,1,531.21,NaN,531.21,531.21,531.21,NaN,0.0,NaN,NaN,531.21,0.0,NaN,NaN
82683,2,288.36,1,288.36,NaN,288.36,288.36,288.36,NaN,0.0,NaN,NaN,288.36,0.0,NaN,NaN
83051,6,313.5,1,313.5,NaN,313.5,313.5,313.5,NaN,0.0,NaN,NaN,313.5,0.0,NaN,NaN
83057,5,395.0,1,395.0,NaN,395.0,395.0,395.0,NaN,0.0,NaN,NaN,395.0,0.0,NaN,NaN
83083,3,51.18,1,51.18,NaN,51.18,51.18,51.18,NaN,0.0,NaN,NaN,51.18,0.0,NaN,NaN
83273,4,247.1,1,247.1,NaN,247.1,247.1,247.1,NaN,0.0,NaN,NaN,247.1,0.0,NaN,NaN
83313,3,892.94,1,892.94,NaN,892.94,892.94,892.94,NaN,0.0,NaN,NaN,892.94,0.0,NaN,NaN
83736,7,339.48,1,339.48,NaN,339.48,339.48,339.48,NaN,0.0,NaN,NaN,339.48,0.0,NaN,NaN
84096,6,266.64,1,266.64,NaN,266.64,266.64,266.64,NaN,0.0,NaN,NaN,266.64,0.0,NaN,NaN
84277,7,94.11,1,94.11,NaN,94.11,94.11,94.11,NaN,0.0,NaN,NaN,94.11,0.0,NaN,NaN
84295,4,4.65,1,4.65,NaN,4.65,4.65,4.65,NaN,0.0,NaN,NaN,4.65,0.0,NaN,NaN
84707,4,8.85,1,8.85,NaN,8.85,8.85,8.85,NaN,0.0,NaN,NaN,8.85,0.0,NaN,NaN
84975,7,16.4,1,16.4,NaN,16.4,16.4,16.4,NaN,0.0,NaN,NaN,16.4,0.0,NaN,NaN
85030,1,18.6,1,18.6,NaN,18.6,18.6,18.6,NaN,0.0,NaN,NaN,18.6,0.0,NaN,NaN
85039,4,32.85,1,32.85,NaN,32.85,32.85,32.85,NaN,0.0,NaN,NaN,32.85,0.0,NaN,NaN
85466,6,1.25,1,1.25,NaN,1.25,1.25,1.25,NaN,0.0,NaN,NaN,1.25,0.0,NaN,NaN
85544,2,15.6,1,15.6,NaN,15.6,15.6,15.6,NaN,0.0,NaN,NaN,15.6,0.0,NaN,NaN
85548,4,37.06,1,37.06,NaN,37.06,37.06,37.06,NaN,0.0,NaN,NaN,37.06,0.0,NaN,NaN
85719,4,5.85,1,5.85,NaN,5.85,5.85,5.85,NaN,0.0,NaN,NaN,5.85,0.0,NaN,NaN
85748,5,1.25,1,1.25,NaN,1.25,1.25,1.25,NaN,0.0,NaN,NaN,1.25,0.0,NaN,NaN
85918,2,70.56,1,70.56,NaN,70.56,70.56,70.56,NaN,0.0,NaN,NaN,70.56,0.0,NaN,NaN
86347,4,28.05,1,28.05,NaN,28.05,28.05,28.05,NaN,0.0,NaN,NaN,28.05,0.0,NaN,NaN
86404,7,27.85,1,27.85,NaN,27.85,27.85,27.85,NaN,0.0,NaN,NaN,27.85,0.0,NaN,NaN
86555,2,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
86975,2,19.9,1,19.9,NaN,19.9,19.9,19.9,NaN,0.0,NaN,NaN,19.9,0.0,NaN,NaN
87048,5,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
87135,5,24.95,1,24.95,NaN,24.95,24.95,24.95,NaN,0.0,NaN,NaN,24.95,0.0,NaN,NaN
87324,1,41.35,1,41.35,NaN,41.35,41.35,41.35,NaN,0.0,NaN,NaN,41.35,0.0,NaN,NaN
87833,7,7.65,1,7.65,NaN,7.65,7.65,7.65,NaN,0.0,NaN,NaN,7.65,0.0,NaN,NaN
88426,7,3.3,1,3.3,NaN,3.3,3.3,3.3,NaN,0.0,NaN,NaN,3.3,0.0,NaN,NaN
88691,7,2.5,1,2.5,NaN,2.5,2.5,2.5,NaN,0.0,NaN,NaN,2.5,0.0,NaN,NaN
88821,3,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
88862,7,18.0,1,18.0,NaN,18.0,18.0,18.0,NaN,0.0,NaN,NaN,18.0,0.0,NaN,NaN
89092,6,4.25,1,4.25,NaN,4.25,4.25,4.25,NaN,0.0,NaN,NaN,4.25,0.0,NaN,NaN
89133,1,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
89346,6,476.0,1,476.0,NaN,476.0,476.0,476.0,NaN,0.0,NaN,NaN,476.0,0.0,NaN,NaN
89569,1,577.16,1,577.16,NaN,577.16,577.16,577.16,NaN,0.0,NaN,NaN,577.16,0.0,NaN,NaN
89573,6,14.85,1,14.85,NaN,14.85,14.85,14.85,NaN,0.0,NaN,NaN,14.85,0.0,NaN,NaN
89671,6,60.45,1,60.45,NaN,60.45,60.45,60.45,NaN,0.0,NaN,NaN,60.45,0.0,NaN,NaN
89726,6,3528.34,1,3528.34,NaN,3528.34,3528.34,3528.34,NaN,0.0,NaN,NaN,3528.34,0.0,NaN,NaN
89736,7,79.2,1,79.2,NaN,79.2,79.2,79.2,NaN,0.0,NaN,NaN,79.2,0.0,NaN,NaN
90657,1,849.93,1,849.93,NaN,849.93,849.93,849.93,NaN,0.0,NaN,NaN,849.93,0.0,NaN,NaN
90985,3,43.2,1,43.2,NaN,43.2,43.2,43.2,NaN,0.0,NaN,NaN,43.2,0.0,NaN,NaN
91029,1,336.0,1,336.0,NaN,336.0,336.0,336.0,NaN,0.0,NaN,NaN,336.0,0.0,NaN,NaN
50016,2,350.4,1,350.4,NaN,350.4,350.4,350.4,NaN,0.0,NaN,NaN,350.4,0.0,NaN,NaN
50217,1,159.26,1,159.26,NaN,159.26,159.26,159.26,NaN,0.0,NaN,NaN,159.26,0.0,NaN,NaN
50541,6,736.28,1,736.28,NaN,736.28,736.28,736.28,NaN,0.0,NaN,NaN,736.28,0.0,NaN,NaN
50577,7,122.15,1,122.15,NaN,122.15,122.15,122.15,NaN,0.0,NaN,NaN,122.15,0.0,NaN,NaN
50766,3,375.69,1,375.69,NaN,375.69,375.69,375.69,NaN,0.0,NaN,NaN,375.69,0.0,NaN,NaN
50840,3,185.97,1,185.97,NaN,185.97,185.97,185.97,NaN,0.0,NaN,NaN,185.97,0.0,NaN,NaN
50847,6,358.82,1,358.82,NaN,358.82,358.82,358.82,NaN,0.0,NaN,NaN,358.82,0.0,NaN,NaN
50869,1,123.24,1,123.24,NaN,123.24,123.24,123.24,NaN,0.0,NaN,NaN,123.24,0.0,NaN,NaN
50870,7,554.66,1,554.66,NaN,554.66,554.66,554.66,NaN,0.0,NaN,NaN,554.66,0.0,NaN,NaN
50988,3,373.49,1,373.49,NaN,373.49,373.49,373.49,NaN,0.0,NaN,NaN,373.49,0.0,NaN,NaN
51130,5,569.4,1,569.4,NaN,569.4,569.4,569.4,NaN,0.0,NaN,NaN,569.4,0.0,NaN,NaN
51366,4,316.82,1,316.82,NaN,316.82,316.82,316.82,NaN,0.0,NaN,NaN,316.82,0.0,NaN,NaN
51687,3,127.0,1,127.0,NaN,127.0,127.0,127.0,NaN,0.0,NaN,NaN,127.0,0.0,NaN,NaN
52204,6,76.55,1,76.55,NaN,76.55,76.55,76.55,NaN,0.0,NaN,NaN,76.55,0.0,NaN,NaN
52370,2,259.55,1,259.55,NaN,259.55,259.55,259.55,NaN,0.0,NaN,NaN,259.55,0.0,NaN,NaN
52672,2,323.87,1,323.87,NaN,323.87,323.87,323.87,NaN,0.0,NaN,NaN,323.87,0.0,NaN,NaN
52803,5,660.15,1,660.15,NaN,660.15,660.15,660.15,NaN,0.0,NaN,NaN,660.15,0.0,NaN,NaN
52809,6,499.89,1,499.89,NaN,499.89,499.89,499.89,NaN,0.0,NaN,NaN,499.89,0.0,NaN,NaN
52847,3,797.6,1,797.6,NaN,797.6,797.6,797.6,NaN,0.0,NaN,NaN,797.6,0.0,NaN,NaN
52853,2,582.0,1,582.0,NaN,582.0,582.0,582.0,NaN,0.0,NaN,NaN,582.0,0.0,NaN,NaN
53157,4,7837.5,1,7837.5,NaN,7837.5,7837.5,7837.5,NaN,0.0,NaN,NaN,7837.5,0.0,NaN,NaN
53235,2,197.65,1,197.65,NaN,197.65,197.65,197.65,NaN,0.0,NaN,NaN,197.65,0.0,NaN,NaN
53315,7,342.15,1,342.15,NaN,342.15,342.15,342.15,NaN,0.0,NaN,NaN,342.15,0.0,NaN,NaN
53319,6,336.07,1,336.07,NaN,336.07,336.07,336.07,NaN,0.0,NaN,NaN,336.07,0.0,NaN,NaN
53400,3,16774.72,1,16774.72,NaN,16774.72,16774.72,16774.72,NaN,0.0,NaN,NaN,16774.72,0.0,NaN,NaN
54026,2,153.78,1,153.78,NaN,153.78,153.78,153.78,NaN,0.0,NaN,NaN,153.78,0.0,NaN,NaN
54103,7,191.55,1,191.55,NaN,191.55,191.55,191.55,NaN,0.0,NaN,NaN,191.55,0.0,NaN,NaN
54383,4,131.7,1,131.7,NaN,131.7,131.7,131.7,NaN,0.0,NaN,NaN,131.7,0.0,NaN,NaN
54827,2,974.62,1,974.62,NaN,974.62,974.62,974.62,NaN,0.0,NaN,NaN,974.62,0.0,NaN,NaN
54862,4,340.77,1,340.77,NaN,340.77,340.77,340.77,NaN,0.0,NaN,NaN,340.77,0.0,NaN,NaN
55232,2,115.0,1,115.0,NaN,115.0,115.0,115.0,NaN,0.0,NaN,NaN,115.0,0.0,NaN,NaN
56014,2,296.25,1,296.25,NaN,296.25,296.25,296.25,NaN,0.0,NaN,NaN,296.25,0.0,NaN,NaN
56060,1,847.38,1,847.38,NaN,847.38,847.38,847.38,NaN,0.0,NaN,NaN,847.38,0.0,NaN,NaN
56247,2,170.05,1,170.05,NaN,170.05,170.05,170.05,NaN,0.0,NaN,NaN,170.05,0.0,NaN,NaN
56405,4,848.05,1,848.05,NaN,848.05,848.05,848.05,NaN,0.0,NaN,NaN,848.05,0.0,NaN,NaN
56687,1,159.3,1,159.3,NaN,159.3,159.3,159.3,NaN,0.0,NaN,NaN,159.3,0.0,NaN,NaN
56909,4,342.58,1,342.58,NaN,342.58,342.58,342.58,NaN,0.0,NaN,NaN,342.58,0.0,NaN,NaN
57033,3,268.58,1,268.58,NaN,268.58,268.58,268.58,NaN,0.0,NaN,NaN,268.58,0.0,NaN,NaN
57060,5,345.6,1,345.6,NaN,345.6,345.6,345.6,NaN,0.0,NaN,NaN,345.6,0.0,NaN,NaN
57164,1,103.89,1,103.89,NaN,103.89,103.89,103.89,NaN,0.0,NaN,NaN,103.89,0.0,NaN,NaN
57587,2,530.4,1,530.4,NaN,530.4,530.4,530.4,NaN,0.0,NaN,NaN,530.4,0.0,NaN,NaN
57977,2,163.3,1,163.3,NaN,163.3,163.3,163.3,NaN,0.0,NaN,NaN,163.3,0.0,NaN,NaN
58053,1,236.07,1,236.07,NaN,236.07,236.07,236.07,NaN,0.0,NaN,NaN,236.07,0.0,NaN,NaN
58337,7,116.41,1,116.41,NaN,116.41,116.41,116.41,NaN,0.0,NaN,NaN,116.41,0.0,NaN,NaN
58518,2,176.21,1,176.21,NaN,176.21,176.21,176.21,NaN,0.0,NaN,NaN,176.21,0.0,NaN,NaN
58551,4,189.84,1,189.84,NaN,189.84,189.84,189.84,NaN,0.0,NaN,NaN,189.84,0.0,NaN,NaN
58759,7,216.75,1,216.75,NaN,216.75,216.75,216.75,NaN,0.0,NaN,NaN,216.75,0.0,NaN,NaN
58996,2,105.0,1,105.0,NaN,105.0,105.0,105.0,NaN,0.0,NaN,NaN,105.0,0.0,NaN,NaN
59147,5,636.25,1,636.25,NaN,636.25,636.25,636.25,NaN,0.0,NaN,NaN,636.25,0.0,NaN,NaN
59279,7,118.75,1,118.75,NaN,118.75,118.75,118.75,NaN,0.0,NaN,NaN,118.75,0.0,NaN,NaN
59488,4,183.5,1,183.5,NaN,183.5,183.5,183.5,NaN,0.0,NaN,NaN,183.5,0.0,NaN,NaN
59660,6,725.76,1,725.76,NaN,725.76,725.76,725.76,NaN,0.0,NaN,NaN,725.76,0.0,NaN,NaN
60005,3,545.57,1,545.57,NaN,545.57,545.57,545.57,NaN,0.0,NaN,NaN,545.57,0.0,NaN,NaN
60019,7,389.2,1,389.2,NaN,389.2,389.2,389.2,NaN,0.0,NaN,NaN,389.2,0.0,NaN,NaN
60040,6,290.52,1,290.52,NaN,290.52,290.52,290.52,NaN,0.0,NaN,NaN,290.52,0.0,NaN,NaN
60199,5,155.6,1,155.6,NaN,155.6,155.6,155.6,NaN,0.0,NaN,NaN,155.6,0.0,NaN,NaN
60342,6,1052.56,1,1052.56,NaN,1052.56,1052.56,1052.56,NaN,0.0,NaN,NaN,1052.56,0.0,NaN,NaN
60481,2,318.78,1,318.78,NaN,318.78,318.78,318.78,NaN,0.0,NaN,NaN,318.78,0.0,NaN,NaN
60585,3,38.16,1,38.16,NaN,38.16,38.16,38.16,NaN,0.0,NaN,NaN,38.16,0.0,NaN,NaN
60716,4,720.92,1,720.92,NaN,720.92,720.92,720.92,NaN,0.0,NaN,NaN,720.92,0.0,NaN,NaN
60729,2,1007.4,1,1007.4,NaN,1007.4,1007.4,1007.4,NaN,0.0,NaN,NaN,1007.4,0.0,NaN,NaN
60863,5,439.85,1,439.85,NaN,439.85,439.85,439.85,NaN,0.0,NaN,NaN,439.85,0.0,NaN,NaN
60901,1,150.32,1,150.32,NaN,150.32,150.32,150.32,NaN,0.0,NaN,NaN,150.32,0.0,NaN,NaN
61091,3,1380.11,1,1380.11,NaN,1380.11,1380.11,1380.11,NaN,0.0,NaN,NaN,1380.11,0.0,NaN,NaN
61210,3,99.21,1,99.21,NaN,99.21,99.21,99.21,NaN,0.0,NaN,NaN,99.21,0.0,NaN,NaN
61295,7,289.82,1,289.82,NaN,289.82,289.82,289.82,NaN,0.0,NaN,NaN,289.82,0.0,NaN,NaN
61509,5,377.36,1,377.36,NaN,377.36,377.36,377.36,NaN,0.0,NaN,NaN,377.36,0.0,NaN,NaN
61643,6,480.9,1,480.9,NaN,480.9,480.9,480.9,NaN,0.0,NaN,NaN,480.9,0.0,NaN,NaN
62276,4,1203.32,1,1203.32,NaN,1203.32,1203.32,1203.32,NaN,0.0,NaN,NaN,1203.32,0.0,NaN,NaN
62451,4,127.29,1,127.29,NaN,127.29,127.29,127.29,NaN,0.0,NaN,NaN,127.29,0.0,NaN,NaN
62671,2,696.1,1,696.1,NaN,696.1,696.1,696.1,NaN,0.0,NaN,NaN,696.1,0.0,NaN,NaN
62825,2,370.45,1,370.45,NaN,370.45,370.45,370.45,NaN,0.0,NaN,NaN,370.45,0.0,NaN,NaN
62843,4,504.0,1,504.0,NaN,504.0,504.0,504.0,NaN,0.0,NaN,NaN,504.0,0.0,NaN,NaN
62942,4,313.59,1,313.59,NaN,313.59,313.59,313.59,NaN,0.0,NaN,NaN,313.59,0.0,NaN,NaN
63106,4,529.55,1,529.55,NaN,529.55,529.55,529.55,NaN,0.0,NaN,NaN,529.55,0.0,NaN,NaN
63321,3,568.74,1,568.74,NaN,568.74,568.74,568.74,NaN,0.0,NaN,NaN,568.74,0.0,NaN,NaN
63411,1,316.8,1,316.8,NaN,316.8,316.8,316.8,NaN,0.0,NaN,NaN,316.8,0.0,NaN,NaN
63516,1,89.7,1,89.7,NaN,89.7,89.7,89.7,NaN,0.0,NaN,NaN,89.7,0.0,NaN,NaN
63610,7,382.14,1,382.14,NaN,382.14,382.14,382.14,NaN,0.0,NaN,NaN,382.14,0.0,NaN,NaN
63849,4,305.85,1,305.85,NaN,305.85,305.85,305.85,NaN,0.0,NaN,NaN,305.85,0.0,NaN,NaN
64016,7,486.24,1,486.24,NaN,486.24,486.24,486.24,NaN,0.0,NaN,NaN,486.24,0.0,NaN,NaN
64332,1,163.69,1,163.69,NaN,163.69,163.69,163.69,NaN,0.0,NaN,NaN,163.69,0.0,NaN,NaN
64645,5,19.8,1,19.8,NaN,19.8,19.8,19.8,NaN,0.0,NaN,NaN,19.8,0.0,NaN,NaN
64861,1,2145.0,1,2145.0,NaN,2145.0,2145.0,2145.0,NaN,0.0,NaN,NaN,2145.0,0.0,NaN,NaN
64890,4,32.55,1,32.55,NaN,32.55,32.55,32.55,NaN,0.0,NaN,NaN,32.55,0.0,NaN,NaN
65055,7,1077.12,1,1077.12,NaN,1077.12,1077.12,1077.12,NaN,0.0,NaN,NaN,1077.12,0.0,NaN,NaN
65336,1,300.1,1,300.1,NaN,300.1,300.1,300.1,NaN,0.0,NaN,NaN,300.1,0.0,NaN,NaN
65562,3,260.66,1,260.66,NaN,260.66,260.66,260.66,NaN,0.0,NaN,NaN,260.66,0.0,NaN,NaN
66152,5,406.46,1,406.46,NaN,406.46,406.46,406.46,NaN,0.0,NaN,NaN,406.46,0.0,NaN,NaN
66236,6,363.78,1,363.78,NaN,363.78,363.78,363.78,NaN,0.0,NaN,NaN,363.78,0.0,NaN,NaN
66375,5,115.75,1,115.75,NaN,115.75,115.75,115.75,NaN,0.0,NaN,NaN,115.75,0.0,NaN,NaN
66406,2,384.8,1,384.8,NaN,384.8,384.8,384.8,NaN,0.0,NaN,NaN,384.8,0.0,NaN,NaN
66537,5,351.69,1,351.69,NaN,351.69,351.69,351.69,NaN,0.0,NaN,NaN,351.69,0.0,NaN,NaN
66604,6,178.74,1,178.74,NaN,178.74,178.74,178.74,NaN,0.0,NaN,NaN,178.74,0.0,NaN,NaN
67142,7,501.37,1,501.37,NaN,501.37,501.37,501.37,NaN,0.0,NaN,NaN,501.37,0.0,NaN,NaN
67455,4,107.4,1,107.4,NaN,107.4,107.4,107.4,NaN,0.0,NaN,NaN,107.4,0.0,NaN,NaN
67463,2,187.39,1,187.39,NaN,187.39,187.39,187.39,NaN,0.0,NaN,NaN,187.39,0.0,NaN,NaN
67709,6,110.23,1,110.23,NaN,110.23,110.23,110.23,NaN,0.0,NaN,NaN,110.23,0.0,NaN,NaN
68023,4,224.94,1,224.94,NaN,224.94,224.94,224.94,NaN,0.0,NaN,NaN,224.94,0.0,NaN,NaN
68114,5,201.6,1,201.6,NaN,201.6,201.6,201.6,NaN,0.0,NaN,NaN,201.6,0.0,NaN,NaN
68811,3,321.29,1,321.29,NaN,321.29,321.29,321.29,NaN,0.0,NaN,NaN,321.29,0.0,NaN,NaN
69046,2,579.0,1,579.0,NaN,579.0,579.0,579.0,NaN,0.0,NaN,NaN,579.0,0.0,NaN,NaN
69506,4,520.54,1,520.54,NaN,520.54,520.54,520.54,NaN,0.0,NaN,NaN,520.54,0.0,NaN,NaN
69531,1,1253.05,1,1253.05,NaN,1253.05,1253.05,1253.05,NaN,0.0,NaN,NaN,1253.05,0.0,NaN,NaN
70265,1,165.95,1,165.95,NaN,165.95,165.95,165.95,NaN,0.0,NaN,NaN,165.95,0.0,NaN,NaN
70280,6,27.36,1,27.36,NaN,27.36,27.36,27.36,NaN,0.0,NaN,NaN,27.36,0.0,NaN,NaN
70944,1,19.8,1,19.8,NaN,19.8,19.8,19.8,NaN,0.0,NaN,NaN,19.8,0.0,NaN,NaN
71248,2,373.8,1,373.8,NaN,373.8,373.8,373.8,NaN,0.0,NaN,NaN,373.8,0.0,NaN,NaN
71477,5,31.6,1,31.6,NaN,31.6,31.6,31.6,NaN,0.0,NaN,NaN,31.6,0.0,NaN,NaN
