txn_id,txn_timestamp_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
81447,20,599.78,1,599.78,NaN,599.78,599.78,599.78,NaN,0.0,NaN,NaN,599.78,0.0,NaN,NaN
81617,21,176.94,1,176.94,NaN,176.94,176.94,176.94,NaN,0.0,NaN,NaN,176.94,0.0,NaN,NaN
81627,21,83.4,1,83.4,NaN,83.4,83.4,83.4,NaN,0.0,NaN,NaN,83.4,0.0,NaN,NaN
82109,23,202.47,1,202.47,NaN,202.47,202.47,202.47,NaN,0.0,NaN,NaN,202.47,0.0,NaN,NaN
82200,25,464.77,1,464.77,NaN,464.77,464.77,464.77,NaN,0.0,NaN,NaN,464.77,0.0,NaN,NaN
82588,27,237.6,1,237.6,NaN,237.6,237.6,237.6,NaN,0.0,NaN,NaN,237.6,0.0,NaN,NaN
82677,28,441.04,1,441.04,NaN,441.04,441.04,441.04,NaN,0.0,NaN,NaN,441.04,0.0,NaN,NaN
83768,6,59.66,1,59.66,NaN,59.66,59.66,59.66,NaN,0.0,NaN,NaN,59.66,0.0,NaN,NaN
83808,6,87.3,1,87.3,NaN,87.3,87.3,87.3,NaN,0.0,NaN,NaN,87.3,0.0,NaN,NaN
83897,7,3861.0,1,3861.0,NaN,3861.0,3861.0,3861.0,NaN,0.0,NaN,NaN,3861.0,0.0,NaN,NaN
83920,7,320.93,1,320.93,NaN,320.93,320.93,320.93,NaN,0.0,NaN,NaN,320.93,0.0,NaN,NaN
84287,9,329.05,1,329.05,NaN,329.05,329.05,329.05,NaN,0.0,NaN,NaN,329.05,0.0,NaN,NaN
84440,8,14.9,1,14.9,NaN,14.9,14.9,14.9,NaN,0.0,NaN,NaN,14.9,0.0,NaN,NaN
84478,9,16.0,1,16.0,NaN,16.0,16.0,16.0,NaN,0.0,NaN,NaN,16.0,0.0,NaN,NaN
84676,15,74.25,1,74.25,NaN,74.25,74.25,74.25,NaN,0.0,NaN,NaN,74.25,0.0,NaN,NaN
84715,16,175.0,1,175.0,NaN,175.0,175.0,175.0,NaN,0.0,NaN,NaN,175.0,0.0,NaN,NaN
85095,20,2.5,1,2.5,NaN,2.5,2.5,2.5,NaN,0.0,NaN,NaN,2.5,0.0,NaN,NaN
85159,24,28.98,1,28.98,NaN,28.98,28.98,28.98,NaN,0.0,NaN,NaN,28.98,0.0,NaN,NaN
85278,1,1.39,1,1.39,NaN,1.39,1.39,1.39,NaN,0.0,NaN,NaN,1.39,0.0,NaN,NaN
86024,15,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
86844,8,12.4,1,12.4,NaN,12.4,12.4,12.4,NaN,0.0,NaN,NaN,12.4,0.0,NaN,NaN
86947,15,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
87314,1,17.85,1,17.85,NaN,17.85,17.85,17.85,NaN,0.0,NaN,NaN,17.85,0.0,NaN,NaN
87378,6,286.34,1,286.34,NaN,286.34,286.34,286.34,NaN,0.0,NaN,NaN,286.34,0.0,NaN,NaN
87692,22,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
87750,26,6.6,1,6.6,NaN,6.6,6.6,6.6,NaN,0.0,NaN,NaN,6.6,0.0,NaN,NaN
87835,2,14.55,1,14.55,NaN,14.55,14.55,14.55,NaN,0.0,NaN,NaN,14.55,0.0,NaN,NaN
87896,5,35.4,1,35.4,NaN,35.4,35.4,35.4,NaN,0.0,NaN,NaN,35.4,0.0,NaN,NaN
88025,13,18.75,1,18.75,NaN,18.75,18.75,18.75,NaN,0.0,NaN,NaN,18.75,0.0,NaN,NaN
88217,24,8.7,1,8.7,NaN,8.7,8.7,8.7,NaN,0.0,NaN,NaN,8.7,0.0,NaN,NaN
88222,24,6.84,1,6.84,NaN,6.84,6.84,6.84,NaN,0.0,NaN,NaN,6.84,0.0,NaN,NaN
88581,16,365.16,1,365.16,NaN,365.16,365.16,365.16,NaN,0.0,NaN,NaN,365.16,0.0,NaN,NaN
89019,14,1829.84,1,1829.84,NaN,1829.84,1829.84,1829.84,NaN,0.0,NaN,NaN,1829.84,0.0,NaN,NaN
89375,29,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
90337,11,466.6,1,466.6,NaN,466.6,466.6,466.6,NaN,0.0,NaN,NaN,466.6,0.0,NaN,NaN
90379,12,16.65,1,16.65,NaN,16.65,16.65,16.65,NaN,0.0,NaN,NaN,16.65,0.0,NaN,NaN
90483,16,10.95,1,10.95,NaN,10.95,10.95,10.95,NaN,0.0,NaN,NaN,10.95,0.0,NaN,NaN
90661,21,24.86,1,24.86,NaN,24.86,24.86,24.86,NaN,0.0,NaN,NaN,24.86,0.0,NaN,NaN
90868,1,1.7,1,1.7,NaN,1.7,1.7,1.7,NaN,0.0,NaN,NaN,1.7,0.0,NaN,NaN
50301,2,362.5,1,362.5,NaN,362.5,362.5,362.5,NaN,0.0,NaN,NaN,362.5,0.0,NaN,NaN
50715,5,165.86,1,165.86,NaN,165.86,165.86,165.86,NaN,0.0,NaN,NaN,165.86,0.0,NaN,NaN
50735,5,569.5,1,569.5,NaN,569.5,569.5,569.5,NaN,0.0,NaN,NaN,569.5,0.0,NaN,NaN
51254,8,111.53,1,111.53,NaN,111.53,111.53,111.53,NaN,0.0,NaN,NaN,111.53,0.0,NaN,NaN
51534,10,116.9,1,116.9,NaN,116.9,116.9,116.9,NaN,0.0,NaN,NaN,116.9,0.0,NaN,NaN
51648,12,214.74,1,214.74,NaN,214.74,214.74,214.74,NaN,0.0,NaN,NaN,214.74,0.0,NaN,NaN
52312,17,108.92,1,108.92,NaN,108.92,108.92,108.92,NaN,0.0,NaN,NaN,108.92,0.0,NaN,NaN
52443,20,754.16,1,754.16,NaN,754.16,754.16,754.16,NaN,0.0,NaN,NaN,754.16,0.0,NaN,NaN
52576,23,172.25,1,172.25,NaN,172.25,172.25,172.25,NaN,0.0,NaN,NaN,172.25,0.0,NaN,NaN
52660,4,644.13,1,644.13,NaN,644.13,644.13,644.13,NaN,0.0,NaN,NaN,644.13,0.0,NaN,NaN
52731,5,229.56,1,229.56,NaN,229.56,229.56,229.56,NaN,0.0,NaN,NaN,229.56,0.0,NaN,NaN
53024,10,376.7,1,376.7,NaN,376.7,376.7,376.7,NaN,0.0,NaN,NaN,376.7,0.0,NaN,NaN
53118,11,670.8,1,670.8,NaN,670.8,670.8,670.8,NaN,0.0,NaN,NaN,670.8,0.0,NaN,NaN
53160,11,24.95,1,24.95,NaN,24.95,24.95,24.95,NaN,0.0,NaN,NaN,24.95,0.0,NaN,NaN
53646,19,487.45,1,487.45,NaN,487.45,487.45,487.45,NaN,0.0,NaN,NaN,487.45,0.0,NaN,NaN
53685,20,87.75,1,87.75,NaN,87.75,87.75,87.75,NaN,0.0,NaN,NaN,87.75,0.0,NaN,NaN
53732,21,341.0,1,341.0,NaN,341.0,341.0,341.0,NaN,0.0,NaN,NaN,341.0,0.0,NaN,NaN
53884,24,523.34,1,523.34,NaN,523.34,523.34,523.34,NaN,0.0,NaN,NaN,523.34,0.0,NaN,NaN
54017,25,120.95,1,120.95,NaN,120.95,120.95,120.95,NaN,0.0,NaN,NaN,120.95,0.0,NaN,NaN
54123,26,162.4,1,162.4,NaN,162.4,162.4,162.4,NaN,0.0,NaN,NaN,162.4,0.0,NaN,NaN
54155,27,152.25,1,152.25,NaN,152.25,152.25,152.25,NaN,0.0,NaN,NaN,152.25,0.0,NaN,NaN
54197,27,942.1,1,942.1,NaN,942.1,942.1,942.1,NaN,0.0,NaN,NaN,942.1,0.0,NaN,NaN
54221,28,218.45,1,218.45,NaN,218.45,218.45,218.45,NaN,0.0,NaN,NaN,218.45,0.0,NaN,NaN
54366,1,145.25,1,145.25,NaN,145.25,145.25,145.25,NaN,0.0,NaN,NaN,145.25,0.0,NaN,NaN
54946,9,140.55,1,140.55,NaN,140.55,140.55,140.55,NaN,0.0,NaN,NaN,140.55,0.0,NaN,NaN
55235,15,105.57,1,105.57,NaN,105.57,105.57,105.57,NaN,0.0,NaN,NaN,105.57,0.0,NaN,NaN
55247,15,223.74,1,223.74,NaN,223.74,223.74,223.74,NaN,0.0,NaN,NaN,223.74,0.0,NaN,NaN
55430,17,399.22,1,399.22,NaN,399.22,399.22,399.22,NaN,0.0,NaN,NaN,399.22,0.0,NaN,NaN
55741,22,143.4,1,143.4,NaN,143.4,143.4,143.4,NaN,0.0,NaN,NaN,143.4,0.0,NaN,NaN
56041,26,389.5,1,389.5,NaN,389.5,389.5,389.5,NaN,0.0,NaN,NaN,389.5,0.0,NaN,NaN
56109,26,69.0,1,69.0,NaN,69.0,69.0,69.0,NaN,0.0,NaN,NaN,69.0,0.0,NaN,NaN
56179,28,240.0,1,240.0,NaN,240.0,240.0,240.0,NaN,0.0,NaN,NaN,240.0,0.0,NaN,NaN
56230,29,209.32,1,209.32,NaN,209.32,209.32,209.32,NaN,0.0,NaN,NaN,209.32,0.0,NaN,NaN
56311,30,117.0,1,117.0,NaN,117.0,117.0,117.0,NaN,0.0,NaN,NaN,117.0,0.0,NaN,NaN
56384,31,1642.5,1,1642.5,NaN,1642.5,1642.5,1642.5,NaN,0.0,NaN,NaN,1642.5,0.0,NaN,NaN
56739,5,246.3,1,246.3,NaN,246.3,246.3,246.3,NaN,0.0,NaN,NaN,246.3,0.0,NaN,NaN
56929,7,146.18,1,146.18,NaN,146.18,146.18,146.18,NaN,0.0,NaN,NaN,146.18,0.0,NaN,NaN
56953,7,210.9,1,210.9,NaN,210.9,210.9,210.9,NaN,0.0,NaN,NaN,210.9,0.0,NaN,NaN
57264,13,271.5,1,271.5,NaN,271.5,271.5,271.5,NaN,0.0,NaN,NaN,271.5,0.0,NaN,NaN
57423,14,152.76,1,152.76,NaN,152.76,152.76,152.76,NaN,0.0,NaN,NaN,152.76,0.0,NaN,NaN
57602,16,683.42,1,683.42,NaN,683.42,683.42,683.42,NaN,0.0,NaN,NaN,683.42,0.0,NaN,NaN
57705,18,176.34,1,176.34,NaN,176.34,176.34,176.34,NaN,0.0,NaN,NaN,176.34,0.0,NaN,NaN
58324,26,179.73,1,179.73,NaN,179.73,179.73,179.73,NaN,0.0,NaN,NaN,179.73,0.0,NaN,NaN
58452,27,328.15,1,328.15,NaN,328.15,328.15,328.15,NaN,0.0,NaN,NaN,328.15,0.0,NaN,NaN
58516,28,244.13,1,244.13,NaN,244.13,244.13,244.13,NaN,0.0,NaN,NaN,244.13,0.0,NaN,NaN
58641,29,415.52,1,415.52,NaN,415.52,415.52,415.52,NaN,0.0,NaN,NaN,415.52,0.0,NaN,NaN
58757,30,337.51,1,337.51,NaN,337.51,337.51,337.51,NaN,0.0,NaN,NaN,337.51,0.0,NaN,NaN
58947,3,223.46,1,223.46,NaN,223.46,223.46,223.46,NaN,0.0,NaN,NaN,223.46,0.0,NaN,NaN
58985,4,422.34,1,422.34,NaN,422.34,422.34,422.34,NaN,0.0,NaN,NaN,422.34,0.0,NaN,NaN
59356,9,292.8,1,292.8,NaN,292.8,292.8,292.8,NaN,0.0,NaN,NaN,292.8,0.0,NaN,NaN
59565,11,94.2,1,94.2,NaN,94.2,94.2,94.2,NaN,0.0,NaN,NaN,94.2,0.0,NaN,NaN
60078,17,225.72,1,225.72,NaN,225.72,225.72,225.72,NaN,0.0,NaN,NaN,225.72,0.0,NaN,NaN
60347,19,439.33,1,439.33,NaN,439.33,439.33,439.33,NaN,0.0,NaN,NaN,439.33,0.0,NaN,NaN
60623,25,20.4,1,20.4,NaN,20.4,20.4,20.4,NaN,0.0,NaN,NaN,20.4,0.0,NaN,NaN
60984,1,209.99,1,209.99,NaN,209.99,209.99,209.99,NaN,0.0,NaN,NaN,209.99,0.0,NaN,NaN
61802,9,217.81,1,217.81,NaN,217.81,217.81,217.81,NaN,0.0,NaN,NaN,217.81,0.0,NaN,NaN
61903,10,123.5,1,123.5,NaN,123.5,123.5,123.5,NaN,0.0,NaN,NaN,123.5,0.0,NaN,NaN
61960,10,561.81,1,561.81,NaN,561.81,561.81,561.81,NaN,0.0,NaN,NaN,561.81,0.0,NaN,NaN
61969,10,463.2,1,463.2,NaN,463.2,463.2,463.2,NaN,0.0,NaN,NaN,463.2,0.0,NaN,NaN
62180,13,125.8,1,125.8,NaN,125.8,125.8,125.8,NaN,0.0,NaN,NaN,125.8,0.0,NaN,NaN
62736,17,100.8,1,100.8,NaN,100.8,100.8,100.8,NaN,0.0,NaN,NaN,100.8,0.0,NaN,NaN
63193,22,747.24,1,747.24,NaN,747.24,747.24,747.24,NaN,0.0,NaN,NaN,747.24,0.0,NaN,NaN
63207,22,37.45,1,37.45,NaN,37.45,37.45,37.45,NaN,0.0,NaN,NaN,37.45,0.0,NaN,NaN
63400,24,107.67,1,107.67,NaN,107.67,107.67,107.67,NaN,0.0,NaN,NaN,107.67,0.0,NaN,NaN
63559,25,81.0,1,81.0,NaN,81.0,81.0,81.0,NaN,0.0,NaN,NaN,81.0,0.0,NaN,NaN
63658,29,9.2,1,9.2,NaN,9.2,9.2,9.2,NaN,0.0,NaN,NaN,9.2,0.0,NaN,NaN
63819,31,235.23,1,235.23,NaN,235.23,235.23,235.23,NaN,0.0,NaN,NaN,235.23,0.0,NaN,NaN
64346,6,598.0,1,598.0,NaN,598.0,598.0,598.0,NaN,0.0,NaN,NaN,598.0,0.0,NaN,NaN
64621,8,480.0,1,480.0,NaN,480.0,480.0,480.0,NaN,0.0,NaN,NaN,480.0,0.0,NaN,NaN
64775,11,3.32,1,3.32,NaN,3.32,3.32,3.32,NaN,0.0,NaN,NaN,3.32,0.0,NaN,NaN
64821,11,1109.53,1,1109.53,NaN,1109.53,1109.53,1109.53,NaN,0.0,NaN,NaN,1109.53,0.0,NaN,NaN
65046,14,668.8,1,668.8,NaN,668.8,668.8,668.8,NaN,0.0,NaN,NaN,668.8,0.0,NaN,NaN
65346,17,200.5,1,200.5,NaN,200.5,200.5,200.5,NaN,0.0,NaN,NaN,200.5,0.0,NaN,NaN
65743,21,1.45,1,1.45,NaN,1.45,1.45,1.45,NaN,0.0,NaN,NaN,1.45,0.0,NaN,NaN
65903,24,135.37,1,135.37,NaN,135.37,135.37,135.37,NaN,0.0,NaN,NaN,135.37,0.0,NaN,NaN
66093,26,60.8,1,60.8,NaN,60.8,60.8,60.8,NaN,0.0,NaN,NaN,60.8,0.0,NaN,NaN
66262,28,300.04,1,300.04,NaN,300.04,300.04,300.04,NaN,0.0,NaN,NaN,300.04,0.0,NaN,NaN
66732,5,377.61,1,377.61,NaN,377.61,377.61,377.61,NaN,0.0,NaN,NaN,377.61,0.0,NaN,NaN
66751,5,830.0,1,830.0,NaN,830.0,830.0,830.0,NaN,0.0,NaN,NaN,830.0,0.0,NaN,NaN
66913,6,314.85,1,314.85,NaN,314.85,314.85,314.85,NaN,0.0,NaN,NaN,314.85,0.0,NaN,NaN
66929,6,35.33,1,35.33,NaN,35.33,35.33,35.33,NaN,0.0,NaN,NaN,35.33,0.0,NaN,NaN
67117,10,119.19,1,119.19,NaN,119.19,119.19,119.19,NaN,0.0,NaN,NaN,119.19,0.0,NaN,NaN
67160,10,256.7,1,256.7,NaN,256.7,256.7,256.7,NaN,0.0,NaN,NaN,256.7,0.0,NaN,NaN
67364,12,366.31,1,366.31,NaN,366.31,366.31,366.31,NaN,0.0,NaN,NaN,366.31,0.0,NaN,NaN
67437,13,60.0,1,60.0,NaN,60.0,60.0,60.0,NaN,0.0,NaN,NaN,60.0,0.0,NaN,NaN
67570,16,563.42,1,563.42,NaN,563.42,563.42,563.42,NaN,0.0,NaN,NaN,563.42,0.0,NaN,NaN
67616,16,1734.58,1,1734.58,NaN,1734.58,1734.58,1734.58,NaN,0.0,NaN,NaN,1734.58,0.0,NaN,NaN
67652,17,1527.0,1,1527.0,NaN,1527.0,1527.0,1527.0,NaN,0.0,NaN,NaN,1527.0,0.0,NaN,NaN
67931,19,56.3,1,56.3,NaN,56.3,56.3,56.3,NaN,0.0,NaN,NaN,56.3,0.0,NaN,NaN
68061,22,178.81,1,178.81,NaN,178.81,178.81,178.81,NaN,0.0,NaN,NaN,178.81,0.0,NaN,NaN
68399,25,1044.2,1,1044.2,NaN,1044.2,1044.2,1044.2,NaN,0.0,NaN,NaN,1044.2,0.0,NaN,NaN
68435,26,612.91,1,612.91,NaN,612.91,612.91,612.91,NaN,0.0,NaN,NaN,612.91,0.0,NaN,NaN
68537,26,199.08,1,199.08,NaN,199.08,199.08,199.08,NaN,0.0,NaN,NaN,199.08,0.0,NaN,NaN
68654,27,335.45,1,335.45,NaN,335.45,335.45,335.45,NaN,0.0,NaN,NaN,335.45,0.0,NaN,NaN
68687,29,411.74,1,411.74,NaN,411.74,411.74,411.74,NaN,0.0,NaN,NaN,411.74,0.0,NaN,NaN
68736,29,287.38,1,287.38,NaN,287.38,287.38,287.38,NaN,0.0,NaN,NaN,287.38,0.0,NaN,NaN
68807,30,306.02,1,306.02,NaN,306.02,306.02,306.02,NaN,0.0,NaN,NaN,306.02,0.0,NaN,NaN
68824,30,227.0,1,227.0,NaN,227.0,227.0,227.0,NaN,0.0,NaN,NaN,227.0,0.0,NaN,NaN
69124,2,311.02,1,311.02,NaN,311.02,311.02,311.02,NaN,0.0,NaN,NaN,311.02,0.0,NaN,NaN
69347,6,714.33,1,714.33,NaN,714.33,714.33,714.33,NaN,0.0,NaN,NaN,714.33,0.0,NaN,NaN
70081,16,1284.12,1,1284.12,NaN,1284.12,1284.12,1284.12,NaN,0.0,NaN,NaN,1284.12,0.0,NaN,NaN
70217,17,275.37,1,275.37,NaN,275.37,275.37,275.37,NaN,0.0,NaN,NaN,275.37,0.0,NaN,NaN
70729,23,156.51,1,156.51,NaN,156.51,156.51,156.51,NaN,0.0,NaN,NaN,156.51,0.0,NaN,NaN
70921,24,329.67,1,329.67,NaN,329.67,329.67,329.67,NaN,0.0,NaN,NaN,329.67,0.0,NaN,NaN
70952,26,239.11,1,239.11,NaN,239.11,239.11,239.11,NaN,0.0,NaN,NaN,239.11,0.0,NaN,NaN
71007,28,214.8,1,214.8,NaN,214.8,214.8,214.8,NaN,0.0,NaN,NaN,214.8,0.0,NaN,NaN
71014,28,221.46,1,221.46,NaN,221.46,221.46,221.46,NaN,0.0,NaN,NaN,221.46,0.0,NaN,NaN
71051,29,128.95,1,128.95,NaN,128.95,128.95,128.95,NaN,0.0,NaN,NaN,128.95,0.0,NaN,NaN
71235,30,2242.32,1,2242.32,NaN,2242.32,2242.32,2242.32,NaN,0.0,NaN,NaN,2242.32,0.0,NaN,NaN
71607,5,192.4,1,192.4,NaN,192.4,192.4,192.4,NaN,0.0,NaN,NaN,192.4,0.0,NaN,NaN
71688,5,159.85,1,159.85,NaN,159.85,159.85,159.85,NaN,0.0,NaN,NaN,159.85,0.0,NaN,NaN
72499,13,378.45,1,378.45,NaN,378.45,378.45,378.45,NaN,0.0,NaN,NaN,378.45,0.0,NaN,NaN
73013,19,702.75,1,702.75,NaN,702.75,702.75,702.75,NaN,0.0,NaN,NaN,702.75,0.0,NaN,NaN
73349,21,353.2,1,353.2,NaN,353.2,353.2,353.2,NaN,0.0,NaN,NaN,353.2,0.0,NaN,NaN
73468,22,1308.82,1,1308.82,NaN,1308.82,1308.82,1308.82,NaN,0.0,NaN,NaN,1308.82,0.0,NaN,NaN
73539,24,513.77,1,513.77,NaN,513.77,513.77,513.77,NaN,0.0,NaN,NaN,513.77,0.0,NaN,NaN
73686,25,488.98,1,488.98,NaN,488.98,488.98,488.98,NaN,0.0,NaN,NaN,488.98,0.0,NaN,NaN
73695,25,4091.46,1,4091.46,NaN,4091.46,4091.46,4091.46,NaN,0.0,NaN,NaN,4091.46,0.0,NaN,NaN
73938,27,292.47,1,292.47,NaN,292.47,292.47,292.47,NaN,0.0,NaN,NaN,292.47,0.0,NaN,NaN
74068,28,576.65,1,576.65,NaN,576.65,576.65,576.65,NaN,0.0,NaN,NaN,576.65,0.0,NaN,NaN
74359,31,173.04,1,173.04,NaN,173.04,173.04,173.04,NaN,0.0,NaN,NaN,173.04,0.0,NaN,NaN
74519,1,238.28,1,238.28,NaN,238.28,238.28,238.28,NaN,0.0,NaN,NaN,238.28,0.0,NaN,NaN
74640,2,127.85,1,127.85,NaN,127.85,127.85,127.85,NaN,0.0,NaN,NaN,127.85,0.0,NaN,NaN
74820,3,596.22,1,596.22,NaN,596.22,596.22,596.22,NaN,0.0,NaN,NaN,596.22,0.0,NaN,NaN
75259,7,1397.32,1,1397.32,NaN,1397.32,1397.32,1397.32,NaN,0.0,NaN,NaN,1397.32,0.0,NaN,NaN
75288,7,216.22,1,216.22,NaN,216.22,216.22,216.22,NaN,0.0,NaN,NaN,216.22,0.0,NaN,NaN
75403,8,120.3,1,120.3,NaN,120.3,120.3,120.3,NaN,0.0,NaN,NaN,120.3,0.0,NaN,NaN
75442,8,943.69,1,943.69,NaN,943.69,943.69,943.69,NaN,0.0,NaN,NaN,943.69,0.0,NaN,NaN
75919,12,70.8,1,70.8,NaN,70.8,70.8,70.8,NaN,0.0,NaN,NaN,70.8,0.0,NaN,NaN
75957,12,306.03,1,306.03,NaN,306.03,306.03,306.03,NaN,0.0,NaN,NaN,306.03,0.0,NaN,NaN
76019,12,91.8,1,91.8,NaN,91.8,91.8,91.8,NaN,0.0,NaN,NaN,91.8,0.0,NaN,NaN
76149,15,357.68,1,357.68,NaN,357.68,357.68,357.68,NaN,0.0,NaN,NaN,357.68,0.0,NaN,NaN
76431,17,768.85,1,768.85,NaN,768.85,768.85,768.85,NaN,0.0,NaN,NaN,768.85,0.0,NaN,NaN
76465,17,684.2,1,684.2,NaN,684.2,684.2,684.2,NaN,0.0,NaN,NaN,684.2,0.0,NaN,NaN
76775,19,768.19,1,768.19,NaN,768.19,768.19,768.19,NaN,0.0,NaN,NaN,768.19,0.0,NaN,NaN
76863,21,1205.81,1,1205.81,NaN,1205.81,1205.81,1205.81,NaN,0.0,NaN,NaN,1205.81,0.0,NaN,NaN
77090,23,129.77,1,129.77,NaN,129.77,129.77,129.77,NaN,0.0,NaN,NaN,129.77,0.0,NaN,NaN
77142,23,391.0,1,391.0,NaN,391.0,391.0,391.0,NaN,0.0,NaN,NaN,391.0,0.0,NaN,NaN
77177,24,344.22,1,344.22,NaN,344.22,344.22,344.22,NaN,0.0,NaN,NaN,344.22,0.0,NaN,NaN
77429,25,813.15,1,813.15,NaN,813.15,813.15,813.15,NaN,0.0,NaN,NaN,813.15,0.0,NaN,NaN
77479,25,74.65,1,74.65,NaN,74.65,74.65,74.65,NaN,0.0,NaN,NaN,74.65,0.0,NaN,NaN
77504,25,142.44,1,142.44,NaN,142.44,142.44,142.44,NaN,0.0,NaN,NaN,142.44,0.0,NaN,NaN
77575,26,610.36,1,610.36,NaN,610.36,610.36,610.36,NaN,0.0,NaN,NaN,610.36,0.0,NaN,NaN
77591,26,112.47,1,112.47,NaN,112.47,112.47,112.47,NaN,0.0,NaN,NaN,112.47,0.0,NaN,NaN
77618,26,508.77,1,508.77,NaN,508.77,508.77,508.77,NaN,0.0,NaN,NaN,508.77,0.0,NaN,NaN
78007,30,112.65,1,112.65,NaN,112.65,112.65,112.65,NaN,0.0,NaN,NaN,112.65,0.0,NaN,NaN
78209,31,175.89,1,175.89,NaN,175.89,175.89,175.89,NaN,0.0,NaN,NaN,175.89,0.0,NaN,NaN
78262,1,308.76,1,308.76,NaN,308.76,308.76,308.76,NaN,0.0,NaN,NaN,308.76,0.0,NaN,NaN
78487,2,668.11,1,668.11,NaN,668.11,668.11,668.11,NaN,0.0,NaN,NaN,668.11,0.0,NaN,NaN
78658,4,419.06,1,419.06,NaN,419.06,419.06,419.06,NaN,0.0,NaN,NaN,419.06,0.0,NaN,NaN
78882,5,206.72,1,206.72,NaN,206.72,206.72,206.72,NaN,0.0,NaN,NaN,206.72,0.0,NaN,NaN
79123,7,242.45,1,242.45,NaN,242.45,242.45,242.45,NaN,0.0,NaN,NaN,242.45,0.0,NaN,NaN
79273,7,249.72,1,249.72,NaN,249.72,249.72,249.72,NaN,0.0,NaN,NaN,249.72,0.0,NaN,NaN
79492,8,600.18,1,600.18,NaN,600.18,600.18,600.18,NaN,0.0,NaN,NaN,600.18,0.0,NaN,NaN
80116,13,141.4,1,141.4,NaN,141.4,141.4,141.4,NaN,0.0,NaN,NaN,141.4,0.0,NaN,NaN
80205,13,311.6,1,311.6,NaN,311.6,311.6,311.6,NaN,0.0,NaN,NaN,311.6,0.0,NaN,NaN
80208,13,104.1,1,104.1,NaN,104.1,104.1,104.1,NaN,0.0,NaN,NaN,104.1,0.0,NaN,NaN
81180,19,127.61,1,127.61,NaN,127.61,127.61,127.61,NaN,0.0,NaN,NaN,127.61,0.0,NaN,NaN
81413,20,522.98,1,522.98,NaN,522.98,522.98,522.98,NaN,0.0,NaN,NaN,522.98,0.0,NaN,NaN
81485,20,334.9,1,334.9,NaN,334.9,334.9,334.9,NaN,0.0,NaN,NaN,334.9,0.0,NaN,NaN
81942,22,170.52,1,170.52,NaN,170.52,170.52,170.52,NaN,0.0,NaN,NaN,170.52,0.0,NaN,NaN
81968,22,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
82065,23,331.52,1,331.52,NaN,331.52,331.52,331.52,NaN,0.0,NaN,NaN,331.52,0.0,NaN,NaN
82100,23,408.0,1,408.0,NaN,408.0,408.0,408.0,NaN,0.0,NaN,NaN,408.0,0.0,NaN,NaN
82228,26,163.68,1,163.68,NaN,163.68,163.68,163.68,NaN,0.0,NaN,NaN,163.68,0.0,NaN,NaN
83199,2,538.46,1,538.46,NaN,538.46,538.46,538.46,NaN,0.0,NaN,NaN,538.46,0.0,NaN,NaN
83249,2,310.18,1,310.18,NaN,310.18,310.18,310.18,NaN,0.0,NaN,NaN,310.18,0.0,NaN,NaN
83324,4,262.68,1,262.68,NaN,262.68,262.68,262.68,NaN,0.0,NaN,NaN,262.68,0.0,NaN,NaN
84366,5,29.29,1,29.29,NaN,29.29,29.29,29.29,NaN,0.0,NaN,NaN,29.29,0.0,NaN,NaN
84475,9,14.25,1,14.25,NaN,14.25,14.25,14.25,NaN,0.0,NaN,NaN,14.25,0.0,NaN,NaN
84808,20,162.24,1,162.24,NaN,162.24,162.24,162.24,NaN,0.0,NaN,NaN,162.24,0.0,NaN,NaN
84993,11,11.7,1,11.7,NaN,11.7,11.7,11.7,NaN,0.0,NaN,NaN,11.7,0.0,NaN,NaN
85075,18,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
85122,21,48.8,1,48.8,NaN,48.8,48.8,48.8,NaN,0.0,NaN,NaN,48.8,0.0,NaN,NaN
85242,27,142.35,1,142.35,NaN,142.35,142.35,142.35,NaN,0.0,NaN,NaN,142.35,0.0,NaN,NaN
85597,19,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
85679,24,30.19,1,30.19,NaN,30.19,30.19,30.19,NaN,0.0,NaN,NaN,30.19,0.0,NaN,NaN
