txn_id,txn_timestamp_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
65022,3,3876.86,1,3876.86,NaN,3876.86,3876.86,3876.86,NaN,0.0,NaN,NaN,3876.86,0.0,NaN,NaN
65084,3,87.44,1,87.44,NaN,87.44,87.44,87.44,NaN,0.0,NaN,NaN,87.44,0.0,NaN,NaN
65127,3,190.95,1,190.95,NaN,190.95,190.95,190.95,NaN,0.0,NaN,NaN,190.95,0.0,NaN,NaN
65158,3,361.76,1,361.76,NaN,361.76,361.76,361.76,NaN,0.0,NaN,NaN,361.76,0.0,NaN,NaN
65401,3,22.5,1,22.5,NaN,22.5,22.5,22.5,NaN,0.0,NaN,NaN,22.5,0.0,NaN,NaN
65711,3,801.0,1,801.0,NaN,801.0,801.0,801.0,NaN,0.0,NaN,NaN,801.0,0.0,NaN,NaN
65928,3,184.82,1,184.82,NaN,184.82,184.82,184.82,NaN,0.0,NaN,NaN,184.82,0.0,NaN,NaN
66137,3,403.44,1,403.44,NaN,403.44,403.44,403.44,NaN,0.0,NaN,NaN,403.44,0.0,NaN,NaN
66334,3,37.78,1,37.78,NaN,37.78,37.78,37.78,NaN,0.0,NaN,NaN,37.78,0.0,NaN,NaN
66386,4,294.3,1,294.3,NaN,294.3,294.3,294.3,NaN,0.0,NaN,NaN,294.3,0.0,NaN,NaN
66452,4,289.96,1,289.96,NaN,289.96,289.96,289.96,NaN,0.0,NaN,NaN,289.96,0.0,NaN,NaN
67008,4,532.48,1,532.48,NaN,532.48,532.48,532.48,NaN,0.0,NaN,NaN,532.48,0.0,NaN,NaN
67011,4,126.6,1,126.6,NaN,126.6,126.6,126.6,NaN,0.0,NaN,NaN,126.6,0.0,NaN,NaN
67346,4,2204.36,1,2204.36,NaN,2204.36,2204.36,2204.36,NaN,0.0,NaN,NaN,2204.36,0.0,NaN,NaN
67849,4,312.9,1,312.9,NaN,312.9,312.9,312.9,NaN,0.0,NaN,NaN,312.9,0.0,NaN,NaN
68033,4,325.44,1,325.44,NaN,325.44,325.44,325.44,NaN,0.0,NaN,NaN,325.44,0.0,NaN,NaN
68083,4,112.0,1,112.0,NaN,112.0,112.0,112.0,NaN,0.0,NaN,NaN,112.0,0.0,NaN,NaN
68418,4,40.05,1,40.05,NaN,40.05,40.05,40.05,NaN,0.0,NaN,NaN,40.05,0.0,NaN,NaN
68436,4,311.32,1,311.32,NaN,311.32,311.32,311.32,NaN,0.0,NaN,NaN,311.32,0.0,NaN,NaN
68553,4,112.56,1,112.56,NaN,112.56,112.56,112.56,NaN,0.0,NaN,NaN,112.56,0.0,NaN,NaN
69035,4,612.0,1,612.0,NaN,612.0,612.0,612.0,NaN,0.0,NaN,NaN,612.0,0.0,NaN,NaN
69348,4,714.33,1,714.33,NaN,714.33,714.33,714.33,NaN,0.0,NaN,NaN,714.33,0.0,NaN,NaN
69583,4,489.86,1,489.86,NaN,489.86,489.86,489.86,NaN,0.0,NaN,NaN,489.86,0.0,NaN,NaN
69901,4,494.17,1,494.17,NaN,494.17,494.17,494.17,NaN,0.0,NaN,NaN,494.17,0.0,NaN,NaN
69926,4,369.33,1,369.33,NaN,369.33,369.33,369.33,NaN,0.0,NaN,NaN,369.33,0.0,NaN,NaN
69956,4,429.12,1,429.12,NaN,429.12,429.12,429.12,NaN,0.0,NaN,NaN,429.12,0.0,NaN,NaN
70292,4,13.25,1,13.25,NaN,13.25,13.25,13.25,NaN,0.0,NaN,NaN,13.25,0.0,NaN,NaN
70324,4,453.11,1,453.11,NaN,453.11,453.11,453.11,NaN,0.0,NaN,NaN,453.11,0.0,NaN,NaN
70387,4,13.2,1,13.2,NaN,13.2,13.2,13.2,NaN,0.0,NaN,NaN,13.2,0.0,NaN,NaN
70781,4,470.4,1,470.4,NaN,470.4,470.4,470.4,NaN,0.0,NaN,NaN,470.4,0.0,NaN,NaN
70869,4,498.48,1,498.48,NaN,498.48,498.48,498.48,NaN,0.0,NaN,NaN,498.48,0.0,NaN,NaN
70906,4,0.0,1,0.0,NaN,0.0,0.0,0.0,NaN,0.0,NaN,NaN,0.0,0.0,NaN,NaN
71203,4,11.55,1,11.55,NaN,11.55,11.55,11.55,NaN,0.0,NaN,NaN,11.55,0.0,NaN,NaN
71235,4,2242.32,1,2242.32,NaN,2242.32,2242.32,2242.32,NaN,0.0,NaN,NaN,2242.32,0.0,NaN,NaN
71325,4,269.58,1,269.58,NaN,269.58,269.58,269.58,NaN,0.0,NaN,NaN,269.58,0.0,NaN,NaN
71326,4,65.1,1,65.1,NaN,65.1,65.1,65.1,NaN,0.0,NaN,NaN,65.1,0.0,NaN,NaN
71399,4,295.04,1,295.04,NaN,295.04,295.04,295.04,NaN,0.0,NaN,NaN,295.04,0.0,NaN,NaN
71800,4,360.48,1,360.48,NaN,360.48,360.48,360.48,NaN,0.0,NaN,NaN,360.48,0.0,NaN,NaN
71817,4,1944.6,1,1944.6,NaN,1944.6,1944.6,1944.6,NaN,0.0,NaN,NaN,1944.6,0.0,NaN,NaN
72499,4,378.45,1,378.45,NaN,378.45,378.45,378.45,NaN,0.0,NaN,NaN,378.45,0.0,NaN,NaN
72529,4,151.5,1,151.5,NaN,151.5,151.5,151.5,NaN,0.0,NaN,NaN,151.5,0.0,NaN,NaN
72713,4,1074.82,1,1074.82,NaN,1074.82,1074.82,1074.82,NaN,0.0,NaN,NaN,1074.82,0.0,NaN,NaN
72902,4,293.54,1,293.54,NaN,293.54,293.54,293.54,NaN,0.0,NaN,NaN,293.54,0.0,NaN,NaN
72979,4,1004.4,1,1004.4,NaN,1004.4,1004.4,1004.4,NaN,0.0,NaN,NaN,1004.4,0.0,NaN,NaN
73035,4,768.24,1,768.24,NaN,768.24,768.24,768.24,NaN,0.0,NaN,NaN,768.24,0.0,NaN,NaN
73471,4,449.5,1,449.5,NaN,449.5,449.5,449.5,NaN,0.0,NaN,NaN,449.5,0.0,NaN,NaN
73724,4,145.67,1,145.67,NaN,145.67,145.67,145.67,NaN,0.0,NaN,NaN,145.67,0.0,NaN,NaN
74122,4,743.53,1,743.53,NaN,743.53,743.53,743.53,NaN,0.0,NaN,NaN,743.53,0.0,NaN,NaN
74382,4,253.6,1,253.6,NaN,253.6,253.6,253.6,NaN,0.0,NaN,NaN,253.6,0.0,NaN,NaN
74425,1,430.85,1,430.85,NaN,430.85,430.85,430.85,NaN,0.0,NaN,NaN,430.85,0.0,NaN,NaN
74446,1,2350.98,1,2350.98,NaN,2350.98,2350.98,2350.98,NaN,0.0,NaN,NaN,2350.98,0.0,NaN,NaN
74538,1,675.38,1,675.38,NaN,675.38,675.38,675.38,NaN,0.0,NaN,NaN,675.38,0.0,NaN,NaN
74648,1,310.0,1,310.0,NaN,310.0,310.0,310.0,NaN,0.0,NaN,NaN,310.0,0.0,NaN,NaN
75003,1,330.15,1,330.15,NaN,330.15,330.15,330.15,NaN,0.0,NaN,NaN,330.15,0.0,NaN,NaN
75168,1,2198.13,1,2198.13,NaN,2198.13,2198.13,2198.13,NaN,0.0,NaN,NaN,2198.13,0.0,NaN,NaN
75238,1,302.36,1,302.36,NaN,302.36,302.36,302.36,NaN,0.0,NaN,NaN,302.36,0.0,NaN,NaN
75520,1,547.25,1,547.25,NaN,547.25,547.25,547.25,NaN,0.0,NaN,NaN,547.25,0.0,NaN,NaN
75652,1,96.12,1,96.12,NaN,96.12,96.12,96.12,NaN,0.0,NaN,NaN,96.12,0.0,NaN,NaN
75803,1,113.62,1,113.62,NaN,113.62,113.62,113.62,NaN,0.0,NaN,NaN,113.62,0.0,NaN,NaN
75867,1,437.43,1,437.43,NaN,437.43,437.43,437.43,NaN,0.0,NaN,NaN,437.43,0.0,NaN,NaN
76034,1,437.86,1,437.86,NaN,437.86,437.86,437.86,NaN,0.0,NaN,NaN,437.86,0.0,NaN,NaN
76111,1,5.93,1,5.93,NaN,5.93,5.93,5.93,NaN,0.0,NaN,NaN,5.93,0.0,NaN,NaN
76711,1,107.46,1,107.46,NaN,107.46,107.46,107.46,NaN,0.0,NaN,NaN,107.46,0.0,NaN,NaN
76745,1,307.32,1,307.32,NaN,307.32,307.32,307.32,NaN,0.0,NaN,NaN,307.32,0.0,NaN,NaN
77675,1,168.1,1,168.1,NaN,168.1,168.1,168.1,NaN,0.0,NaN,NaN,168.1,0.0,NaN,NaN
77729,1,78.9,1,78.9,NaN,78.9,78.9,78.9,NaN,0.0,NaN,NaN,78.9,0.0,NaN,NaN
77755,1,168.42,1,168.42,NaN,168.42,168.42,168.42,NaN,0.0,NaN,NaN,168.42,0.0,NaN,NaN
78044,1,299.1,1,299.1,NaN,299.1,299.1,299.1,NaN,0.0,NaN,NaN,299.1,0.0,NaN,NaN
78082,1,307.14,1,307.14,NaN,307.14,307.14,307.14,NaN,0.0,NaN,NaN,307.14,0.0,NaN,NaN
78309,1,524.14,1,524.14,NaN,524.14,524.14,524.14,NaN,0.0,NaN,NaN,524.14,0.0,NaN,NaN
78687,1,1000.0,1,1000.0,NaN,1000.0,1000.0,1000.0,NaN,0.0,NaN,NaN,1000.0,0.0,NaN,NaN
79127,1,310.9,1,310.9,NaN,310.9,310.9,310.9,NaN,0.0,NaN,NaN,310.9,0.0,NaN,NaN
79281,1,168.12,1,168.12,NaN,168.12,168.12,168.12,NaN,0.0,NaN,NaN,168.12,0.0,NaN,NaN
79286,1,188.04,1,188.04,NaN,188.04,188.04,188.04,NaN,0.0,NaN,NaN,188.04,0.0,NaN,NaN
79535,1,30.12,1,30.12,NaN,30.12,30.12,30.12,NaN,0.0,NaN,NaN,30.12,0.0,NaN,NaN
79720,1,532.17,1,532.17,NaN,532.17,532.17,532.17,NaN,0.0,NaN,NaN,532.17,0.0,NaN,NaN
80053,1,493.8,1,493.8,NaN,493.8,493.8,493.8,NaN,0.0,NaN,NaN,493.8,0.0,NaN,NaN
80554,1,358.15,1,358.15,NaN,358.15,358.15,358.15,NaN,0.0,NaN,NaN,358.15,0.0,NaN,NaN
80877,1,379.19,1,379.19,NaN,379.19,379.19,379.19,NaN,0.0,NaN,NaN,379.19,0.0,NaN,NaN
81240,1,368.6,1,368.6,NaN,368.6,368.6,368.6,NaN,0.0,NaN,NaN,368.6,0.0,NaN,NaN
81479,1,330.55,1,330.55,NaN,330.55,330.55,330.55,NaN,0.0,NaN,NaN,330.55,0.0,NaN,NaN
81800,1,465.35,1,465.35,NaN,465.35,465.35,465.35,NaN,0.0,NaN,NaN,465.35,0.0,NaN,NaN
81852,1,188.76,1,188.76,NaN,188.76,188.76,188.76,NaN,0.0,NaN,NaN,188.76,0.0,NaN,NaN
82452,1,58.56,1,58.56,NaN,58.56,58.56,58.56,NaN,0.0,NaN,NaN,58.56,0.0,NaN,NaN
82548,1,604.86,1,604.86,NaN,604.86,604.86,604.86,NaN,0.0,NaN,NaN,604.86,0.0,NaN,NaN
82780,1,249.6,1,249.6,NaN,249.6,249.6,249.6,NaN,0.0,NaN,NaN,249.6,0.0,NaN,NaN
83189,1,176.88,1,176.88,NaN,176.88,176.88,176.88,NaN,0.0,NaN,NaN,176.88,0.0,NaN,NaN
83393,1,118.5,1,118.5,NaN,118.5,118.5,118.5,NaN,0.0,NaN,NaN,118.5,0.0,NaN,NaN
84052,1,302.1,1,302.1,NaN,302.1,302.1,302.1,NaN,0.0,NaN,NaN,302.1,0.0,NaN,NaN
84082,1,3599.4,1,3599.4,NaN,3599.4,3599.4,3599.4,NaN,0.0,NaN,NaN,3599.4,0.0,NaN,NaN
84105,1,404.1,1,404.1,NaN,404.1,404.1,404.1,NaN,0.0,NaN,NaN,404.1,0.0,NaN,NaN
84135,1,333.68,1,333.68,NaN,333.68,333.68,333.68,NaN,0.0,NaN,NaN,333.68,0.0,NaN,NaN
84176,1,207.6,1,207.6,NaN,207.6,207.6,207.6,NaN,0.0,NaN,NaN,207.6,0.0,NaN,NaN
84300,1,3.8,1,3.8,NaN,3.8,3.8,3.8,NaN,0.0,NaN,NaN,3.8,0.0,NaN,NaN
84441,1,29.8,1,29.8,NaN,29.8,29.8,29.8,NaN,0.0,NaN,NaN,29.8,0.0,NaN,NaN
84946,2,60.05,1,60.05,NaN,60.05,60.05,60.05,NaN,0.0,NaN,NaN,60.05,0.0,NaN,NaN
85029,2,18.6,1,18.6,NaN,18.6,18.6,18.6,NaN,0.0,NaN,NaN,18.6,0.0,NaN,NaN
85287,2,43.8,1,43.8,NaN,43.8,43.8,43.8,NaN,0.0,NaN,NaN,43.8,0.0,NaN,NaN
85544,2,15.6,1,15.6,NaN,15.6,15.6,15.6,NaN,0.0,NaN,NaN,15.6,0.0,NaN,NaN
85637,2,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
85781,2,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
85900,2,9.54,1,9.54,NaN,9.54,9.54,9.54,NaN,0.0,NaN,NaN,9.54,0.0,NaN,NaN
85918,2,70.56,1,70.56,NaN,70.56,70.56,70.56,NaN,0.0,NaN,NaN,70.56,0.0,NaN,NaN
86066,2,114.8,1,114.8,NaN,114.8,114.8,114.8,NaN,0.0,NaN,NaN,114.8,0.0,NaN,NaN
86095,2,21.25,1,21.25,NaN,21.25,21.25,21.25,NaN,0.0,NaN,NaN,21.25,0.0,NaN,NaN
86266,2,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
86791,3,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
86826,3,7.2,1,7.2,NaN,7.2,7.2,7.2,NaN,0.0,NaN,NaN,7.2,0.0,NaN,NaN
86841,3,26.34,1,26.34,NaN,26.34,26.34,26.34,NaN,0.0,NaN,NaN,26.34,0.0,NaN,NaN
86932,3,17.28,1,17.28,NaN,17.28,17.28,17.28,NaN,0.0,NaN,NaN,17.28,0.0,NaN,NaN
87088,3,11.25,1,11.25,NaN,11.25,11.25,11.25,NaN,0.0,NaN,NaN,11.25,0.0,NaN,NaN
87231,3,53.91,1,53.91,NaN,53.91,53.91,53.91,NaN,0.0,NaN,NaN,53.91,0.0,NaN,NaN
87584,3,4.47,1,4.47,NaN,4.47,4.47,4.47,NaN,0.0,NaN,NaN,4.47,0.0,NaN,NaN
87805,3,3.16,1,3.16,NaN,3.16,3.16,3.16,NaN,0.0,NaN,NaN,3.16,0.0,NaN,NaN
87847,4,0.65,1,0.65,NaN,0.65,0.65,0.65,NaN,0.0,NaN,NaN,0.65,0.0,NaN,NaN
87931,4,16.95,1,16.95,NaN,16.95,16.95,16.95,NaN,0.0,NaN,NaN,16.95,0.0,NaN,NaN
88029,4,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
88267,4,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
88309,4,9.75,1,9.75,NaN,9.75,9.75,9.75,NaN,0.0,NaN,NaN,9.75,0.0,NaN,NaN
88594,4,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
88775,4,3969.93,1,3969.93,NaN,3969.93,3969.93,3969.93,NaN,0.0,NaN,NaN,3969.93,0.0,NaN,NaN
88883,4,6.95,1,6.95,NaN,6.95,6.95,6.95,NaN,0.0,NaN,NaN,6.95,0.0,NaN,NaN
89384,1,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
89417,1,16.5,1,16.5,NaN,16.5,16.5,16.5,NaN,0.0,NaN,NaN,16.5,0.0,NaN,NaN
89569,1,577.16,1,577.16,NaN,577.16,577.16,577.16,NaN,0.0,NaN,NaN,577.16,0.0,NaN,NaN
89968,1,19.9,1,19.9,NaN,19.9,19.9,19.9,NaN,0.0,NaN,NaN,19.9,0.0,NaN,NaN
90285,1,7.03,1,7.03,NaN,7.03,7.03,7.03,NaN,0.0,NaN,NaN,7.03,0.0,NaN,NaN
90575,1,80.0,1,80.0,NaN,80.0,80.0,80.0,NaN,0.0,NaN,NaN,80.0,0.0,NaN,NaN
90657,1,849.93,1,849.93,NaN,849.93,849.93,849.93,NaN,0.0,NaN,NaN,849.93,0.0,NaN,NaN
90860,1,11.15,1,11.15,NaN,11.15,11.15,11.15,NaN,0.0,NaN,NaN,11.15,0.0,NaN,NaN
90965,1,12.5,1,12.5,NaN,12.5,12.5,12.5,NaN,0.0,NaN,NaN,12.5,0.0,NaN,NaN
91029,1,336.0,1,336.0,NaN,336.0,336.0,336.0,NaN,0.0,NaN,NaN,336.0,0.0,NaN,NaN
91051,1,4.85,1,4.85,NaN,4.85,4.85,4.85,NaN,0.0,NaN,NaN,4.85,0.0,NaN,NaN
91079,1,9000.01,1,9000.01,NaN,9000.01,9000.01,9000.01,NaN,0.0,NaN,NaN,9000.01,0.0,NaN,NaN
50217,1,159.26,1,159.26,NaN,159.26,159.26,159.26,NaN,0.0,NaN,NaN,159.26,0.0,NaN,NaN
50288,1,572.38,1,572.38,NaN,572.38,572.38,572.38,NaN,0.0,NaN,NaN,572.38,0.0,NaN,NaN
50385,1,50.4,1,50.4,NaN,50.4,50.4,50.4,NaN,0.0,NaN,NaN,50.4,0.0,NaN,NaN
50432,1,247.8,1,247.8,NaN,247.8,247.8,247.8,NaN,0.0,NaN,NaN,247.8,0.0,NaN,NaN
50869,1,123.24,1,123.24,NaN,123.24,123.24,123.24,NaN,0.0,NaN,NaN,123.24,0.0,NaN,NaN
51160,1,147.4,1,147.4,NaN,147.4,147.4,147.4,NaN,0.0,NaN,NaN,147.4,0.0,NaN,NaN
52086,1,186.0,1,186.0,NaN,186.0,186.0,186.0,NaN,0.0,NaN,NaN,186.0,0.0,NaN,NaN
52221,1,501.69,1,501.69,NaN,501.69,501.69,501.69,NaN,0.0,NaN,NaN,501.69,0.0,NaN,NaN
52298,1,177.15,1,177.15,NaN,177.15,177.15,177.15,NaN,0.0,NaN,NaN,177.15,0.0,NaN,NaN
52549,1,433.5,1,433.5,NaN,433.5,433.5,433.5,NaN,0.0,NaN,NaN,433.5,0.0,NaN,NaN
52589,1,1262.85,1,1262.85,NaN,1262.85,1262.85,1262.85,NaN,0.0,NaN,NaN,1262.85,0.0,NaN,NaN
52603,1,353.69,1,353.69,NaN,353.69,353.69,353.69,NaN,0.0,NaN,NaN,353.69,0.0,NaN,NaN
52672,2,323.87,1,323.87,NaN,323.87,323.87,323.87,NaN,0.0,NaN,NaN,323.87,0.0,NaN,NaN
52720,2,102.0,1,102.0,NaN,102.0,102.0,102.0,NaN,0.0,NaN,NaN,102.0,0.0,NaN,NaN
52853,2,582.0,1,582.0,NaN,582.0,582.0,582.0,NaN,0.0,NaN,NaN,582.0,0.0,NaN,NaN
53015,2,401.49,1,401.49,NaN,401.49,401.49,401.49,NaN,0.0,NaN,NaN,401.49,0.0,NaN,NaN
53042,2,332.41,1,332.41,NaN,332.41,332.41,332.41,NaN,0.0,NaN,NaN,332.41,0.0,NaN,NaN
53115,2,69.7,1,69.7,NaN,69.7,69.7,69.7,NaN,0.0,NaN,NaN,69.7,0.0,NaN,NaN
53235,2,197.65,1,197.65,NaN,197.65,197.65,197.65,NaN,0.0,NaN,NaN,197.65,0.0,NaN,NaN
53331,2,14.95,1,14.95,NaN,14.95,14.95,14.95,NaN,0.0,NaN,NaN,14.95,0.0,NaN,NaN
53735,2,19.5,1,19.5,NaN,19.5,19.5,19.5,NaN,0.0,NaN,NaN,19.5,0.0,NaN,NaN
53832,2,514.5,1,514.5,NaN,514.5,514.5,514.5,NaN,0.0,NaN,NaN,514.5,0.0,NaN,NaN
53884,2,523.34,1,523.34,NaN,523.34,523.34,523.34,NaN,0.0,NaN,NaN,523.34,0.0,NaN,NaN
53925,2,585.0,1,585.0,NaN,585.0,585.0,585.0,NaN,0.0,NaN,NaN,585.0,0.0,NaN,NaN
54026,2,153.78,1,153.78,NaN,153.78,153.78,153.78,NaN,0.0,NaN,NaN,153.78,0.0,NaN,NaN
54090,2,328.4,1,328.4,NaN,328.4,328.4,328.4,NaN,0.0,NaN,NaN,328.4,0.0,NaN,NaN
54328,2,249.67,1,249.67,NaN,249.67,249.67,249.67,NaN,0.0,NaN,NaN,249.67,0.0,NaN,NaN
54637,2,97.5,1,97.5,NaN,97.5,97.5,97.5,NaN,0.0,NaN,NaN,97.5,0.0,NaN,NaN
54788,2,755.05,1,755.05,NaN,755.05,755.05,755.05,NaN,0.0,NaN,NaN,755.05,0.0,NaN,NaN
54827,2,974.62,1,974.62,NaN,974.62,974.62,974.62,NaN,0.0,NaN,NaN,974.62,0.0,NaN,NaN
54974,2,849.04,1,849.04,NaN,849.04,849.04,849.04,NaN,0.0,NaN,NaN,849.04,0.0,NaN,NaN
55068,2,116.85,1,116.85,NaN,116.85,116.85,116.85,NaN,0.0,NaN,NaN,116.85,0.0,NaN,NaN
55201,2,104.33,1,104.33,NaN,104.33,104.33,104.33,NaN,0.0,NaN,NaN,104.33,0.0,NaN,NaN
55232,2,115.0,1,115.0,NaN,115.0,115.0,115.0,NaN,0.0,NaN,NaN,115.0,0.0,NaN,NaN
55537,2,175.75,1,175.75,NaN,175.75,175.75,175.75,NaN,0.0,NaN,NaN,175.75,0.0,NaN,NaN
55560,2,152.65,1,152.65,NaN,152.65,152.65,152.65,NaN,0.0,NaN,NaN,152.65,0.0,NaN,NaN
55753,2,528.27,1,528.27,NaN,528.27,528.27,528.27,NaN,0.0,NaN,NaN,528.27,0.0,NaN,NaN
55996,2,528.32,1,528.32,NaN,528.32,528.32,528.32,NaN,0.0,NaN,NaN,528.32,0.0,NaN,NaN
56014,2,296.25,1,296.25,NaN,296.25,296.25,296.25,NaN,0.0,NaN,NaN,296.25,0.0,NaN,NaN
56247,2,170.05,1,170.05,NaN,170.05,170.05,170.05,NaN,0.0,NaN,NaN,170.05,0.0,NaN,NaN
56498,2,303.03,1,303.03,NaN,303.03,303.03,303.03,NaN,0.0,NaN,NaN,303.03,0.0,NaN,NaN
56652,2,427.03,1,427.03,NaN,427.03,427.03,427.03,NaN,0.0,NaN,NaN,427.03,0.0,NaN,NaN
56897,2,298.0,1,298.0,NaN,298.0,298.0,298.0,NaN,0.0,NaN,NaN,298.0,0.0,NaN,NaN
56987,2,300.54,1,300.54,NaN,300.54,300.54,300.54,NaN,0.0,NaN,NaN,300.54,0.0,NaN,NaN
57166,2,343.29,1,343.29,NaN,343.29,343.29,343.29,NaN,0.0,NaN,NaN,343.29,0.0,NaN,NaN
57251,2,596.05,1,596.05,NaN,596.05,596.05,596.05,NaN,0.0,NaN,NaN,596.05,0.0,NaN,NaN
57460,2,606.84,1,606.84,NaN,606.84,606.84,606.84,NaN,0.0,NaN,NaN,606.84,0.0,NaN,NaN
57503,2,1017.68,1,1017.68,NaN,1017.68,1017.68,1017.68,NaN,0.0,NaN,NaN,1017.68,0.0,NaN,NaN
57587,2,530.4,1,530.4,NaN,530.4,530.4,530.4,NaN,0.0,NaN,NaN,530.4,0.0,NaN,NaN
57858,2,200.16,1,200.16,NaN,200.16,200.16,200.16,NaN,0.0,NaN,NaN,200.16,0.0,NaN,NaN
57896,2,170.94,1,170.94,NaN,170.94,170.94,170.94,NaN,0.0,NaN,NaN,170.94,0.0,NaN,NaN
57957,2,285.58,1,285.58,NaN,285.58,285.58,285.58,NaN,0.0,NaN,NaN,285.58,0.0,NaN,NaN
57971,2,320.0,1,320.0,NaN,320.0,320.0,320.0,NaN,0.0,NaN,NaN,320.0,0.0,NaN,NaN
57977,2,163.3,1,163.3,NaN,163.3,163.3,163.3,NaN,0.0,NaN,NaN,163.3,0.0,NaN,NaN
58019,2,137.35,1,137.35,NaN,137.35,137.35,137.35,NaN,0.0,NaN,NaN,137.35,0.0,NaN,NaN
58085,2,380.39,1,380.39,NaN,380.39,380.39,380.39,NaN,0.0,NaN,NaN,380.39,0.0,NaN,NaN
58202,2,25.25,1,25.25,NaN,25.25,25.25,25.25,NaN,0.0,NaN,NaN,25.25,0.0,NaN,NaN
58283,2,192.34,1,192.34,NaN,192.34,192.34,192.34,NaN,0.0,NaN,NaN,192.34,0.0,NaN,NaN
58518,2,176.21,1,176.21,NaN,176.21,176.21,176.21,NaN,0.0,NaN,NaN,176.21,0.0,NaN,NaN
58674,2,216.12,1,216.12,NaN,216.12,216.12,216.12,NaN,0.0,NaN,NaN,216.12,0.0,NaN,NaN
58697,2,423.55,1,423.55,NaN,423.55,423.55,423.55,NaN,0.0,NaN,NaN,423.55,0.0,NaN,NaN
58778,2,915.84,1,915.84,NaN,915.84,915.84,915.84,NaN,0.0,NaN,NaN,915.84,0.0,NaN,NaN
59732,3,171.06,1,171.06,NaN,171.06,171.06,171.06,NaN,0.0,NaN,NaN,171.06,0.0,NaN,NaN
60005,3,545.57,1,545.57,NaN,545.57,545.57,545.57,NaN,0.0,NaN,NaN,545.57,0.0,NaN,NaN
60296,3,179.0,1,179.0,NaN,179.0,179.0,179.0,NaN,0.0,NaN,NaN,179.0,0.0,NaN,NaN
60522,3,451.6,1,451.6,NaN,451.6,451.6,451.6,NaN,0.0,NaN,NaN,451.6,0.0,NaN,NaN
60585,3,38.16,1,38.16,NaN,38.16,38.16,38.16,NaN,0.0,NaN,NaN,38.16,0.0,NaN,NaN
60886,3,692.84,1,692.84,NaN,692.84,692.84,692.84,NaN,0.0,NaN,NaN,692.84,0.0,NaN,NaN
60904,3,612.16,1,612.16,NaN,612.16,612.16,612.16,NaN,0.0,NaN,NaN,612.16,0.0,NaN,NaN
60980,3,257.86,1,257.86,NaN,257.86,257.86,257.86,NaN,0.0,NaN,NaN,257.86,0.0,NaN,NaN
61091,3,1380.11,1,1380.11,NaN,1380.11,1380.11,1380.11,NaN,0.0,NaN,NaN,1380.11,0.0,NaN,NaN
61210,3,99.21,1,99.21,NaN,99.21,99.21,99.21,NaN,0.0,NaN,NaN,99.21,0.0,NaN,NaN
61332,3,195.15,1,195.15,NaN,195.15,195.15,195.15,NaN,0.0,NaN,NaN,195.15,0.0,NaN,NaN
61688,3,2764.29,1,2764.29,NaN,2764.29,2764.29,2764.29,NaN,0.0,NaN,NaN,2764.29,0.0,NaN,NaN
61779,3,72.0,1,72.0,NaN,72.0,72.0,72.0,NaN,0.0,NaN,NaN,72.0,0.0,NaN,NaN
61834,3,722.41,1,722.41,NaN,722.41,722.41,722.41,NaN,0.0,NaN,NaN,722.41,0.0,NaN,NaN
61882,3,1381.3,1,1381.3,NaN,1381.3,1381.3,1381.3,NaN,0.0,NaN,NaN,1381.3,0.0,NaN,NaN
61952,3,667.44,1,667.44,NaN,667.44,667.44,667.44,NaN,0.0,NaN,NaN,667.44,0.0,NaN,NaN
62032,3,392.55,1,392.55,NaN,392.55,392.55,392.55,NaN,0.0,NaN,NaN,392.55,0.0,NaN,NaN
62079,3,1249.7,1,1249.7,NaN,1249.7,1249.7,1249.7,NaN,0.0,NaN,NaN,1249.7,0.0,NaN,NaN
62199,3,194.79,1,194.79,NaN,194.79,194.79,194.79,NaN,0.0,NaN,NaN,194.79,0.0,NaN,NaN
62210,3,45.7,1,45.7,NaN,45.7,45.7,45.7,NaN,0.0,NaN,NaN,45.7,0.0,NaN,NaN
