counterparty_acct_id,acct_stat_dt_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
6096,2,209.495,4,431.28,-1.984201911172945,4.95,431.28,4.95,0.011802180742316242,204.04955482676257,235.61613081450935,235.61613081450935,837.98,41636.22082499999,55514.961099999986,55514.961099999986
6664,2,1753.55,2,3500.5,-1.9999999999999973,6.6,3500.5,6.6,3.577574259369904E-16,1746.95,2470.5603827876785,2470.5603827876785,3507.1,3051834.3025,6103668.605,6103668.605
6236,1,376.8,2,706.6,-1.9999999999999973,47.0,706.6,47.0,4.154015941070957E-16,329.8,466.40763287064675,466.40763287064675,753.6,108768.04000000001,217536.08000000002,217536.08000000002
6259,4,195.85,2,369.9,-1.9999999999999987,21.8,369.9,21.8,3.5327104490123257E-16,174.04999999999998,246.14387053103715,246.14387053103715,391.7,30293.402499999993,60586.804999999986,60586.804999999986
2920,2,200.9333333333333,3,179.73,-1.499999999999999,247.42,247.42,175.65,0.6989660746748626,32.91321146422647,40.31028694183822,40.31028694183822,602.8,1083.2794888888886,1624.9192333333328,1624.9192333333328
2384,1,132.09,1,132.09,NaN,132.09,132.09,132.09,NaN,0.0,NaN,NaN,132.09,0.0,NaN,NaN
5796,2,1296.855,4,725.76,-0.7311671803684776,525.0,3895.86,40.8,1.0605003417959367,1521.0531543226882,1756.360896199867,1756.360896199867,5187.42,2313602.698275,3084803.5977,3084803.5977
5115,3,35.96,1,35.96,NaN,35.96,35.96,35.96,NaN,0.0,NaN,NaN,35.96,0.0,NaN,NaN
4456,4,59.9,1,59.9,NaN,59.9,59.9,59.9,NaN,0.0,NaN,NaN,59.9,0.0,NaN,NaN
6650,1,464.01,1,464.01,NaN,464.01,464.01,464.01,NaN,0.0,NaN,NaN,464.01,0.0,NaN,NaN
3434,3,85.0,1,85.0,NaN,85.0,85.0,85.0,NaN,0.0,NaN,NaN,85.0,0.0,NaN,NaN
3493,2,68.495,2,121.09,-1.9999999999999993,15.9,121.09,15.9,0.0,52.595,74.38056231301293,74.38056231301293,136.99,2766.2340249999997,5532.4680499999995,5532.4680499999995
4566,4,70.35666666666667,3,45.54,-1.4999999999999996,9.73,155.8,9.73,0.5352151020422031,62.161142381895004,76.13154033206825,76.13154033206825,211.07,3864.0076222222233,5796.011433333335,5796.011433333335
6432,2,430.57000000000005,2,368.1,-2.0000000000000027,493.04,493.04,368.1,4.775244634183488E-16,62.47,88.34592124144724,88.34592124144724,861.1400000000001,3902.5009,7805.0018,7805.0018
4006,2,455.25,1,455.25,NaN,455.25,455.25,455.25,NaN,0.0,NaN,NaN,455.25,0.0,NaN,NaN
4423,1,345.3,1,345.3,NaN,345.3,345.3,345.3,NaN,0.0,NaN,NaN,345.3,0.0,NaN,NaN
5536,3,221.52,1,221.52,NaN,221.52,221.52,221.52,NaN,0.0,NaN,NaN,221.52,0.0,NaN,NaN
1367,2,448.1,1,448.1,NaN,448.1,448.1,448.1,NaN,0.0,NaN,NaN,448.1,0.0,NaN,NaN
2709,3,187.92,1,187.92,NaN,187.92,187.92,187.92,NaN,0.0,NaN,NaN,187.92,0.0,NaN,NaN
2200,3,155.3,1,155.3,NaN,155.3,155.3,155.3,NaN,0.0,NaN,NaN,155.3,0.0,NaN,NaN
6452,1,3949.32,1,3949.32,NaN,3949.32,3949.32,3949.32,NaN,0.0,NaN,NaN,3949.32,0.0,NaN,NaN
3018,3,269.18333333333334,6,304.52,0.5178502619745613,10.1,399.6,10.1,-1.3341142447715453,122.87709491827822,134.6051133748888,134.6051133748888,1615.1,15098.780455555554,18118.536546666663,18118.536546666663
5688,3,450.0,2,120.0,-2.0,780.0,780.0,120.0,0.0,330.0,466.6904755831214,466.6904755831214,900.0,108900.0,217800.0,217800.0
3698,4,317.70000000000005,2,318.8,-2.000000000000001,316.6,318.8,316.6,0.0,1.0999999999999943,1.5556349186103966,1.5556349186103966,635.4000000000001,1.2099999999999875,2.419999999999975,2.419999999999975
2355,2,262.44666666666666,3,311.76,-1.500000000000001,0.84,474.74,0.84,-0.3604881093097068,196.5861238462392,240.7678469674332,240.7678469674332,787.34,38646.10408888889,57969.15613333334,57969.15613333334
2053,4,500.24,1,500.24,NaN,500.24,500.24,500.24,NaN,0.0,NaN,NaN,500.24,0.0,NaN,NaN
1670,4,78.21,1,78.21,NaN,78.21,78.21,78.21,NaN,0.0,NaN,NaN,78.21,0.0,NaN,NaN
6328,2,430.22,1,430.22,NaN,430.22,430.22,430.22,NaN,0.0,NaN,NaN,430.22,0.0,NaN,NaN
2572,1,174.535,4,408.38,-0.8524978533441594,53.1,408.38,53.1,0.938617101522001,139.7363992487283,161.35369544368461,161.35369544368461,698.14,19526.261274999997,26035.01503333333,26035.01503333333
3792,3,652.4,1,652.4,NaN,652.4,652.4,652.4,NaN,0.0,NaN,NaN,652.4,0.0,NaN,NaN
1105,4,201.63400000000001,5,533.6,-1.7492171513512618,0.79,533.6,0.79,0.4457841397334101,238.01323228761885,266.10688346978174,266.10688346978174,1008.1700000000001,56650.29874400001,70812.87343,70812.87343
5173,1,525.84,2,973.84,-2.0,77.84,973.84,77.84,0.0,448.0,633.5676759431466,633.5676759431466,1051.68,200704.0,401408.0,401408.0
2935,1,34.9,2,30.0,-2.0,39.8,39.8,30.0,0.0,4.899999999999999,6.929646455628164,6.929646455628164,69.8,24.009999999999987,48.019999999999975,48.019999999999975
4117,1,324.45,1,324.45,NaN,324.45,324.45,324.45,NaN,0.0,NaN,NaN,324.45,0.0,NaN,NaN
6357,2,327.16999999999996,2,373.88,-2.0,280.46,373.88,280.46,0.0,46.71000000000001,66.05791549844729,66.05791549844729,654.3399999999999,2181.8241000000007,4363.648200000001,4363.648200000001
1738,3,233.76,1,233.76,NaN,233.76,233.76,233.76,NaN,0.0,NaN,NaN,233.76,0.0,NaN,NaN
2318,1,261.85,1,261.85,NaN,261.85,261.85,261.85,NaN,0.0,NaN,NaN,261.85,0.0,NaN,NaN
6497,2,1156.025,2,243.96,-1.9999999999999962,2068.09,2068.09,243.96,-6.284818213468715E-16,912.065,1289.854692765817,1289.854692765817,2312.05,831862.5642250001,1663725.1284500002,1663725.1284500002
2778,2,126.0,1,126.0,NaN,126.0,126.0,126.0,NaN,0.0,NaN,NaN,126.0,0.0,NaN,NaN
4720,4,287.81,1,287.81,NaN,287.81,287.81,287.81,NaN,0.0,NaN,NaN,287.81,0.0,NaN,NaN
5317,1,194.55,1,194.55,NaN,194.55,194.55,194.55,NaN,0.0,NaN,NaN,194.55,0.0,NaN,NaN
3982,4,414.48,1,414.48,NaN,414.48,414.48,414.48,NaN,0.0,NaN,NaN,414.48,0.0,NaN,NaN
5274,1,118.54,1,118.54,NaN,118.54,118.54,118.54,NaN,0.0,NaN,NaN,118.54,0.0,NaN,NaN
4237,2,102.99,1,102.99,NaN,102.99,102.99,102.99,NaN,0.0,NaN,NaN,102.99,0.0,NaN,NaN
6692,4,186.4,1,186.4,NaN,186.4,186.4,186.4,NaN,0.0,NaN,NaN,186.4,0.0,NaN,NaN
3667,4,29.95,1,29.95,NaN,29.95,29.95,29.95,NaN,0.0,NaN,NaN,29.95,0.0,NaN,NaN
1747,3,8.3,1,8.3,NaN,8.3,8.3,8.3,NaN,0.0,NaN,NaN,8.3,0.0,NaN,NaN
3543,1,52.5,1,52.5,NaN,52.5,52.5,52.5,NaN,0.0,NaN,NaN,52.5,0.0,NaN,NaN
3120,4,394.98,2,328.8,-2.0000000000000004,461.16,461.16,328.8,0.0,66.18,93.59265355785145,93.59265355785145,789.96,4379.792400000001,8759.584800000002,8759.584800000002
4731,2,76.1,2,70.8,-2.000000000000001,81.4,81.4,70.8,0.0,5.300000000000004,7.49533188057741,7.49533188057741,152.2,28.090000000000046,56.18000000000009,56.18000000000009
3770,2,170.7,1,170.7,NaN,170.7,170.7,170.7,NaN,0.0,NaN,NaN,170.7,0.0,NaN,NaN
6429,4,412.22,1,412.22,NaN,412.22,412.22,412.22,NaN,0.0,NaN,NaN,412.22,0.0,NaN,NaN
4685,3,2065.17625,8,1644.94,-0.5739349860149732,24.86,7059.54,12.95,0.8751687421985027,2473.6713705590396,2644.4659303152716,2644.4659303152716,16521.41,6119050.049523437,6993200.056598214,6993200.056598214
5780,3,295.2757142857143,7,405.16,-0.36736326690815346,194.15,579.0,47.62,0.3019183750651116,154.49989651934985,166.87896121212557,166.87896121212557,2066.93,23870.218024489808,27848.587695238108,27848.587695238108
2830,4,257.22,1,257.22,NaN,257.22,257.22,257.22,NaN,0.0,NaN,NaN,257.22,0.0,NaN,NaN
3527,1,280.8333333333333,3,230.1,-1.5000000000000029,309.4,309.4,230.1,-0.6903537003982785,35.968906325077796,44.052733551203524,44.052733551203524,842.5,1293.7622222222217,1940.6433333333325,1940.6433333333325
3469,4,325.57500000000005,2,365.55,-2.0000000000000004,285.6,365.55,285.6,0.0,39.974999999999994,56.53318715586447,56.53318715586447,651.1500000000001,1598.0006249999994,3196.001249999999,3196.001249999999
6841,3,334.6671428571429,7,60.0,-0.08487499520879105,45.0,951.48,45.0,1.076302608165355,297.86492694864637,321.73089245072947,321.73089245072947,2342.67,88723.51470612244,103510.76715714285,103510.76715714285
4437,1,298.25,1,298.25,NaN,298.25,298.25,298.25,NaN,0.0,NaN,NaN,298.25,0.0,NaN,NaN
3047,4,556.5,1,556.5,NaN,556.5,556.5,556.5,NaN,0.0,NaN,NaN,556.5,0.0,NaN,NaN
4336,4,219.37,2,97.84,-1.9999999999999993,340.9,340.9,97.84,0.0,121.52999999999999,171.86937423520223,171.86937423520223,438.74,14769.540899999996,29539.081799999993,29539.081799999993
5895,4,437.8883333333333,6,17.2,0.8432600973822204,288.37,1564.7,17.2,1.5835593052366281,517.4871785341375,566.8788018057005,566.8788018057005,2627.33,267792.9799472222,321351.57593666663,321351.57593666663
6151,4,560.75625,8,244.3,1.6503268661772292,599.5,1943.13,115.2,1.7081767228861535,562.9545097061019,601.823685617011,601.823685617011,4486.05,316917.7799984376,362191.748569643,362191.748569643
1606,1,280.875,2,256.41,-2.000000000000001,305.34,305.34,256.41,0.0,24.464999999999975,34.59873480345774,34.59873480345774,561.75,598.5362249999988,1197.0724499999976,1197.0724499999976
5729,2,1088.602,5,409.7,-0.6307569223239398,1416.0,2846.02,287.19,0.9798860838639104,965.8467025858712,1079.8494414130148,1079.8494414130148,5443.01,932859.8528960003,1166074.8161200003,1166074.8161200003
6105,2,259.71,8,295.06,-0.7374044132887496,1.65,383.66,1.65,-1.0312105095229862,143.61394187195057,153.52976184254496,153.52976184254496,2077.68,20624.9643,23571.38777142857,23571.38777142857
1332,2,995.6033333333334,3,21.64,-1.5000000000000018,16.05,2949.12,16.05,0.7070980963038687,1381.346767285061,1691.7973688457296,1691.7973688457296,2986.81,1908118.891488889,2862178.3372333334,2862178.3372333334
4531,1,550.8,1,550.8,NaN,550.8,550.8,550.8,NaN,0.0,NaN,NaN,550.8,0.0,NaN,NaN
5506,1,257.56,2,353.1,-1.9999999999999991,162.02,353.1,162.02,0.0,95.54,135.1139637491255,135.1139637491255,515.12,9127.8916,18255.7832,18255.7832
6035,1,321.9642857142857,7,303.33,1.4396022660765233,3.75,1212.67,3.75,1.6870048471645156,379.80861559689856,410.24019211746116,410.24019211746116,2253.75,144254.58448163266,168297.01522857146,168297.01522857146
5592,4,286.09666666666664,3,620.37,-1.4999999999999971,187.92,620.37,50.0,0.5401124517348562,242.9807641677743,297.5894447612908,297.5894447612908,858.29,59039.65175555556,88559.47763333334,88559.47763333334
5884,2,449.86666666666673,6,137.9,1.0824447756783302,224.82,1830.72,17.4,1.71884558124266,622.8599216160529,682.3088584700236,682.3088584700236,2699.2000000000003,387954.48195555556,465545.3783466667,465545.3783466667
2730,4,319.025,2,228.27,-2.000000000000003,409.78,409.78,228.27,6.229575462451094E-16,90.75499999999998,128.34695185317022,128.34695185317022,638.05,8236.470024999997,16472.940049999994,16472.940049999994
5220,2,81.59499999999998,4,35.4,-0.6899155266506609,13.2,242.38,13.2,1.1213593659556738,93.2706388688316,107.69965691681658,107.69965691681658,326.37999999999994,8699.412074999998,11599.216099999998,11599.216099999998
1331,4,2138.4925000000003,4,15.3,-1.8649823776904992,49.79,4808.48,15.3,0.10196068972569092,2143.41646176583,2475.0041423719545,2475.0041423719545,8553.970000000001,4594234.12856875,6125645.504758333,6125645.504758333
3732,1,455.44499999999994,2,571.06,-2.000000000000002,339.83,571.06,339.83,-6.026394797768078E-16,115.61499999999998,163.50430101376537,163.50430101376537,910.8899999999999,13366.828224999996,26733.65644999999,26733.65644999999
5588,2,354.42333333333335,3,317.56,-1.4999999999999993,434.41,434.41,311.3,0.7006288713748432,56.61682337334805,69.34116406099147,69.34116406099147,1063.27,3205.4646888888897,4808.197033333335,4808.197033333335
6132,3,262.5171428571429,7,516.15,-0.7478061464192507,32.65,716.0,25.7,0.8345233131708562,240.45457876484616,259.72062911997614,259.72062911997614,1837.6200000000003,57818.4044489796,67454.8051904762,67454.8051904762
4323,4,251.52,1,251.52,NaN,251.52,251.52,251.52,NaN,0.0,NaN,NaN,251.52,0.0,NaN,NaN
5231,4,51.0,1,51.0,NaN,51.0,51.0,51.0,NaN,0.0,NaN,NaN,51.0,0.0,NaN,NaN
3807,2,573.2850000000001,2,814.83,-2.000000000000002,331.74,814.83,331.74,-5.286837491319097E-16,241.54500000000002,341.59621492340926,341.59621492340926,1146.5700000000002,58343.98702500001,116687.97405000002,116687.97405000002
2409,1,424.42,1,424.42,NaN,424.42,424.42,424.42,NaN,0.0,NaN,NaN,424.42,0.0,NaN,NaN
5635,2,245.96800000000002,5,37.5,-1.4062152480100436,381.65,381.65,37.5,-0.5018726308728882,133.2522106983595,148.9805006368283,148.9805006368283,1229.8400000000001,17756.151656,22195.18957,22195.18957
2387,1,1637.43,1,1637.43,NaN,1637.43,1637.43,1637.43,NaN,0.0,NaN,NaN,1637.43,0.0,NaN,NaN
5561,3,373.945,4,172.1,-0.7214863674634917,458.91,458.91,172.1,-1.090038584278803,117.67818457556184,135.8830630848942,135.8830630848942,1495.78,13848.155125000003,18464.206833333337,18464.206833333337
4609,2,1308.6266666666668,3,2557.88,-1.5000000000000004,180.0,2557.88,180.0,0.18377705343493383,974.5054876306352,1193.5205981185802,1193.5205981185802,3925.88,949660.9454222223,1424491.4181333333,1424491.4181333333
6363,3,272.66999999999996,2,382.14,-2.0,163.2,382.14,163.2,0.0,109.47,154.81395867298272,154.81395867298272,545.3399999999999,11983.6809,23967.3618,23967.3618
3428,4,550.375,2,446.6,-2.0000000000000013,654.15,654.15,446.6,0.0,103.77499999999998,146.7600124352679,146.7600124352679,1100.75,10769.250624999995,21538.50124999999,21538.50124999999
1178,4,589.08,2,286.34,-2.0,891.82,891.82,286.34,0.0,302.74,428.13901387283084,428.13901387283084,1178.16,91651.50760000001,183303.01520000002,183303.01520000002
4500,1,709.44,1,709.44,NaN,709.44,709.44,709.44,NaN,0.0,NaN,NaN,709.44,0.0,NaN,NaN
4874,3,411.33,1,411.33,NaN,411.33,411.33,411.33,NaN,0.0,NaN,NaN,411.33,0.0,NaN,NaN
1836,3,360.8,1,360.8,NaN,360.8,360.8,360.8,NaN,0.0,NaN,NaN,360.8,0.0,NaN,NaN
1732,4,482.8,1,482.8,NaN,482.8,482.8,482.8,NaN,0.0,NaN,NaN,482.8,0.0,NaN,NaN
1398,1,897.8,1,897.8,NaN,897.8,897.8,897.8,NaN,0.0,NaN,NaN,897.8,0.0,NaN,NaN
5864,2,292.7383333333333,6,754.8,-0.6277374778958644,8.5,754.8,8.5,0.583420297104128,252.39290933097848,276.48257958986613,276.48257958986613,1756.4299999999998,63702.18068055553,76442.61681666665,76442.61681666665
5866,4,191.186,5,687.08,0.09984576940695344,85.0,687.08,10.5,1.390468106527501,251.75232508161668,281.46765618806006,281.46765618806006,955.9300000000001,63379.233184,79224.04148,79224.04148
5333,4,338.12,1,338.12,NaN,338.12,338.12,338.12,NaN,0.0,NaN,NaN,338.12,0.0,NaN,NaN
3610,4,383.4,1,383.4,NaN,383.4,383.4,383.4,NaN,0.0,NaN,NaN,383.4,0.0,NaN,NaN
3153,2,364.5,1,364.5,NaN,364.5,364.5,364.5,NaN,0.0,NaN,NaN,364.5,0.0,NaN,NaN
3919,1,380.76,1,380.76,NaN,380.76,380.76,380.76,NaN,0.0,NaN,NaN,380.76,0.0,NaN,NaN
5519,3,361.76,1,361.76,NaN,361.76,361.76,361.76,NaN,0.0,NaN,NaN,361.76,0.0,NaN,NaN
6451,2,122.33,1,122.33,NaN,122.33,122.33,122.33,NaN,0.0,NaN,NaN,122.33,0.0,NaN,NaN
2109,1,192.92000000000002,2,192.76,-2.0000000000000004,193.08,193.08,192.76,4.2351647362706443E-16,0.1600000000000108,0.22627416997971048,0.22627416997971048,385.84000000000003,0.025600000000003457,0.051200000000006914,0.051200000000006914
6144,1,814.8100000000001,3,891.4,-1.4999999999999984,701.97,891.4,701.97,-0.5793238821089881,81.4717869367468,99.7821532138889,99.7821532138889,2444.4300000000003,6637.6520666666665,9956.4781,9956.4781
4617,3,180.0,1,180.0,NaN,180.0,180.0,180.0,NaN,0.0,NaN,NaN,180.0,0.0,NaN,NaN
4743,1,349.38,1,349.38,NaN,349.38,349.38,349.38,NaN,0.0,NaN,NaN,349.38,0.0,NaN,NaN
1993,2,330.79,1,330.79,NaN,330.79,330.79,330.79,NaN,0.0,NaN,NaN,330.79,0.0,NaN,NaN
4652,1,187.45,2,349.2,-2.0,25.7,349.2,25.7,0.0,161.75,228.74904371384812,228.74904371384812,374.9,26163.0625,52326.125,52326.125
2521,2,163.55,1,163.55,NaN,163.55,163.55,163.55,NaN,0.0,NaN,NaN,163.55,0.0,NaN,NaN
5003,3,17.7,1,17.7,NaN,17.7,17.7,17.7,NaN,0.0,NaN,NaN,17.7,0.0,NaN,NaN
4017,4,6.22,1,6.22,NaN,6.22,6.22,6.22,NaN,0.0,NaN,NaN,6.22,0.0,NaN,NaN
3644,1,2335.303529411764,17,3193.92,1.6119151261032139,11816.64,11816.64,146.88,1.7574374100716907,3400.720843011585,3505.382809744075,3505.382809744075,39700.15999999999,1.1564902252093427E7,1.2287708642849267E7,1.2287708642849267E7
4929,2,208.97,1,208.97,NaN,208.97,208.97,208.97,NaN,0.0,NaN,NaN,208.97,0.0,NaN,NaN
1560,1,194.01999999999998,3,223.68,-1.5000000000000007,152.64,223.68,152.64,-0.5241740314360032,30.162771755924563,36.941700015023685,36.941700015023685,582.06,909.7928000000005,1364.6892000000007,1364.6892000000007
1754,3,308.28,1,308.28,NaN,308.28,308.28,308.28,NaN,0.0,NaN,NaN,308.28,0.0,NaN,NaN
6396,1,305.1033333333333,3,151.5,-1.5,206.28,557.53,151.5,0.6582450259935541,179.8881664318757,220.3171092614764,220.3171092614764,915.31,32359.752422222216,48539.62863333333,48539.62863333333
5998,1,155.87142857142857,7,1.9,-1.2218305738536512,7.5,449.3,1.9,0.784746676954117,187.79583560182522,202.8426857960434,202.8426857960434,1091.1,35267.27586938776,41145.15518095239,41145.15518095239
2680,2,259.63,2,168.36,-2.0000000000000004,350.9,350.9,168.36,0.0,91.26999999999998,129.07527183779237,129.07527183779237,519.26,8330.212899999997,16660.425799999994,16660.425799999994
5642,3,236.8283333333333,6,306.52,-1.3031713766573343,192.6,338.24,79.8,-0.39508034922102003,94.98073952415594,104.0461871318054,104.0461871318054,1420.9699999999998,9021.340880555557,10825.609056666668,10825.609056666668
4340,1,365.4983333333333,6,397.96,-0.9659360796158292,407.68,430.8,260.7,-0.7201598358127326,59.256302735564674,64.91202736524771,64.91202736524771,2192.99,3511.3094138888896,4213.571296666667,4213.571296666667
5679,4,70.23,6,29.7,0.5004743837413046,21.25,243.73,6.6,1.4485251602012732,81.64571636038231,89.43840114849996,89.43840114849996,421.38,6666.022999999998,7999.227599999998,7999.227599999998
4090,3,812.25,1,812.25,NaN,812.25,812.25,812.25,NaN,0.0,NaN,NaN,812.25,0.0,NaN,NaN
2752,4,200.1,1,200.1,NaN,200.1,200.1,200.1,NaN,0.0,NaN,NaN,200.1,0.0,NaN,NaN
3717,4,250.17692307692306,13,323.71,0.5710067665940524,31.15,792.62,6.25,0.8612569012239372,216.25748287221154,225.08792461260614,225.08792461260614,3252.2999999999997,46767.298898224864,50664.57380641027,50664.57380641027
5928,1,302.44222222222214,9,1003.23,-0.19883500010287847,104.13,1136.3,2.08,1.290996374841451,415.1855848433666,440.37081374047074,440.37081374047074,2721.979999999999,172379.06986172835,193926.45359444438,193926.45359444438
6451,4,333.3,1,333.3,NaN,333.3,333.3,333.3,NaN,0.0,NaN,NaN,333.3,0.0,NaN,NaN
6141,1,228.2325,8,143.92,-0.12892668224032233,31.8,616.0,8.8,0.8018539199438525,184.7759591877417,197.53380931230117,197.53380931230117,1825.86,34142.15509374999,39019.605821428566,39019.605821428566
6728,4,155.05,1,155.05,NaN,155.05,155.05,155.05,NaN,0.0,NaN,NaN,155.05,0.0,NaN,NaN
6019,3,485.422,5,416.11,0.10684965898510423,446.94,664.83,416.11,1.3901985949128322,91.05620361073703,101.80393052333491,101.80393052333491,2427.11,8291.232216,10364.040270000001,10364.040270000001
6277,1,484.17,3,928.58,-1.5000000000000004,4.25,928.58,4.25,-0.14001388808166576,378.1906109358084,463.1870111520832,463.1870111520832,1452.51,143028.13820000002,214542.2073,214542.2073
1614,1,277.78999999999996,2,209.05,-2.000000000000001,346.53,346.53,209.05,0.0,68.73999999999998,97.21304027752653,97.21304027752653,555.5799999999999,4725.1875999999975,9450.375199999995,9450.375199999995
3516,4,2297.1542857142854,7,3277.24,1.4401990286195945,280.8,10992.96,179.0,1.7576437439665735,3695.124653388791,3991.1907878178295,3991.1907878178295,16080.079999999998,1.3653946204081634E7,1.5929603904761905E7,1.5929603904761905E7
3043,1,385.13307692307694,13,302.52,1.009330757961873,14.56,1284.12,12.55,1.128722868046345,344.61398749201686,358.6856103512893,358.6856103512893,5006.7300000000005,118758.80037514794,128655.36707307694,128655.36707307694
6456,1,1337.78,1,1337.78,NaN,1337.78,1337.78,1337.78,NaN,0.0,NaN,NaN,1337.78,0.0,NaN,NaN
6242,3,327.006,5,553.13,-0.5815557030885081,125.0,553.13,125.0,0.25587627150366693,137.17260988987562,153.3636401824109,153.3636401824109,1635.0299999999997,18816.324904,23520.406130000003,23520.406130000003
1566,2,318.58000000000004,2,329.1,-1.9999999999999998,308.06,329.1,308.06,0.0,10.52000000000001,14.877526676164974,14.877526676164974,637.1600000000001,110.67040000000021,221.34080000000043,221.34080000000043
1637,3,165.71,1,165.71,NaN,165.71,165.71,165.71,NaN,0.0,NaN,NaN,165.71,0.0,NaN,NaN
4797,1,97.78,2,188.87,-2.000000000000002,6.69,188.87,6.69,-6.161096742283815E-16,91.09,128.82071339656522,128.82071339656522,195.56,8297.3881,16594.7762,16594.7762
6733,3,1007.9,1,1007.9,NaN,1007.9,1007.9,1007.9,NaN,0.0,NaN,NaN,1007.9,0.0,NaN,NaN
3760,4,399.75,4,433.7,-0.9725578880744083,39.6,702.88,39.6,-0.3565486389748354,236.26290800716052,272.8129070749158,272.8129070749158,1599.0,55820.16169999999,74426.88226666665,74426.88226666665
4057,4,534.65,1,534.65,NaN,534.65,534.65,534.65,NaN,0.0,NaN,NaN,534.65,0.0,NaN,NaN
3395,4,567.22,2,815.78,-1.9999999999999991,318.66,815.78,318.66,0.0,248.55999999999997,351.5169230634565,351.5169230634565,1134.44,61782.07359999999,123564.14719999998,123564.14719999998
6366,1,476.55333333333334,3,1073.09,-1.4999999999999996,219.92,1073.09,136.65,0.686628363633117,423.1827573939604,518.290911779604,518.290911779604,1429.66,179083.64615555553,268625.4692333333,268625.4692333333
2088,1,131.95,2,94.4,-2.000000000000001,169.5,169.5,94.4,0.0,37.55,53.10371926710972,53.10371926710972,263.9,1410.0024999999998,2820.0049999999997,2820.0049999999997
2007,4,339.6,1,339.6,NaN,339.6,339.6,339.6,NaN,0.0,NaN,NaN,339.6,0.0,NaN,NaN
2388,1,134.04,1,134.04,NaN,134.04,134.04,134.04,NaN,0.0,NaN,NaN,134.04,0.0,NaN,NaN
6424,3,1440.9,1,1440.9,NaN,1440.9,1440.9,1440.9,NaN,0.0,NaN,NaN,1440.9,0.0,NaN,NaN
5533,1,363.125,2,620.65,-1.9999999999999996,105.6,620.65,105.6,0.0,257.525,364.1953476501313,364.1953476501313,726.25,66319.12562499999,132638.25124999997,132638.25124999997
3527,2,171.675,2,321.3,-2.0,22.05,321.3,22.05,0.0,149.625,211.60170427007435,211.60170427007435,343.35,22387.640625,44775.28125,44775.28125
6265,3,108.604,5,118.88,-0.6228939491094443,12.75,269.64,12.75,0.7889393264822124,90.19528249304395,100.84139145212148,100.84139145212148,543.02,8135.188984,10168.98623,10168.98623
5526,3,411.33,1,411.33,NaN,411.33,411.33,411.33,NaN,0.0,NaN,NaN,411.33,0.0,NaN,NaN
3968,4,57.9,1,57.9,NaN,57.9,57.9,57.9,NaN,0.0,NaN,NaN,57.9,0.0,NaN,NaN
4725,1,148.195,4,109.0,-1.5877825325975294,165.7,191.78,109.0,0.1272365485541408,32.48736792970461,37.51318123895474,37.51318123895474,592.78,1055.4290749999998,1407.2387666666664,1407.2387666666664
3225,3,111.86,1,111.86,NaN,111.86,111.86,111.86,NaN,0.0,NaN,NaN,111.86,0.0,NaN,NaN
6420,2,462.38,2,514.06,-2.0,410.7,514.06,410.7,0.0,51.67999999999998,73.08655690344152,73.08655690344152,924.76,2670.8223999999977,5341.6447999999955,5341.6447999999955
3435,4,309.79,1,309.79,NaN,309.79,309.79,309.79,NaN,0.0,NaN,NaN,309.79,0.0,NaN,NaN
4185,3,152.76,1,152.76,NaN,152.76,152.76,152.76,NaN,0.0,NaN,NaN,152.76,0.0,NaN,NaN
2484,3,225.2,2,233.65,-2.0000000000000013,216.75,233.65,216.75,-3.7685133253581296E-16,8.450000000000003,11.950104602052656,11.950104602052656,450.4,71.40250000000005,142.8050000000001,142.8050000000001
2786,3,421.9,1,421.9,NaN,421.9,421.9,421.9,NaN,0.0,NaN,NaN,421.9,0.0,NaN,NaN
1323,2,427.6,1,427.6,NaN,427.6,427.6,427.6,NaN,0.0,NaN,NaN,427.6,0.0,NaN,NaN
4455,2,433.03,3,324.96,-1.5000000000000004,10.95,963.18,10.95,0.38886765654078087,396.1858460369325,485.2265830516708,485.2265830516708,1299.09,156963.2246,235444.83689999997,235444.83689999997
4701,1,361.415,4,467.36,-0.8706345266882676,41.0,547.34,41.0,-0.8758408492130091,193.17934536331776,223.06429409477443,223.06429409477443,1445.66,37318.259475000006,49757.67930000001,49757.67930000001
5066,3,189.4,1,189.4,NaN,189.4,189.4,189.4,NaN,0.0,NaN,NaN,189.4,0.0,NaN,NaN
5713,3,240.40333333333334,3,379.92,-1.500000000000003,215.81,379.92,125.48,0.33753225508065365,105.32031280284392,128.990512958641,128.990512958641,721.21,11092.368288888889,16638.552433333334,16638.552433333334
4529,3,438.17,1,438.17,NaN,438.17,438.17,438.17,NaN,0.0,NaN,NaN,438.17,0.0,NaN,NaN
1427,1,188.14,1,188.14,NaN,188.14,188.14,188.14,NaN,0.0,NaN,NaN,188.14,0.0,NaN,NaN
6714,3,370.36,1,370.36,NaN,370.36,370.36,370.36,NaN,0.0,NaN,NaN,370.36,0.0,NaN,NaN
