counterparty_acct_id,acct_last_updated_ts_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
1574,6,715.345,4,489.12,-0.7550500776982005,104.13,1961.05,104.13,1.0358752747986486,731.9874971780597,845.2263570783864,845.2263570783864,2861.38,535805.696025,714407.5946999999,714407.5946999999
5891,6,257.075,6,286.25,-1.2061278360130965,22.5,488.21,22.5,-0.19468597050076,159.18314240207724,174.3763957363496,174.3763957363496,1542.4499999999998,25339.272825000004,30407.12739,30407.12739
5715,1,115.4725,4,180.38,-1.1925502525416483,6.45,180.38,6.45,-0.6352687743084288,69.48700683401178,80.23668420159615,80.23668420159615,461.89,4828.444118750001,6437.925491666668,6437.925491666668
1852,6,313.5,1,313.5,NaN,313.5,313.5,313.5,NaN,0.0,NaN,NaN,313.5,0.0,NaN,NaN
3912,6,204.85000000000002,3,306.6,-1.5,1.65,306.6,1.65,-0.707104469276585,143.6841501349401,175.97642597802698,175.97642597802698,614.5500000000001,20645.13500000001,30967.702500000014,30967.702500000014
6854,5,219.05000000000004,3,215.01,-1.5,196.68,245.46,196.68,0.29312173218456233,20.118205685398493,24.639669234792915,24.639669234792915,657.1500000000001,404.7422000000003,607.1133000000004,607.1133000000004
2032,4,871.6,1,871.6,NaN,871.6,871.6,871.6,NaN,0.0,NaN,NaN,871.6,0.0,NaN,NaN
4890,1,107.07,1,107.07,NaN,107.07,107.07,107.07,NaN,0.0,NaN,NaN,107.07,0.0,NaN,NaN
5880,5,168.46,1,168.46,NaN,168.46,168.46,168.46,NaN,0.0,NaN,NaN,168.46,0.0,NaN,NaN
4294,5,281.615,2,224.73,-2.0,338.5,338.5,224.73,0.0,56.885000000000005,80.44753849559352,80.44753849559352,563.23,3235.9032250000005,6471.806450000001,6471.806450000001
1224,6,453.92,2,425.68,-1.9999999999999998,482.16,482.16,425.68,0.0,28.24000000000001,39.937391001416216,39.937391001416216,907.84,797.4976000000005,1594.995200000001,1594.995200000001
5596,5,363.325,2,526.5,-2.0,200.15,526.5,200.15,0.0,163.175,230.7642980402298,230.7642980402298,726.65,26626.080625000002,53252.161250000005,53252.161250000005
6050,6,256.24666666666667,3,413.46,-1.5000000000000033,239.28,413.46,116.0,0.20586961650265476,122.0287226662459,149.4540522479512,149.4540522479512,768.74,14891.009155555554,22336.51373333333,22336.51373333333
5910,5,505.09999999999997,2,313.4,-2.000000000000002,696.8,696.8,313.4,5.28802844698928E-16,191.7,271.1047399069223,271.1047399069223,1010.1999999999999,36748.88999999999,73497.77999999998,73497.77999999998
5175,3,286.2,3,306.72,-1.5000000000000004,237.6,314.28,237.6,-0.6817318199404381,34.50370414897508,42.25823470046992,42.25823470046992,858.6,1190.5056000000002,1785.7584000000002,1785.7584000000002
1751,2,700.6,1,700.6,NaN,700.6,700.6,700.6,NaN,0.0,NaN,NaN,700.6,0.0,NaN,NaN
2187,1,311.3,1,311.3,NaN,311.3,311.3,311.3,NaN,0.0,NaN,NaN,311.3,0.0,NaN,NaN
6076,7,379.54,4,46.0,-0.9162843771721914,202.47,921.4,46.0,0.8053911177350235,330.60230587520107,381.7466605835167,381.7466605835167,1518.16,109297.88465,145730.5128666667,145730.5128666667
4023,1,369.76,1,369.76,NaN,369.76,369.76,369.76,NaN,0.0,NaN,NaN,369.76,0.0,NaN,NaN
2996,6,90.75,1,90.75,NaN,90.75,90.75,90.75,NaN,0.0,NaN,NaN,90.75,0.0,NaN,NaN
6837,1,422.875,2,645.3,-2.0,200.45,645.3,200.45,0.0,222.42499999999998,314.5564516108356,314.5564516108356,845.75,49472.88062499999,98945.76124999998,98945.76124999998
3235,4,212.44,2,197.09,-2.0000000000000004,227.79,227.79,197.09,0.0,15.349999999999994,21.708178182427,21.708178182427,424.88,235.62249999999983,471.24499999999966,471.24499999999966
5661,2,255.96,1,255.96,NaN,255.96,255.96,255.96,NaN,0.0,NaN,NaN,255.96,0.0,NaN,NaN
4613,2,511.3,1,511.3,NaN,511.3,511.3,511.3,NaN,0.0,NaN,NaN,511.3,0.0,NaN,NaN
6686,1,330.55,1,330.55,NaN,330.55,330.55,330.55,NaN,0.0,NaN,NaN,330.55,0.0,NaN,NaN
6502,3,5449.735000000001,2,314.7,-1.999999999999999,10584.77,10584.77,314.7,0.0,5135.035,7262.036140260526,7262.036140260526,10899.470000000001,2.6368584451224998E7,5.2737168902449995E7,5.2737168902449995E7
1098,5,440.94,1,440.94,NaN,440.94,440.94,440.94,NaN,0.0,NaN,NaN,440.94,0.0,NaN,NaN
4872,5,109.33,1,109.33,NaN,109.33,109.33,109.33,NaN,0.0,NaN,NaN,109.33,0.0,NaN,NaN
1034,5,902.09,1,902.09,NaN,902.09,902.09,902.09,NaN,0.0,NaN,NaN,902.09,0.0,NaN,NaN
1850,7,814.35,2,1242.38,-2.0000000000000013,386.32,1242.38,386.32,-3.800383999611315E-16,428.0300000000001,605.325831102556,605.325831102556,1628.7,183209.68090000006,366419.36180000013,366419.36180000013
1055,6,7489.563333333333,3,158.65,-1.4999999999999996,429.6,21880.44,158.65,0.7067308508496053,10176.487668543708,12463.601080828657,12463.601080828657,22468.69,1.0356090126802218E8,1.5534135190203327E8,1.5534135190203327E8
2473,7,414.99,2,475.36,-2.0000000000000013,354.62,475.36,354.62,0.0,60.370000000000005,85.37607276046376,85.37607276046376,829.98,3644.5369000000005,7289.073800000001,7289.073800000001
1521,4,303.75,1,303.75,NaN,303.75,303.75,303.75,NaN,0.0,NaN,NaN,303.75,0.0,NaN,NaN
3086,6,778.12,1,778.12,NaN,778.12,778.12,778.12,NaN,0.0,NaN,NaN,778.12,0.0,NaN,NaN
6008,2,193.595,2,377.29,-2.000000000000001,9.9,377.29,9.9,0.0,183.69500000000002,259.78396034012576,259.78396034012576,387.19,33743.85302500001,67487.70605000002,67487.70605000002
2053,2,500.24,1,500.24,NaN,500.24,500.24,500.24,NaN,0.0,NaN,NaN,500.24,0.0,NaN,NaN
6432,6,158.43,1,158.43,NaN,158.43,158.43,158.43,NaN,0.0,NaN,NaN,158.43,0.0,NaN,NaN
3053,5,476.3,1,476.3,NaN,476.3,476.3,476.3,NaN,0.0,NaN,NaN,476.3,0.0,NaN,NaN
5231,5,102.0,1,102.0,NaN,102.0,102.0,102.0,NaN,0.0,NaN,NaN,102.0,0.0,NaN,NaN
2555,2,286.07,3,191.73,-1.4999999999999998,301.32,365.16,191.73,-0.3097442582100711,71.61895978021464,87.71495368521836,87.71495368521836,858.21,5129.275400000002,7693.913100000003,7693.913100000003
2269,5,268.375,2,523.25,-2.0,13.5,523.25,13.5,0.0,254.875,360.4476817098426,360.4476817098426,536.75,64961.265625,129922.53125,129922.53125
1207,2,150.45,2,282.9,-2.000000000000001,18.0,282.9,18.0,0.0,132.45,187.31258633631643,187.31258633631643,300.9,17543.0025,35086.005,35086.005
1887,6,589.6,1,589.6,NaN,589.6,589.6,589.6,NaN,0.0,NaN,NaN,589.6,0.0,NaN,NaN
1740,5,489.56000000000006,2,646.57,-1.9999999999999984,332.55,646.57,332.55,4.812250041825276E-16,157.01000000000002,222.04567142819968,222.04567142819968,979.1200000000001,24652.140100000008,49304.280200000016,49304.280200000016
1792,1,330.6,1,330.6,NaN,330.6,330.6,330.6,NaN,0.0,NaN,NaN,330.6,0.0,NaN,NaN
6322,7,479.54,2,544.08,-2.000000000000001,415.0,544.08,415.0,0.0,64.54000000000002,91.27334331555959,91.27334331555959,959.08,4165.411600000003,8330.823200000006,8330.823200000006
3110,4,135.31,1,135.31,NaN,135.31,135.31,135.31,NaN,0.0,NaN,NaN,135.31,0.0,NaN,NaN
5731,7,521.2,1,521.2,NaN,521.2,521.2,521.2,NaN,0.0,NaN,NaN,521.2,0.0,NaN,NaN
4415,7,248.61,1,248.61,NaN,248.61,248.61,248.61,NaN,0.0,NaN,NaN,248.61,0.0,NaN,NaN
5837,7,750.24,1,750.24,NaN,750.24,750.24,750.24,NaN,0.0,NaN,NaN,750.24,0.0,NaN,NaN
3929,5,346.12,1,346.12,NaN,346.12,346.12,346.12,NaN,0.0,NaN,NaN,346.12,0.0,NaN,NaN
5409,7,9.0,1,9.0,NaN,9.0,9.0,9.0,NaN,0.0,NaN,NaN,9.0,0.0,NaN,NaN
4062,1,290.32,1,290.32,NaN,290.32,290.32,290.32,NaN,0.0,NaN,NaN,290.32,0.0,NaN,NaN
4690,1,159.23,1,159.23,NaN,159.23,159.23,159.23,NaN,0.0,NaN,NaN,159.23,0.0,NaN,NaN
6523,6,387.78,1,387.78,NaN,387.78,387.78,387.78,NaN,0.0,NaN,NaN,387.78,0.0,NaN,NaN
4816,2,629.37,1,629.37,NaN,629.37,629.37,629.37,NaN,0.0,NaN,NaN,629.37,0.0,NaN,NaN
6711,7,486.22,1,486.22,NaN,486.22,486.22,486.22,NaN,0.0,NaN,NaN,486.22,0.0,NaN,NaN
3675,4,28.05,1,28.05,NaN,28.05,28.05,28.05,NaN,0.0,NaN,NaN,28.05,0.0,NaN,NaN
1692,3,21.9,2,2.55,-1.9999999999999991,41.25,41.25,2.55,0.0,19.35,27.365032431919392,27.365032431919392,43.8,374.42250000000007,748.8450000000001,748.8450000000001
5641,7,13.92,1,13.92,NaN,13.92,13.92,13.92,NaN,0.0,NaN,NaN,13.92,0.0,NaN,NaN
2743,4,23.0,1,23.0,NaN,23.0,23.0,23.0,NaN,0.0,NaN,NaN,23.0,0.0,NaN,NaN
1787,6,24.75,1,24.75,NaN,24.75,24.75,24.75,NaN,0.0,NaN,NaN,24.75,0.0,NaN,NaN
5778,5,79.21333333333332,3,192.7,-1.4999999999999993,17.14,192.7,17.14,0.6977872460464267,80.36511072736863,98.42675720216191,98.42675720216191,237.64,6458.551022222221,9687.826533333331,9687.826533333331
6428,7,303.86,1,303.86,NaN,303.86,303.86,303.86,NaN,0.0,NaN,NaN,303.86,0.0,NaN,NaN
1583,6,256.1,2,203.64,-1.9999999999999998,308.56,308.56,203.64,0.0,52.46000000000001,74.18964348209258,74.18964348209258,512.2,2752.0516000000007,5504.103200000001,5504.103200000001
2974,6,191.625,2,350.4,-2.0000000000000013,32.85,350.4,32.85,-4.653543324079934E-16,158.77499999999998,224.54175836578813,224.54175836578813,383.25,25209.500624999993,50419.00124999999,50419.00124999999
5835,2,385.5,2,403.61,-1.999999999999999,367.39,403.61,367.39,0.0,18.110000000000014,25.61140761457677,25.61140761457677,771.0,327.97210000000047,655.9442000000009,655.9442000000009
5807,5,433.68999999999994,5,365.73,0.06840257922639115,948.47,948.47,208.2,1.342784518301197,262.7771149091945,293.7937459341162,293.7937459341162,2168.45,69051.81212,86314.76515,86314.76515
5747,7,284.1275,4,445.22,-1.502035050895621,48.33,445.22,48.33,-0.37636619946947564,162.42755529389098,187.55518554548155,187.55518554548155,1136.51,26382.710718750008,35176.94762500001,35176.94762500001
3143,3,311.71,1,311.71,NaN,311.71,311.71,311.71,NaN,0.0,NaN,NaN,311.71,0.0,NaN,NaN
3449,5,15160.9,1,15160.9,NaN,15160.9,15160.9,15160.9,NaN,0.0,NaN,NaN,15160.9,0.0,NaN,NaN
1635,4,153.344,5,152.64,-1.0849185465543056,116.16,243.84,67.88,0.09380258072815927,59.92709490706186,67.00052895313588,67.00052895313588,766.7199999999999,3591.2567039999994,4489.070879999999,4489.070879999999
6016,1,1261.4750000000001,6,577.02,1.0234994983402323,33.55,5350.4,33.55,1.6875832336933534,1852.0543859702573,2028.8239298445787,2028.8239298445787,7568.85,3430105.4485916663,4116126.5383099997,4116126.5383099997
6190,5,319.97999999999996,4,330.9,-1.0524437984546853,102.01,649.92,102.01,0.6670473500875745,207.11863931090315,239.16000432067784,239.16000432067784,1279.9199999999998,42898.13074999999,57197.50766666665,57197.50766666665
4340,2,374.93,1,374.93,NaN,374.93,374.93,374.93,NaN,0.0,NaN,NaN,374.93,0.0,NaN,NaN
6035,2,143.23399999999998,5,340.65,-1.3707594830985892,129.22,340.65,4.25,0.32206340948089657,128.6776609361547,143.8659985194556,143.8659985194556,716.17,16557.940423999993,20697.425529999993,20697.425529999993
1253,7,779.1,1,779.1,NaN,779.1,779.1,779.1,NaN,0.0,NaN,NaN,779.1,0.0,NaN,NaN
6193,5,368.92,4,233.42,-0.7908204057998134,298.34,814.83,129.09,0.9738830951017435,264.43143884568644,305.33912479951425,305.33912479951425,1475.68,69923.98585000001,93231.98113333335,93231.98113333335
1069,1,526.325,2,640.1,-1.9999999999999973,412.55,640.1,412.55,6.323530207813342E-16,113.775,160.9021480589989,160.9021480589989,1052.65,12944.750625,25889.50125,25889.50125
5533,5,380.2666666666667,3,567.84,-1.5000000000000027,467.36,567.84,105.6,-0.5736648142331969,198.5033852496112,243.11600303833012,243.11600303833012,1140.8000000000002,39403.59395555556,59105.390933333336,59105.390933333336
5799,5,292.63,1,292.63,NaN,292.63,292.63,292.63,NaN,0.0,NaN,NaN,292.63,0.0,NaN,NaN
4056,4,180.96,2,216.05,-1.9999999999999993,145.87,216.05,145.87,0.0,35.09,49.62475390367191,49.62475390367191,361.92,1231.3081000000002,2462.6162000000004,2462.6162000000004
4625,3,604.44,2,1193.88,-2.0,15.0,1193.88,15.0,0.0,589.44,833.5940422051972,833.5940422051972,1208.88,347439.51360000006,694879.0272000001,694879.0272000001
3464,2,1864.3999999999999,3,2597.4,-1.5000000000000002,1253.0,2597.4,1253.0,0.3178402749760471,555.5434336455311,680.3989711926379,680.3989711926379,5593.2,308628.50666666665,462942.76,462942.76
2175,4,415.26,2,678.76,-2.0,151.76,678.76,151.76,0.0,263.5,372.64527368531054,372.64527368531054,830.52,69432.25,138864.5,138864.5
3364,6,523.0066666666667,3,394.63,-1.4999999999999998,627.12,627.12,394.63,-0.36141947633169447,96.45182574160475,118.12887891338568,118.12887891338568,1569.02,9302.954688888889,13954.432033333334,13954.432033333334
5790,2,267.3,4,373.84,-1.4074521238607967,428.71,428.71,51.0,-0.37838360617046246,147.35787406854104,170.15421652136627,170.15421652136627,1069.2,21714.343049999996,28952.457399999996,28952.457399999996
3411,2,359.73,1,359.73,NaN,359.73,359.73,359.73,NaN,0.0,NaN,NaN,359.73,0.0,NaN,NaN
6028,3,306.355,4,323.3,-0.9695335548830202,20.4,543.22,20.4,-0.387242123786838,186.54471602004708,215.40328402015294,215.40328402015294,1225.42,34798.93107500001,46398.57476666668,46398.57476666668
2550,2,132.555,2,134.56,-1.9999999999999976,130.55,134.56,130.55,4.407751249919213E-16,2.0049999999999955,2.8354981925580494,2.8354981925580494,265.11,4.020024999999982,8.040049999999964,8.040049999999964
1169,4,817.5,1,817.5,NaN,817.5,817.5,817.5,NaN,0.0,NaN,NaN,817.5,0.0,NaN,NaN
2035,2,221.7575,4,326.4,-0.9758940591265493,9.75,326.4,9.75,-0.8387406988283096,129.24595861670105,149.24037799804717,149.24037799804717,887.03,16704.51781875,22272.690424999997,22272.690424999997
4986,2,78.26,1,78.26,NaN,78.26,78.26,78.26,NaN,0.0,NaN,NaN,78.26,0.0,NaN,NaN
1037,2,421.6,1,421.6,NaN,421.6,421.6,421.6,NaN,0.0,NaN,NaN,421.6,0.0,NaN,NaN
4852,4,705.6700000000001,2,848.87,-2.0000000000000004,562.47,848.87,562.47,0.0,143.2,202.5153821318272,202.5153821318272,1411.3400000000001,20506.239999999998,41012.479999999996,41012.479999999996
6245,5,407.105,4,425.93,-0.9827504461691161,16.85,747.24,16.85,-0.28686096512687437,259.4824372187837,299.6245099564898,299.6245099564898,1628.42,67331.135225,89774.84696666668,89774.84696666668
6555,1,466.71,1,466.71,NaN,466.71,466.71,466.71,NaN,0.0,NaN,NaN,466.71,0.0,NaN,NaN
5578,3,700.2800000000001,3,442.96,-1.5000000000000007,1520.11,1520.11,137.77,0.5692247172473697,592.945278925467,726.206689379821,726.206689379821,2100.84,351584.1037999999,527376.1556999999,527376.1556999999
1408,7,437.52,1,437.52,NaN,437.52,437.52,437.52,NaN,0.0,NaN,NaN,437.52,0.0,NaN,NaN
4289,5,53.4,2,105.55,-2.000000000000002,1.25,105.55,1.25,-4.1040931481405915E-16,52.15,73.7512372777569,73.7512372777569,106.8,2719.6225,5439.245,5439.245
5869,6,382.355,4,443.66,-1.817736196379144,300.41,497.9,287.45,0.12370329255193015,90.59648461723005,104.61180956278311,104.61180956278311,1529.42,8207.723025,10943.6307,10943.6307
6128,3,703.8766666666666,3,1798.33,-1.4999999999999984,7.2,1798.33,7.2,0.6307002159858799,783.4566044707828,959.53445828346,959.53445828346,2111.6299999999997,613804.2510888887,920706.3766333332,920706.3766333332
4678,3,302.1,1,302.1,NaN,302.1,302.1,302.1,NaN,0.0,NaN,NaN,302.1,0.0,NaN,NaN
6839,3,119.99,3,204.0,-1.4999999999999996,10.95,204.0,10.95,-0.4350542592489873,80.7752078301257,98.92902152553617,98.92902152553617,359.96999999999997,6524.6341999999995,9786.951299999999,9786.951299999999
6489,6,220.38,1,220.38,NaN,220.38,220.38,220.38,NaN,0.0,NaN,NaN,220.38,0.0,NaN,NaN
6165,2,444.02,4,114.68,-1.7785584783325763,938.4,938.4,31.8,0.13521965160785873,382.06665020647904,441.1725666901785,441.1725666901785,1776.08,145974.9252,194633.2336,194633.2336
5536,7,390.78,2,598.0,-2.0000000000000027,183.56,598.0,183.56,-4.186635130231038E-16,207.22,293.05333439495274,293.05333439495274,781.56,42940.1284,85880.2568,85880.2568
5834,4,171.6275,4,243.93,-1.6384889274357155,44.4,368.18,30.0,0.27091559216333294,141.51477155671773,163.40718290515875,163.40718290515875,686.51,20026.430568750005,26701.90742500001,26701.90742500001
4586,5,128.76,1,128.76,NaN,128.76,128.76,128.76,NaN,0.0,NaN,NaN,128.76,0.0,NaN,NaN
5759,2,38970.0,1,38970.0,NaN,38970.0,38970.0,38970.0,NaN,0.0,NaN,NaN,38970.0,0.0,NaN,NaN
5607,1,125.63000000000002,4,375.04,-0.6884589216056063,20.35,375.04,20.35,1.1235982302965162,144.63583356139654,167.0110748822764,167.0110748822764,502.5200000000001,20919.524350000003,27892.69913333334,27892.69913333334
3819,4,117.0,1,117.0,NaN,117.0,117.0,117.0,NaN,0.0,NaN,NaN,117.0,0.0,NaN,NaN
5463,3,762.6500000000001,2,910.98,-1.9999999999999996,614.32,910.98,614.32,0.0,148.32999999999998,209.77029770680116,209.77029770680116,1525.3000000000002,22001.788899999996,44003.57779999999,44003.57779999999
4862,1,315.20500000000004,2,323.0,-2.0,307.41,323.0,307.41,0.0,7.7949999999999875,11.023794718698259,11.023794718698259,630.4100000000001,60.7620249999998,121.5240499999996,121.5240499999996
6800,3,471.22,1,471.22,NaN,471.22,471.22,471.22,NaN,0.0,NaN,NaN,471.22,0.0,NaN,NaN
3397,2,180.39,1,180.39,NaN,180.39,180.39,180.39,NaN,0.0,NaN,NaN,180.39,0.0,NaN,NaN
2379,3,218.27,1,218.27,NaN,218.27,218.27,218.27,NaN,0.0,NaN,NaN,218.27,0.0,NaN,NaN
1103,3,105.25,2,191.6,-2.0000000000000013,18.9,191.6,18.9,-3.6162055887455965E-16,86.35,122.11734111091675,122.11734111091675,210.5,7456.322499999999,14912.644999999999,14912.644999999999
4292,1,233.64,2,268.76,-1.9999999999999998,198.52,268.76,198.52,0.0,35.11999999999999,49.66718031054309,49.66718031054309,467.28,1233.4143999999994,2466.828799999999,2466.828799999999
6283,3,365.6,2,313.5,-1.999999999999998,417.7,417.7,313.5,-4.1159204986506497E-16,52.099999999999994,73.68052659963824,73.68052659963824,731.2,2714.4099999999994,5428.819999999999,5428.819999999999
2285,4,135.13500000000002,2,267.72,-2.000000000000002,2.55,267.72,2.55,-3.9959215304273626E-16,132.585,187.50350516723682,187.50350516723682,270.27000000000004,17578.782225000003,35157.564450000005,35157.564450000005
5788,3,324.52,1,324.52,NaN,324.52,324.52,324.52,NaN,0.0,NaN,NaN,324.52,0.0,NaN,NaN
2137,1,64.34,2,115.93,-1.9999999999999996,12.75,115.93,12.75,0.0,51.59,72.95927768282797,72.95927768282797,128.68,2661.5281000000004,5323.056200000001,5323.056200000001
2151,6,172.44,1,172.44,NaN,172.44,172.44,172.44,NaN,0.0,NaN,NaN,172.44,0.0,NaN,NaN
4857,1,52.54,1,52.54,NaN,52.54,52.54,52.54,NaN,0.0,NaN,NaN,52.54,0.0,NaN,NaN
2461,7,440.76,1,440.76,NaN,440.76,440.76,440.76,NaN,0.0,NaN,NaN,440.76,0.0,NaN,NaN
3835,2,70.6,1,70.6,NaN,70.6,70.6,70.6,NaN,0.0,NaN,NaN,70.6,0.0,NaN,NaN
3968,6,85.0,1,85.0,NaN,85.0,85.0,85.0,NaN,0.0,NaN,NaN,85.0,0.0,NaN,NaN
3245,4,334.53,1,334.53,NaN,334.53,334.53,334.53,NaN,0.0,NaN,NaN,334.53,0.0,NaN,NaN
4072,2,322.8,1,322.8,NaN,322.8,322.8,322.8,NaN,0.0,NaN,NaN,322.8,0.0,NaN,NaN
2188,4,213.94,1,213.94,NaN,213.94,213.94,213.94,NaN,0.0,NaN,NaN,213.94,0.0,NaN,NaN
5765,6,307.32,1,307.32,NaN,307.32,307.32,307.32,NaN,0.0,NaN,NaN,307.32,0.0,NaN,NaN
2172,7,44.35,1,44.35,NaN,44.35,44.35,44.35,NaN,0.0,NaN,NaN,44.35,0.0,NaN,NaN
6593,5,768.64,1,768.64,NaN,768.64,768.64,768.64,NaN,0.0,NaN,NaN,768.64,0.0,NaN,NaN
4877,6,130.01,1,130.01,NaN,130.01,130.01,130.01,NaN,0.0,NaN,NaN,130.01,0.0,NaN,NaN
5217,2,456.77,1,456.77,NaN,456.77,456.77,456.77,NaN,0.0,NaN,NaN,456.77,0.0,NaN,NaN
2204,4,621.08,1,621.08,NaN,621.08,621.08,621.08,NaN,0.0,NaN,NaN,621.08,0.0,NaN,NaN
5594,7,39.0,2,49.8,-1.999999999999999,28.2,49.8,28.2,3.609931086521874E-16,10.799999999999999,15.273506473629425,15.273506473629425,78.0,116.63999999999997,233.27999999999994,233.27999999999994
3258,5,1296.37,1,1296.37,NaN,1296.37,1296.37,1296.37,NaN,0.0,NaN,NaN,1296.37,0.0,NaN,NaN
4137,2,155.24,1,155.24,NaN,155.24,155.24,155.24,NaN,0.0,NaN,NaN,155.24,0.0,NaN,NaN
4855,1,307.56,1,307.56,NaN,307.56,307.56,307.56,NaN,0.0,NaN,NaN,307.56,0.0,NaN,NaN
6838,7,432.0,2,860.7,-1.9999999999999982,3.3,860.7,3.3,0.0,428.70000000000005,606.2733541893459,606.2733541893459,864.0,183783.69000000003,367567.38000000006,367567.38000000006
3472,5,450.4,1,450.4,NaN,450.4,450.4,450.4,NaN,0.0,NaN,NaN,450.4,0.0,NaN,NaN
6531,2,213.1,1,213.1,NaN,213.1,213.1,213.1,NaN,0.0,NaN,NaN,213.1,0.0,NaN,NaN
5547,6,5.0,1,5.0,NaN,5.0,5.0,5.0,NaN,0.0,NaN,NaN,5.0,0.0,NaN,NaN
4249,6,41.85,1,41.85,NaN,41.85,41.85,41.85,NaN,0.0,NaN,NaN,41.85,0.0,NaN,NaN
4463,5,89.15,1,89.15,NaN,89.15,89.15,89.15,NaN,0.0,NaN,NaN,89.15,0.0,NaN,NaN
1221,4,18.25,1,18.25,NaN,18.25,18.25,18.25,NaN,0.0,NaN,NaN,18.25,0.0,NaN,NaN
4783,6,12.73,1,12.73,NaN,12.73,12.73,12.73,NaN,0.0,NaN,NaN,12.73,0.0,NaN,NaN
6273,7,57.6,1,57.6,NaN,57.6,57.6,57.6,NaN,0.0,NaN,NaN,57.6,0.0,NaN,NaN
1825,1,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
3118,1,4.68,1,4.68,NaN,4.68,4.68,4.68,NaN,0.0,NaN,NaN,4.68,0.0,NaN,NaN
3472,2,20.8,1,20.8,NaN,20.8,20.8,20.8,NaN,0.0,NaN,NaN,20.8,0.0,NaN,NaN
2190,7,29.1,1,29.1,NaN,29.1,29.1,29.1,NaN,0.0,NaN,NaN,29.1,0.0,NaN,NaN
2985,7,169.92,1,169.92,NaN,169.92,169.92,169.92,NaN,0.0,NaN,NaN,169.92,0.0,NaN,NaN
4926,6,136.536,5,259.86,-1.5328946835516652,44.4,259.86,22.2,-0.056263551664108846,90.15454766122451,100.79584852562134,100.79584852562134,682.68,8127.842464000001,10159.803080000002,10159.803080000002
2023,5,362.45,1,362.45,NaN,362.45,362.45,362.45,NaN,0.0,NaN,NaN,362.45,0.0,NaN,NaN
6722,6,211.7,2,303.4,-1.9999999999999991,120.0,303.4,120.0,0.0,91.69999999999999,129.6833836696128,129.6833836696128,423.4,8408.889999999998,16817.779999999995,16817.779999999995
4271,1,317.69,2,254.4,-2.0000000000000027,380.98,380.98,254.4,4.59203147389457E-16,63.290000000000006,89.50557636259319,89.50557636259319,635.38,4005.624100000001,8011.248200000002,8011.248200000002
5973,7,832.8,1,832.8,NaN,832.8,832.8,832.8,NaN,0.0,NaN,NaN,832.8,0.0,NaN,NaN
2030,6,101.912,5,186.6,-1.3989639557304374,11.25,277.81,2.1,0.5855267566786772,110.64347236055093,123.70316273240549,123.70316273240549,509.56,12241.977975999996,15302.472469999995,15302.472469999995
6039,1,134.4575,4,309.72,-0.8952368832690532,99.92,309.72,13.43,0.7003643999200012,108.33447059338963,125.0938715192182,125.0938715192182,537.83,11736.357518750003,15648.47669166667,15648.47669166667
1020,5,508.24,2,277.2,-2.0000000000000018,739.28,739.28,277.2,0.0,231.04,326.7399014506799,326.7399014506799,1016.48,53379.4816,106758.9632,106758.9632
6416,6,175.15,1,175.15,NaN,175.15,175.15,175.15,NaN,0.0,NaN,NaN,175.15,0.0,NaN,NaN
6283,1,183.75,2,104.76,-1.9999999999999967,262.74,262.74,104.76,-4.724151289100645E-16,78.99000000000001,111.70872929185079,111.70872929185079,367.5,6239.420100000001,12478.840200000002,12478.840200000002
6045,5,278.12142857142857,7,279.3,-0.6536197243855435,59.5,611.98,59.5,0.5875068601693323,176.53157470942062,190.67589346222834,190.67589346222834,1946.8500000000001,31163.396869387758,36357.29634761905,36357.29634761905
5873,3,270.34999999999997,6,71.5,-0.5836883375260973,13.75,873.85,13.75,0.9962297180068853,316.50010005264346,346.7084885029497,346.7084885029497,1622.1,100172.31333333334,120206.776,120206.776
4852,2,754.2875,4,594.04,-1.566375232050989,701.88,873.85,594.04,-0.2992656944042938,113.34373855114363,130.87807592692266,130.87807592692266,3017.15,12846.803068750001,17129.070758333335,17129.070758333335
3711,6,249.0,1,249.0,NaN,249.0,249.0,249.0,NaN,0.0,NaN,NaN,249.0,0.0,NaN,NaN
5758,3,195.57,2,328.74,-1.9999999999999996,62.4,328.74,62.4,0.0,133.17000000000002,188.3308201012251,188.3308201012251,391.14,17734.248900000006,35468.49780000001,35468.49780000001
3507,4,117.85666666666667,6,177.35,-1.4915589507266138,80.75,203.98,7.9,-0.23789230839280404,71.3250794290168,78.13270983824039,78.13270983824039,707.14,5087.266955555556,6104.720346666667,6104.720346666667
4546,3,212.3,2,203.8,-2.0,220.8,220.8,203.8,0.0,8.5,12.020815280171307,12.020815280171307,424.6,72.25,144.5,144.5
3082,3,364.59,2,312.9,-2.0,416.28,416.28,312.9,0.0,51.69,73.10069903906528,73.10069903906528,729.18,2671.8561,5343.7122,5343.7122
