counterparty_acct_id,txn_timestamp_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
2238,3,155.52,1,155.52,NaN,155.52,155.52,155.52,NaN,0.0,NaN,NaN,155.52,0.0,NaN,NaN
5518,3,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
5751,1,516.7133333333335,6,357.0,0.5379847739309156,569.67,1381.92,161.67,1.42535863852739,407.02959342315916,445.8785797800414,445.8785797800414,3100.2800000000007,165673.08992222225,198807.7079066667,198807.7079066667
1555,1,628.8420689655172,29,734.4,6.705489210205728,11.8,3705.48,11.8,2.5175404424292167,774.3823011183651,788.0892466745995,788.0892466745995,18236.42,599667.9482853744,621084.6607241378,621084.6607241378
6219,1,403.6133333333334,3,375.47,-1.4999999999999998,34.29,801.08,34.29,0.13386073090693382,313.67261216469353,384.1689230447114,384.1689230447114,1210.8400000000001,98390.50762222224,147585.76143333336,147585.76143333336
1593,1,159.51,1,159.51,NaN,159.51,159.51,159.51,NaN,0.0,NaN,NaN,159.51,0.0,NaN,NaN
5596,1,150.7925,4,356.4,-1.7337638678818208,2.08,356.4,2.08,0.2031933328917677,153.54494315590466,177.2984285275347,177.2984285275347,603.17,23576.049568749993,31434.732758333324,31434.732758333324
4792,1,397.0133333333334,3,676.1,-1.5000000000000002,67.2,676.1,67.2,-0.29471902452369314,251.1569211115279,307.6031510458457,307.6031510458457,1191.0400000000002,63079.79902222225,94619.69853333337,94619.69853333337
1566,1,322.21999999999997,5,316.82,-1.1480794600757072,308.06,366.12,263.0,-0.3277009121486493,37.095817554004654,41.4743848658422,41.4743848658422,1611.1,1376.09968,1720.1246,1720.1246
6084,1,283.9157142857143,14,114.45,6.367989929591982,8.7,1579.51,8.2,2.663445680949014,383.55130872477775,398.0300036953976,398.0300036953976,3974.82,147111.6064244898,158427.88384175824,158427.88384175824
4358,1,307.8,1,307.8,NaN,307.8,307.8,307.8,NaN,0.0,NaN,NaN,307.8,0.0,NaN,NaN
6024,1,563.992,10,12.35,0.8018069162344901,55.3,2506.0,12.35,1.4382157743614652,793.2894339117342,836.2004849688991,836.2004849688991,5639.92,629308.1259559998,699231.251062222,699231.251062222
6243,2,290.935,4,310.28,-0.8371188337203201,288.98,310.28,281.88,0.9701402558145817,11.505610587882748,13.285534740210226,13.285534740210226,1163.74,132.3790749999996,176.5054333333328,176.5054333333328
2213,2,726.985,6,969.24,-1.3244612964185258,1170.0,1170.0,64.27,-0.3180954706237917,408.58665318183523,447.58425328646223,447.58425328646223,4361.91,166943.05315833332,200331.66379,200331.66379
5893,2,765.1933333333333,6,3417.12,1.071284426587514,32.85,3417.12,32.85,1.7171786236797713,1196.803162090111,1311.032177540531,1311.032177540531,4591.16,1432337.8087888889,1718805.3705466664,1718805.3705466664
5149,2,273.15999999999997,2,301.53,-2.0,244.79,301.53,244.79,0.0,28.36999999999999,40.12123876452469,40.12123876452469,546.3199999999999,804.8568999999994,1609.7137999999989,1609.7137999999989
3035,2,693.81,2,1285.62,-1.9999999999999998,102.0,1285.62,102.0,0.0,591.81,836.9457283480214,836.9457283480214,1387.62,350239.07609999995,700478.1521999999,700478.1521999999
5819,2,438.242,5,282.44,-1.7166908653770538,239.96,812.7,94.0,0.2731245534446876,292.3018455227404,326.80339826874507,326.80339826874507,2191.21,85440.368896,106800.46112,106800.46112
5939,2,268.91999999999996,8,99.5,0.40675048957757953,283.21,624.8,28.65,0.7347477135542345,165.00849606914184,176.401502342161,176.401502342161,2151.3599999999997,27227.803775,31117.49002857143,31117.49002857143
6073,2,160.51666666666665,6,133.45,-1.233386871807244,40.8,358.9,2.5,0.32337774514511713,124.82164831826603,136.73526489778217,136.73526489778217,963.0999999999999,15580.443888888885,18696.532666666662,18696.532666666662
2098,2,574.19,1,574.19,NaN,574.19,574.19,574.19,NaN,0.0,NaN,NaN,574.19,0.0,NaN,NaN
6704,2,97.5,1,97.5,NaN,97.5,97.5,97.5,NaN,0.0,NaN,NaN,97.5,0.0,NaN,NaN
6050,2,538.2083333333334,6,307.0,-1.0293181319881362,18.1,1012.82,18.1,-0.10706940868375686,326.09408552423776,357.2181730212877,357.2181730212877,3229.25,106337.3526138889,127604.82313666667,127604.82313666667
4951,2,133.35,1,133.35,NaN,133.35,133.35,133.35,NaN,0.0,NaN,NaN,133.35,0.0,NaN,NaN
5156,2,564.8125,4,649.02,-1.1734218593200967,11.25,1329.36,11.25,0.5157082700110157,496.2846552823792,573.0601586439245,573.0601586439245,2259.25,246298.45906874997,328397.945425,328397.945425
6160,3,188.294,5,482.79,-1.27718533921599,313.0,482.79,17.28,0.624259118515455,180.58858785648667,201.90417920389862,201.90417920389862,941.47,32612.238064000005,40765.297580000006,40765.297580000006
5903,3,654.3214285714284,7,1103.73,0.2930928983040886,129.49,2016.0,129.49,1.327632739304157,629.1592934663702,679.5697064915066,679.5697064915066,4580.249999999999,395841.41655510204,461814.9859809524,461814.9859809524
3088,3,369.59999999999997,5,327.2,-0.44336441722959874,8.45,548.39,8.45,-1.0469426767802767,194.66897657305336,217.6465323638307,217.6465323638307,1847.9999999999998,37896.01044,47370.013049999994,47370.013049999994
3688,3,131.9,2,252.1,-2.0000000000000004,11.7,252.1,11.7,0.0,120.2,169.98847019724602,169.98847019724602,263.8,14448.04,28896.08,28896.08
2328,3,116.44999999999999,2,183.6,-1.9999999999999984,49.3,183.6,49.3,3.84478529181774E-16,67.15,94.96444071335334,94.96444071335334,232.89999999999998,4509.1225,9018.245,9018.245
4379,3,329.01,1,329.01,NaN,329.01,329.01,329.01,NaN,0.0,NaN,NaN,329.01,0.0,NaN,NaN
3930,3,133.56,1,133.56,NaN,133.56,133.56,133.56,NaN,0.0,NaN,NaN,133.56,0.0,NaN,NaN
4134,3,298.44,1,298.44,NaN,298.44,298.44,298.44,NaN,0.0,NaN,NaN,298.44,0.0,NaN,NaN
6306,3,429.8,1,429.8,NaN,429.8,429.8,429.8,NaN,0.0,NaN,NaN,429.8,0.0,NaN,NaN
5160,4,324.17,1,324.17,NaN,324.17,324.17,324.17,NaN,0.0,NaN,NaN,324.17,0.0,NaN,NaN
6343,4,929.705,2,149.02,-1.9999999999999978,1710.39,1710.39,149.02,-5.010863709480076E-16,780.6850000000001,1104.0553149412399,1104.0553149412399,1859.41,609469.0692250001,1218938.1384500002,1218938.1384500002
2020,4,126.6,1,126.6,NaN,126.6,126.6,126.6,NaN,0.0,NaN,NaN,126.6,0.0,NaN,NaN
4332,4,309.55,3,857.7,-1.5000000000000007,37.95,857.7,33.0,0.70702029015071,387.60585005905165,474.71827698120075,474.71827698120075,928.6500000000001,150238.295,225357.44250000003,225357.44250000003
6013,4,177.41999999999996,9,490.11,0.6803108979533281,4.56,490.11,4.56,0.959787991814204,135.47515778834799,143.69310413168756,143.69310413168756,1596.7799999999997,18353.518377777782,20647.708175000003,20647.708175000003
6127,4,494.1116666666667,6,159.3,1.0425831635321154,1.95,2064.8,1.95,1.6985814319512487,710.4364896178657,778.2441820769795,778.2441820769795,2964.67,504720.0057805558,605664.0069366669,605664.0069366669
6455,4,255.82,4,220.15,-0.8776611888572066,80.0,717.23,5.9,0.9046221029910488,277.2833459658189,320.1792288703314,320.1792288703314,1023.28,76886.05395000002,102514.73860000003,102514.73860000003
6224,4,133.59571428571428,7,353.02,-1.0697652056358151,23.4,353.02,23.4,0.863826789342864,127.80231105189013,138.0422730974275,138.0422730974275,935.17,16333.430710204078,19055.66916190476,19055.66916190476
1377,4,138.50333333333333,3,227.0,-1.4999999999999993,77.31,227.0,77.31,0.561719714744371,64.08784613499054,78.49126087236293,78.49126087236293,415.51,4107.252022222222,6160.8780333333325,6160.8780333333325
1593,4,132.10500000000002,2,150.15,-1.999999999999998,114.06,150.15,114.06,0.0,18.045,25.519483733022504,25.519483733022504,264.21000000000004,325.62202500000006,651.2440500000001,651.2440500000001
2351,4,334.54,1,334.54,NaN,334.54,334.54,334.54,NaN,0.0,NaN,NaN,334.54,0.0,NaN,NaN
1710,4,381.5,1,381.5,NaN,381.5,381.5,381.5,NaN,0.0,NaN,NaN,381.5,0.0,NaN,NaN
3062,4,96.6,1,96.6,NaN,96.6,96.6,96.6,NaN,0.0,NaN,NaN,96.6,0.0,NaN,NaN
3283,4,412.01,1,412.01,NaN,412.01,412.01,412.01,NaN,0.0,NaN,NaN,412.01,0.0,NaN,NaN
6754,1,103.2,3,120.0,-1.5,129.6,129.6,60.0,-0.6559257627182713,30.79740248787225,37.7189607492041,37.7189607492041,309.6,948.4799999999999,1422.7199999999998,1422.7199999999998
5595,1,788.975,6,119.62,1.1412994596479473,13.9,3821.36,13.9,1.7563049798426749,1361.685738264034,1491.6519901605739,1491.6519901605739,4733.85,1854188.049791667,2225025.6597500006,2225025.6597500006
2342,1,52.61,2,55.42,-2.0,49.8,55.42,49.8,0.0,2.8100000000000023,3.9739401102684004,3.9739401102684004,105.22,7.896100000000013,15.792200000000026,15.792200000000026
3491,1,251.8,1,251.8,NaN,251.8,251.8,251.8,NaN,0.0,NaN,NaN,251.8,0.0,NaN,NaN
1763,1,510.23,2,298.26,-1.9999999999999996,722.2,722.2,298.26,0.0,211.97000000000003,299.770848816225,299.770848816225,1020.46,44931.28090000001,89862.56180000002,89862.56180000002
5206,1,108.5,1,108.5,NaN,108.5,108.5,108.5,NaN,0.0,NaN,NaN,108.5,0.0,NaN,NaN
6652,1,332.46,1,332.46,NaN,332.46,332.46,332.46,NaN,0.0,NaN,NaN,332.46,0.0,NaN,NaN
3917,1,163.07,1,163.07,NaN,163.07,163.07,163.07,NaN,0.0,NaN,NaN,163.07,0.0,NaN,NaN
4199,1,1201.49,1,1201.49,NaN,1201.49,1201.49,1201.49,NaN,0.0,NaN,NaN,1201.49,0.0,NaN,NaN
6471,1,448.45,1,448.45,NaN,448.45,448.45,448.45,NaN,0.0,NaN,NaN,448.45,0.0,NaN,NaN
4713,1,141.48,1,141.48,NaN,141.48,141.48,141.48,NaN,0.0,NaN,NaN,141.48,0.0,NaN,NaN
2164,1,102.45,1,102.45,NaN,102.45,102.45,102.45,NaN,0.0,NaN,NaN,102.45,0.0,NaN,NaN
5081,2,4.95,1,4.95,NaN,4.95,4.95,4.95,NaN,0.0,NaN,NaN,4.95,0.0,NaN,NaN
4477,2,5.275,2,4.25,-1.9999999999999982,6.3,6.3,4.25,-4.123809786625849E-16,1.025,1.4495689014324225,1.4495689014324225,10.55,1.050625,2.10125,2.10125
1071,1,1794.6266666666663,6,1919.14,-0.2570602513610143,19.8,2843.29,19.8,-0.8451382292059959,916.2964472568664,1003.7524670488568,1003.7524670488568,10767.759999999998,839599.1792555554,1007519.0151066665,1007519.0151066665
6850,1,686.51,7,2730.96,2.0039455925106164,443.18,2730.96,226.17,1.9688169633405534,841.9865286502935,909.4493939558522,909.4493939558522,4805.57,708941.3144285715,827098.2001666668,827098.2001666668
4093,1,123.24,1,123.24,NaN,123.24,123.24,123.24,NaN,0.0,NaN,NaN,123.24,0.0,NaN,NaN
5901,1,415.5084615384615,13,322.8,7.427409217886117,9.9,2786.4,9.9,3.0005403813401723,695.2628488658211,723.6525165879701,723.6525165879701,5401.61,483390.42901301757,523672.96476410236,523672.96476410236
3289,1,225.60399999999998,5,295.66,-1.7190334445849464,27.45,427.57,25.8,-0.21926410775700286,167.77641700787393,187.579736725479,187.579736725479,1128.02,28148.926104000006,35186.15763000001,35186.15763000001
1333,1,3794.4,1,3794.4,NaN,3794.4,3794.4,3794.4,NaN,0.0,NaN,NaN,3794.4,0.0,NaN,NaN
3489,1,295.14250000000004,8,370.8,1.3010990824045034,29.86,1062.43,19.92,1.5103798782764566,320.1229180623437,342.225794583885,342.225794583885,2361.1400000000003,102478.68266875,117118.49447857143,117118.49447857143
2583,1,1012.225,2,1121.92,-1.9999999999999987,902.53,1121.92,902.53,0.0,109.69500000000005,155.13215672451673,155.13215672451673,2024.45,12032.99302500001,24065.98605000002,24065.98605000002
1444,2,275.95769230769224,13,481.7,-1.7307195827910182,6.75,678.15,1.95,0.04664049394805073,258.2408903197479,268.78564052524104,268.78564052524104,3587.4499999999994,66688.35743313607,72245.72055256409,72245.72055256409
5618,2,243.81999999999996,3,523.05,-1.5000000000000007,13.41,523.05,13.41,0.33481616985653545,210.90404879944813,258.3036521228455,258.3036521228455,731.4599999999999,44480.517799999994,66720.77669999999,66720.77669999999
5983,2,382.7033333333333,6,422.4,-1.2771698551338733,633.6,676.92,15.0,-0.2381469337319276,235.87440455085886,258.3874642212092,258.3874642212092,2296.22,55636.73472222222,66764.08166666667,66764.08166666667
6853,2,142.8577777777778,9,110.18,-0.3962783501633349,16.45,413.22,10.82,0.8066601001089289,128.42728654143193,136.21770780425152,136.21770780425152,1285.7200000000003,16493.567928395063,18555.263919444445,18555.263919444445
6241,2,1496.59,2,1547.58,-2.000000000000001,1445.6,1547.58,1445.6,0.0,50.99000000000001,72.11074954540413,72.11074954540413,2993.18,2599.980100000001,5199.960200000002,5199.960200000002
6159,2,468.3,2,315.0,-1.9999999999999996,621.6,621.6,315.0,0.0,153.3,216.79893911179548,216.79893911179548,936.6,23500.890000000003,47001.780000000006,47001.780000000006
4877,2,115.8,1,115.8,NaN,115.8,115.8,115.8,NaN,0.0,NaN,NaN,115.8,0.0,NaN,NaN
6424,2,341.0,1,341.0,NaN,341.0,341.0,341.0,NaN,0.0,NaN,NaN,341.0,0.0,NaN,NaN
4937,2,493.59000000000003,2,505.98,-2.000000000000001,481.2,505.98,481.2,0.0,12.390000000000015,17.52210603780267,17.52210603780267,987.1800000000001,153.51210000000037,307.02420000000075,307.02420000000075
4559,2,531.0600000000001,2,1026.72,-2.0000000000000027,35.4,1026.72,35.4,-4.894727136203275E-16,495.66,700.9690943258483,700.9690943258483,1062.1200000000001,245678.83560000002,491357.67120000004,491357.67120000004
4702,2,344.69,1,344.69,NaN,344.69,344.69,344.69,NaN,0.0,NaN,NaN,344.69,0.0,NaN,NaN
1707,2,154.64999999999998,2,152.7,-1.9999999999999987,156.6,156.6,152.7,0.0,1.9500000000000028,2.7577164466275392,2.7577164466275392,309.29999999999995,3.802500000000011,7.605000000000022,7.605000000000022
1852,2,216.67333333333332,3,209.32,-1.5000000000000007,313.5,313.5,127.2,0.1437883135062368,76.23418364195656,93.36742544021087,93.36742544021087,650.02,5811.650755555557,8717.476133333335,8717.476133333335
2233,2,311.684,5,598.96,0.15517283348946842,276.94,598.96,220.6,1.4350902920572892,144.9606780613281,162.07096510479602,162.07096510479602,1558.42,21013.59818400001,26266.99773000001,26266.99773000001
3125,2,332.955,2,600.0,-1.9999999999999996,65.91,600.0,65.91,0.0,267.045,377.6586607639232,377.6586607639232,665.91,71313.03202500001,142626.06405000002,142626.06405000002
1904,2,113.3,1,113.3,NaN,113.3,113.3,113.3,NaN,0.0,NaN,NaN,113.3,0.0,NaN,NaN
6152,3,422.76500000000004,6,129.18,0.4653165029210502,315.05,1380.11,19.8,1.387605107524109,453.1165433141897,496.3643039038967,496.3643039038967,2536.59,205314.60182499993,246377.52218999993,246377.52218999993
5761,3,242.255,4,319.42,-0.7065526168930591,8.75,344.15,8.75,-1.1020364406299141,135.85458337869943,156.87136056867314,156.87136056867314,969.02,18456.467824999996,24608.62376666666,24608.62376666666
5689,3,345.3983333333333,6,206.21,-1.30005135345066,6.75,666.06,6.75,0.06007101158194207,228.86821312833186,250.71256605257474,250.71256605257474,2072.39,52380.65898055554,62856.79077666665,62856.79077666665
2982,3,253.075,2,484.95,-2.0,21.2,484.95,21.2,0.0,231.875,327.9207697752614,327.9207697752614,506.15,53766.015625,107532.03125,107532.03125
1389,3,159.39,3,162.35,-1.5000000000000004,199.73,199.73,116.09,-0.12913894229232342,34.20997515345487,41.89849161962754,41.89849161962754,478.16999999999996,1170.3223999999993,1755.4835999999991,1755.4835999999991
5755,3,249.21624999999997,8,330.34,-0.21142460817005304,7.5,667.61,7.5,0.7244377555555961,202.77436413027536,216.7749135418382,216.7749135418382,1993.7299999999998,41117.4427484375,46991.36314107142,46991.36314107142
2323,3,362.9,1,362.9,NaN,362.9,362.9,362.9,NaN,0.0,NaN,NaN,362.9,0.0,NaN,NaN
3726,3,361.32,1,361.32,NaN,361.32,361.32,361.32,NaN,0.0,NaN,NaN,361.32,0.0,NaN,NaN
5991,3,413.4285714285715,7,1203.32,-0.9351027137774897,6.35,1203.32,6.35,0.8191336808884645,435.01411039277366,469.86894160068965,469.86894160068965,2894.0000000000005,189237.27624081628,220776.82228095233,220776.82228095233
4848,3,341.49333333333334,3,352.91,-1.4999999999999998,361.91,361.91,309.66,-0.6254248096590537,22.807467100832472,27.93332836117696,27.93332836117696,1024.48,520.1805555555555,780.2708333333333,780.2708333333333
3329,3,455.3,1,455.3,NaN,455.3,455.3,455.3,NaN,0.0,NaN,NaN,455.3,0.0,NaN,NaN
1445,3,405.38,1,405.38,NaN,405.38,405.38,405.38,NaN,0.0,NaN,NaN,405.38,0.0,NaN,NaN
6129,4,475.92600000000004,10,594.0,3.564156103024618,16.6,2327.0,16.6,2.1839951929737453,652.0275015549574,687.297333994215,687.297333994215,4759.26,425139.862784,472377.6253155556,472377.6253155556
6023,4,242.04000000000002,5,246.36,-0.945158754017291,2.08,551.03,2.08,0.40035032336823245,187.94862415032466,210.1329499388423,210.1329499388423,1210.2,35324.685320000004,44155.85665,44155.85665
6046,4,246.50900000000001,10,34.68,-0.05561415485235033,239.12,739.57,5.04,0.9268155962896966,221.56941573466318,233.55467118476184,233.55467118476184,2465.09,49093.00598900001,54547.78443222223,54547.78443222223
1011,4,484.86,1,484.86,NaN,484.86,484.86,484.86,NaN,0.0,NaN,NaN,484.86,0.0,NaN,NaN
5237,4,92.69666666666667,3,140.69,-1.4999999999999993,134.9,140.69,2.5,-0.7027445576672741,63.82246225968479,78.1662333321322,78.1662333321322,278.09000000000003,4073.3066888888893,6109.960033333334,6109.960033333334
3538,4,416.6166666666666,3,566.13,-1.500000000000003,357.71,566.13,326.01,0.6604207939206318,106.51103270970988,130.44884105783896,130.44884105783896,1249.85,11344.600088888888,17016.900133333333,17016.900133333333
6400,4,121.745,2,83.7,-1.9999999999999973,159.79,159.79,83.7,-5.285150836575578E-16,38.044999999999995,53.80375498048439,53.80375498048439,243.49,1447.4220249999996,2894.8440499999992,2894.8440499999992
3532,4,407.52,1,407.52,NaN,407.52,407.52,407.52,NaN,0.0,NaN,NaN,407.52,0.0,NaN,NaN
5161,4,250.385,2,490.87,-2.0000000000000004,9.9,490.87,9.9,0.0,240.485,340.0971485472938,340.0971485472938,500.77,57833.03522500001,115666.07045000001,115666.07045000001
2792,4,714.33,1,714.33,NaN,714.33,714.33,714.33,NaN,0.0,NaN,NaN,714.33,0.0,NaN,NaN
3840,4,1631.9750000000001,2,3209.15,-1.9999999999999991,54.8,3209.15,54.8,0.0,1577.175,2230.462275235786,2230.462275235786,3263.9500000000003,2487480.980625,4974961.96125,4974961.96125
4500,4,425.6,1,425.6,NaN,425.6,425.6,425.6,NaN,0.0,NaN,NaN,425.6,0.0,NaN,NaN
4598,4,306.53,1,306.53,NaN,306.53,306.53,306.53,NaN,0.0,NaN,NaN,306.53,0.0,NaN,NaN
3422,4,132.48,1,132.48,NaN,132.48,132.48,132.48,NaN,0.0,NaN,NaN,132.48,0.0,NaN,NaN
4484,1,354.15,1,354.15,NaN,354.15,354.15,354.15,NaN,0.0,NaN,NaN,354.15,0.0,NaN,NaN
2231,1,92.46,1,92.46,NaN,92.46,92.46,92.46,NaN,0.0,NaN,NaN,92.46,0.0,NaN,NaN
6767,1,68.4,3,79.8,-1.4999999999999998,23.4,102.0,23.4,-0.47593722225497437,33.0853441874193,40.52110561176731,40.52110561176731,205.20000000000002,1094.64,1641.96,1641.96
1091,1,915.64,1,915.64,NaN,915.64,915.64,915.64,NaN,0.0,NaN,NaN,915.64,0.0,NaN,NaN
4457,1,311.06,1,311.06,NaN,311.06,311.06,311.06,NaN,0.0,NaN,NaN,311.06,0.0,NaN,NaN
4064,1,1206.3,1,1206.3,NaN,1206.3,1206.3,1206.3,NaN,0.0,NaN,NaN,1206.3,0.0,NaN,NaN
2702,1,495.6,1,495.6,NaN,495.6,495.6,495.6,NaN,0.0,NaN,NaN,495.6,0.0,NaN,NaN
2065,1,307.24,1,307.24,NaN,307.24,307.24,307.24,NaN,0.0,NaN,NaN,307.24,0.0,NaN,NaN
5297,1,170.74,1,170.74,NaN,170.74,170.74,170.74,NaN,0.0,NaN,NaN,170.74,0.0,NaN,NaN
2995,1,1129.84,1,1129.84,NaN,1129.84,1129.84,1129.84,NaN,0.0,NaN,NaN,1129.84,0.0,NaN,NaN
1479,1,214.22,2,385.56,-1.9999999999999996,42.88,385.56,42.88,0.0,171.34,242.3113517770061,242.3113517770061,428.44,29357.3956,58714.7912,58714.7912
6629,1,200.52,1,200.52,NaN,200.52,200.52,200.52,NaN,0.0,NaN,NaN,200.52,0.0,NaN,NaN
5623,1,283.26124999999996,8,842.12,1.4036146516597139,9.72,842.12,9.72,1.4780612544164176,232.94968225120527,249.03368552624704,249.03368552624704,2266.0899999999997,54265.5544609375,62017.77652678571,62017.77652678571
6199,1,112.49,4,272.01,-1.2868233990475306,5.9,272.01,5.9,0.5227563710389292,104.42946447243709,120.58475884898003,120.58475884898003,449.96,10905.513050000001,14540.684066666669,14540.684066666669
1053,2,181.0666666666667,3,479.25,-1.5,9.95,479.25,9.95,0.6841958645726703,211.61297350482923,259.1719040199638,259.1719040199638,543.2,44780.05055555556,67170.07583333334,67170.07583333334
2286,2,339.43,2,511.46,-2.0,167.4,511.46,167.4,0.0,172.02999999999997,243.2871591350435,243.2871591350435,678.86,29594.32089999999,59188.64179999998,59188.64179999998
4166,2,106.83,1,106.83,NaN,106.83,106.83,106.83,NaN,0.0,NaN,NaN,106.83,0.0,NaN,NaN
2356,2,100.85,1,100.85,NaN,100.85,100.85,100.85,NaN,0.0,NaN,NaN,100.85,0.0,NaN,NaN
3701,2,346.96500000000003,2,409.7,-2.000000000000001,284.23,409.7,284.23,0.0,62.734999999999985,88.7206878354761,88.7206878354761,693.9300000000001,3935.6802249999982,7871.3604499999965,7871.3604499999965
5763,2,293.27250000000004,4,303.56,-1.0678775329758476,206.13,530.4,133.0,0.6378465089035419,149.67996983147077,172.8355417489894,172.8355417489894,1173.0900000000001,22404.09336875,29872.124491666666,29872.124491666666
6090,2,136.78333333333333,3,264.6,-1.5000000000000002,12.75,264.6,12.75,0.055126528554345314,102.85212956256937,125.96761819346008,125.96761819346008,410.35,10578.560555555558,15867.840833333335,15867.840833333335
2527,2,165.0,1,165.0,NaN,165.0,165.0,165.0,NaN,0.0,NaN,NaN,165.0,0.0,NaN,NaN
5948,2,165.61666666666665,3,112.45,-1.4999999999999996,358.9,358.9,25.5,0.5113987098674717,141.20649379149984,172.9419290783277,172.9419290783277,496.84999999999997,19939.27388888888,29908.910833333324,29908.910833333324
4622,2,188.3,2,321.25,-1.999999999999998,55.35,321.25,55.35,0.0,132.95,188.01969311750295,188.01969311750295,376.6,17675.702499999996,35351.40499999999,35351.40499999999
5810,2,838.8100000000001,4,450.78,-0.72751456248653,18.9,2541.15,18.9,1.0645718691999906,995.6420697971736,1149.6684340278287,1149.6684340278287,3355.2400000000002,991303.1311499998,1321737.5081999998,1321737.5081999998
6378,2,395.33,1,395.33,NaN,395.33,395.33,395.33,NaN,0.0,NaN,NaN,395.33,0.0,NaN,NaN
2143,2,378.21,1,378.21,NaN,378.21,378.21,378.21,NaN,0.0,NaN,NaN,378.21,0.0,NaN,NaN
6450,2,547.35,1,547.35,NaN,547.35,547.35,547.35,NaN,0.0,NaN,NaN,547.35,0.0,NaN,NaN
1822,2,589.4,1,589.4,NaN,589.4,589.4,589.4,NaN,0.0,NaN,NaN,589.4,0.0,NaN,NaN
3686,2,310.87,1,310.87,NaN,310.87,310.87,310.87,NaN,0.0,NaN,NaN,310.87,0.0,NaN,NaN
2270,3,94.2,1,94.2,NaN,94.2,94.2,94.2,NaN,0.0,NaN,NaN,94.2,0.0,NaN,NaN
5200,3,374.8,3,348.4,-1.499999999999999,469.0,469.0,307.0,0.5195523727288931,68.72030267686544,84.16483826396865,84.16483826396865,1124.4,4722.4800000000005,7083.720000000001,7083.720000000001
3753,3,922.0833333333334,3,767.0,-1.5,1581.85,1581.85,417.4,0.44469790538844817,487.8688900605252,597.5149210131352,597.5149210131352,2766.25,238016.05388888883,357024.08083333325,357024.08083333325
3630,3,680.9222222222222,9,172.8,0.08204948854660588,1155.0,2145.0,20.0,1.0504151583288284,655.4918234557041,695.2540700667954,695.2540700667954,6128.3,429669.53061728395,483378.22194444446,483378.22194444446
6055,3,239.208,5,204.0,-0.8294419356641365,9.35,439.39,9.35,-0.2513693399421459,142.25494598079885,159.04586467431338,159.04586467431338,1196.04,20236.469656,25295.58707,25295.58707
1865,3,123.85,2,159.2,-1.9999999999999998,88.5,159.2,88.5,0.0,35.349999999999994,49.9924494298889,49.9924494298889,247.7,1249.6224999999995,2499.244999999999,2499.244999999999
6621,3,103.5,1,103.5,NaN,103.5,103.5,103.5,NaN,0.0,NaN,NaN,103.5,0.0,NaN,NaN
5480,3,231.255,2,205.74,-2.0,256.77,256.77,205.74,0.0,25.514999999999986,36.0836590439495,36.0836590439495,462.51,651.0152249999993,1302.0304499999986,1302.0304499999986
4301,3,96.34,2,182.6,-2.0,10.08,182.6,10.08,0.0,86.25999999999999,121.99006189030317,121.99006189030317,192.68,7440.787599999999,14881.575199999997,14881.575199999997
2996,3,90.75,1,90.75,NaN,90.75,90.75,90.75,NaN,0.0,NaN,NaN,90.75,0.0,NaN,NaN
1346,3,84.0,1,84.0,NaN,84.0,84.0,84.0,NaN,0.0,NaN,NaN,84.0,0.0,NaN,NaN
3772,3,112.35,1,112.35,NaN,112.35,112.35,112.35,NaN,0.0,NaN,NaN,112.35,0.0,NaN,NaN
3789,3,183.95,1,183.95,NaN,183.95,183.95,183.95,NaN,0.0,NaN,NaN,183.95,0.0,NaN,NaN
4600,3,254.4,2,407.04,-1.9999999999999973,101.76,407.04,101.76,5.237512273143093E-16,152.64000000000001,215.86555816062923,215.86555816062923,508.8,23298.969600000004,46597.93920000001,46597.93920000001
4804,4,247.95,2,311.82,-2.0000000000000004,184.08,311.82,184.08,0.0,63.86999999999999,90.32582022876957,90.32582022876957,495.9,4079.376899999999,8158.753799999998,8158.753799999998
5843,4,416.6875,8,61.8,-1.0181531502348105,118.8,944.16,61.8,0.4198589326088698,289.06221608634706,309.0205074447788,309.0205074447788,3333.5,83556.96476875,95493.67402142857,95493.67402142857
5905,4,384.9422222222222,9,382.36,2.9265296118110617,26.4,1465.6,17.0,1.984870624350808,402.41968117260586,426.830528160117,426.830528160117,3464.48,161941.59979506175,182184.29976944445,182184.29976944445
6152,4,402.8766666666667,3,683.64,-1.500000000000001,25.5,683.64,25.5,-0.48041340003177424,277.2335562100823,339.5403761459502,339.5403761459502,1208.63,76858.44468888889,115287.66703333333,115287.66703333333
1504,4,190.54,6,303.14,-1.4918689589867438,18.75,303.3,5.2,-0.639514140322328,127.7635935363957,139.95800441561033,139.95800441561033,1143.24,16323.535833333333,19588.243,19588.243
