customer_country,open_dt_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
MEX,16,428.1657142857144,49,275.3,12.725605635702314,51.0,3528.34,5.9,3.146674518161685,594.4641495652764,600.624564356415,600.624564356415,20980.120000000006,353387.6251183673,360749.8673083333,360749.8673083333
RUS,8,315.47766666666666,90,507.88,10.324593919890127,6.25,2388.2,0.95,2.7823809655124854,370.3899341896321,372.46496406245365,372.46496406245365,28392.99,137188.70334899996,138730.1494540449,138730.1494540449
CHE,1,522.1217333333334,75,4.95,59.93430525948442,29.05,11956.1,4.0,7.595898812348412,1379.5781078502448,1388.868301086597,1388.868301086597,39159.130000000005,1903235.7556596617,1928955.1577631705,1928955.1577631705
TUR,4,300.04421052631585,38,120.65,2.6167431563298127,8.5,1288.78,1.7,1.550530125962951,284.05238663086874,287.8653409536009,287.8653409536009,11401.680000000002,80685.75835069253,82866.45452233288,82866.45452233288
NLD,2,343.57105263157894,57,390.79,13.193718435491835,3.18,2606.4,1.9,3.4810055812008365,477.32235204345454,481.5653008370732,481.5653008370732,19583.55,227836.62776029555,231905.13897030082,231905.13897030082
NLD,9,298.37470588235294,17,50.55,1.2920297010953847,85.0,984.39,10.08,1.3846662819235023,248.35593497373523,255.99943816143542,255.99943816143542,5072.37,61680.67043667821,65535.712338970596,65535.712338970596
IND,6,285.2770886075949,79,535.75,22.93801664110828,29.86,2574.48,0.55,4.041326605184869,343.15714661255515,345.34986634571743,345.34986634571743,22536.89,117756.82727127065,119266.53018500489,119266.53018500489
ZAF,6,188.4517647058824,34,171.05,-0.5804729362784764,15.0,540.99,2.1,0.5693869956655727,142.49858089015953,144.64153694189181,144.64153694189181,6407.3600000000015,20305.84555570934,20921.174208912653,20921.174208912653
USA,23,366.9914634146341,82,303.5,24.35133394448562,12.75,4379.76,5.75,4.4346031877235905,592.7163522850971,596.3638719570544,596.3638719570544,30093.299999999996,351312.67426615127,355649.86777560995,355649.86777560995
CAN,5,289.56465116279065,86,163.49,7.3014307396017255,20.7,1642.5,1.95,2.474369771639909,313.4164888202489,315.25472445850244,315.25472445850244,24902.559999999994,98229.89546441319,99385.54129340629,99385.54129340629
GBR,23,329.71365853658546,41,620.35,22.53490832866873,9.9,3380.86,2.95,4.518202282076844,537.2362381297316,543.9102361132583,543.9102361132583,13518.260000000004,288622.7755597858,295838.3449487804,295838.3449487804
FIN,2,341.68706896551726,58,165.89,7.169773565062204,38.45,1695.54,2.95,2.4722354067514405,331.3484632216364,334.2423912084343,334.2423912084343,19817.850000000002,109791.80407934012,111717.97608073204,111717.97608073204
AUS,14,338.9538888888889,72,170.7,12.774660582896994,6.25,2482.44,3.75,3.2271518229598977,395.5481337494267,398.3239441818772,398.3239441818772,24404.68,156458.32611265435,158661.96450860723,158661.96450860723
CAN,19,223.03846153846155,13,271.2,0.8470321114650807,312.9,493.76,35.0,0.7378919163302535,108.51836603480493,112.94949644613692,112.94949644613692,2899.5,11776.235766863905,12757.588747435897,12757.588747435897
CHN,18,620.5566666666665,18,247.56,10.792365131362931,39.8,4655.85,19.8,3.4248717061332665,1017.1212087826876,1046.6090893480157,1046.6090893480157,11170.019999999997,1034535.5533555557,1095390.5859058825,1095390.5859058825
CAN,24,285.22900000000004,70,34.8,8.276072625175013,66.0,1835.6,1.06,2.5545402220901647,324.594807885374,326.93848314301437,326.93848314301437,19966.030000000002,105361.78930614286,106888.77175985508,106888.77175985508
DEU,1,297.42333333333335,45,133.48,2.950724765051107,1.87,1315.38,1.64,1.6195024867989845,275.3945157527046,278.5064169654069,278.5064169654069,13384.050000000001,75842.13930666666,77565.82429090909,77565.82429090909
AUS,13,377.00666666666666,81,288.5,36.493362411848445,37.95,5028.76,1.45,5.708496064804819,632.5572137788831,636.4984183503522,636.4984183503522,30537.54,400128.62870370364,405130.23656249995,405130.23656249995
CHN,26,675.6652631578949,19,2919.51,1.2179196639163878,75.0,2919.51,67.95,1.665095265887769,874.8196849538913,898.7917860004459,898.7917860004459,12837.640000000003,765309.4811828255,807826.6745818714,807826.6745818714
FRA,22,430.80424657534246,73,70.8,21.362466140922656,165.0,4913.52,1.95,4.516342766623889,784.8911251676236,790.3229624722305,790.3229624722305,31448.71,616054.0783668981,624610.3850108827,624610.3850108827
CHE,21,630.2175,84,1056.63,70.0473585500166,2.55,21880.44,1.45,8.302621486989931,2401.9139441400607,2416.339983420546,2416.339983420546,52938.27,5769190.595054463,5838698.9154768055,5838698.9154768055
CHE,9,257.1318000000001,150,45.12,92.11144886369546,4.95,4860.64,3.5,8.752355393453652,421.3606073393983,422.772204617817,422.772204617817,38569.77000000002,177544.7614174266,178736.33699740932,178736.33699740932
MEX,9,109.95007352941174,136,278.73,3.818199880748538,4.95,547.35,0.39,1.560246979246808,97.92854675653844,98.29057589048628,98.29057589048628,14953.209999999997,9590.000269847535,9661.037308883442,9661.037308883442
NOR,16,317.18402985074636,67,81.75,3.591954421760473,19.8,1590.82,2.5,1.7669071146871087,318.9808551690169,321.388292002905,321.388292002905,21251.330000000005,101748.78596435732,103290.43423654455,103290.43423654455
ESP,21,367.1051851851851,54,326.0,35.67883049892349,23.24,5496.0,1.65,5.752033250533029,759.130343038178,766.2584838638729,766.2584838638729,19823.679999999997,576278.8777212618,587152.0640933611,587152.0640933611
FIN,25,340.34377049180324,61,33.15,0.44793259131377194,109.54,1193.34,4.6,1.0548021942133279,297.44903006361176,299.91752907070935,299.91752907070935,20760.969999999998,88475.9254857834,89950.5242438798,89950.5242438798
MEX,19,694.7858333333334,60,289.35,53.990784446620594,17.68,22998.4,3.75,7.4483873549715724,2916.6754708967833,2941.289202384797,2941.289202384797,41687.15,8506995.802530972,8651182.172065396,8651182.172065396
GBR,15,304.3969230769231,26,17.7,11.626364122662613,29.95,2016.0,1.65,3.26023327288562,388.6276786311351,396.3240233724847,396.3240233724847,7914.320000000001,151031.47259822482,157072.73150215382,157072.73150215382
IND,25,253.52759259259255,54,350.4,8.86519615589835,32.53,1697.98,2.5,2.631098874180689,294.55295001531204,297.31876609365503,297.31876609365503,13690.489999999998,86761.44036272292,88398.44867145355,88398.44867145355
ITA,29,414.57039473684216,76,350.4,40.03407423737374,9.9,7059.54,3.3,6.1458415381648015,894.5277033535348,900.4714744109567,900.4714744109567,31507.350000000002,800179.8120669496,810848.8762278422,810848.8762278422
TUR,23,302.0856164383562,73,380.46,1.7489672642566596,3.8,1320.0,2.6,1.4184514063730551,290.70146594758006,292.7132648029956,292.7132648029956,22052.250000000004,84507.34230407205,85681.0553916286,85681.0553916286
USA,30,371.8635274725274,91,308.68,20.62565638871433,436.2,3949.66,0.83,4.173970919919378,572.469355382612,575.6409550284765,575.6409550284765,33839.58099999999,327721.16285218333,331362.5091060965,331362.5091060965
ESP,12,363.51329032258064,155,17.85,22.393810467309038,4.5,3678.03,1.44,3.8198234710046752,431.06538396517624,432.46268222925517,432.46268222925517,56344.56,185817.36525304482,187023.9715209217,187023.9715209217
RUS,24,405.926,60,440.89,42.95176859219029,4.15,5164.66,0.38,6.30958704134958,656.8439771467803,662.3870625686353,662.3870625686353,24355.559999999998,431444.010314,438756.6206583051,438756.6206583051
NOR,27,327.16979166666664,48,38.1,6.901473112259859,4.95,1829.04,2.95,2.2521288241957644,331.36318570973845,334.86977209941347,334.86977209941347,15704.15,109801.5608437066,112137.76426591312,112137.76426591312
USA,4,217.42393939393946,33,623.73,5.042923614528972,1.06,1241.98,0.79,2.134862297424849,263.0445459905799,267.1229992196876,267.1229992196876,7174.9900000000025,69192.43317539028,71354.69671212122,71354.69671212122
FIN,8,390.5962500000001,48,957.5,0.7044862210461234,30.25,1583.24,5.44,1.2238137757446463,385.95572026154,390.0400215178415,390.0400215178415,18748.620000000006,148961.81800260415,152131.21838563826,152131.21838563826
USA,24,389.9826923076922,52,364.4,9.087942382505327,7.5,2365.91,3.35,2.548140933510216,403.61622585510696,407.55403838074346,407.55403838074346,20279.099999999995,162906.05777352073,166100.2942004525,166100.2942004525
FRA,20,200.17999999999995,25,16.21,-1.103067649271285,15.0,626.88,2.5,0.5399756344327943,204.02827121749576,208.23548232710007,208.23548232710007,5004.499999999999,41627.535456000005,43362.01610000001,43362.01610000001
FRA,5,141.669,10,169.65,-1.2530933251904899,14.4,315.7,2.95,0.2509285122519117,111.22258218994918,117.23889565517257,117.23889565517257,1416.69,12370.462789,13744.958654444443,13744.958654444443
DNK,29,477.1604166666666,48,475.86,16.715704905863152,5.9,5513.32,2.71,4.116127692316405,978.8291224233127,989.1873910135772,989.1873910135772,22903.699999999997,958106.4509039925,978491.6945402477,978491.6945402477
ESP,6,456.79566666666665,60,454.6,19.740489752987433,59.85,4414.88,2.95,3.977572490352446,656.6713246730734,662.2129530861966,662.2129530861966,27407.739999999998,431217.22864788893,438525.9952351413,438525.9952351413
MEX,6,299.058,25,394.18,-1.2889548069613692,33.35,687.86,0.4,0.09610964052765536,222.87055805556727,227.46631080228119,227.46631080228119,7476.45,49671.28564799998,51740.92254999998,51740.92254999998
ZAF,18,215.38578947368424,76,428.76,1.253394489024223,20.51,940.64,0.72,1.3523203324020812,238.98632675192263,240.57429323607101,240.57429323607101,16369.320000000002,57114.46437437673,57875.990566035085,57875.990566035085
NLD,12,492.16300000000007,30,170.28,21.940993528521485,65.2,5292.72,1.65,4.748665328212675,918.0157403812129,933.7094539529062,933.7094539529062,14764.890000000001,842752.8995876665,871813.3444010343,871813.3444010343
CHN,8,406.14750000000004,8,1159.47,-0.8257740258314747,97.58,1238.54,14.85,0.9626649438896294,473.0416695374204,505.70281630759047,505.70281630759047,3249.1800000000003,223768.42111875,255735.33842142858,255735.33842142858
IND,14,304.4350980392157,51,67.24,-0.021459574641260915,48.85,984.88,3.7,0.8091990993532343,252.02464630777484,254.5324159974328,254.5324159974328,15526.19,63516.422346559004,64786.75079349019,64786.75079349019
USA,1,335.75,4,265.2,-0.91458861951853,66.0,712.4,66.0,0.6433916339751774,235.01537715647459,271.37238252998407,271.37238252998407,1343.0,55232.22749999999,73642.96999999999,73642.96999999999
PRT,2,1909.937214285714,140,426.56,31.54034743978746,32.53,38970.0,1.65,5.2909755817401445,4941.080191829381,4958.822009027105,4958.822009027105,267391.20999999996,2.441427346208867E7,2.458991571721161E7,2.458991571721161E7
AUS,23,393.00443609022557,133,233.45,63.829008143189455,59.4,7544.91,0.38,7.259835563054277,741.130972487029,743.9329899384812,743.9329899384812,52269.590000000004,549275.1183795693,553436.2935188084,553436.2935188084
DNK,28,285.13065217391306,46,303.9,0.16237705351275622,68.26,1056.9,2.95,1.0091318577341735,272.2846991613755,275.2934612082344,275.2934612082344,13116.01,74138.95739740077,75786.48978400967,75786.48978400967
FRA,11,580.6633333333334,30,191.06,-0.10651459559860443,25.5,1862.7,19.9,0.8303847203661341,469.1648031934573,477.18529534338546,477.18529534338546,17419.9,220115.61255555556,227705.80609195403,227705.80609195403
GRC,25,710.0228571428571,28,1714.25,-0.5812120628731448,17.37,2068.09,1.95,0.5765686036533347,567.9337543792104,578.3554264807087,578.3554264807087,19880.64,322548.7493632653,334494.9993396825,334494.9993396825
USA,15,414.25535714285724,28,535.6,1.9419265796046146,491.12,1340.32,29.85,1.0606898245689944,279.8315899720777,284.9665428637537,284.9665428637537,11599.150000000003,78305.71874630103,81205.93055171959,81205.93055171959
SWE,29,515.9080882352941,68,185.97,19.40554795341391,10.2,5639.52,5.64,4.094870007590667,859.531086482722,865.9217401718591,865.9217401718591,35081.75,738793.6886301686,749820.4601022607,749820.4601022607
GBR,27,307.67,16,171.46,-0.007281481313949456,189.64,717.36,51.0,0.7215694630829208,170.58897795578704,176.18353884514866,176.18353884514866,4922.72,29100.599400000003,31040.639360000005,31040.639360000005
GRC,30,234.49213541666657,192,537.38,0.7625879585776838,10.03,974.01,1.45,1.0093505007959096,216.27175281759338,216.83717012972298,216.83717012972298,45022.48999999998,46773.471066794205,47018.35834986642,47018.35834986642
TUR,12,233.67914285714284,35,238.11,-0.29488451876830846,13.95,558.59,13.95,0.5223747684245339,141.51785024958974,143.5839135543973,143.5839135543973,8178.7699999999995,20027.301939265304,20616.340231596638,20616.340231596638
DNK,26,463.01114754098364,61,19.8,8.669500779463657,122.1,3120.22,5.9,2.7165971934774347,551.1876472749723,555.7618970539403,555.7618970539403,28243.680000000004,303807.8225085192,308871.2862169946,308871.2862169946
DNK,23,335.88499999999993,18,272.34,7.620431795764528,39.95,2500.0,5.11,2.896688242059427,585.4396175833261,602.4123966114712,602.4123966114712,6045.9299999999985,342739.5458361111,362900.69559117645,362900.69559117645
CAN,12,275.5414285714286,7,168.35,1.1180016371663326,18.96,826.53,18.96,1.5113476898155616,240.72765639847458,260.01558667565627,260.01558667565627,1928.79,57949.80455510203,67608.10531428571,67608.10531428571
DNK,1,630.1275,4,210.31,-0.7554733479082603,1436.93,1436.93,210.31,1.0156334012382549,475.2107970351158,548.7261631800815,548.7261631800815,2520.51,225825.30161875,301100.40215833334,301100.40215833334
CHN,19,320.0045833333334,48,34.8,15.621664822549377,6.9,2118.74,5.5,3.4418849641924107,331.8195392388153,335.33095490085054,335.33095490085054,15360.220000000003,110104.20662065968,112446.84931471627,112446.84931471627
ITA,10,275.9385135135135,74,130.85,10.51548051878202,12.75,1792.72,2.37,2.6097244917510496,277.4894598031508,279.38360779755726,279.38360779755726,20419.449999999997,77000.40030184443,78055.20030597929,78055.20030597929
JPN,3,287.3698630136987,73,357.95,9.68603661222021,15.9,1853.52,1.45,2.5145649923960955,292.00016862208093,294.0209551464976,294.0209551464976,20978.000000000007,85264.0984753237,86448.32206525875,86448.32206525875
SWE,13,466.6373846153846,65,166.74,18.302238251832172,1579.51,4366.78,4.65,3.769164312202224,647.091923150804,652.1277339104973,652.1277339104973,30331.429999999997,418727.9570070059,425270.5813352404,425270.5813352404
SWE,16,486.6438461538461,39,180.4,32.76832858715985,4.95,10174.94,3.95,5.842131135765189,1585.3130919152936,1606.0370184542276,1606.0370184542276,18979.109999999997,2513217.5993980286,2579354.904645345,2579354.904645345
ZAF,5,552.4519565217392,46,248.16,39.92890040262052,14.5,13355.4,1.95,6.43226260228769,1920.6053953553053,1941.828198687022,1941.828198687022,25412.790000000005,3688725.084667909,3770696.7532160846,3770696.7532160846
SWE,22,273.26199999999994,25,1489.18,6.485810026589855,15.0,1489.18,1.9,2.3071402437122104,311.84468005723625,318.2751438090425,318.2751438090425,6831.549999999999,97247.10448000002,101299.06716666669,101299.06716666669
SWE,12,249.99666666666658,18,440.0,0.18879194317173198,11.7,863.89,4.15,0.8643807678389268,234.2411214017632,241.0321254155822,241.0321254155822,4499.939999999999,54868.90295555556,58096.485482352946,58096.485482352946
BRA,6,793.6645086705204,173,1825.74,5.12403428306202,24.86,7059.54,2.15,2.3184673012848283,1290.0740314274558,1293.818811529174,1293.818811529174,137303.96000000002,1664291.0065634882,1673967.1170667643,1673967.1170667643
ZAF,29,817.471204819277,83,5.04,5.729043867988231,664.86,5590.67,0.85,2.3554750839497918,1143.9180301520657,1150.872003201133,1150.872003201133,67850.10999999999,1308548.4597069821,1324506.367752189,1324506.367752189
RUS,17,344.4100000000001,36,1368.4,2.339597438683577,436.2,1368.4,6.15,1.5515160418836786,301.76691811175505,306.04751373415394,306.04751373415394,12398.760000000004,91063.27286666667,93665.08066285714,93665.08066285714
JPN,31,308.4816666666667,36,119.65,7.719489301622131,19.9,1866.43,1.95,2.534147520160337,358.0109285614679,363.08935141563785,363.08935141563785,11105.34,128171.82496944445,131833.87711142856,131833.87711142856
GBR,4,436.11552631578934,114,75.0,56.51624546282044,4.0,8142.75,4.0,6.803941543246733,851.674991681863,855.4351644538781,855.4351644538781,49717.169999999984,725350.2914563016,731769.3205842335,731769.3205842335
PRT,5,232.19446808510637,47,910.14,0.9374456366707604,11.31,910.14,5.9,1.2027697773767763,225.54848710028563,227.98691998911684,227.98691998911684,10913.14,50872.12003322771,51978.03568612396,51978.03568612396
DNK,30,356.1070175438596,57,372.97,34.150078908039774,8.85,3949.32,6.25,5.5108624826830885,530.2813208727454,534.9950253138705,534.9950253138705,20298.1,281198.2792665435,286219.67711058893,286219.67711058893
PRT,23,190.32,14,55.5,-0.6435865763014199,5.5,560.15,5.5,0.8125921623230795,171.3638900118692,177.8327129203606,177.8327129203606,2664.48,29365.582799999996,31624.47378461538,31624.47378461538
MEX,21,346.8116666666666,60,1024.68,3.38594523862663,16.95,1715.85,8.5,1.7178078389489928,333.33578463848664,336.14879471804664,336.14879471804664,20808.699999999997,111112.74532055555,112996.01219039547,112996.01219039547
FRA,18,423.5995569620253,158,326.0,112.80438812954173,35.4,11924.8,0.55,10.067540752247037,989.461890578291,992.6080412540606,992.6080412540606,66928.73,979034.8329067659,985270.7235622229,985270.7235622229
JPN,11,2565.0502083333336,48,294.25,-0.862917047006162,9500.0,9500.0,4.5,1.0383925832671657,3733.6598195858096,3773.1705476076745,3773.1705476076745,123122.41,1.394021564838954E7,1.4236815981333999E7,1.4236815981333999E7
RUS,25,293.70196078431366,51,206.23,4.230776239934788,44.78,1374.26,7.9,1.7177928624986176,257.49122189507364,260.0533867114182,260.0533867114182,14978.799999999997,66301.72935301806,67627.76394007842,67627.76394007842
DNK,19,504.9221052631579,19,135.4,9.850535378083796,16.6,3419.64,4.95,3.1555703832648097,738.237950525146,758.4673932900547,758.4673932900547,9593.52,544995.2715955678,575272.7866842105,575272.7866842105
RUS,29,7102.178400000001,25,920.52,20.037442970726172,34.65,168469.6,10.2,4.694151522449572,32940.50449762221,33619.76162042865,33619.76162042865,177554.46000000002,1.0850768365578694E9,1.1302883714144473E9,1.1302883714144473E9
BRA,20,404.51019417475715,103,261.48,27.11545576383116,8.5,4314.72,8.5,4.483472398969619,534.9875414808911,537.6036330792064,537.6036330792064,41664.54999999999,286211.66953976813,289017.666299962,289017.666299962
RUS,19,291.85421052631574,19,46.8,0.99117947518425,13.34,1103.15,1.25,1.3017904550769583,292.9342266451058,300.96130811332966,300.96130811332966,5545.229999999999,85810.46114016621,90577.70898128656,90577.70898128656
USA,20,397.78706521739116,92,63.0,17.64467802881151,33.6,3279.36,7.9,3.8866952206153225,498.19082768147405,500.9206608704583,500.9206608704583,36596.40999999999,248194.10078595215,250921.50848689667,250921.50848689667
CHE,22,297.7779999999999,30,251.4,5.291865425029295,8.3,1175.32,2.55,1.913375598613419,224.63473454180377,228.47492270751923,228.47492270751923,8933.339999999997,50460.76396266665,52200.79030620688,52200.79030620688
GRC,1,414.89500000000015,48,183.3,1.1976509826897033,4.95,1381.92,2.95,1.1071928528949846,317.0548946094877,320.41006629470735,320.41006629470735,19914.960000000006,100523.80619583336,102662.61058297874,102662.61058297874
ESP,5,396.0141176470589,68,1526.92,6.127578356167977,62.5,2180.3,1.65,2.150934680129054,381.1703215108596,384.00434061692937,384.00434061692937,26928.960000000006,145290.81400069207,147459.33361264272,147459.33361264272
GRC,29,369.81666666666666,12,145.0,4.523957248016441,4.95,1701.5,4.95,2.2602359436262445,433.83015811362037,453.12082204385285,453.12082204385285,4437.8,188208.60608888886,205318.47936969696,205318.47936969696
AUS,7,259.60785714285714,28,723.63,0.07307074467398866,16.95,739.57,16.95,0.8602548115555039,196.33441786468646,199.93718475333685,199.93718475333685,7269.0199999999995,38547.20363826531,39974.87784708995,39974.87784708995
FIN,1,226.6060317460318,63,471.3,-0.6949732208493353,2.95,680.28,2.1,0.4462819091742486,174.0662107427751,175.46435537793002,175.46435537793002,14276.180000000002,30299.045722348194,30787.74000819252,30787.74000819252
CAN,10,364.0015447154471,123,344.2,25.169551761091995,11.65,3855.84,2.1,4.2453223806267495,470.8048042319215,472.73039428970435,472.73039428970435,44772.189999999995,221657.16368785792,223474.02568529936,223474.02568529936
TUR,26,612.3407792207792,77,168.6,32.11215285275119,33.2,8895.66,1.25,5.377333740112679,1179.1231437807473,1186.8551816690392,1186.8551816690392,47150.23999999999,1390331.3881993927,1408625.2222546479,1408625.2222546479
PRT,22,213.75100000000003,10,164.1,3.860394433741532,34.0,1109.53,25.5,2.2828468084808935,311.8512544611614,328.72008509267175,328.72008509267175,2137.51,97251.20490900002,108056.89434333336,108056.89434333336
GRC,6,579.1414285714285,14,938.85,-0.30631715110873214,7.65,1894.01,6.17,0.9722089830603234,630.805883701353,654.618202335202,654.618202335202,8107.98,397916.0629122449,428524.99082857143,428524.99082857143
FRA,6,272.103137254902,51,307.68,1.0054788561518846,27.75,1000.0,2.42,0.8652162328751483,215.63736645063506,217.7830647363582,217.7830647363582,13877.26,46499.47380976547,47429.46328596078,47429.46328596078
NLD,19,778.7573015873016,63,127.98,51.37347290583534,6.36,22206.0,4.95,7.13674845482019,2801.6023628105077,2824.105554536725,2824.105554536725,49061.71000000001,7848975.7993054185,7975572.183165183,7975572.183165183
ZAF,23,244.2,13,63.0,5.328565857265136,33.2,1090.14,33.2,2.4564869358403065,262.8891475361958,273.6237000273673,273.6237000273673,3174.6,69110.70389230772,74869.92921666669,74869.92921666669
FIN,11,377.8634285714285,35,2054.92,4.1533384344968365,2.55,2054.92,2.55,2.1833796523073645,495.15608879822855,502.38502722128817,502.38502722128817,13225.219999999998,245179.55227395918,252390.71557613445,252390.71557613445
IND,18,377.455,10,390.0,2.0982093706120777,314.44,1201.49,78.0,1.7434092839473483,311.33503391844613,328.17594086268895,328.17594086268895,3774.5499999999997,96929.503345,107699.44816111111,107699.44816111111
SWE,14,1101.3525252525255,99,508.2,10.247893730908936,79.2,11816.64,4.25,3.2329541008924383,2052.4595773070614,2062.904731671766,2062.904731671766,109033.90000000004,4212590.316479481,4255575.931953762,4255575.931953762
USA,22,287.64788732394373,71,514.41,1.344042097103932,14.85,1117.86,2.5,1.298499566737444,255.25068255783535,257.0674363214863,257.0674363214863,20423.000000000004,65152.91094624083,66083.66681690142,66083.66681690142
BRA,26,275.5049999999999,50,312.8,0.20530158559784883,30.0,794.06,9.05,0.9054628855582707,189.83275487913036,191.76004038050965,191.76004038050965,13775.249999999995,36036.474825,36771.91308673469,36771.91308673469
CAN,1,517.9851785714285,56,331.26,33.578480822290636,14.11,8915.52,0.95,5.586247370662302,1251.9794059508201,1263.3097672657561,1263.3097672657561,29007.169999999995,1567452.4329249687,1595951.568069059,1595951.568069059
AUS,4,787.9511904761904,42,523.86,15.192827097852035,27.35,10999.52,2.1,4.09102324462591,2241.5013339757907,2268.6720391445097,2268.6720391445097,33093.95,5024328.230215249,5146872.821196108,5146872.821196108
PRT,11,2347.7494573643407,129,552.24,6.205224605498721,21.5,20277.92,0.0,2.4948147134679592,3921.4265311722816,3936.7148017496193,3936.7148017496193,302859.67999999993,1.5377586039381873E7,1.5497723430314545E7,1.5497723430314545E7
PRT,1,114.76599999999999,95,292.95,4.910803983651739,11.15,655.82,2.95,1.7757039411623956,111.47773052474372,112.06912847064629,112.06912847064629,10902.769999999999,12427.284402947378,12559.489556170221,12559.489556170221
DNK,27,280.08785714285716,14,172.0,-0.7962939085867493,60.25,662.56,39.48,0.5437193763162018,193.27629716395168,200.57229247939398,200.57229247939398,3921.23,37355.72704540816,40229.24451043956,40229.24451043956
USA,17,1028.6033333333332,42,295.66,3.4884202502912576,27.45,6068.06,2.5,2.106055731663416,1542.8755410884214,1561.577745634776,1561.577745634776,43201.34,2380464.9352888893,2438525.055661789,2438525.055661789
NOR,6,276.76302325581383,43,127.9,4.803812533475219,1.64,1570.19,1.64,2.0652164445359733,326.1598361592335,330.019850236567,330.019850236567,11900.809999999996,106380.23872341806,108913.10155016612,108913.10155016612
SWE,21,518.838947368421,19,311.25,-1.29696612649452,12.75,1452.35,2.75,0.48279210101671705,489.7224974453952,503.1420368035555,503.1420368035555,9857.94,239828.12450415513,253151.90919883043,253151.90919883043
TUR,6,365.16333333333336,48,322.8,18.836748862985793,13.35,3304.03,0.95,4.012898069054264,521.9485918105878,527.472011149501,527.472011149501,17527.84,272430.3324930556,278226.72254609934,278226.72254609934
FIN,5,439.5040677966103,59,22.5,2.6892852951577924,21.88,2034.0,1.25,1.860102801043097,500.30095187244046,504.5954594118241,504.5954594118241,25930.740000000005,250301.04244447,254616.5776590298,254616.5776590298
CHN,5,268.1965957446808,47,203.3,21.388260867828624,27.15,2210.05,3.73,4.200511297954351,334.90179540109835,338.52246057572916,338.52246057572916,12605.239999999998,112159.21256287915,114597.45631424608,114597.45631424608
AUT,1,330.2280952380953,42,223.7,-0.32766771154585284,4.0,1092.35,1.25,0.7924136963097282,299.4412313852498,303.0709545935317,303.0709545935317,13869.580000000004,89665.0510535147,91852.00351823457,91852.00351823457
TUR,24,347.3114864864866,74,611.51,-0.8420810196570976,19.21,928.08,2.95,0.3136192001319243,250.05757134774166,251.7644687830189,251.7644687830189,25701.05000000001,62528.7889883309,63385.34774159571,63385.34774159571
AUS,10,363.53800000000007,15,919.8,-0.01446544147358253,4.35,919.8,4.35,0.6106214622563293,243.41942883837353,251.96304647422292,251.96304647422292,5453.070000000001,59253.018336,63485.376788571426,63485.376788571426
MEX,1,230.90249999999997,40,22.2,1.3486950608459036,17.85,928.05,9.25,1.161128981603006,210.97856016370477,213.66629348841366,213.66629348841366,9236.099999999999,44511.95284874999,45653.284973076916,45653.284973076916
USA,21,282.5403389830509,59,251.0,4.587383158036386,336.0,1411.67,1.25,1.893935160374532,289.2746969546251,291.75778710741235,291.75778710741235,16669.880000000005,83679.85029819018,85122.60633781416,85122.60633781416
CHE,13,240.5430769230769,26,401.92,5.7542233891683345,1136.32,1136.32,15.0,2.1482802688873717,233.2202934462349,237.83896544963747,237.83896544963747,6254.12,54391.70527514792,56567.37348615384,56567.37348615384
GRC,14,286.34000000000003,5,291.0,-0.6837123138168368,121.74,591.09,121.17,0.762215316176038,171.86221027323023,192.14779246715275,192.14779246715275,1431.7,29536.619320000005,36920.774150000005,36920.774150000005
ZAF,12,380.12292682926835,41,350.06,2.8074545808435465,1.65,1636.52,1.45,1.7290402673010365,357.9350175677001,362.38158579213086,362.38158579213086,15585.040000000003,128117.47680118977,131320.41372121952,131320.41372121952
NOR,15,518.5132846715326,137,247.8,28.666406094468194,172.89,8322.12,3.3,4.920638286415449,1009.821447498466,1013.5272267317893,1013.5272267317893,71036.31999999996,1019739.3558278971,1027237.4393266317,1027237.4393266317
PRT,20,284.00651162790695,43,189.8,17.509942933035724,91.27,2370.04,4.95,3.812746423237178,384.23127592565805,388.7785498987194,388.7785498987194,12212.279999999999,147633.6733994592,151148.76086135107,151148.76086135107
MEX,31,233.07166666666672,18,110.1,-0.8890209635963431,8.3,500.24,4.63,-0.002153814661589536,137.60891340033982,141.59840370693783,141.59840370693783,4195.290000000001,18936.21304722222,20050.10793235294,20050.10793235294
CHN,30,451.29095238095243,63,101.55,14.370014983860035,55.35,3794.4,1.65,3.2493515021446453,591.7191545295692,596.4719951750549,596.4719951750549,28431.33,350131.55783718824,355778.84102811065,355778.84102811065
CHN,10,269.3721428571428,28,406.56,-0.2141730618099218,13.75,708.06,4.95,0.19101914728829777,169.6042821510695,172.71654692131636,172.71654692131636,7542.419999999999,28765.61252397959,29831.00558042328,29831.00558042328
AUS,8,730.2908095238096,63,1335.2,24.7811478671617,43.2,10584.77,1.25,4.687678317585354,1547.5273942709523,1559.9575328648953,1559.9575328648953,46008.321,2394841.0360190435,2433467.504341931,2433467.504341931
