customer_id,txn_timestamp_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
16479,27,150.41500000000002,2,231.18,-2.000000000000001,69.65,231.18,69.65,0.0,80.765,114.21895836506303,114.21895836506303,300.83000000000004,6522.985225,13045.97045,13045.97045
69827,27,92.055,2,138.21,-1.9999999999999991,45.9,138.21,45.9,0.0,46.155,65.2730269713302,65.2730269713302,184.11,2130.284025,4260.56805,4260.56805
12963,27,148.78,1,148.78,NaN,148.78,148.78,148.78,NaN,0.0,NaN,NaN,148.78,0.0,NaN,NaN
70063,28,991.2,1,991.2,NaN,991.2,991.2,991.2,NaN,0.0,NaN,NaN,991.2,0.0,NaN,NaN
70244,28,581.76,2,328.32,-2.000000000000001,835.2,835.2,328.32,0.0,253.44000000000003,358.4182852478372,358.4182852478372,1163.52,64231.83360000001,128463.66720000003,128463.66720000003
12950,7,360.0,1,360.0,NaN,360.0,360.0,360.0,NaN,0.0,NaN,NaN,360.0,0.0,NaN,NaN
70564,2,24.95,1,24.95,NaN,24.95,24.95,24.95,NaN,0.0,NaN,NaN,24.95,0.0,NaN,NaN
70074,15,35.1,1,35.1,NaN,35.1,35.1,35.1,NaN,0.0,NaN,NaN,35.1,0.0,NaN,NaN
69751,6,34.65,1,34.65,NaN,34.65,34.65,34.65,NaN,0.0,NaN,NaN,34.65,0.0,NaN,NaN
69796,13,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
70058,22,18.295,2,32.34,-2.000000000000002,4.25,32.34,4.25,-6.565456655245986E-16,14.045000000000002,19.86262948353012,19.86262948353012,36.59,197.26202500000005,394.5240500000001,394.5240500000001
70014,29,14.52,1,14.52,NaN,14.52,14.52,14.52,NaN,0.0,NaN,NaN,14.52,0.0,NaN,NaN
14110,7,13.5,1,13.5,NaN,13.5,13.5,13.5,NaN,0.0,NaN,NaN,13.5,0.0,NaN,NaN
16912,21,3.75,1,3.75,NaN,3.75,3.75,3.75,NaN,0.0,NaN,NaN,3.75,0.0,NaN,NaN
12826,22,6.6,1,6.6,NaN,6.6,6.6,6.6,NaN,0.0,NaN,NaN,6.6,0.0,NaN,NaN
13745,9,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
12722,19,46.65,1,46.65,NaN,46.65,46.65,46.65,NaN,0.0,NaN,NaN,46.65,0.0,NaN,NaN
69796,7,63.2,1,63.2,NaN,63.2,63.2,63.2,NaN,0.0,NaN,NaN,63.2,0.0,NaN,NaN
17579,9,8.7,1,8.7,NaN,8.7,8.7,8.7,NaN,0.0,NaN,NaN,8.7,0.0,NaN,NaN
70544,17,17.9,1,17.9,NaN,17.9,17.9,17.9,NaN,0.0,NaN,NaN,17.9,0.0,NaN,NaN
16474,30,27.0,1,27.0,NaN,27.0,27.0,27.0,NaN,0.0,NaN,NaN,27.0,0.0,NaN,NaN
17139,14,54.1,1,54.1,NaN,54.1,54.1,54.1,NaN,0.0,NaN,NaN,54.1,0.0,NaN,NaN
69642,14,66.12,1,66.12,NaN,66.12,66.12,66.12,NaN,0.0,NaN,NaN,66.12,0.0,NaN,NaN
70096,1,251.4,1,251.4,NaN,251.4,251.4,251.4,NaN,0.0,NaN,NaN,251.4,0.0,NaN,NaN
14496,1,304.34,1,304.34,NaN,304.34,304.34,304.34,NaN,0.0,NaN,NaN,304.34,0.0,NaN,NaN
14135,2,485.25,1,485.25,NaN,485.25,485.25,485.25,NaN,0.0,NaN,NaN,485.25,0.0,NaN,NaN
13491,2,130.49,2,98.9,-1.9999999999999993,162.08,162.08,98.9,0.0,31.590000000000003,44.67500643536608,44.67500643536608,260.98,997.9281000000002,1995.8562000000004,1995.8562000000004
69685,3,135.33,1,135.33,NaN,135.33,135.33,135.33,NaN,0.0,NaN,NaN,135.33,0.0,NaN,NaN
70258,7,177.26,1,177.26,NaN,177.26,177.26,177.26,NaN,0.0,NaN,NaN,177.26,0.0,NaN,NaN
18077,8,204.87,1,204.87,NaN,204.87,204.87,204.87,NaN,0.0,NaN,NaN,204.87,0.0,NaN,NaN
16191,14,381.74,2,301.2,-1.9999999999999987,462.28,462.28,301.2,0.0,80.53999999999999,113.90076031352906,113.90076031352906,763.48,6486.691599999998,12973.383199999997,12973.383199999997
69862,16,403.61,1,403.61,NaN,403.61,403.61,403.61,NaN,0.0,NaN,NaN,403.61,0.0,NaN,NaN
15460,20,216.76,1,216.76,NaN,216.76,216.76,216.76,NaN,0.0,NaN,NaN,216.76,0.0,NaN,NaN
12748,21,114.24500000000002,18,69.29,2.461602970340823,34.29,488.25,5.45,1.698328356351017,122.34907070663748,125.8961551181346,125.8961551181346,2056.4100000000003,14969.295102777778,15849.84187352941,15849.84187352941
69879,6,1894.8799999999999,2,3527.64,-1.9999999999999998,262.12,3527.64,262.12,0.0,1632.76,2309.0713361002945,2309.0713361002945,3789.7599999999998,2665905.2176,5331810.4352,5331810.4352
15601,7,575.255,2,688.45,-1.999999999999999,462.06,688.45,462.06,0.0,113.19500000000002,160.08190419282252,160.08190419282252,1150.51,12813.108025000005,25626.21605000001,25626.21605000001
70093,10,666.1,2,263.0,-2.000000000000001,1069.2,1069.2,263.0,0.0,403.1,570.0694869925946,570.0694869925946,1332.2,162489.61000000002,324979.22000000003,324979.22000000003
70135,11,190.82,2,62.13,-1.9999999999999998,319.51,319.51,62.13,0.0,128.69,181.9951433417936,181.9951433417936,381.64,16561.1161,33122.2322,33122.2322
17690,17,895.5,1,895.5,NaN,895.5,895.5,895.5,NaN,0.0,NaN,NaN,895.5,0.0,NaN,NaN
14688,18,302.22,1,302.22,NaN,302.22,302.22,302.22,NaN,0.0,NaN,NaN,302.22,0.0,NaN,NaN
12510,18,491.28499999999997,2,681.05,-1.9999999999999976,301.52,681.05,301.52,5.451446785212074E-16,189.765,268.3682366637304,268.3682366637304,982.5699999999999,36010.75522499999,72021.51044999999,72021.51044999999
69420,23,153.0,1,153.0,NaN,153.0,153.0,153.0,NaN,0.0,NaN,NaN,153.0,0.0,NaN,NaN
70090,23,697.595,2,154.79,-1.9999999999999987,1240.4,1240.4,154.79,-3.726907257465526E-16,542.8050000000001,767.6421927239279,767.6421927239279,1395.19,294637.26802500006,589274.5360500001,589274.5360500001
69947,26,375.07,2,252.1,-2.0000000000000027,498.04,498.04,252.1,5.008441563585125E-16,122.97000000000001,173.90584176501952,173.90584176501952,750.14,15121.620900000004,30243.241800000007,30243.241800000007
15547,28,162.13,3,238.67,-1.4999999999999987,232.77,238.67,14.95,-0.7054036299406661,104.09984566110877,127.49575208609893,127.49575208609893,486.39,10836.777866666667,16255.1668,16255.1668
16770,30,269.3,1,269.3,NaN,269.3,269.3,269.3,NaN,0.0,NaN,NaN,269.3,0.0,NaN,NaN
70452,30,155.21,1,155.21,NaN,155.21,155.21,155.21,NaN,0.0,NaN,NaN,155.21,0.0,NaN,NaN
17884,2,278.22,1,278.22,NaN,278.22,278.22,278.22,NaN,0.0,NaN,NaN,278.22,0.0,NaN,NaN
16771,3,654.96,1,654.96,NaN,654.96,654.96,654.96,NaN,0.0,NaN,NaN,654.96,0.0,NaN,NaN
70025,5,364.92,2,625.33,-1.9999999999999984,104.51,625.33,104.51,0.0,260.41,368.2753537775777,368.2753537775777,729.84,67813.3681,135626.7362,135626.7362
15114,12,197.335,2,259.05,-2.0000000000000004,135.62,259.05,135.62,0.0,61.715,87.27819000185556,87.27819000185556,394.67,3808.741225,7617.48245,7617.48245
15058,14,178.75,1,178.75,NaN,178.75,178.75,178.75,NaN,0.0,NaN,NaN,178.75,0.0,NaN,NaN
70172,17,19.21,2,10.82,-1.9999999999999998,27.6,27.6,10.82,0.0,8.39,11.86525178831027,11.86525178831027,38.42,70.39210000000001,140.78420000000003,140.78420000000003
15687,24,299.95,1,299.95,NaN,299.95,299.95,299.95,NaN,0.0,NaN,NaN,299.95,0.0,NaN,NaN
15984,30,234.35,1,234.35,NaN,234.35,234.35,234.35,NaN,0.0,NaN,NaN,234.35,0.0,NaN,NaN
16927,6,123.35,1,123.35,NaN,123.35,123.35,123.35,NaN,0.0,NaN,NaN,123.35,0.0,NaN,NaN
69616,13,548.75,1,548.75,NaN,548.75,548.75,548.75,NaN,0.0,NaN,NaN,548.75,0.0,NaN,NaN
70192,15,18.15,1,18.15,NaN,18.15,18.15,18.15,NaN,0.0,NaN,NaN,18.15,0.0,NaN,NaN
14680,27,1064.705,2,2106.46,-2.0000000000000027,22.95,2106.46,22.95,-4.217676931997476E-16,1041.755,1473.2640496699837,1473.2640496699837,2129.41,1085253.4800250002,2170506.9600500003,2170506.9600500003
70051,28,2161.32,1,2161.32,NaN,2161.32,2161.32,2161.32,NaN,0.0,NaN,NaN,2161.32,0.0,NaN,NaN
69860,2,346.22,2,467.3,-2.000000000000002,225.14,467.3,225.14,-5.246659658828116E-16,121.08000000000001,171.23297813213438,171.23297813213438,692.44,14660.366400000003,29320.732800000005,29320.732800000005
17409,4,260.55,1,260.55,NaN,260.55,260.55,260.55,NaN,0.0,NaN,NaN,260.55,0.0,NaN,NaN
15038,9,157.6,1,157.6,NaN,157.6,157.6,157.6,NaN,0.0,NaN,NaN,157.6,0.0,NaN,NaN
70030,9,108.42,1,108.42,NaN,108.42,108.42,108.42,NaN,0.0,NaN,NaN,108.42,0.0,NaN,NaN
13590,13,301.42,1,301.42,NaN,301.42,301.42,301.42,NaN,0.0,NaN,NaN,301.42,0.0,NaN,NaN
70214,27,453.2,1,453.2,NaN,453.2,453.2,453.2,NaN,0.0,NaN,NaN,453.2,0.0,NaN,NaN
13404,9,217.81,1,217.81,NaN,217.81,217.81,217.81,NaN,0.0,NaN,NaN,217.81,0.0,NaN,NaN
13953,11,750.0,1,750.0,NaN,750.0,750.0,750.0,NaN,0.0,NaN,NaN,750.0,0.0,NaN,NaN
13118,13,185.22,1,185.22,NaN,185.22,185.22,185.22,NaN,0.0,NaN,NaN,185.22,0.0,NaN,NaN
70113,14,286.79999999999995,2,373.4,-2.000000000000001,200.2,373.4,200.2,-3.584977734457723E-16,86.6,122.47089450151002,122.47089450151002,573.5999999999999,7499.559999999999,14999.119999999997,14999.119999999997
70046,18,168.49,1,168.49,NaN,168.49,168.49,168.49,NaN,0.0,NaN,NaN,168.49,0.0,NaN,NaN
69630,30,90.6,1,90.6,NaN,90.6,90.6,90.6,NaN,0.0,NaN,NaN,90.6,0.0,NaN,NaN
14389,31,311.14,1,311.14,NaN,311.14,311.14,311.14,NaN,0.0,NaN,NaN,311.14,0.0,NaN,NaN
69728,3,446.6,1,446.6,NaN,446.6,446.6,446.6,NaN,0.0,NaN,NaN,446.6,0.0,NaN,NaN
70318,3,387.05,1,387.05,NaN,387.05,387.05,387.05,NaN,0.0,NaN,NaN,387.05,0.0,NaN,NaN
69478,4,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
12540,4,357.99,1,357.99,NaN,357.99,357.99,357.99,NaN,0.0,NaN,NaN,357.99,0.0,NaN,NaN
70173,14,323.0,1,323.0,NaN,323.0,323.0,323.0,NaN,0.0,NaN,NaN,323.0,0.0,NaN,NaN
69889,14,376.77,1,376.77,NaN,376.77,376.77,376.77,NaN,0.0,NaN,NaN,376.77,0.0,NaN,NaN
14820,17,139.77,1,139.77,NaN,139.77,139.77,139.77,NaN,0.0,NaN,NaN,139.77,0.0,NaN,NaN
69659,21,221.55,2,142.5,-2.000000000000001,300.6,300.6,142.5,0.0,79.05000000000001,111.79358210559319,111.79358210559319,443.1,6248.902500000002,12497.805000000004,12497.805000000004
69735,21,192.14,2,147.94,-1.9999999999999991,236.34,236.34,147.94,-3.370414726566992E-16,44.2,62.508239456890806,62.508239456890806,384.28,1953.6400000000003,3907.2800000000007,3907.2800000000007
70091,27,326.34,1,326.34,NaN,326.34,326.34,326.34,NaN,0.0,NaN,NaN,326.34,0.0,NaN,NaN
16357,28,120.05,1,120.05,NaN,120.05,120.05,120.05,NaN,0.0,NaN,NaN,120.05,0.0,NaN,NaN
70629,5,205.1,1,205.1,NaN,205.1,205.1,205.1,NaN,0.0,NaN,NaN,205.1,0.0,NaN,NaN
15144,5,443.2,1,443.2,NaN,443.2,443.2,443.2,NaN,0.0,NaN,NaN,443.2,0.0,NaN,NaN
16398,6,535.85,1,535.85,NaN,535.85,535.85,535.85,NaN,0.0,NaN,NaN,535.85,0.0,NaN,NaN
12928,13,356.1,1,356.1,NaN,356.1,356.1,356.1,NaN,0.0,NaN,NaN,356.1,0.0,NaN,NaN
14397,16,47.7,1,47.7,NaN,47.7,47.7,47.7,NaN,0.0,NaN,NaN,47.7,0.0,NaN,NaN
14798,16,49.03,2,21.72,-2.0000000000000018,76.34,76.34,21.72,3.5721119400743043E-16,27.310000000000002,38.622172388409226,38.622172388409226,98.06,745.8361000000001,1491.6722000000002,1491.6722000000002
13029,22,390.7,1,390.7,NaN,390.7,390.7,390.7,NaN,0.0,NaN,NaN,390.7,0.0,NaN,NaN
69351,25,196.86,1,196.86,NaN,196.86,196.86,196.86,NaN,0.0,NaN,NaN,196.86,0.0,NaN,NaN
13827,27,188.02,1,188.02,NaN,188.02,188.02,188.02,NaN,0.0,NaN,NaN,188.02,0.0,NaN,NaN
13104,27,162.72,1,162.72,NaN,162.72,162.72,162.72,NaN,0.0,NaN,NaN,162.72,0.0,NaN,NaN
70288,2,606.7950000000001,2,943.07,-2.000000000000001,270.52,943.07,270.52,0.0,336.27500000000003,475.5646656870126,475.5646656870126,1213.5900000000001,113080.87562500003,226161.75125000006,226161.75125000006
70178,2,476.3,1,476.3,NaN,476.3,476.3,476.3,NaN,0.0,NaN,NaN,476.3,0.0,NaN,NaN
15093,13,630.42,1,630.42,NaN,630.42,630.42,630.42,NaN,0.0,NaN,NaN,630.42,0.0,NaN,NaN
69817,13,310.87,1,310.87,NaN,310.87,310.87,310.87,NaN,0.0,NaN,NaN,310.87,0.0,NaN,NaN
69739,16,355.22,1,355.22,NaN,355.22,355.22,355.22,NaN,0.0,NaN,NaN,355.22,0.0,NaN,NaN
16013,20,702.64,3,1047.12,-1.500000000000001,40.8,1047.12,40.8,-0.7053272510163346,468.12250020694364,573.3306313114623,573.3306313114623,2107.92,219138.67519999997,328708.01279999997,328708.01279999997
15811,24,478.96,1,478.96,NaN,478.96,478.96,478.96,NaN,0.0,NaN,NaN,478.96,0.0,NaN,NaN
69678,29,1565.82,1,1565.82,NaN,1565.82,1565.82,1565.82,NaN,0.0,NaN,NaN,1565.82,0.0,NaN,NaN
14482,30,227.85,1,227.85,NaN,227.85,227.85,227.85,NaN,0.0,NaN,NaN,227.85,0.0,NaN,NaN
14401,4,313.08,1,313.08,NaN,313.08,313.08,313.08,NaN,0.0,NaN,NaN,313.08,0.0,NaN,NaN
69460,7,183.92,1,183.92,NaN,183.92,183.92,183.92,NaN,0.0,NaN,NaN,183.92,0.0,NaN,NaN
69918,11,405.86,1,405.86,NaN,405.86,405.86,405.86,NaN,0.0,NaN,NaN,405.86,0.0,NaN,NaN
70341,15,803.79,2,1074.82,-1.999999999999999,532.76,1074.82,532.76,0.0,271.03,383.2943018099799,383.2943018099799,1607.58,73457.26089999998,146914.52179999996,146914.52179999996
69742,24,886.49,1,886.49,NaN,886.49,886.49,886.49,NaN,0.0,NaN,NaN,886.49,0.0,NaN,NaN
69711,27,168.32,1,168.32,NaN,168.32,168.32,168.32,NaN,0.0,NaN,NaN,168.32,0.0,NaN,NaN
17739,3,434.65,1,434.65,NaN,434.65,434.65,434.65,NaN,0.0,NaN,NaN,434.65,0.0,NaN,NaN
70431,3,150.45,1,150.45,NaN,150.45,150.45,150.45,NaN,0.0,NaN,NaN,150.45,0.0,NaN,NaN
14449,4,313.4,1,313.4,NaN,313.4,313.4,313.4,NaN,0.0,NaN,NaN,313.4,0.0,NaN,NaN
12740,5,427.6,1,427.6,NaN,427.6,427.6,427.6,NaN,0.0,NaN,NaN,427.6,0.0,NaN,NaN
70182,5,1055.44,1,1055.44,NaN,1055.44,1055.44,1055.44,NaN,0.0,NaN,NaN,1055.44,0.0,NaN,NaN
14514,7,652.24,1,652.24,NaN,652.24,652.24,652.24,NaN,0.0,NaN,NaN,652.24,0.0,NaN,NaN
14719,8,244.53000000000006,3,317.22,-1.4999999999999998,9.95,406.42,9.95,-0.5636284488185087,169.82342260909323,207.99036588265335,207.99036588265335,733.5900000000001,28839.994866666675,43259.99230000001,43259.99230000001
70340,11,126.2,1,126.2,NaN,126.2,126.2,126.2,NaN,0.0,NaN,NaN,126.2,0.0,NaN,NaN
14443,15,428.68,1,428.68,NaN,428.68,428.68,428.68,NaN,0.0,NaN,NaN,428.68,0.0,NaN,NaN
70664,15,14.56,1,14.56,NaN,14.56,14.56,14.56,NaN,0.0,NaN,NaN,14.56,0.0,NaN,NaN
17073,16,325.53,1,325.53,NaN,325.53,325.53,325.53,NaN,0.0,NaN,NaN,325.53,0.0,NaN,NaN
69452,17,38.45,1,38.45,NaN,38.45,38.45,38.45,NaN,0.0,NaN,NaN,38.45,0.0,NaN,NaN
16846,18,214.32,1,214.32,NaN,214.32,214.32,214.32,NaN,0.0,NaN,NaN,214.32,0.0,NaN,NaN
69452,28,289.53,1,289.53,NaN,289.53,289.53,289.53,NaN,0.0,NaN,NaN,289.53,0.0,NaN,NaN
13103,29,243.94,1,243.94,NaN,243.94,243.94,243.94,NaN,0.0,NaN,NaN,243.94,0.0,NaN,NaN
70300,30,113.92,1,113.92,NaN,113.92,113.92,113.92,NaN,0.0,NaN,NaN,113.92,0.0,NaN,NaN
14432,30,109.8,1,109.8,NaN,109.8,109.8,109.8,NaN,0.0,NaN,NaN,109.8,0.0,NaN,NaN
69990,31,217.38,1,217.38,NaN,217.38,217.38,217.38,NaN,0.0,NaN,NaN,217.38,0.0,NaN,NaN
69750,5,151.95,1,151.95,NaN,151.95,151.95,151.95,NaN,0.0,NaN,NaN,151.95,0.0,NaN,NaN
15805,6,192.0,1,192.0,NaN,192.0,192.0,192.0,NaN,0.0,NaN,NaN,192.0,0.0,NaN,NaN
16732,6,603.75,1,603.75,NaN,603.75,603.75,603.75,NaN,0.0,NaN,NaN,603.75,0.0,NaN,NaN
69725,6,326.4,1,326.4,NaN,326.4,326.4,326.4,NaN,0.0,NaN,NaN,326.4,0.0,NaN,NaN
14432,11,581.07,1,581.07,NaN,581.07,581.07,581.07,NaN,0.0,NaN,NaN,581.07,0.0,NaN,NaN
69938,12,98.42,1,98.42,NaN,98.42,98.42,98.42,NaN,0.0,NaN,NaN,98.42,0.0,NaN,NaN
14666,13,195.25,1,195.25,NaN,195.25,195.25,195.25,NaN,0.0,NaN,NaN,195.25,0.0,NaN,NaN
17523,18,60.48,1,60.48,NaN,60.48,60.48,60.48,NaN,0.0,NaN,NaN,60.48,0.0,NaN,NaN
16900,21,8.95,1,8.95,NaN,8.95,8.95,8.95,NaN,0.0,NaN,NaN,8.95,0.0,NaN,NaN
18096,26,288.44,1,288.44,NaN,288.44,288.44,288.44,NaN,0.0,NaN,NaN,288.44,0.0,NaN,NaN
14258,28,1371.6,1,1371.6,NaN,1371.6,1371.6,1371.6,NaN,0.0,NaN,NaN,1371.6,0.0,NaN,NaN
12553,1,277.02,1,277.02,NaN,277.02,277.02,277.02,NaN,0.0,NaN,NaN,277.02,0.0,NaN,NaN
13969,2,42.405,2,20.11,-2.0000000000000004,64.7,64.7,20.11,0.0,22.295,31.529891373108157,31.529891373108157,84.81,497.06702500000006,994.1340500000001,994.1340500000001
69806,5,117.625,2,232.3,-1.999999999999999,2.95,232.3,2.95,0.0,114.67500000000001,162.1749402651347,162.1749402651347,235.25,13150.355625000002,26300.711250000004,26300.711250000004
12828,7,83.62,1,83.62,NaN,83.62,83.62,83.62,NaN,0.0,NaN,NaN,83.62,0.0,NaN,NaN
15471,7,469.48,1,469.48,NaN,469.48,469.48,469.48,NaN,0.0,NaN,NaN,469.48,0.0,NaN,NaN
16138,6,7.95,1,7.95,NaN,7.95,7.95,7.95,NaN,0.0,NaN,NaN,7.95,0.0,NaN,NaN
15021,7,9.35,1,9.35,NaN,9.35,9.35,9.35,NaN,0.0,NaN,NaN,9.35,0.0,NaN,NaN
13081,5,38.45,2,64.15,-1.9999999999999976,12.75,64.15,12.75,4.2863811899250984E-16,25.700000000000003,36.34528855298855,36.34528855298855,76.9,660.4900000000001,1320.9800000000002,1320.9800000000002
69923,12,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
13093,12,24.525,2,45.65,-2.0,3.4,45.65,3.4,0.0,21.125,29.875261505131633,29.875261505131633,49.05,446.265625,892.53125,892.53125
14502,1,8.7,1,8.7,NaN,8.7,8.7,8.7,NaN,0.0,NaN,NaN,8.7,0.0,NaN,NaN
12410,12,12.25,1,12.25,NaN,12.25,12.25,12.25,NaN,0.0,NaN,NaN,12.25,0.0,NaN,NaN
69925,19,11.9,1,11.9,NaN,11.9,11.9,11.9,NaN,0.0,NaN,NaN,11.9,0.0,NaN,NaN
70553,23,32.05,1,32.05,NaN,32.05,32.05,32.05,NaN,0.0,NaN,NaN,32.05,0.0,NaN,NaN
16598,5,4.35,1,4.35,NaN,4.35,4.35,4.35,NaN,0.0,NaN,NaN,4.35,0.0,NaN,NaN
69978,10,12.82,1,12.82,NaN,12.82,12.82,12.82,NaN,0.0,NaN,NaN,12.82,0.0,NaN,NaN
13717,19,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
13085,27,143.7,1,143.7,NaN,143.7,143.7,143.7,NaN,0.0,NaN,NaN,143.7,0.0,NaN,NaN
69336,10,22.5,1,22.5,NaN,22.5,22.5,22.5,NaN,0.0,NaN,NaN,22.5,0.0,NaN,NaN
13662,30,6.25,1,6.25,NaN,6.25,6.25,6.25,NaN,0.0,NaN,NaN,6.25,0.0,NaN,NaN
70148,31,8.25,1,8.25,NaN,8.25,8.25,8.25,NaN,0.0,NaN,NaN,8.25,0.0,NaN,NaN
15827,11,12.6,1,12.6,NaN,12.6,12.6,12.6,NaN,0.0,NaN,NaN,12.6,0.0,NaN,NaN
70384,12,24.2,1,24.2,NaN,24.2,24.2,24.2,NaN,0.0,NaN,NaN,24.2,0.0,NaN,NaN
70453,2,25.0,1,25.0,NaN,25.0,25.0,25.0,NaN,0.0,NaN,NaN,25.0,0.0,NaN,NaN
17065,17,112.35,1,112.35,NaN,112.35,112.35,112.35,NaN,0.0,NaN,NaN,112.35,0.0,NaN,NaN
70572,24,37.8,1,37.8,NaN,37.8,37.8,37.8,NaN,0.0,NaN,NaN,37.8,0.0,NaN,NaN
15498,16,120.58,1,120.58,NaN,120.58,120.58,120.58,NaN,0.0,NaN,NaN,120.58,0.0,NaN,NaN
15755,8,27.25,1,27.25,NaN,27.25,27.25,27.25,NaN,0.0,NaN,NaN,27.25,0.0,NaN,NaN
15100,1,350.4,1,350.4,NaN,350.4,350.4,350.4,NaN,0.0,NaN,NaN,350.4,0.0,NaN,NaN
69674,1,81.78333333333333,3,17.4,-1.5000000000000004,14.95,213.0,14.95,0.70673707311217,92.78958574227079,113.64356925639626,113.64356925639626,245.35,8609.907222222222,12914.860833333332,12914.860833333332
69734,1,128.37666666666667,3,42.9,-1.5000000000000009,32.85,309.38,32.85,0.7038416297872985,128.0544301806419,156.8340066227135,156.8340066227135,385.13,16397.93708888889,24596.90563333334,24596.90563333334
16539,1,442.35,1,442.35,NaN,442.35,442.35,442.35,NaN,0.0,NaN,NaN,442.35,0.0,NaN,NaN
70269,5,473.39,1,473.39,NaN,473.39,473.39,473.39,NaN,0.0,NaN,NaN,473.39,0.0,NaN,NaN
70108,6,394.7,3,25.2,-1.5000000000000002,855.76,855.76,25.2,0.379196272245664,345.20033178817584,422.7823359602433,422.7823359602433,1184.1,119163.26906666667,178744.90360000002,178744.90360000002
70231,7,327.5933333333333,3,373.49,-1.4999999999999998,302.45,373.49,302.45,0.6974447221874229,32.50329248279661,39.808240771645934,39.808240771645934,982.78,1056.4640222222226,1584.6960333333338,1584.6960333333338
16086,7,177.26,1,177.26,NaN,177.26,177.26,177.26,NaN,0.0,NaN,NaN,177.26,0.0,NaN,NaN
70078,9,180.05,2,181.0,-2.0,179.1,181.0,179.1,0.0,0.9500000000000028,1.3435028842544443,1.3435028842544443,360.1,0.9025000000000054,1.8050000000000108,1.8050000000000108
70043,10,238.215,2,247.56,-1.9999999999999987,228.87,247.56,228.87,0.0,9.344999999999999,13.215825740376571,13.215825740376571,476.43,87.32902499999997,174.65804999999995,174.65804999999995
70153,12,550.5,1,550.5,NaN,550.5,550.5,550.5,NaN,0.0,NaN,NaN,550.5,0.0,NaN,NaN
14498,13,263.155,2,166.22,-2.000000000000003,360.09,360.09,166.22,5.112440781253392E-16,96.93499999999999,137.08679166863595,137.08679166863595,526.31,9396.394224999998,18792.788449999996,18792.788449999996
70382,16,298.25,1,298.25,NaN,298.25,298.25,298.25,NaN,0.0,NaN,NaN,298.25,0.0,NaN,NaN
69943,16,168.375,2,210.75,-2.0,126.0,210.75,126.0,0.0,42.375,59.9272997055599,59.9272997055599,336.75,1795.640625,3591.28125,3591.28125
69725,16,76.55,1,76.55,NaN,76.55,76.55,76.55,NaN,0.0,NaN,NaN,76.55,0.0,NaN,NaN
70652,9,301.28,1,301.28,NaN,301.28,301.28,301.28,NaN,0.0,NaN,NaN,301.28,0.0,NaN,NaN
70063,12,606.8,3,220.33,-1.5000000000000033,393.78,1206.29,220.33,0.6217110160565629,429.7770124921372,526.3671918917439,526.3671918917439,1820.3999999999999,184708.28046666665,277062.42069999996,277062.42069999996
17338,12,770.75,1,770.75,NaN,770.75,770.75,770.75,NaN,0.0,NaN,NaN,770.75,0.0,NaN,NaN
69743,20,217.29999999999998,2,42.2,-2.000000000000001,392.4,392.4,42.2,0.0,175.1,247.62879477152893,247.62879477152893,434.59999999999997,30660.01,61320.02,61320.02
69938,25,199.33,1,199.33,NaN,199.33,199.33,199.33,NaN,0.0,NaN,NaN,199.33,0.0,NaN,NaN
70103,28,186.875,2,358.9,-1.9999999999999993,14.85,358.9,14.85,0.0,172.02499999999998,243.28008806723165,243.28008806723165,373.75,29592.600624999992,59185.201249999984,59185.201249999984
17796,30,225.1,1,225.1,NaN,225.1,225.1,225.1,NaN,0.0,NaN,NaN,225.1,0.0,NaN,NaN
70383,5,456.05,1,456.05,NaN,456.05,456.05,456.05,NaN,0.0,NaN,NaN,456.05,0.0,NaN,NaN
70113,8,844.2866666666667,3,1660.44,-1.5,372.42,1660.44,372.42,0.6814851007305979,579.4531109781207,709.6822258823546,709.6822258823546,2532.86,335765.9078222222,503648.8617333333,503648.8617333333
70314,16,181.8,1,181.8,NaN,181.8,181.8,181.8,NaN,0.0,NaN,NaN,181.8,0.0,NaN,NaN
12823,24,229.5,1,229.5,NaN,229.5,229.5,229.5,NaN,0.0,NaN,NaN,229.5,0.0,NaN,NaN
13870,26,343.37999999999994,3,544.03,-1.5,16.8,544.03,16.8,-0.6529277796607909,232.93295444540828,285.28344133510444,285.28344133510444,1030.1399999999999,54257.76126666665,81386.64189999997,81386.64189999997
