customer_acct_id,txn_timestamp_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
2786,1,177.5533333333333,3,311.44,-1.4999999999999998,7.5,311.44,7.5,-0.40494310389448795,126.6909671427113,155.164112259676,155.164112259676,532.66,16050.601155555554,24075.901733333332,24075.901733333332
5385,1,888.27,1,888.27,NaN,888.27,888.27,888.27,NaN,0.0,NaN,NaN,888.27,0.0,NaN,NaN
6567,1,308.46,1,308.46,NaN,308.46,308.46,308.46,NaN,0.0,NaN,NaN,308.46,0.0,NaN,NaN
5456,1,121.66,1,121.66,NaN,121.66,121.66,121.66,NaN,0.0,NaN,NaN,121.66,0.0,NaN,NaN
1953,1,271.2,2,434.8,-1.9999999999999984,107.6,434.8,107.6,0.0,163.60000000000002,231.36533880423838,231.36533880423838,542.4,26764.960000000006,53529.92000000001,53529.92000000001
5329,2,83.98,1,83.98,NaN,83.98,83.98,83.98,NaN,0.0,NaN,NaN,83.98,0.0,NaN,NaN
2303,2,32.45,1,32.45,NaN,32.45,32.45,32.45,NaN,0.0,NaN,NaN,32.45,0.0,NaN,NaN
3398,3,20.4,1,20.4,NaN,20.4,20.4,20.4,NaN,0.0,NaN,NaN,20.4,0.0,NaN,NaN
4983,1,264.76000000000005,10,279.0,3.72229897868752,8.32,1574.52,3.75,2.2517821860014386,458.28576222701923,483.07560928791355,483.07560928791355,2647.6000000000004,210025.83986,233362.0442888889,233362.0442888889
4211,1,225.66,3,273.29,-1.5,273.04,273.29,130.65,-0.707099437464643,67.18229280596687,82.28116856243597,82.28116856243597,676.98,4513.460466666667,6770.190700000001,6770.190700000001
4354,1,33.15,1,33.15,NaN,33.15,33.15,33.15,NaN,0.0,NaN,NaN,33.15,0.0,NaN,NaN
2471,1,130.14,2,133.48,-1.9999999999999978,126.8,133.48,126.8,3.8140009687683117E-16,3.3399999999999963,4.723473298326132,4.723473298326132,260.28,11.155599999999975,22.31119999999995,22.31119999999995
3666,1,111.775,2,118.25,-1.9999999999999984,105.3,118.25,105.3,4.1878475933368065E-16,6.475000000000001,9.157032816365792,9.157032816365792,223.55,41.92562500000002,83.85125000000004,83.85125000000004
1077,1,173.55,1,173.55,NaN,173.55,173.55,173.55,NaN,0.0,NaN,NaN,173.55,0.0,NaN,NaN
5024,1,300.92,1,300.92,NaN,300.92,300.92,300.92,NaN,0.0,NaN,NaN,300.92,0.0,NaN,NaN
4819,1,343.26,1,343.26,NaN,343.26,343.26,343.26,NaN,0.0,NaN,NaN,343.26,0.0,NaN,NaN
3237,1,243.22,1,243.22,NaN,243.22,243.22,243.22,NaN,0.0,NaN,NaN,243.22,0.0,NaN,NaN
5703,1,3067.687142857143,7,76.55,2.162158168367662,17.0,20277.92,17.0,2.039179846261327,7027.742978836934,7590.829990149768,7590.829990149768,21473.81,4.938917137659182E7,5.7620699939357124E7,5.7620699939357124E7
4112,1,317.68333333333334,3,364.98,-1.5000000000000002,4.95,583.12,4.95,-0.28978587977350634,238.39444657029148,291.97237580520067,291.97237580520067,953.0500000000001,56831.91215555556,85247.86823333334,85247.86823333334
4031,2,557.56,1,557.56,NaN,557.56,557.56,557.56,NaN,0.0,NaN,NaN,557.56,0.0,NaN,NaN
5393,2,281.54499999999996,2,224.75,-1.9999999999999998,338.34,338.34,224.75,0.0,56.79499999999999,80.32025927497992,80.32025927497992,563.0899999999999,3225.6720249999985,6451.344049999997,6451.344049999997
1039,2,143.95250000000001,4,231.51,-1.7743005335892688,14.85,326.5,2.95,0.1666590377584374,139.22918702179513,160.76801721217234,160.76801721217234,575.8100000000001,19384.766518750002,25846.355358333338,25846.355358333338
5901,2,406.9,2,161.28,-2.000000000000001,652.52,652.52,161.28,0.0,245.62,347.3591351900796,347.3591351900796,813.8,60329.184400000006,120658.36880000001,120658.36880000001
2395,2,322.24,1,322.24,NaN,322.24,322.24,322.24,NaN,0.0,NaN,NaN,322.24,0.0,NaN,NaN
6086,2,197.06,2,76.32,-2.0000000000000013,317.8,317.8,76.32,0.0,120.74000000000001,170.7521455209275,170.7521455209275,394.12,14578.147600000002,29156.295200000004,29156.295200000004
6036,2,100.89999999999999,2,185.85,-1.999999999999998,15.95,185.85,15.95,3.797956525464079E-16,84.95,120.13744212359443,120.13744212359443,201.79999999999998,7216.5025000000005,14433.005000000001,14433.005000000001
6738,2,358.9,1,358.9,NaN,358.9,358.9,358.9,NaN,0.0,NaN,NaN,358.9,0.0,NaN,NaN
1684,3,345.43,5,704.6,-0.5242749241670879,28.65,704.6,28.65,0.2893043461989673,215.53616049285097,240.97675323565966,240.97675323565966,1727.15,46455.836480000005,58069.795600000005,58069.795600000005
5850,3,989.7959999999999,5,4037.77,0.23479996406888137,195.0,4037.77,87.45,1.4883790814400264,1526.339486282131,1706.4994240344763,1706.4994240344763,4948.98,2329712.2273839996,2912140.2842299994,2912140.2842299994
4272,3,131.64666666666668,3,114.64,-1.5000000000000002,181.3,181.3,99.0,0.6066114113021657,35.68606201617409,43.706321434471405,43.706321434471405,394.94,1273.495022222223,1910.2425333333344,1910.2425333333344
5557,3,191.41,3,229.4,-1.5000000000000007,44.2,300.63,44.2,-0.48382481199910093,108.07872531940161,132.36886454147742,132.36886454147742,574.23,11681.010866666664,17521.516299999996,17521.516299999996
5776,3,230.9075,8,117.6,0.023739080205901875,3.15,528.93,3.15,0.586210159381139,145.78385196498957,155.84949330776058,155.84949330776058,1847.26,21252.931493749995,24289.06456428571,24289.06456428571
2418,3,110.20666666666666,3,299.82,-1.5000000000000029,17.7,299.82,13.1,0.7064827109214203,134.09002481749175,164.22607019999393,164.22607019999393,330.62,17980.134755555555,26970.202133333332,26970.202133333332
6703,3,259.38,2,277.56,-1.9999999999999976,241.2,277.56,241.2,6.054503409692692E-16,18.180000000000007,25.71040256394288,25.71040256394288,518.76,330.51240000000024,661.0248000000005,661.0248000000005
5344,3,259.45,1,259.45,NaN,259.45,259.45,259.45,NaN,0.0,NaN,NaN,259.45,0.0,NaN,NaN
5936,3,638.4775,4,214.15,-1.9741726982601202,161.89,1133.33,161.89,0.009429756082077197,451.9278767333898,521.8413625726372,521.8413625726372,2553.91,204238.80576874997,272318.4076916666,272318.4076916666
3210,3,222.15,2,406.1,-2.0,38.2,406.1,38.2,0.0,183.95000000000002,260.14458479853084,260.14458479853084,444.3,33837.60250000001,67675.20500000002,67675.20500000002
4666,3,208.56,1,208.56,NaN,208.56,208.56,208.56,NaN,0.0,NaN,NaN,208.56,0.0,NaN,NaN
2655,3,416.32,1,416.32,NaN,416.32,416.32,416.32,NaN,0.0,NaN,NaN,416.32,0.0,NaN,NaN
2775,3,271.85,1,271.85,NaN,271.85,271.85,271.85,NaN,0.0,NaN,NaN,271.85,0.0,NaN,NaN
4703,3,296.7,1,296.7,NaN,296.7,296.7,296.7,NaN,0.0,NaN,NaN,296.7,0.0,NaN,NaN
2566,3,406.38500000000005,2,783.07,-1.9999999999999998,29.7,783.07,29.7,0.0,376.685,532.7130357425093,532.7130357425093,812.7700000000001,141891.589225,283783.17845,283783.17845
4862,3,323.0,1,323.0,NaN,323.0,323.0,323.0,NaN,0.0,NaN,NaN,323.0,0.0,NaN,NaN
5576,4,312.505,2,153.13,-2.0,471.88,471.88,153.13,0.0,159.375,225.39028650321202,225.39028650321202,625.01,25400.390625,50800.78125,50800.78125
5778,4,401.6775,8,600.72,-1.282666419178229,24.95,954.51,24.95,0.5760212537793856,344.4976371744079,368.2834653885121,368.2834653885121,3213.42,118678.62201874999,135632.7108785714,135632.7108785714
6117,4,855.2485714285714,7,337.43,2.0403593437289826,57.6,4117.4,57.6,1.984084172053094,1340.886882545904,1448.3233652794133,1448.3233652794133,5986.74,1797977.631783673,2097640.570414285,2097640.570414285
3018,4,239.42428571428573,7,304.52,-1.119073633436962,12.95,399.6,10.1,-0.7999928260535653,147.22846443122168,159.02491690058542,159.02491690058542,1675.97,21676.22073877551,25288.924195238098,25288.924195238098
6113,4,499.225,4,491.0,-0.9964557350387837,10.14,1024.44,10.14,0.15041067057967744,359.13133847521584,414.6891498861929,414.6891498861929,1996.9,128975.31827500003,171967.09103333336,171967.09103333336
2599,4,1432.0,1,1432.0,NaN,1432.0,1432.0,1432.0,NaN,0.0,NaN,NaN,1432.0,0.0,NaN,NaN
6522,4,568.25,1,568.25,NaN,568.25,568.25,568.25,NaN,0.0,NaN,NaN,568.25,0.0,NaN,NaN
4723,4,149.12,1,149.12,NaN,149.12,149.12,149.12,NaN,0.0,NaN,NaN,149.12,0.0,NaN,NaN
6626,4,499.56,1,499.56,NaN,499.56,499.56,499.56,NaN,0.0,NaN,NaN,499.56,0.0,NaN,NaN
1541,4,115.46,1,115.46,NaN,115.46,115.46,115.46,NaN,0.0,NaN,NaN,115.46,0.0,NaN,NaN
3961,4,613.25,1,613.25,NaN,613.25,613.25,613.25,NaN,0.0,NaN,NaN,613.25,0.0,NaN,NaN
1735,1,443.78499999999997,2,565.49,-1.9999999999999993,322.08,565.49,322.08,0.0,121.70500000000001,172.11686160861754,172.11686160861754,887.5699999999999,14812.107025000003,29624.214050000006,29624.214050000006
3225,1,146.02,1,146.02,NaN,146.02,146.02,146.02,NaN,0.0,NaN,NaN,146.02,0.0,NaN,NaN
5513,1,323.71250000000003,4,81.02,-1.8520245759293428,487.68,609.07,81.02,0.09415509326491847,229.08016253868428,264.5189870154252,264.5189870154252,1294.8500000000001,52477.72086875001,69970.29449166667,69970.29449166667
5183,1,89.935,2,130.67,-1.9999999999999971,49.2,130.67,49.2,4.305731951561446E-16,40.73499999999999,57.60798946326802,57.60798946326802,179.87,1659.3402249999995,3318.680449999999,3318.680449999999
2915,1,99.18,1,99.18,NaN,99.18,99.18,99.18,NaN,0.0,NaN,NaN,99.18,0.0,NaN,NaN
1658,1,154.65,2,121.4,-2.0,187.9,187.9,121.4,0.0,33.25,47.02260094890541,47.02260094890541,309.3,1105.5625,2211.125,2211.125
2629,1,118.83,3,257.4,-1.4999999999999991,14.85,257.4,14.85,0.4696905190780469,101.9966558275319,124.91988112386272,124.91988112386272,356.49,10403.317799999997,15604.976699999996,15604.976699999996
1170,1,269.96,2,269.96,NaN,269.96,269.96,269.96,NaN,0.0,0.0,0.0,539.92,0.0,0.0,0.0
5236,1,77.84,1,77.84,NaN,77.84,77.84,77.84,NaN,0.0,NaN,NaN,77.84,0.0,NaN,NaN
2037,1,243.73,1,243.73,NaN,243.73,243.73,243.73,NaN,0.0,NaN,NaN,243.73,0.0,NaN,NaN
6223,3,23.85,1,23.85,NaN,23.85,23.85,23.85,NaN,0.0,NaN,NaN,23.85,0.0,NaN,NaN
6664,4,6.6,1,6.6,NaN,6.6,6.6,6.6,NaN,0.0,NaN,NaN,6.6,0.0,NaN,NaN
1898,1,344.622,5,349.15,-0.40413980721477794,327.48,543.36,219.23,0.8764462174419277,108.83259905010081,121.67854482200222,121.67854482200222,1723.1100000000001,11844.534616000003,14805.668270000004,14805.668270000004
5980,1,341.20461538461535,13,306.2,3.4367184881291992,54.0,1256.67,54.0,1.9147938602330505,304.82880394929833,317.275878419591,317.275878419591,4435.66,92920.59971715976,100663.98302692307,100663.98302692307
4809,1,357.79692307692306,13,922.4,-0.7612019496023952,24.9,1157.08,8.5,0.7419710174963137,378.75833999215047,394.2241791879466,394.2241791879466,4651.36,143457.88011360946,155412.70345641024,155412.70345641024
5194,1,270.3516666666667,6,501.69,-1.933058438468458,3.8,578.72,3.8,0.038718185819392154,251.89432052725778,275.93640292043136,275.93640292043136,1622.1100000000001,63450.748713888875,76140.89845666665,76140.89845666665
5500,1,334.5566666666667,3,356.35,-1.4999999999999993,292.96,356.35,292.96,-0.7046818681725883,29.424502639051635,36.03750870042677,36.03750870042677,1003.6700000000001,865.8013555555567,1298.702033333335,1298.702033333335
6092,2,267.408,5,464.82,-0.7453165701466342,43.3,464.82,43.3,-0.2738906872961835,137.69542946663117,153.94817023920746,153.94817023920746,1337.0400000000002,18960.031296,23700.03912,23700.03912
6005,2,368.70166666666665,6,462.5,-0.12479525498072075,197.0,1025.34,4.95,0.9985799873356214,331.1595573343594,362.7671193709081,362.7671193709081,2212.21,109666.65241388889,131599.98289666668,131599.98289666668
6066,2,305.99555555555554,9,575.18,-0.7921121052512721,2.55,575.18,2.55,0.11101921148028995,176.2513728306573,186.94281138299428,186.94281138299428,2753.96,31064.546424691358,34947.61472777778,34947.61472777778
6119,2,404.3566666666666,3,651.16,-1.4999999999999996,273.98,651.16,273.98,0.7037232686482504,174.60921058816515,213.85173516558922,213.85173516558922,1213.07,30488.37642222221,45732.56463333331,45732.56463333331
5800,2,459.5683333333333,6,643.6,-0.7098166084457578,348.68,905.1,186.33,0.8154068716447673,241.56246717406705,264.61842463567547,264.61842463567547,2757.41,58352.42554722222,70022.91065666666,70022.91065666666
5874,2,841.9014285714285,7,64.99,0.6686331112985386,734.44,2919.51,64.99,1.415048757731962,932.1924061576341,1006.8828775554216,1006.8828775554216,5893.3099999999995,868982.6820979594,1013813.129114286,1013813.129114286
2566,2,156.475,2,264.65,-2.0000000000000018,48.3,264.65,48.3,0.0,108.17499999999998,152.98255210970953,152.98255210970953,312.95,11701.830624999997,23403.661249999994,23403.661249999994
5827,2,239.86,4,224.48,-1.0146880871317168,21.2,462.2,21.2,0.03506409712423236,156.22156189207686,180.38912162322873,180.38912162322873,959.44,24405.176400000004,32540.235200000006,32540.235200000006
4546,2,159.49,5,203.8,-1.4058313225700327,7.5,362.4,2.95,0.10196276153693797,137.47762872554938,153.70466160790312,153.70466160790312,797.45,18900.098400000003,23625.123000000003,23625.123000000003
2579,2,195.9,1,195.9,NaN,195.9,195.9,195.9,NaN,0.0,NaN,NaN,195.9,0.0,NaN,NaN
6362,2,227.26,2,312.8,-2.000000000000001,141.72,312.8,141.72,0.0,85.54,120.97182812539455,120.97182812539455,454.52,7317.091600000001,14634.183200000001,14634.183200000001
2487,2,401.31,1,401.31,NaN,401.31,401.31,401.31,NaN,0.0,NaN,NaN,401.31,0.0,NaN,NaN
4870,2,15.0,1,15.0,NaN,15.0,15.0,15.0,NaN,0.0,NaN,NaN,15.0,0.0,NaN,NaN
1357,2,400.54,1,400.54,NaN,400.54,400.54,400.54,NaN,0.0,NaN,NaN,400.54,0.0,NaN,NaN
6181,3,288.5057142857143,7,304.25,-0.29950594686433396,4.95,899.58,4.95,0.9924063946242443,301.30619375631557,325.44788542648644,325.44788542648644,2019.54,90785.42239591837,105916.32612857143,105916.32612857143
6348,3,314.08500000000004,2,97.7,-1.9999999999999993,530.47,530.47,97.7,-3.6768733090942025E-16,216.38500000000002,306.0146016941022,306.0146016941022,628.1700000000001,46822.46822500001,93644.93645000002,93644.93645000002
5749,3,246.48999999999998,2,431.78,-1.9999999999999996,61.2,431.78,61.2,0.0,185.29,262.0396309721108,262.0396309721108,492.97999999999996,34332.384099999996,68664.76819999999,68664.76819999999
5746,3,257.205,4,193.96,-1.0829315005565676,517.05,517.05,40.0,0.34309928338963375,172.5702263572717,199.26693328297094,199.26693328297094,1028.82,29780.483024999998,39707.310699999995,39707.310699999995
4386,3,278.09999999999997,4,422.55,-1.7799895145444444,192.3,422.55,112.05,-0.10956089290980868,129.74475422921728,149.81633756036086,149.81633756036086,1112.3999999999999,16833.70125,22444.934999999998,22444.934999999998
6147,3,109.17,6,29.88,-0.5546202200344075,1.95,370.77,1.95,1.0399862444252908,136.36573335458337,149.3811764580799,149.3811764580799,655.02,18595.613233333333,22314.73588,22314.73588
5774,3,2748.0175000000004,4,814.71,-0.67333622053407,274.29,9341.26,274.29,1.1459799802547772,3811.4090416365375,4401.036072361257,4401.036072361257,10992.070000000002,1.4526838882668748E7,1.9369118510224998E7,1.9369118510224998E7
6761,3,155.6,3,110.64,-1.5,241.48,241.48,110.64,0.7047620058029802,60.74872399208617,74.40168815289071,74.40168815289071,466.79999999999995,3690.407466666666,5535.611199999999,5535.611199999999
2193,3,219.6966666666667,3,335.64,-1.500000000000002,8.4,335.64,8.4,-0.6970800486460622,149.64557691054185,183.2776528476217,183.2776528476217,659.09,22393.798688888895,33590.69803333334,33590.69803333334
6335,3,635.1700000000001,4,331.8,-1.790404966608508,20.3,1105.0,20.3,-0.15791501313534959,472.2049954204212,545.2553624373323,545.2553624373323,2540.6800000000003,222977.5577,297303.4102666667,297303.4102666667
5708,3,407.665,4,259.2,-0.796750241396134,1.95,1109.53,1.95,0.9283445495565588,418.65016866711034,483.4155751524768,483.4155751524768,1630.66,175267.96372499995,233690.61829999994,233690.61829999994
5415,3,114.76,1,114.76,NaN,114.76,114.76,114.76,NaN,0.0,NaN,NaN,114.76,0.0,NaN,NaN
5175,4,261.76399999999995,5,300.8,-0.5512212913290169,237.6,376.64,79.5,-0.837317620751412,101.27418182340452,113.22797746140306,113.22797746140306,1308.8199999999997,10256.459904,12820.57488,12820.57488
3862,4,214.8,1,214.8,NaN,214.8,214.8,214.8,NaN,0.0,NaN,NaN,214.8,0.0,NaN,NaN
6148,4,405.296,5,96.0,-1.0322407540077825,455.17,768.02,96.0,0.2240252486093752,229.61024999768628,256.71206366277374,256.71206366277374,2026.48,52720.866903999995,65901.08363,65901.08363
3102,4,793.88,1,793.88,NaN,793.88,793.88,793.88,NaN,0.0,NaN,NaN,793.88,0.0,NaN,NaN
4890,4,155.5,3,113.07,-1.5000000000000002,205.22,205.22,113.07,0.2809020838809991,37.97160079146871,46.505523327880105,46.505523327880105,466.5,1441.8424666666672,2162.763700000001,2162.763700000001
2544,4,484.275,2,608.46,-1.9999999999999998,360.09,608.46,360.09,0.0,124.18500000000003,175.62411124330285,175.62411124330285,968.55,15421.914225000008,30843.828450000015,30843.828450000015
5597,4,286.04333333333335,3,113.06,-1.500000000000001,349.7,395.37,113.06,-0.6355412525233692,123.73052017276184,151.5383200162036,151.5383200162036,858.13,15309.241622222224,22963.862433333336,22963.862433333336
2399,4,231.39,1,231.39,NaN,231.39,231.39,231.39,NaN,0.0,NaN,NaN,231.39,0.0,NaN,NaN
3488,4,197.3681818181818,11,519.04,-1.271136760142519,3.95,519.04,3.95,0.5375126962134811,190.36409548872305,199.65554772248038,199.65554772248038,2171.0499999999997,36238.48885123967,39862.33773636364,39862.33773636364
6628,4,376.32,1,376.32,NaN,376.32,376.32,376.32,NaN,0.0,NaN,NaN,376.32,0.0,NaN,NaN
5870,4,625.4457142857143,7,421.18,-0.5599193023416986,1829.84,1829.84,4.95,0.883556218637364,620.6391371080332,670.3668858134612,670.3668858134612,4378.12,385192.9385102041,449391.76159523806,449391.76159523806
3908,4,304.96,1,304.96,NaN,304.96,304.96,304.96,NaN,0.0,NaN,NaN,304.96,0.0,NaN,NaN
2156,4,371.36,1,371.36,NaN,371.36,371.36,371.36,NaN,0.0,NaN,NaN,371.36,0.0,NaN,NaN
1848,4,919.88,2,1810.51,-2.0,29.25,1810.51,29.25,0.0,890.63,1259.5410250563496,1259.5410250563496,1839.76,793221.7969,1586443.5938,1586443.5938
4550,1,350.43,2,659.61,-1.9999999999999991,41.25,659.61,41.25,0.0,309.18,437.24654921451355,437.24654921451355,700.86,95592.2724,191184.5448,191184.5448
2193,1,344.28000000000003,3,308.44,-1.5000000000000013,395.97,395.97,308.44,0.559031729653703,37.45034134245865,45.86711349104063,45.86711349104063,1032.8400000000001,1402.5280666666674,2103.792100000001,2103.792100000001
1089,1,3528.34,2,3528.34,NaN,3528.34,3528.34,3528.34,NaN,0.0,0.0,0.0,7056.68,0.0,0.0,0.0
3768,1,400.40500000000003,4,479.03,-0.7281212058648392,41.95,571.24,41.95,-1.0666772685848978,209.60461880645664,242.03056618259328,242.03056618259328,1601.6200000000001,43934.096225,58578.79496666667,58578.79496666667
2905,1,142.44,1,142.44,NaN,142.44,142.44,142.44,NaN,0.0,NaN,NaN,142.44,0.0,NaN,NaN
2548,1,165.66,3,89.27,-1.499999999999999,21.4,386.31,21.4,0.6110715550260415,158.46429902872973,194.0783375340999,194.0783375340999,496.97999999999996,25110.93406666667,37666.4011,37666.4011
4059,1,317.36,1,317.36,NaN,317.36,317.36,317.36,NaN,0.0,NaN,NaN,317.36,0.0,NaN,NaN
4935,1,266.41,3,113.5,-1.4999999999999998,438.58,438.58,113.5,0.21354114461621468,133.41030020204587,163.39358096326796,163.39358096326796,799.23,17798.3082,26697.4623,26697.4623
3560,1,938.4000000000001,2,1405.2,-1.9999999999999993,471.6,1405.2,471.6,0.0,466.8,660.1548909157608,660.1548909157608,1876.8000000000002,217902.24000000002,435804.48000000004,435804.48000000004
4927,1,69.99,1,69.99,NaN,69.99,69.99,69.99,NaN,0.0,NaN,NaN,69.99,0.0,NaN,NaN
4591,1,404.66,1,404.66,NaN,404.66,404.66,404.66,NaN,0.0,NaN,NaN,404.66,0.0,NaN,NaN
6570,1,12.48,1,12.48,NaN,12.48,12.48,12.48,NaN,0.0,NaN,NaN,12.48,0.0,NaN,NaN
2661,1,124.01,1,124.01,NaN,124.01,124.01,124.01,NaN,0.0,NaN,NaN,124.01,0.0,NaN,NaN
6347,1,482.43,3,79.6,-1.5000000000000002,1364.74,1364.74,2.95,0.6991302807237371,624.6716511896469,765.0634010982358,765.0634010982358,1447.29,390214.67179999995,585322.0077,585322.0077
4868,1,172.54,1,172.54,NaN,172.54,172.54,172.54,NaN,0.0,NaN,NaN,172.54,0.0,NaN,NaN
6326,1,291.1,4,210.24,-1.5454903962817337,464.88,464.88,129.77,0.09597545159368873,129.85099633811055,149.93901538069846,149.93901538069846,1164.4,16861.281249999996,22481.70833333333,22481.70833333333
4953,1,146.41,3,187.51,-1.5,114.61,187.51,114.61,0.4292816693302805,30.479173217133035,37.32921108193956,37.32921108193956,439.23,928.9799999999997,1393.4699999999996,1393.4699999999996
3165,1,281.13,8,524.35,-1.0084321973692487,7.5,778.04,4.65,0.531603562464368,266.24314268164727,284.62589185505544,284.62589185505544,2249.04,70885.411025,81011.8983142857,81011.8983142857
5970,1,309.96624999999995,16,218.4,9.16477572075011,14.45,2370.04,3.75,3.182294664235856,551.9491487772561,570.0506296447127,570.0506296447127,4959.459999999999,304647.8628359376,324957.72035833343,324957.72035833343
3069,1,11.6,2,11.6,NaN,11.6,11.6,11.6,NaN,0.0,0.0,0.0,23.2,0.0,0.0,0.0
3619,1,721.3,2,863.39,-1.9999999999999996,579.21,863.39,579.21,0.0,142.08999999999997,200.94560507759303,200.94560507759303,1442.6,20189.568099999993,40379.136199999986,40379.136199999986
6311,2,431.23,3,284.6,-1.4999999999999996,239.85,769.24,239.85,0.6886685437960199,239.70636300829955,293.5791387343454,293.5791387343454,1293.69,57459.14046666667,86188.71070000001,86188.71070000001
5920,2,322.88666666666666,6,499.89,-1.0902702255753025,29.9,734.4,29.9,0.44009463723045344,242.47439175210968,265.6173879599501,265.6173879599501,1937.32,58793.830655555554,70552.59678666666,70552.59678666666
6221,2,239.058,5,277.39,-0.6480285878316967,2.95,578.02,2.95,0.660642558019782,193.64908421162235,216.50625803888443,216.50625803888443,1195.29,37499.967816000004,46874.95977,46874.95977
3581,2,68.80000000000001,2,74.9,-2.000000000000001,62.7,74.9,62.7,0.0,6.100000000000001,8.626702730475882,8.626702730475882,137.60000000000002,37.210000000000015,74.42000000000003,74.42000000000003
4095,2,282.6,1,282.6,NaN,282.6,282.6,282.6,NaN,0.0,NaN,NaN,282.6,0.0,NaN,NaN
5780,2,238.92666666666665,3,303.0,-1.4999999999999993,301.9,303.0,111.88,-0.7070272715610605,89.83668194129957,110.02701547044404,110.02701547044404,716.78,8070.629422222221,12105.944133333333,12105.944133333333
6730,2,366.025,2,307.0,-2.000000000000001,425.05,425.05,307.0,0.0,59.025000000000006,83.47395551907195,83.47395551907195,732.05,3483.950625000001,6967.901250000002,6967.901250000002
2570,2,573.4549999999999,2,698.26,-1.9999999999999998,448.65,698.26,448.65,0.0,124.805,176.50092365197415,176.50092365197415,1146.9099999999999,15576.288025000002,31152.576050000003,31152.576050000003
2199,2,328.8,1,328.8,NaN,328.8,328.8,328.8,NaN,0.0,NaN,NaN,328.8,0.0,NaN,NaN
1204,2,516.15,1,516.15,NaN,516.15,516.15,516.15,NaN,0.0,NaN,NaN,516.15,0.0,NaN,NaN
2944,3,594.2533333333333,9,81.6,2.1471916023128825,61.2,2613.36,60.0,1.8014441568368738,777.7941706018516,824.9752985999037,824.9752985999037,5348.28,604963.7718222224,680584.2433000002,680584.2433000002
5891,3,218.66888888888892,9,300.12,0.14893946004269676,22.5,692.36,22.5,1.0028253479920817,210.57249696136293,223.3458607991451,223.3458607991451,1968.0200000000002,44340.7764765432,49883.3735361111,49883.3735361111
6779,3,334.2,1,334.2,NaN,334.2,334.2,334.2,NaN,0.0,NaN,NaN,334.2,0.0,NaN,NaN
2339,3,112.93499999999999,4,138.79,-0.6936608815894827,6.95,155.6,6.95,-1.1213771062229778,61.492336311120916,71.00523384464933,71.00523384464933,451.73999999999995,3781.307425,5041.743233333334,5041.743233333334
6228,3,341.3125,4,160.54,-0.6743457653311435,151.66,858.93,151.66,1.1451108456125472,299.26588340261907,345.56247668354655,345.56247668354655,1365.25,89560.06896874998,119413.42529166664,119413.42529166664
5191,3,156.39,2,305.28,-2.000000000000001,7.5,305.28,7.5,0.0,148.89,210.5622573017301,210.5622573017301,312.78,22168.232099999997,44336.464199999995,44336.464199999995
5932,3,282.8216666666667,6,558.94,-1.4914868831305366,14.85,587.45,14.85,0.1673877510898886,227.76979982844279,249.50931456894887,249.50931456894887,1696.9300000000003,51879.08171388889,62254.89805666667,62254.89805666667
4276,3,64.225,2,124.7,-2.000000000000002,3.75,124.7,3.75,-5.263595560915411E-16,60.475,85.52456518451292,85.52456518451292,128.45,3657.225625,7314.45125,7314.45125
2537,3,463.38,1,463.38,NaN,463.38,463.38,463.38,NaN,0.0,NaN,NaN,463.38,0.0,NaN,NaN
1709,3,416.425,2,814.95,-2.000000000000001,17.9,814.95,17.9,0.0,398.52500000000003,563.5994599447378,563.5994599447378,832.85,158822.17562500003,317644.35125000007,317644.35125000007
1665,3,600.07,1,600.07,NaN,600.07,600.07,600.07,NaN,0.0,NaN,NaN,600.07,0.0,NaN,NaN
5521,3,290.475,2,421.96,-2.0000000000000004,158.99,421.96,158.99,0.0,131.48499999999999,185.94787024862637,185.94787024862637,580.95,17288.305224999996,34576.61044999999,34576.61044999999
6045,3,342.47749999999996,4,298.89,-1.0194806306515667,13.1,701.88,13.1,0.18076519746512465,244.8180477798767,282.69153157638095,282.69153157638095,1369.9099999999999,59935.876518749996,79914.502025,79914.502025
5144,3,88.215,2,152.63,-2.0000000000000004,23.8,152.63,23.8,0.0,64.41499999999999,91.0965666202629,91.0965666202629,176.43,4149.292224999999,8298.584449999998,8298.584449999998
3805,3,114.56,1,114.56,NaN,114.56,114.56,114.56,NaN,0.0,NaN,NaN,114.56,0.0,NaN,NaN
1807,3,171.98,1,171.98,NaN,171.98,171.98,171.98,NaN,0.0,NaN,NaN,171.98,0.0,NaN,NaN
2438,3,51.0,1,51.0,NaN,51.0,51.0,51.0,NaN,0.0,NaN,NaN,51.0,0.0,NaN,NaN
6177,4,548.2657142857142,7,175.65,1.1823222137028457,305.77,1536.0,175.65,1.5900622707238863,427.8824608917448,462.16587973934,462.16587973934,3837.8599999999997,183083.40033877554,213597.30039523813,213597.30039523813
3423,4,216.37,1,216.37,NaN,216.37,216.37,216.37,NaN,0.0,NaN,NaN,216.37,0.0,NaN,NaN
