counterparty_acct_id,acct_last_updated_ts_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
5851,20,156.51,3,149.2,-1.5,40.56,279.77,40.56,0.11170604744200699,97.79377314873716,119.77242211794832,119.77242211794832,469.53,9563.622066666665,14345.433099999997,14345.433099999997
4989,29,297.2,1,297.2,NaN,297.2,297.2,297.2,NaN,0.0,NaN,NaN,297.2,0.0,NaN,NaN
6128,23,341.00750000000005,4,353.7,-1.0474756303074848,66.0,805.2,66.0,0.7422146027896454,288.1056345661258,332.67573134360134,332.67573134360134,1364.0300000000002,83004.85666875003,110673.14222500003,110673.14222500003
3516,4,1980.46,2,825.96,-2.0,3134.96,3134.96,825.96,0.0,1154.5,1632.7095577597383,1632.7095577597383,3960.92,1332870.25,2665740.5,2665740.5
1509,24,435.37,2,493.45,-2.0000000000000004,377.29,493.45,377.29,0.0,58.079999999999984,82.13752370262934,82.13752370262934,870.74,3373.286399999998,6746.572799999996,6746.572799999996
3302,29,280.66,1,280.66,NaN,280.66,280.66,280.66,NaN,0.0,NaN,NaN,280.66,0.0,NaN,NaN
5756,10,301.42,1,301.42,NaN,301.42,301.42,301.42,NaN,0.0,NaN,NaN,301.42,0.0,NaN,NaN
3308,6,232.39499999999998,2,290.52,-1.999999999999999,174.27,290.52,174.27,0.0,58.124999999999986,82.20116331293613,82.20116331293613,464.78999999999996,3378.515624999998,6757.031249999996,6757.031249999996
5703,16,92.46000000000001,2,132.9,-2.0000000000000018,52.02,132.9,52.02,0.0,40.44,57.19079646236796,57.19079646236796,184.92000000000002,1635.3935999999999,3270.7871999999998,3270.7871999999998
5690,13,385.21000000000004,2,409.94,-1.9999999999999976,360.48,409.94,360.48,4.810805638898128E-16,24.72999999999999,34.97350139748663,34.97350139748663,770.4200000000001,611.5728999999995,1223.145799999999,1223.145799999999
3097,6,267.7,1,267.7,NaN,267.7,267.7,267.7,NaN,0.0,NaN,NaN,267.7,0.0,NaN,NaN
3717,4,612.16,1,612.16,NaN,612.16,612.16,612.16,NaN,0.0,NaN,NaN,612.16,0.0,NaN,NaN
6183,13,1032.46,1,1032.46,NaN,1032.46,1032.46,1032.46,NaN,0.0,NaN,NaN,1032.46,0.0,NaN,NaN
6176,13,914.24,1,914.24,NaN,914.24,914.24,914.24,NaN,0.0,NaN,NaN,914.24,0.0,NaN,NaN
1255,8,1118.4,1,1118.4,NaN,1118.4,1118.4,1118.4,NaN,0.0,NaN,NaN,1118.4,0.0,NaN,NaN
5905,21,539.33,2,770.5,-1.9999999999999996,308.16,770.5,308.16,0.0,231.17,326.92374921378837,326.92374921378837,1078.66,53439.56889999999,106879.13779999998,106879.13779999998
4562,9,607.74,1,607.74,NaN,607.74,607.74,607.74,NaN,0.0,NaN,NaN,607.74,0.0,NaN,NaN
3975,21,285.7,1,285.7,NaN,285.7,285.7,285.7,NaN,0.0,NaN,NaN,285.7,0.0,NaN,NaN
6076,31,133.62,1,133.62,NaN,133.62,133.62,133.62,NaN,0.0,NaN,NaN,133.62,0.0,NaN,NaN
5864,17,124.5125,4,308.68,-1.4384936447843921,15.0,308.68,5.95,0.43524641820417925,124.39412232396674,143.63796001869886,143.63796001869886,498.05,15473.89766875,20631.863558333334,20631.863558333334
3644,1,288.0,2,530.4,-1.9999999999999991,45.6,530.4,45.6,0.0,242.39999999999998,342.8053675192382,342.8053675192382,576.0,58757.75999999999,117515.51999999997,117515.51999999997
5708,9,417.34000000000003,2,259.98,-2.0,574.7,574.7,259.98,0.0,157.36,222.54064617503025,222.54064617503025,834.6800000000001,24762.169600000005,49524.33920000001,49524.33920000001
1391,23,294.3,1,294.3,NaN,294.3,294.3,294.3,NaN,0.0,NaN,NaN,294.3,0.0,NaN,NaN
6812,26,62.6,1,62.6,NaN,62.6,62.6,62.6,NaN,0.0,NaN,NaN,62.6,0.0,NaN,NaN
6754,21,372.0,1,372.0,NaN,372.0,372.0,372.0,NaN,0.0,NaN,NaN,372.0,0.0,NaN,NaN
3831,24,198.56,1,198.56,NaN,198.56,198.56,198.56,NaN,0.0,NaN,NaN,198.56,0.0,NaN,NaN
5468,24,189.20999999999998,2,312.9,-2.000000000000003,65.52,312.9,65.52,-4.921487218184646E-16,123.69,174.92407552992813,174.92407552992813,378.41999999999996,15299.2161,30598.4322,30598.4322
2275,19,90.0,1,90.0,NaN,90.0,90.0,90.0,NaN,0.0,NaN,NaN,90.0,0.0,NaN,NaN
5997,17,336.14500000000004,2,554.84,-2.0000000000000013,117.45,554.84,117.45,-3.561587017880092E-16,218.69500000000002,309.2814350231841,309.2814350231841,672.2900000000001,47827.50302500001,95655.00605000003,95655.00605000003
2731,15,312.9,1,312.9,NaN,312.9,312.9,312.9,NaN,0.0,NaN,NaN,312.9,0.0,NaN,NaN
6274,6,520.23,1,520.23,NaN,520.23,520.23,520.23,NaN,0.0,NaN,NaN,520.23,0.0,NaN,NaN
5953,6,544.2,1,544.2,NaN,544.2,544.2,544.2,NaN,0.0,NaN,NaN,544.2,0.0,NaN,NaN
1215,9,946.75,1,946.75,NaN,946.75,946.75,946.75,NaN,0.0,NaN,NaN,946.75,0.0,NaN,NaN
3269,3,300.81,2,502.02,-2.0000000000000027,99.6,502.02,99.6,-4.573107792418653E-16,201.20999999999998,284.55391088509043,284.55391088509043,601.62,40485.46409999999,80970.92819999998,80970.92819999998
6470,24,222.48,1,222.48,NaN,222.48,222.48,222.48,NaN,0.0,NaN,NaN,222.48,0.0,NaN,NaN
4780,22,316.99,1,316.99,NaN,316.99,316.99,316.99,NaN,0.0,NaN,NaN,316.99,0.0,NaN,NaN
3757,21,315.98,1,315.98,NaN,315.98,315.98,315.98,NaN,0.0,NaN,NaN,315.98,0.0,NaN,NaN
5944,17,95.23,3,126.39,-1.5000000000000002,13.6,145.7,13.6,-0.6492872705202014,58.256969254044336,71.34992431670828,71.34992431670828,285.69,3393.8744666666666,5090.8117,5090.8117
2036,1,178.7,1,178.7,NaN,178.7,178.7,178.7,NaN,0.0,NaN,NaN,178.7,0.0,NaN,NaN
1075,26,65.1,1,65.1,NaN,65.1,65.1,65.1,NaN,0.0,NaN,NaN,65.1,0.0,NaN,NaN
2501,28,340.56,1,340.56,NaN,340.56,340.56,340.56,NaN,0.0,NaN,NaN,340.56,0.0,NaN,NaN
3926,13,222.45,1,222.45,NaN,222.45,222.45,222.45,NaN,0.0,NaN,NaN,222.45,0.0,NaN,NaN
2894,6,278.4,1,278.4,NaN,278.4,278.4,278.4,NaN,0.0,NaN,NaN,278.4,0.0,NaN,NaN
5441,16,259.04,1,259.04,NaN,259.04,259.04,259.04,NaN,0.0,NaN,NaN,259.04,0.0,NaN,NaN
6325,23,74.56,1,74.56,NaN,74.56,74.56,74.56,NaN,0.0,NaN,NaN,74.56,0.0,NaN,NaN
3494,15,30.79,1,30.79,NaN,30.79,30.79,30.79,NaN,0.0,NaN,NaN,30.79,0.0,NaN,NaN
4053,19,115.74,1,115.74,NaN,115.74,115.74,115.74,NaN,0.0,NaN,NaN,115.74,0.0,NaN,NaN
2494,15,306.73,1,306.73,NaN,306.73,306.73,306.73,NaN,0.0,NaN,NaN,306.73,0.0,NaN,NaN
6125,13,280.7,3,441.82,-1.5,172.89,441.82,172.89,0.5920117964645792,116.08130282981266,142.169980305267,142.169980305267,842.1,13474.868866666671,20212.303300000007,20212.303300000007
4332,17,99.0,1,99.0,NaN,99.0,99.0,99.0,NaN,0.0,NaN,NaN,99.0,0.0,NaN,NaN
5824,11,380.53,1,380.53,NaN,380.53,380.53,380.53,NaN,0.0,NaN,NaN,380.53,0.0,NaN,NaN
5933,28,216.22,1,216.22,NaN,216.22,216.22,216.22,NaN,0.0,NaN,NaN,216.22,0.0,NaN,NaN
2912,5,73.66,1,73.66,NaN,73.66,73.66,73.66,NaN,0.0,NaN,NaN,73.66,0.0,NaN,NaN
5928,1,781.14,1,781.14,NaN,781.14,781.14,781.14,NaN,0.0,NaN,NaN,781.14,0.0,NaN,NaN
6083,20,214.95,1,214.95,NaN,214.95,214.95,214.95,NaN,0.0,NaN,NaN,214.95,0.0,NaN,NaN
4330,24,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
5934,9,147.97,2,252.14,-1.999999999999998,43.8,252.14,43.8,4.119477564373651E-16,104.16999999999999,147.3186267924053,147.3186267924053,295.94,10851.388899999998,21702.777799999996,21702.777799999996
6375,28,155.11,1,155.11,NaN,155.11,155.11,155.11,NaN,0.0,NaN,NaN,155.11,0.0,NaN,NaN
5751,6,245.3,1,245.3,NaN,245.3,245.3,245.3,NaN,0.0,NaN,NaN,245.3,0.0,NaN,NaN
1627,14,273.95,1,273.95,NaN,273.95,273.95,273.95,NaN,0.0,NaN,NaN,273.95,0.0,NaN,NaN
4192,7,664.21,1,664.21,NaN,664.21,664.21,664.21,NaN,0.0,NaN,NaN,664.21,0.0,NaN,NaN
1995,21,524.14,1,524.14,NaN,524.14,524.14,524.14,NaN,0.0,NaN,NaN,524.14,0.0,NaN,NaN
3860,9,5727.0,1,5727.0,NaN,5727.0,5727.0,5727.0,NaN,0.0,NaN,NaN,5727.0,0.0,NaN,NaN
3161,5,253.02,1,253.02,NaN,253.02,253.02,253.02,NaN,0.0,NaN,NaN,253.02,0.0,NaN,NaN
6463,7,166.92,1,166.92,NaN,166.92,166.92,166.92,NaN,0.0,NaN,NaN,166.92,0.0,NaN,NaN
5463,17,614.32,1,614.32,NaN,614.32,614.32,614.32,NaN,0.0,NaN,NaN,614.32,0.0,NaN,NaN
3060,25,108.43,1,108.43,NaN,108.43,108.43,108.43,NaN,0.0,NaN,NaN,108.43,0.0,NaN,NaN
3718,27,334.56,1,334.56,NaN,334.56,334.56,334.56,NaN,0.0,NaN,NaN,334.56,0.0,NaN,NaN
6402,15,308.74,1,308.74,NaN,308.74,308.74,308.74,NaN,0.0,NaN,NaN,308.74,0.0,NaN,NaN
5462,15,588.24,1,588.24,NaN,588.24,588.24,588.24,NaN,0.0,NaN,NaN,588.24,0.0,NaN,NaN
3335,19,82.8,1,82.8,NaN,82.8,82.8,82.8,NaN,0.0,NaN,NaN,82.8,0.0,NaN,NaN
4657,15,107.0,1,107.0,NaN,107.0,107.0,107.0,NaN,0.0,NaN,NaN,107.0,0.0,NaN,NaN
6823,29,288.44,1,288.44,NaN,288.44,288.44,288.44,NaN,0.0,NaN,NaN,288.44,0.0,NaN,NaN
3688,24,316.93,1,316.93,NaN,316.93,316.93,316.93,NaN,0.0,NaN,NaN,316.93,0.0,NaN,NaN
5636,24,247.32,1,247.32,NaN,247.32,247.32,247.32,NaN,0.0,NaN,NaN,247.32,0.0,NaN,NaN
1637,3,163.22,1,163.22,NaN,163.22,163.22,163.22,NaN,0.0,NaN,NaN,163.22,0.0,NaN,NaN
2912,28,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
6852,9,312.64,1,312.64,NaN,312.64,312.64,312.64,NaN,0.0,NaN,NaN,312.64,0.0,NaN,NaN
1716,15,165.525,2,309.1,-1.9999999999999996,21.95,309.1,21.95,0.0,143.57500000000002,203.04571221771715,203.04571221771715,331.05,20613.780625000007,41227.56125000001,41227.56125000001
6292,18,133.35,1,133.35,NaN,133.35,133.35,133.35,NaN,0.0,NaN,NaN,133.35,0.0,NaN,NaN
2636,15,37.65,1,37.65,NaN,37.65,37.65,37.65,NaN,0.0,NaN,NaN,37.65,0.0,NaN,NaN
5891,16,9.975,2,4.95,-2.000000000000002,15.0,15.0,4.95,4.479937885252228E-16,5.025,7.106423150924803,7.106423150924803,19.95,25.250625000000003,50.501250000000006,50.501250000000006
4052,21,4.35,1,4.35,NaN,4.35,4.35,4.35,NaN,0.0,NaN,NaN,4.35,0.0,NaN,NaN
1560,1,3.18,1,3.18,NaN,3.18,3.18,3.18,NaN,0.0,NaN,NaN,3.18,0.0,NaN,NaN
6232,7,14.39,1,14.39,NaN,14.39,14.39,14.39,NaN,0.0,NaN,NaN,14.39,0.0,NaN,NaN
2324,18,2.25,1,2.25,NaN,2.25,2.25,2.25,NaN,0.0,NaN,NaN,2.25,0.0,NaN,NaN
6289,18,25.5,1,25.5,NaN,25.5,25.5,25.5,NaN,0.0,NaN,NaN,25.5,0.0,NaN,NaN
5856,10,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
5607,5,52.53,1,52.53,NaN,52.53,52.53,52.53,NaN,0.0,NaN,NaN,52.53,0.0,NaN,NaN
4091,18,1.44,1,1.44,NaN,1.44,1.44,1.44,NaN,0.0,NaN,NaN,1.44,0.0,NaN,NaN
1569,21,17.0,1,17.0,NaN,17.0,17.0,17.0,NaN,0.0,NaN,NaN,17.0,0.0,NaN,NaN
2302,19,1121.18,1,1121.18,NaN,1121.18,1121.18,1121.18,NaN,0.0,NaN,NaN,1121.18,0.0,NaN,NaN
5704,6,14.1,1,14.1,NaN,14.1,14.1,14.1,NaN,0.0,NaN,NaN,14.1,0.0,NaN,NaN
3699,14,26.4,1,26.4,NaN,26.4,26.4,26.4,NaN,0.0,NaN,NaN,26.4,0.0,NaN,NaN
3519,8,5.0,1,5.0,NaN,5.0,5.0,5.0,NaN,0.0,NaN,NaN,5.0,0.0,NaN,NaN
4570,2,29.88,1,29.88,NaN,29.88,29.88,29.88,NaN,0.0,NaN,NaN,29.88,0.0,NaN,NaN
3116,21,1.45,1,1.45,NaN,1.45,1.45,1.45,NaN,0.0,NaN,NaN,1.45,0.0,NaN,NaN
5604,20,330.0,1,330.0,NaN,330.0,330.0,330.0,NaN,0.0,NaN,NaN,330.0,0.0,NaN,NaN
6010,21,317.94,3,192.46,-1.4999999999999984,300.28,461.08,192.46,0.2359094714299445,110.37234798625968,135.1779671396193,135.1779671396193,953.8199999999999,12182.0552,18273.0828,18273.0828
6257,24,475.86,1,475.86,NaN,475.86,475.86,475.86,NaN,0.0,NaN,NaN,475.86,0.0,NaN,NaN
5806,11,349.45500000000004,2,356.91,-1.9999999999999998,342.0,356.91,342.0,0.0,7.4550000000000125,10.54296210749144,10.54296210749144,698.9100000000001,55.577025000000184,111.15405000000037,111.15405000000037
3308,22,620.35,1,620.35,NaN,620.35,620.35,620.35,NaN,0.0,NaN,NaN,620.35,0.0,NaN,NaN
6209,19,1068.535,2,1982.41,-1.9999999999999996,154.66,1982.41,154.66,0.0,913.875,1292.4144193137122,1292.4144193137122,2137.07,835167.515625,1670335.03125,1670335.03125
2234,24,293.4,1,293.4,NaN,293.4,293.4,293.4,NaN,0.0,NaN,NaN,293.4,0.0,NaN,NaN
4856,23,451.11,2,360.06,-2.000000000000001,542.16,542.16,360.06,0.0,91.04999999999998,128.76414485407028,128.76414485407028,902.22,8290.102499999997,16580.204999999994,16580.204999999994
5875,10,428.82,1,428.82,NaN,428.82,428.82,428.82,NaN,0.0,NaN,NaN,428.82,0.0,NaN,NaN
1510,7,299.48,2,157.35,-1.9999999999999984,441.61,441.61,157.35,0.0,142.13,201.00217362008797,201.00217362008797,598.96,20200.936899999997,40401.873799999994,40401.873799999994
2743,7,347.01,1,347.01,NaN,347.01,347.01,347.01,NaN,0.0,NaN,NaN,347.01,0.0,NaN,NaN
2402,11,754.9000000000001,3,962.24,-1.4999999999999996,664.86,962.24,637.6,0.6889211952577726,147.0332923751171,180.07827076024472,180.07827076024472,2264.7000000000003,21618.789066666668,32428.183600000004,32428.183600000004
5879,13,203.1,1,203.1,NaN,203.1,203.1,203.1,NaN,0.0,NaN,NaN,203.1,0.0,NaN,NaN
5604,22,282.25,1,282.25,NaN,282.25,282.25,282.25,NaN,0.0,NaN,NaN,282.25,0.0,NaN,NaN
3873,13,376.7,1,376.7,NaN,376.7,376.7,376.7,NaN,0.0,NaN,NaN,376.7,0.0,NaN,NaN
6248,27,791.515,2,1248.32,-1.9999999999999982,334.71,1248.32,334.71,6.252987455915225E-16,456.80499999999995,646.0198263598417,646.0198263598417,1583.03,208670.80802499995,417341.6160499999,417341.6160499999
5801,25,157.5666666666667,3,125.13,-1.5000000000000002,282.48,282.48,65.09,0.4864818853390939,91.66499162105939,112.26622837404547,112.26622837404547,472.70000000000005,8402.470688888889,12603.706033333332,12603.706033333332
6151,1,244.3,1,244.3,NaN,244.3,244.3,244.3,NaN,0.0,NaN,NaN,244.3,0.0,NaN,NaN
5896,5,301.28,1,301.28,NaN,301.28,301.28,301.28,NaN,0.0,NaN,NaN,301.28,0.0,NaN,NaN
6098,3,2661.24,1,2661.24,NaN,2661.24,2661.24,2661.24,NaN,0.0,NaN,NaN,2661.24,0.0,NaN,NaN
6026,14,944.34,1,944.34,NaN,944.34,944.34,944.34,NaN,0.0,NaN,NaN,944.34,0.0,NaN,NaN
4141,17,116.4,1,116.4,NaN,116.4,116.4,116.4,NaN,0.0,NaN,NaN,116.4,0.0,NaN,NaN
3210,7,166.63,2,295.06,-2.000000000000001,38.2,295.06,38.2,0.0,128.43,181.6274478155766,181.6274478155766,333.26,16494.264900000002,32988.529800000004,32988.529800000004
5956,2,121.45,1,121.45,NaN,121.45,121.45,121.45,NaN,0.0,NaN,NaN,121.45,0.0,NaN,NaN
1639,17,168.45,1,168.45,NaN,168.45,168.45,168.45,NaN,0.0,NaN,NaN,168.45,0.0,NaN,NaN
6026,12,655.55,1,655.55,NaN,655.55,655.55,655.55,NaN,0.0,NaN,NaN,655.55,0.0,NaN,NaN
6030,13,290.0,1,290.0,NaN,290.0,290.0,290.0,NaN,0.0,NaN,NaN,290.0,0.0,NaN,NaN
2652,6,2670.996,5,1306.28,-1.3333697204140094,588.24,6323.38,588.24,0.6076743594320205,2264.3721138858778,2531.6449865018594,2531.6449865018594,13354.98,5127381.0701439995,6409226.33768,6409226.33768
5824,27,339.7966666666667,3,118.95,-1.4999999999999993,312.98,587.46,118.95,0.20656470439885577,192.20606170346338,235.40338832169206,235.40338832169206,1019.3900000000001,36943.17015555557,55414.75523333335,55414.75523333335
6053,2,304.65,1,304.65,NaN,304.65,304.65,304.65,NaN,0.0,NaN,NaN,304.65,0.0,NaN,NaN
2047,28,341.7,1,341.7,NaN,341.7,341.7,341.7,NaN,0.0,NaN,NaN,341.7,0.0,NaN,NaN
5993,2,113.85,1,113.85,NaN,113.85,113.85,113.85,NaN,0.0,NaN,NaN,113.85,0.0,NaN,NaN
1387,20,351.56,1,351.56,NaN,351.56,351.56,351.56,NaN,0.0,NaN,NaN,351.56,0.0,NaN,NaN
3967,15,68.4,1,68.4,NaN,68.4,68.4,68.4,NaN,0.0,NaN,NaN,68.4,0.0,NaN,NaN
6208,2,412.32,1,412.32,NaN,412.32,412.32,412.32,NaN,0.0,NaN,NaN,412.32,0.0,NaN,NaN
3450,16,272.05,1,272.05,NaN,272.05,272.05,272.05,NaN,0.0,NaN,NaN,272.05,0.0,NaN,NaN
6849,21,137.49,1,137.49,NaN,137.49,137.49,137.49,NaN,0.0,NaN,NaN,137.49,0.0,NaN,NaN
2342,9,638.65,1,638.65,NaN,638.65,638.65,638.65,NaN,0.0,NaN,NaN,638.65,0.0,NaN,NaN
6125,9,370.77,1,370.77,NaN,370.77,370.77,370.77,NaN,0.0,NaN,NaN,370.77,0.0,NaN,NaN
5877,27,1097.82,2,1919.04,-2.0000000000000027,276.6,1919.04,276.6,-4.304884883051886E-16,821.22,1161.3804616920331,1161.3804616920331,2195.64,674402.2884000001,1348804.5768000002,1348804.5768000002
2163,4,119.72,1,119.72,NaN,119.72,119.72,119.72,NaN,0.0,NaN,NaN,119.72,0.0,NaN,NaN
6155,15,477.9124999999999,4,479.4,-1.0023331822198072,400.15,949.3,82.8,0.35746990603690054,309.98761341181034,357.9428640975167,357.9428640975167,1911.6499999999996,96092.32046874998,128123.09395833331,128123.09395833331
2242,6,178.405,2,225.4,-2.0000000000000036,131.41,225.4,131.41,-5.608221856405661E-16,46.995000000000005,66.46096636372361,66.46096636372361,356.81,2208.5300250000005,4417.060050000001,4417.060050000001
1211,15,178.5,1,178.5,NaN,178.5,178.5,178.5,NaN,0.0,NaN,NaN,178.5,0.0,NaN,NaN
4270,14,433.29,1,433.29,NaN,433.29,433.29,433.29,NaN,0.0,NaN,NaN,433.29,0.0,NaN,NaN
2841,7,1170.5916666666667,6,750.37,0.9425981189510755,25.8,4345.1,25.8,1.6320058602193186,1447.5298497488366,1585.6895027390033,1585.6895027390033,7023.55,2095342.6659138892,2514411.199096667,2514411.199096667
3909,19,1169.95,1,1169.95,NaN,1169.95,1169.95,1169.95,NaN,0.0,NaN,NaN,1169.95,0.0,NaN,NaN
5866,16,300.85,1,300.85,NaN,300.85,300.85,300.85,NaN,0.0,NaN,NaN,300.85,0.0,NaN,NaN
6123,28,375.0,1,375.0,NaN,375.0,375.0,375.0,NaN,0.0,NaN,NaN,375.0,0.0,NaN,NaN
6283,23,305.78,1,305.78,NaN,305.78,305.78,305.78,NaN,0.0,NaN,NaN,305.78,0.0,NaN,NaN
5993,18,790.7,1,790.7,NaN,790.7,790.7,790.7,NaN,0.0,NaN,NaN,790.7,0.0,NaN,NaN
4986,27,78.26,1,78.26,NaN,78.26,78.26,78.26,NaN,0.0,NaN,NaN,78.26,0.0,NaN,NaN
3133,22,435.19000000000005,6,862.82,-1.3314520016389013,91.8,862.82,23.73,-0.10209659133398757,298.84194685485505,327.3649508423283,327.3649508423283,2611.1400000000003,89306.50920000001,107167.81104000002,107167.81104000002
5990,13,396.585,2,331.58,-1.9999999999999991,461.59,461.59,331.58,0.0,65.005,91.93095262206303,91.93095262206303,793.17,4225.650024999999,8451.300049999998,8451.300049999998
6417,7,313.8,1,313.8,NaN,313.8,313.8,313.8,NaN,0.0,NaN,NaN,313.8,0.0,NaN,NaN
5616,5,68.64,2,124.8,-2.0000000000000027,12.48,124.8,12.48,-6.572473530308373E-16,56.16,79.42223366287301,79.42223366287301,137.28,3153.9455999999996,6307.891199999999,6307.891199999999
2233,28,412.97333333333336,3,321.83,-1.4999999999999993,258.01,659.08,258.01,0.6379858559837952,175.96328524881423,215.5101311617005,215.5101311617005,1238.92,30963.07775555557,46444.61663333335,46444.61663333335
6305,14,219.01,1,219.01,NaN,219.01,219.01,219.01,NaN,0.0,NaN,NaN,219.01,0.0,NaN,NaN
6289,7,223.33,1,223.33,NaN,223.33,223.33,223.33,NaN,0.0,NaN,NaN,223.33,0.0,NaN,NaN
6041,27,430.38,1,430.38,NaN,430.38,430.38,430.38,NaN,0.0,NaN,NaN,430.38,0.0,NaN,NaN
6465,9,386.5,1,386.5,NaN,386.5,386.5,386.5,NaN,0.0,NaN,NaN,386.5,0.0,NaN,NaN
2159,3,1208.31,1,1208.31,NaN,1208.31,1208.31,1208.31,NaN,0.0,NaN,NaN,1208.31,0.0,NaN,NaN
5210,6,254.815,2,365.83,-1.9999999999999991,143.8,365.83,143.8,0.0,111.01499999999999,156.99891862684913,156.99891862684913,509.63,12324.330224999996,24648.660449999992,24648.660449999992
5833,3,315.66,1,315.66,NaN,315.66,315.66,315.66,NaN,0.0,NaN,NaN,315.66,0.0,NaN,NaN
5673,10,250.22,1,250.22,NaN,250.22,250.22,250.22,NaN,0.0,NaN,NaN,250.22,0.0,NaN,NaN
5946,22,186.52,1,186.52,NaN,186.52,186.52,186.52,NaN,0.0,NaN,NaN,186.52,0.0,NaN,NaN
5932,18,758.87,2,558.94,-2.0000000000000013,958.8,958.8,558.94,0.0,199.92999999999995,282.7437175252528,282.7437175252528,1517.74,39972.00489999998,79944.00979999996,79944.00979999996
5816,3,163.92666666666665,3,139.8,-1.4999999999999987,120.0,231.98,120.0,0.6207898573834519,48.7951646056132,59.76162759943316,59.76162759943316,491.78,2380.9680888888875,3571.4521333333314,3571.4521333333314
3339,6,448.83,1,448.83,NaN,448.83,448.83,448.83,NaN,0.0,NaN,NaN,448.83,0.0,NaN,NaN
5872,28,150.51666666666668,3,129.95,-1.4999999999999996,21.5,300.1,21.5,0.26327661232760047,114.66394618865843,140.43408002808056,140.43408002808056,451.55,13147.820555555556,19721.730833333335,19721.730833333335
1783,11,424.40999999999997,2,446.82,-1.999999999999999,402.0,446.82,402.0,0.0,22.409999999999997,31.692525932781056,31.692525932781056,848.8199999999999,502.20809999999983,1004.4161999999997,1004.4161999999997
6080,27,549.375,2,1086.0,-2.0,12.75,1086.0,12.75,0.0,536.625,758.9023529084621,758.9023529084621,1098.75,287966.390625,575932.78125,575932.78125
5686,14,1121.13,1,1121.13,NaN,1121.13,1121.13,1121.13,NaN,0.0,NaN,NaN,1121.13,0.0,NaN,NaN
5921,10,354.01,1,354.01,NaN,354.01,354.01,354.01,NaN,0.0,NaN,NaN,354.01,0.0,NaN,NaN
3287,12,247.25,1,247.25,NaN,247.25,247.25,247.25,NaN,0.0,NaN,NaN,247.25,0.0,NaN,NaN
5235,6,80.82,1,80.82,NaN,80.82,80.82,80.82,NaN,0.0,NaN,NaN,80.82,0.0,NaN,NaN
5857,5,664.1,2,976.25,-1.9999999999999996,351.95,976.25,351.95,0.0,312.15,441.44676349476157,441.44676349476157,1328.2,97437.62249999998,194875.24499999997,194875.24499999997
5945,15,225.42,2,420.94,-2.000000000000001,29.9,420.94,29.9,0.0,195.52,276.50703571518756,276.50703571518756,450.84,38228.070400000004,76456.14080000001,76456.14080000001
5803,13,306.29999999999995,4,52.8,-0.6701946907179641,11.1,1152.8,8.5,1.1502643553194214,489.0430400281758,564.6982616111604,564.6982616111604,1225.1999999999998,239163.09499999997,318884.12666666665,318884.12666666665
2067,29,189.5,1,189.5,NaN,189.5,189.5,189.5,NaN,0.0,NaN,NaN,189.5,0.0,NaN,NaN
1432,15,244.69,1,244.69,NaN,244.69,244.69,244.69,NaN,0.0,NaN,NaN,244.69,0.0,NaN,NaN
6856,7,700.0,1,700.0,NaN,700.0,700.0,700.0,NaN,0.0,NaN,NaN,700.0,0.0,NaN,NaN
5744,4,222.9,1,222.9,NaN,222.9,222.9,222.9,NaN,0.0,NaN,NaN,222.9,0.0,NaN,NaN
4996,8,987.68,2,107.5,-2.0,1867.86,1867.86,107.5,0.0,880.18,1244.7624933295508,1244.7624933295508,1975.36,774716.8324,1549433.6648,1549433.6648
2013,5,300.04,1,300.04,NaN,300.04,300.04,300.04,NaN,0.0,NaN,NaN,300.04,0.0,NaN,NaN
6091,2,416.96,1,416.96,NaN,416.96,416.96,416.96,NaN,0.0,NaN,NaN,416.96,0.0,NaN,NaN
6839,2,232.6,1,232.6,NaN,232.6,232.6,232.6,NaN,0.0,NaN,NaN,232.6,0.0,NaN,NaN
1011,17,484.86,1,484.86,NaN,484.86,484.86,484.86,NaN,0.0,NaN,NaN,484.86,0.0,NaN,NaN
4719,26,772.43,1,772.43,NaN,772.43,772.43,772.43,NaN,0.0,NaN,NaN,772.43,0.0,NaN,NaN
5775,3,132.95,1,132.95,NaN,132.95,132.95,132.95,NaN,0.0,NaN,NaN,132.95,0.0,NaN,NaN
6098,27,649.46,1,649.46,NaN,649.46,649.46,649.46,NaN,0.0,NaN,NaN,649.46,0.0,NaN,NaN
6150,17,992.3,2,1468.36,-2.000000000000001,516.24,1468.36,516.24,0.0,476.05999999999995,673.2505085033355,673.2505085033355,1984.6,226633.12359999993,453266.24719999987,453266.24719999987
