counterparty_id,acct_last_updated_ts_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
15384,2,172.74499999999998,2,338.84,-2.000000000000001,6.65,338.84,6.65,0.0,166.095,234.89380164235922,234.89380164235922,345.48999999999995,27587.549025,55175.09805,55175.09805
13901,3,1561.09,1,1561.09,NaN,1561.09,1561.09,1561.09,NaN,0.0,NaN,NaN,1561.09,0.0,NaN,NaN
16338,1,214.8,1,214.8,NaN,214.8,214.8,214.8,NaN,0.0,NaN,NaN,214.8,0.0,NaN,NaN
12583,4,172.22,2,329.24,-1.9999999999999982,15.2,329.24,15.2,4.811330679277584E-16,157.02,222.0598135638234,222.0598135638234,344.44,24655.280400000003,49310.56080000001,49310.56080000001
14342,6,65.545,2,110.14,-1.9999999999999976,20.95,110.14,20.95,6.563290734347924E-16,44.595,63.06685381402817,63.06685381402817,131.09,1988.714025,3977.42805,3977.42805
15625,4,152.22,2,301.14,-2.0000000000000027,3.3,301.14,3.3,-5.6398953177369E-16,148.92,210.6046837086013,210.6046837086013,304.44,22177.166399999995,44354.33279999999,44354.33279999999
69664,3,460.4633333333333,3,396.81,-1.4999999999999996,204.38,780.2,204.38,0.38010813412337185,239.34769441593173,293.13986121531366,293.13986121531366,1381.3899999999999,57287.31882222224,85930.97823333336,85930.97823333336
69757,6,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
17722,2,323.16,1,323.16,NaN,323.16,323.16,323.16,NaN,0.0,NaN,NaN,323.16,0.0,NaN,NaN
70242,1,526.605,2,402.79,-2.000000000000001,650.42,650.42,402.79,0.0,123.81499999999997,175.1008522252247,175.1008522252247,1053.21,15330.154224999993,30660.308449999986,30660.308449999986
17576,4,244.7,1,244.7,NaN,244.7,244.7,244.7,NaN,0.0,NaN,NaN,244.7,0.0,NaN,NaN
69422,2,225.76,1,225.76,NaN,225.76,225.76,225.76,NaN,0.0,NaN,NaN,225.76,0.0,NaN,NaN
15105,7,541.03,1,541.03,NaN,541.03,541.03,541.03,NaN,0.0,NaN,NaN,541.03,0.0,NaN,NaN
70531,4,580.73,1,580.73,NaN,580.73,580.73,580.73,NaN,0.0,NaN,NaN,580.73,0.0,NaN,NaN
69925,3,125.38000000000001,2,228.96,-2.0,21.8,228.96,21.8,0.0,103.58,146.48424079060518,146.48424079060518,250.76000000000002,10728.8164,21457.6328,21457.6328
70228,3,538.0524999999999,4,539.18,-1.001461640867301,3.73,1195.09,3.73,0.41212158768367096,427.9418904696641,494.14473132035585,494.14473132035585,2152.2099999999996,183134.26161875,244179.01549166665,244179.01549166665
14214,7,55.42,1,55.42,NaN,55.42,55.42,55.42,NaN,0.0,NaN,NaN,55.42,0.0,NaN,NaN
13812,7,120.38,1,120.38,NaN,120.38,120.38,120.38,NaN,0.0,NaN,NaN,120.38,0.0,NaN,NaN
69588,6,426.84,1,426.84,NaN,426.84,426.84,426.84,NaN,0.0,NaN,NaN,426.84,0.0,NaN,NaN
17867,4,224.67,1,224.67,NaN,224.67,224.67,224.67,NaN,0.0,NaN,NaN,224.67,0.0,NaN,NaN
14608,7,486.65,1,486.65,NaN,486.65,486.65,486.65,NaN,0.0,NaN,NaN,486.65,0.0,NaN,NaN
16794,5,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
12963,1,498.06,1,498.06,NaN,498.06,498.06,498.06,NaN,0.0,NaN,NaN,498.06,0.0,NaN,NaN
12395,7,265.83,1,265.83,NaN,265.83,265.83,265.83,NaN,0.0,NaN,NaN,265.83,0.0,NaN,NaN
16482,1,220.62,1,220.62,NaN,220.62,220.62,220.62,NaN,0.0,NaN,NaN,220.62,0.0,NaN,NaN
15619,6,336.4,1,336.4,NaN,336.4,336.4,336.4,NaN,0.0,NaN,NaN,336.4,0.0,NaN,NaN
18005,1,109.75,1,109.75,NaN,109.75,109.75,109.75,NaN,0.0,NaN,NaN,109.75,0.0,NaN,NaN
69550,3,197.09,1,197.09,NaN,197.09,197.09,197.09,NaN,0.0,NaN,NaN,197.09,0.0,NaN,NaN
14502,6,8.7,1,8.7,NaN,8.7,8.7,8.7,NaN,0.0,NaN,NaN,8.7,0.0,NaN,NaN
18142,4,2.1,1,2.1,NaN,2.1,2.1,2.1,NaN,0.0,NaN,NaN,2.1,0.0,NaN,NaN
70460,5,4.825,2,5.5,-2.0000000000000004,4.15,5.5,4.15,0.0,0.6749999999999998,0.9545941546018389,0.9545941546018389,9.65,0.4556249999999998,0.9112499999999996,0.9112499999999996
70248,2,7.17,1,7.17,NaN,7.17,7.17,7.17,NaN,0.0,NaN,NaN,7.17,0.0,NaN,NaN
16076,7,61.2,1,61.2,NaN,61.2,61.2,61.2,NaN,0.0,NaN,NaN,61.2,0.0,NaN,NaN
13777,7,1147.18875,8,330.0,2.874793655470241,10.0,6260.9,10.0,2.167928270012161,1955.696712922517,2090.7277291988717,2090.7277291988717,9177.51,3824749.6329359375,4371142.437641071,4371142.437641071
70050,1,193.43428571428572,7,98.18,-0.7837363953080292,363.79,519.04,5.9,0.7600266700958349,173.40401724273394,187.29774530206734,187.29774530206734,1354.04,30068.95319591837,35080.44539523809,35080.44539523809
14031,7,1040.4133333333334,6,1714.25,-1.3671265621905777,1416.0,1714.25,99.63,-0.3738320648536475,589.508135755752,645.7738075724864,645.7738075724864,6242.4800000000005,347519.8421222222,417023.8105466666,417023.8105466666
70071,7,151.63833333333335,6,277.45,-1.6988261390824668,29.4,340.05,15.8,0.21722078906441086,130.84352937977314,143.33190508978336,143.33190508978336,909.83,17120.029180555557,20544.03501666667,20544.03501666667
13506,5,301.12,1,301.12,NaN,301.12,301.12,301.12,NaN,0.0,NaN,NaN,301.12,0.0,NaN,NaN
15529,6,236.985,4,295.66,-1.1953648297271353,427.57,427.57,25.8,-0.18690916049173995,146.47031072882996,169.1293466551562,169.1293466551562,947.94,21453.551925,28604.7359,28604.7359
69836,1,344.06,5,89.5,-0.9248540071406728,474.16,521.53,89.5,-0.503091980604615,151.59561378879008,169.48904876126954,169.48904876126954,1720.3,22981.230120000004,28726.537650000006,28726.537650000006
14527,4,130.765,8,224.38,-1.0306504251801518,80.0,260.56,26.93,0.47425157433574444,74.8939697171942,80.0650214334753,80.0650214334753,1046.12,5609.1067,6410.407657142858,6410.407657142858
69710,4,214.74,1,214.74,NaN,214.74,214.74,214.74,NaN,0.0,NaN,NaN,214.74,0.0,NaN,NaN
70022,3,182.06,7,215.32,-1.7685267116227115,14.5,381.1,1.45,-0.059323754609610396,154.11427300174745,166.46244020799406,166.46244020799406,1274.42,23751.209142857144,27709.744000000002,27709.744000000002
69939,7,285.38166666666666,6,706.25,-1.1109116776434391,53.7,706.25,53.7,0.7717479204858753,242.46198845844316,265.6038008324931,265.6038008324931,1712.29,58787.81584722222,70545.37901666666,70545.37901666666
69779,6,137.41,3,58.7,-1.5000000000000004,8.65,344.88,8.65,0.6470368900804553,148.1195492386696,181.40865828289455,181.40865828289455,412.22999999999996,21939.400866666667,32909.1013,32909.1013
12471,4,513.6862500000001,8,1484.25,-1.1370156999217835,21.9,1484.25,21.9,0.491168144313584,528.4127122557117,564.8969508790962,564.8969508790962,4109.490000000001,279219.9944734375,319108.5651125,319108.5651125
70541,7,23.8,1,23.8,NaN,23.8,23.8,23.8,NaN,0.0,NaN,NaN,23.8,0.0,NaN,NaN
69631,7,122.1,1,122.1,NaN,122.1,122.1,122.1,NaN,0.0,NaN,NaN,122.1,0.0,NaN,NaN
17849,3,217.75,1,217.75,NaN,217.75,217.75,217.75,NaN,0.0,NaN,NaN,217.75,0.0,NaN,NaN
17064,5,147.85,1,147.85,NaN,147.85,147.85,147.85,NaN,0.0,NaN,NaN,147.85,0.0,NaN,NaN
70246,3,335.2425,4,282.6,-0.8157737953587749,690.6,690.6,130.56,0.9178936243777097,212.45910340286667,245.32664108286323,245.32664108286323,1340.97,45138.87061875,60185.160825,60185.160825
69811,5,316.49,4,7.8,-1.467793247443935,43.47,779.36,7.8,0.406577061108193,315.51585498988794,364.32632762401346,364.32632762401346,1265.96,99550.25475000001,132733.673,132733.673
15527,6,358.9,1,358.9,NaN,358.9,358.9,358.9,NaN,0.0,NaN,NaN,358.9,0.0,NaN,NaN
17894,7,93.6,1,93.6,NaN,93.6,93.6,93.6,NaN,0.0,NaN,NaN,93.6,0.0,NaN,NaN
70127,1,259.7683333333333,6,211.94,-1.1281633014717791,31.8,502.9,31.8,0.13122310062444112,156.6637676061557,171.61655892327715,171.61655892327715,1558.61,24543.536080555554,29452.243296666664,29452.243296666664
17446,7,68.1,1,68.1,NaN,68.1,68.1,68.1,NaN,0.0,NaN,NaN,68.1,0.0,NaN,NaN
16553,1,509.19,2,336.0,-2.000000000000001,682.38,682.38,336.0,3.5855987607413266E-16,173.19,244.92764686739633,244.92764686739633,1018.38,29994.7761,59989.5522,59989.5522
13819,6,425.05,1,425.05,NaN,425.05,425.05,425.05,NaN,0.0,NaN,NaN,425.05,0.0,NaN,NaN
16407,6,75.0,1,75.0,NaN,75.0,75.0,75.0,NaN,0.0,NaN,NaN,75.0,0.0,NaN,NaN
69961,4,773.0925,4,825.0,-0.9816822082245587,11.25,1437.12,11.25,-0.28697230087574804,506.4924487776199,584.8471032885432,584.8471032885432,3092.37,256534.60066874995,342046.1342249999,342046.1342249999
16208,2,332.13,2,497.59,-2.0000000000000004,166.67,497.59,166.67,0.0,165.45999999999998,233.99577603025227,233.99577603025227,664.26,27377.011599999994,54754.02319999999,54754.02319999999
16212,2,345.16999999999996,2,498.15,-2.000000000000001,192.19,498.15,192.19,0.0,152.98,216.34639077183607,216.34639077183607,690.3399999999999,23402.8804,46805.7608,46805.7608
16957,7,114.84,1,114.84,NaN,114.84,114.84,114.84,NaN,0.0,NaN,NaN,114.84,0.0,NaN,NaN
70017,5,871.605,4,211.36,-0.6747580654705718,5.0,3155.95,5.0,1.1441186492197748,1320.8859186262073,1525.227681375254,1525.227681375254,3486.42,1744739.6100249996,2326319.480033333,2326319.480033333
14667,7,455.50666666666666,3,144.9,-1.5000000000000004,740.64,740.64,144.9,-0.1555384329733968,243.87593148065176,298.68579633677484,298.68579633677484,1366.52,59475.46995555555,89213.20493333333,89213.20493333333
69956,6,332.045,4,216.3,-1.4326905893069548,6.65,647.92,6.65,-0.04433802552945703,242.25355874579014,279.7303147080535,279.7303147080535,1328.18,58686.78672499999,78249.04896666665,78249.04896666665
17774,3,375.0,1,375.0,NaN,375.0,375.0,375.0,NaN,0.0,NaN,NaN,375.0,0.0,NaN,NaN
17940,1,963.93,2,1867.86,-1.9999999999999967,60.0,1867.86,60.0,6.456032240576709E-16,903.93,1278.3500654359118,1278.3500654359118,1927.86,817089.4448999999,1634178.8897999998,1634178.8897999998
70018,2,161.84,3,392.41,-1.5000000000000013,83.16,392.41,9.95,0.6050629142436729,165.7544764604162,203.00694495509262,203.00694495509262,485.52,27474.54646666667,41211.81970000001,41211.81970000001
18116,4,35.96,1,35.96,NaN,35.96,35.96,35.96,NaN,0.0,NaN,NaN,35.96,0.0,NaN,NaN
13571,4,166.01,2,126.74,-1.9999999999999993,205.28,205.28,126.74,0.0,39.27,55.536166594391446,55.536166594391446,332.02,1542.1329000000003,3084.2658000000006,3084.2658000000006
70221,7,266.746,5,204.24,-0.675441087371532,4.95,690.11,4.95,0.78487352609291,238.5766989963605,266.73685840168395,266.73685840168395,1333.73,56918.841304,71148.55163,71148.55163
14732,4,385.305,2,306.5,-2.000000000000002,464.11,464.11,306.5,4.757500237474426E-16,78.805,111.44709978281176,111.44709978281176,770.61,6210.228025000001,12420.456050000003,12420.456050000003
69987,5,194.29857142857142,7,310.78,-1.4883269473432126,20.9,415.82,2.95,0.10486960223125723,149.24923531065855,161.20759891400604,161.20759891400604,1360.09,22275.334240816326,25987.889947619045,25987.889947619045
16877,1,77.75,1,77.75,NaN,77.75,77.75,77.75,NaN,0.0,NaN,NaN,77.75,0.0,NaN,NaN
69732,2,153.765,2,297.38,-1.9999999999999991,10.15,297.38,10.15,0.0,143.615,203.10228076021207,203.10228076021207,307.53,20625.268225000003,41250.53645000001,41250.53645000001
18043,7,135.35,1,135.35,NaN,135.35,135.35,135.35,NaN,0.0,NaN,NaN,135.35,0.0,NaN,NaN
15791,5,1223.24,1,1223.24,NaN,1223.24,1223.24,1223.24,NaN,0.0,NaN,NaN,1223.24,0.0,NaN,NaN
69810,4,520.8466666666667,3,548.39,-1.5,292.2,721.95,292.2,-0.23025077187212412,176.52241034938191,216.19491676108706,216.19491676108706,1562.5400000000002,31160.16135555557,46740.24203333336,46740.24203333336
16424,4,92.28,2,133.56,-1.9999999999999984,51.0,133.56,51.0,4.137434065671018E-16,41.28,58.378735854761366,58.378735854761366,184.56,1704.0384000000001,3408.0768000000003,3408.0768000000003
14500,4,284.85,1,284.85,NaN,284.85,284.85,284.85,NaN,0.0,NaN,NaN,284.85,0.0,NaN,NaN
70241,5,282.966,5,262.25,-0.5559905142461736,112.38,405.07,112.38,-0.6771737315084816,96.78191868319206,108.2054745842372,108.2054745842372,1414.83,9366.739784000001,11708.42473,11708.42473
14466,5,272.4,2,310.05,-1.9999999999999971,234.75,310.05,234.75,5.453247515242462E-16,37.650000000000006,53.24514062334704,53.24514062334704,544.8,1417.5225000000005,2835.045000000001,2835.045000000001
69556,5,273.62666666666667,3,309.38,-1.5,342.95,342.95,168.55,-0.6038558537508751,75.55380261038412,92.53413226120041,92.53413226120041,820.88,5708.377088888888,8562.565633333332,8562.565633333332
69742,4,308.2,1,308.2,NaN,308.2,308.2,308.2,NaN,0.0,NaN,NaN,308.2,0.0,NaN,NaN
13895,7,382.46,1,382.46,NaN,382.46,382.46,382.46,NaN,0.0,NaN,NaN,382.46,0.0,NaN,NaN
14338,2,8.25,1,8.25,NaN,8.25,8.25,8.25,NaN,0.0,NaN,NaN,8.25,0.0,NaN,NaN
17160,3,471.22,1,471.22,NaN,471.22,471.22,471.22,NaN,0.0,NaN,NaN,471.22,0.0,NaN,NaN
69984,4,737.4575,4,139.68,-1.0508642416489444,19.9,2016.31,19.9,0.7591318142599517,791.994538313712,914.51651978427,914.51651978427,2949.83,627255.3487187498,836340.4649583331,836340.4649583331
70106,2,243.12,2,244.12,-2.0,242.12,244.12,242.12,0.0,1.0,1.4142135623730951,1.4142135623730951,486.24,1.0,2.0,2.0
70743,4,936.48,1,936.48,NaN,936.48,936.48,936.48,NaN,0.0,NaN,NaN,936.48,0.0,NaN,NaN
17553,6,1487.6,1,1487.6,NaN,1487.6,1487.6,1487.6,NaN,0.0,NaN,NaN,1487.6,0.0,NaN,NaN
13218,6,62.64,1,62.64,NaN,62.64,62.64,62.64,NaN,0.0,NaN,NaN,62.64,0.0,NaN,NaN
13198,1,440.96000000000004,2,489.86,-1.9999999999999991,392.06,489.86,392.06,0.0,48.900000000000006,69.15504320004436,69.15504320004436,881.9200000000001,2391.2100000000005,4782.420000000001,4782.420000000001
69726,5,224.765,2,2.95,-2.0000000000000004,446.58,446.58,2.95,0.0,221.815,313.69378133778804,313.69378133778804,449.53,49201.894225,98403.78845,98403.78845
14418,4,150.44,1,150.44,NaN,150.44,150.44,150.44,NaN,0.0,NaN,NaN,150.44,0.0,NaN,NaN
15095,2,312.98,1,312.98,NaN,312.98,312.98,312.98,NaN,0.0,NaN,NaN,312.98,0.0,NaN,NaN
18158,1,343.8,1,343.8,NaN,343.8,343.8,343.8,NaN,0.0,NaN,NaN,343.8,0.0,NaN,NaN
69762,7,167.33749999999998,4,501.9,-0.7859699119455157,32.4,501.9,14.75,1.0206805132751382,197.2534327172787,227.76864495579719,227.76864495579719,669.3499999999999,38908.91671875,51878.555625,51878.555625
15933,4,411.81,1,411.81,NaN,411.81,411.81,411.81,NaN,0.0,NaN,NaN,411.81,0.0,NaN,NaN
14125,6,1295.43,1,1295.43,NaN,1295.43,1295.43,1295.43,NaN,0.0,NaN,NaN,1295.43,0.0,NaN,NaN
14014,2,505.18,1,505.18,NaN,505.18,505.18,505.18,NaN,0.0,NaN,NaN,505.18,0.0,NaN,NaN
12676,2,151.68,1,151.68,NaN,151.68,151.68,151.68,NaN,0.0,NaN,NaN,151.68,0.0,NaN,NaN
70389,6,382.04499999999996,2,757.42,-2.0,6.67,757.42,6.67,0.0,375.375,530.8604159758006,530.8604159758006,764.0899999999999,140906.390625,281812.78125,281812.78125
14626,7,610.91,1,610.91,NaN,610.91,610.91,610.91,NaN,0.0,NaN,NaN,610.91,0.0,NaN,NaN
16561,1,264.96,1,264.96,NaN,264.96,264.96,264.96,NaN,0.0,NaN,NaN,264.96,0.0,NaN,NaN
15370,5,33.0,1,33.0,NaN,33.0,33.0,33.0,NaN,0.0,NaN,NaN,33.0,0.0,NaN,NaN
15511,3,192.35,1,192.35,NaN,192.35,192.35,192.35,NaN,0.0,NaN,NaN,192.35,0.0,NaN,NaN
13245,2,430.5,1,430.5,NaN,430.5,430.5,430.5,NaN,0.0,NaN,NaN,430.5,0.0,NaN,NaN
15215,5,381.0,1,381.0,NaN,381.0,381.0,381.0,NaN,0.0,NaN,NaN,381.0,0.0,NaN,NaN
15993,6,437.795,2,863.89,-1.9999999999999998,11.7,863.89,11.7,0.0,426.09499999999997,602.589327859364,602.589327859364,875.59,181556.94902499998,363113.89804999996,363113.89804999996
13727,5,223.08,1,223.08,NaN,223.08,223.08,223.08,NaN,0.0,NaN,NaN,223.08,0.0,NaN,NaN
16438,5,180.51,1,180.51,NaN,180.51,180.51,180.51,NaN,0.0,NaN,NaN,180.51,0.0,NaN,NaN
15861,1,599.62,1,599.62,NaN,599.62,599.62,599.62,NaN,0.0,NaN,NaN,599.62,0.0,NaN,NaN
70464,6,156.9,1,156.9,NaN,156.9,156.9,156.9,NaN,0.0,NaN,NaN,156.9,0.0,NaN,NaN
14904,3,628.48,1,628.48,NaN,628.48,628.48,628.48,NaN,0.0,NaN,NaN,628.48,0.0,NaN,NaN
15701,4,318.94,1,318.94,NaN,318.94,318.94,318.94,NaN,0.0,NaN,NaN,318.94,0.0,NaN,NaN
16717,7,29.1,1,29.1,NaN,29.1,29.1,29.1,NaN,0.0,NaN,NaN,29.1,0.0,NaN,NaN
69560,1,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
14288,6,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
13282,3,21.9,2,2.55,-1.9999999999999991,41.25,41.25,2.55,0.0,19.35,27.365032431919392,27.365032431919392,43.8,374.42250000000007,748.8450000000001,748.8450000000001
70292,7,24.05,1,24.05,NaN,24.05,24.05,24.05,NaN,0.0,NaN,NaN,24.05,0.0,NaN,NaN
18276,6,6.25,1,6.25,NaN,6.25,6.25,6.25,NaN,0.0,NaN,NaN,6.25,0.0,NaN,NaN
17636,6,19.63,1,19.63,NaN,19.63,19.63,19.63,NaN,0.0,NaN,NaN,19.63,0.0,NaN,NaN
16048,2,5.04,1,5.04,NaN,5.04,5.04,5.04,NaN,0.0,NaN,NaN,5.04,0.0,NaN,NaN
13090,5,965.4533333333334,3,160.6,-1.5000000000000002,1833.69,1833.69,160.6,0.13810203848766497,684.5049901124819,838.3439760822126,838.3439760822126,2896.36,468547.08148888894,702820.6222333334,702820.6222333334
14180,7,159.43,5,201.75,-0.38512517860880635,12.75,245.2,12.75,-0.9680869484007938,79.4470805001669,88.8245363061356,88.8245363061356,797.1500000000001,6311.838600000001,7889.798250000001,7889.798250000001
13138,4,195.83499999999998,2,193.23,-1.9999999999999998,198.44,198.44,193.23,0.0,2.605000000000004,3.6840263299819185,3.6840263299819185,391.66999999999996,6.786025000000021,13.572050000000042,13.572050000000042
16455,2,246.3,1,246.3,NaN,246.3,246.3,246.3,NaN,0.0,NaN,NaN,246.3,0.0,NaN,NaN
69922,2,514.62,4,957.5,-1.4470794438908465,16.5,957.5,16.5,-0.16811902638592288,358.5842949712104,414.057478457601,414.057478457601,2058.48,128582.69660000004,171443.5954666667,171443.5954666667
69878,5,204.77499999999998,4,165.94,-0.9317436010403681,17.28,454.34,17.28,0.5660626656863159,157.70628292810656,182.10352980287522,182.10352980287522,819.0999999999999,24871.271674999996,33161.69556666666,33161.69556666666
69997,5,274.105,4,209.3,-0.8917398134853771,436.1,436.1,187.7,0.8989332005659314,97.49898499471675,112.58213046483,112.58213046483,1096.42,9506.052075000003,12674.736100000004,12674.736100000004
69506,3,224.38,1,224.38,NaN,224.38,224.38,224.38,NaN,0.0,NaN,NaN,224.38,0.0,NaN,NaN
69421,1,400.455,2,686.16,-1.9999999999999978,114.75,686.16,114.75,6.389495817457891E-16,285.705,404.0478858378051,404.0478858378051,800.91,81627.347025,163254.69405,163254.69405
70033,7,397.422,5,835.95,-0.787185745046612,12.75,835.95,12.75,0.27962592817408866,270.3534639985218,302.2643617266184,302.2643617266184,1987.1100000000001,73090.99549600002,91363.74437000003,91363.74437000003
12747,2,330.22,2,347.71,-1.9999999999999991,312.73,347.71,312.73,0.0,17.48999999999998,24.734595205905404,24.734595205905404,660.44,305.9000999999993,611.8001999999987,611.8001999999987
70269,1,163.72166666666666,6,632.52,-0.4158209749129975,1.65,632.52,1.65,1.1034416743857502,240.04249994647938,262.9533839612388,262.9533839612388,982.3299999999999,57620.40178055555,69144.48213666666,69144.48213666666
69722,6,425.27500000000003,2,658.2,-2.0000000000000018,192.35,658.2,192.35,0.0,232.925,329.40569401575317,329.40569401575317,850.5500000000001,54254.05562500001,108508.11125000002,108508.11125000002
18050,6,74.4,1,74.4,NaN,74.4,74.4,74.4,NaN,0.0,NaN,NaN,74.4,0.0,NaN,NaN
70034,5,276.03000000000003,2,29.7,-2.0,522.36,522.36,29.7,0.0,246.33,348.3632268193645,348.3632268193645,552.0600000000001,60678.46890000001,121356.93780000001,121356.93780000001
13319,2,353.6175,4,776.95,-1.6130561295979597,14.59,776.95,14.59,0.23037617075947647,307.1011148933687,354.60982270424114,354.60982270424114,1414.47,94311.09476875002,125748.12635833335,125748.12635833335
70199,3,147.7225,4,201.94,-1.5732743818001844,24.75,310.0,24.75,0.28654424617241214,115.26297982765324,133.094224862188,133.094224862188,590.89,13285.55451875,17714.072691666664,17714.072691666664
69966,3,178.73,2,352.51,-2.0,4.95,352.51,4.95,0.0,173.78,245.76203286919647,245.76203286919647,357.46,30199.488400000002,60398.976800000004,60398.976800000004
70024,3,2363.3399999999997,2,326.4,-2.000000000000001,4400.28,4400.28,326.4,0.0,2036.9399999999998,2880.668173740252,2880.668173740252,4726.679999999999,4149124.5635999995,8298249.127199999,8298249.127199999
13069,6,154.18333333333334,3,255.03,-1.5000000000000002,84.0,255.03,84.0,0.5553325132468803,73.11176482314974,89.54325900554063,89.54325900554063,462.55,5345.330155555555,8017.995233333333,8017.995233333333
70108,4,419.774,5,231.91,-1.6900872460464154,855.76,855.76,27.36,0.2797732829331946,330.8385350952939,369.8887270247635,369.8887270247635,2098.87,109454.136304,136817.67038,136817.67038
16434,5,293.09000000000003,2,401.0,-1.9999999999999996,185.18,401.0,185.18,0.0,107.91,152.6077855156807,152.6077855156807,586.1800000000001,11644.568099999999,23289.136199999997,23289.136199999997
70202,3,66.0,1,66.0,NaN,66.0,66.0,66.0,NaN,0.0,NaN,NaN,66.0,0.0,NaN,NaN
70191,5,270.8866666666667,3,254.44,-1.5000000000000007,159.0,399.22,159.0,0.24518736353475498,98.75654149922877,120.95156771755106,120.95156771755106,812.6600000000001,9752.854488888894,14629.28173333334,14629.28173333334
69804,7,253.77,2,485.04,-1.9999999999999973,22.5,485.04,22.5,6.023268398730802E-16,231.27,327.0651705700257,327.0651705700257,507.54,53485.812900000004,106971.62580000001,106971.62580000001
70675,4,108.32,1,108.32,NaN,108.32,108.32,108.32,NaN,0.0,NaN,NaN,108.32,0.0,NaN,NaN
70125,3,231.58249999999998,4,288.47,-1.485390434940659,396.96,396.96,82.5,0.14281278968071226,120.58936030492076,139.24459926690156,139.24459926690156,926.3299999999999,14541.793818749999,19389.058425,19389.058425
15764,6,1120.93,1,1120.93,NaN,1120.93,1120.93,1120.93,NaN,0.0,NaN,NaN,1120.93,0.0,NaN,NaN
70633,4,3840.88,1,3840.88,NaN,3840.88,3840.88,3840.88,NaN,0.0,NaN,NaN,3840.88,0.0,NaN,NaN
69959,6,232.295,4,370.53,-1.0442664243922208,223.26,370.53,74.9,-0.2610506771371412,105.78124892909895,122.14566508886018,122.14566508886018,929.18,11189.672624999997,14919.563499999997,14919.563499999997
16570,6,539.97,4,454.08,-1.3096260756512659,427.08,709.63,427.08,0.5110846338687124,111.5277254766724,128.78112465212698,128.78112465212698,2159.88,12438.433550000002,16584.57806666667,16584.57806666667
14226,2,651.685,2,983.3,-2.0000000000000018,320.07,983.3,320.07,-4.0861811141949097E-16,331.615,468.9744304863539,468.9744304863539,1303.37,109968.50822500001,219937.01645000002,219937.01645000002
69402,7,248.27,1,248.27,NaN,248.27,248.27,248.27,NaN,0.0,NaN,NaN,248.27,0.0,NaN,NaN
70204,5,219.05000000000004,3,215.01,-1.5,196.68,245.46,196.68,0.29312173218456233,20.118205685398493,24.639669234792915,24.639669234792915,657.1500000000001,404.7422000000003,607.1133000000004,607.1133000000004
17340,6,582.4166666666666,3,834.68,-1.5,121.84,834.68,121.84,-0.6974900904580348,326.1707630810721,399.4759692814241,399.4759692814241,1747.2499999999998,106387.36668888887,159581.0500333333,159581.0500333333
14326,2,183.85,1,183.85,NaN,183.85,183.85,183.85,NaN,0.0,NaN,NaN,183.85,0.0,NaN,NaN
15421,7,38.2,1,38.2,NaN,38.2,38.2,38.2,NaN,0.0,NaN,NaN,38.2,0.0,NaN,NaN
16644,1,722.41,1,722.41,NaN,722.41,722.41,722.41,NaN,0.0,NaN,NaN,722.41,0.0,NaN,NaN
17658,2,317.6,1,317.6,NaN,317.6,317.6,317.6,NaN,0.0,NaN,NaN,317.6,0.0,NaN,NaN
13629,6,845.6666666666666,3,821.0,-1.5,821.0,895.0,821.0,0.7071067811865475,34.883934538536344,42.72391992003231,42.72391992003231,2537.0,1216.888888888889,1825.3333333333333,1825.3333333333333
69567,7,304.49,2,45.7,-2.0000000000000004,563.28,563.28,45.7,0.0,258.78999999999996,365.9843278065332,365.9843278065332,608.98,66972.26409999999,133944.52819999997,133944.52819999997
12620,6,561.66,1,561.66,NaN,561.66,561.66,561.66,NaN,0.0,NaN,NaN,561.66,0.0,NaN,NaN
13227,6,257.7,1,257.7,NaN,257.7,257.7,257.7,NaN,0.0,NaN,NaN,257.7,0.0,NaN,NaN
16483,6,139.35,1,139.35,NaN,139.35,139.35,139.35,NaN,0.0,NaN,NaN,139.35,0.0,NaN,NaN
17064,6,313.45,1,313.45,NaN,313.45,313.45,313.45,NaN,0.0,NaN,NaN,313.45,0.0,NaN,NaN
16018,7,161.9,1,161.9,NaN,161.9,161.9,161.9,NaN,0.0,NaN,NaN,161.9,0.0,NaN,NaN
16852,7,113.06,1,113.06,NaN,113.06,113.06,113.06,NaN,0.0,NaN,NaN,113.06,0.0,NaN,NaN
70094,3,1614.801666666667,6,201.57,1.1930283001025845,27.98,8801.51,27.98,1.7849824321425938,3215.546630193259,3522.454848133141,3522.454848133141,9688.810000000001,1.0339740130947223E7,1.2407688157136668E7,1.2407688157136668E7
