customer_country,acct_last_updated_ts_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
FIN,3,425.71306122448993,49,397.5,5.346789699416192,12.75,2034.0,10.85,2.1211601922764522,420.976850157084,425.3394210813881,425.3394210813881,20859.940000000006,177221.50836817996,180913.62312585037,180913.62312585037
FRA,15,409.7526470588236,68,317.59,0.8199233138357891,12.5,1561.09,2.55,1.2002788455203453,374.58783156650856,377.3729095530445,377.3729095530445,27863.180000000004,140316.04355769898,142410.3128645303,142410.3128645303
RUS,8,301.0414473684211,76,382.69,6.486427708355183,15.0,1746.72,4.68,2.2651168349350335,309.6497757599193,311.7072719874806,311.7072719874806,22879.15,95882.9836281683,97161.42340987721,97161.42340987721
TUR,4,670.5965625000001,32,244.3,22.908023002153545,599.5,8895.66,15.9,4.828109002043528,1533.2227561875375,1557.755878043195,1557.755878043195,21459.090000000004,2350772.020091309,2426603.3755781255,2426603.3755781255
CHE,1,322.198,20,779.1,1.127075360712622,7.25,1430.75,3.3,1.4613969834211897,392.02253511246005,402.2066345549262,402.2066345549262,6443.96,153681.668036,161770.17687999998,161770.17687999998
NLD,2,345.6212962962963,54,507.88,3.0041827345904855,67.5,1735.3,2.1,1.6830623080909326,376.2342564642519,379.7670499932189,379.7670499932189,18663.55,141552.2157372085,144223.01226055203,144223.01226055203
ZAF,6,250.63816091954033,87,106.2,1.0925921087258326,29.88,1067.33,7.65,0.9665266640032776,211.7060711780115,212.93336303155334,212.93336303155334,21805.520000000008,44819.46057362927,45340.617091927284,45340.617091927284
IND,6,278.76633333333325,30,300.7,0.39858493603490874,17.0,795.75,4.25,0.6396061108205504,178.50582355548576,181.5574262051263,181.5574262051263,8362.989999999998,31864.329043222217,32963.099010229875,32963.099010229875
NLD,9,304.1991666666667,24,428.6,0.8451824113202506,65.2,987.72,2.95,0.8851558245314509,234.6752365489498,239.72259326357724,239.72259326357724,7300.780000000001,55072.46664930555,57466.921721014485,57466.921721014485
CAN,5,246.25489361702128,47,204.0,2.1654173674803046,17.4,848.98,3.71,1.4915949388074916,184.175269678529,186.16641154193596,186.16641154193596,11573.98,33920.529961158885,34657.93278640147,34657.93278640147
USA,23,521.6064272151904,316,514.41,15.081594843882929,436.2,4345.1,0.79,3.149321073661637,599.9200527793116,600.8715522713977,600.8715522713977,164827.63100000017,359904.069726732,361046.6223290391,361046.6223290391
GBR,23,400.3670212765957,47,333.72,6.195525377640294,62.5,2328.84,1.25,2.5628099120020895,527.4060380120357,533.1078906176126,533.1078906176126,18817.25,278157.12893155275,284204.0230387604,284204.0230387604
CAN,19,296.1592592592593,27,101.55,1.8864163097742912,14.85,1028.56,4.95,1.501920653970886,243.76227929451824,248.40578757233135,248.40578757233135,7996.300000000001,59420.048806858715,61705.4352994302,61705.4352994302
FIN,2,227.29826086956524,46,304.34,1.729104560846908,27.5,1015.83,1.67,1.4987708214296025,256.14324425911394,258.9736422736178,258.9736422736178,10455.720000000001,65609.36157958412,67067.34739246377,67067.34739246377
AUS,14,293.9180645161291,31,170.7,2.35589855240796,12.54,1206.72,1.79,1.4500171447141799,271.9381595548156,276.4333096959597,276.4333096959597,9111.460000000003,73950.36262206036,76415.37470946237,76415.37470946237
CHN,18,420.8906382978723,47,569.4,33.594581075075396,224.69,5867.08,0.77,5.672214311275196,845.8873073310936,855.0323007511731,855.0323007511731,19781.859999999997,715525.3367038479,731080.2353278445,731080.2353278445
AUS,13,126.24052631578948,19,130.85,-0.35005318864147217,7.62,360.48,7.62,0.6254694584255793,97.18792947977181,99.85110556744445,99.85110556744445,2398.57,9445.493636565097,9970.243283040936,9970.243283040936
DEU,1,337.4865909090909,44,19.9,2.1126988972328293,36.0,1476.19,1.64,1.6373658565498839,353.61436498962325,357.7025281453798,357.7025281453798,14849.41,125043.11912701448,127951.09864159621,127951.09864159621
CAN,24,439.967688888889,225,1056.63,10.272324182246624,7.6,3895.86,2.55,2.9489979374435893,603.0561576496033,604.400766136379,604.400766136379,98992.73000000003,363676.72927910317,365300.286106242,365300.286106242
CHN,26,385.6689393939394,66,686.16,8.0336724600844,14.63,2505.84,7.03,2.318122868240506,418.0260369994687,421.22934849585494,421.22934849585494,25454.15,174745.76760948118,177434.16403424242,177434.16403424242
CHE,9,782.5356000000003,25,50.55,16.22615800410299,27.25,8142.75,27.25,4.097300439086099,1572.6936232517253,1605.1237077898388,1605.1237077898388,19563.390000000007,2473365.2326166397,2576422.117309,2576422.117309
CHE,21,287.8979545454546,44,126.28,3.039240155387274,3.4,1177.7,2.5,1.6576035937017193,259.27986605894296,262.2774207410973,262.2774207410973,12667.510000000002,67226.0489435434,68789.44543060256,68789.44543060256
FRA,22,256.7786666666666,45,246.7,5.054524783791182,1.65,1393.06,1.65,2.1572597653414745,297.9939050279012,301.36117467704304,301.36117467704304,11555.039999999997,88800.36743377778,90818.55760272726,90818.55760272726
MEX,19,362.2150000000001,54,51.4,26.25432981716126,10.4,4345.1,2.73,4.764082641878052,633.9124486509392,639.8648088043492,639.8648088043492,19559.610000000004,401844.9925546296,409426.9735462264,409426.9735462264
ESP,21,327.01592105263154,76,283.15,7.14752913286614,15.0,2062.44,2.1,2.4494242070826515,368.9261100787472,371.377473325735,371.377473325735,24853.21,136106.47469783586,137921.227693807,137921.227693807
MEX,9,385.40330357142864,112,50.4,71.04635463148851,36.15,8281.12,2.5,7.917542785325147,828.6344635597218,832.3586821606821,832.3586821606821,43165.170000000006,686635.0741989079,692820.9757682674,692820.9757682674
NOR,16,130.0925,4,76.32,-1.9394125016456782,187.35,187.35,76.32,0.024701537189366896,49.9578058840658,57.68630535057692,57.68630535057692,520.37,2495.7823687499995,3327.7098249999995,3327.7098249999995
GBR,15,268.76000000000005,27,309.4,-0.7912590118188354,40.95,676.8,8.5,0.40798645408915424,198.26386746137263,202.04066144448018,202.04066144448018,7256.520000000001,39308.56114074073,40820.42887692306,40820.42887692306
FIN,25,905.5401724137932,116,324.72,25.60750902187572,6.25,16774.72,0.39,4.785663858628619,2311.4518289974885,2321.479866663011,2321.479866663011,105042.66000000002,5342809.557775835,5389268.771321711,5389268.771321711
TUR,23,231.906875,16,123.07,3.010729703820222,16.5,814.83,15.0,1.6795023866732581,189.01605473208983,195.21494190485697,195.21494190485697,3710.51,35727.06894648438,38108.87354291668,38108.87354291668
IND,25,238.69173913043483,23,600.72,-0.8882188188955409,52.5,651.16,9.95,0.5342295819024524,211.67902016870764,216.43644609177528,216.43644609177528,5489.910000000001,44808.00757958413,46844.73519683795,46844.73519683795
USA,30,598.2133333333333,6,131.7,0.12445662619277043,2016.78,2016.78,114.14,1.3051623998659634,688.1183358906293,753.7958696004288,753.7958696004288,3589.2799999999997,473506.84418888885,568208.2130266667,568208.2130266667
ITA,29,142.89333333333335,3,166.56,-1.4999999999999998,3.95,258.17,3.95,-0.3262817684482267,105.12543438937865,128.7518366212045,128.7518366212045,428.68,11051.356955555557,16577.035433333334,16577.035433333334
RUS,24,429.49333333333334,27,22.2,18.656455409829142,91.65,4415.44,14.85,4.3811260626692246,810.8194369940865,826.2650046118097,826.2650046118097,11596.32,657428.1594074073,682713.8578461538,682713.8578461538
USA,24,276.8632075471699,53,311.81,0.762016779014917,7.5,1003.03,4.41,0.9471574197042556,230.49670378499857,232.70246412676346,232.70246412676346,14673.750000000005,53128.73045574938,54150.436810667634,54150.436810667634
FIN,8,353.05626373626365,91,22.2,2.8943946391072,16.5,1764.72,4.6,1.60328990259493,343.6260221588604,345.52978200197106,345.52978200197106,32128.11999999999,118078.84310472163,119390.83025032964,119390.83025032964
ESP,12,203.298085106383,47,236.97,-0.12955784689209615,14.5,754.87,4.25,0.6953017883526003,187.42501190562197,189.45128713848155,189.45128713848155,9555.010000000002,35128.13508782254,35891.790198427385,35891.790198427385
NOR,27,309.539696969697,66,383.93,8.695115705975887,9.95,1829.04,2.95,2.399731605494423,297.08036447648965,299.35687565677136,299.35687565677136,20429.620000000003,88256.74295748393,89614.53900298369,89614.53900298369
USA,4,347.35485714285716,35,106.4,1.4361736979978827,8.2,1608.66,7.8,1.5641866617134836,418.39063092058177,424.4988464431873,424.4988464431873,12157.42,175050.72004212247,180199.27063159668,180199.27063159668
FRA,5,266.1925,16,213.03,-1.218016090439439,34.9,622.5,7.33,0.47499547231445327,203.99992452510858,210.69021608355084,210.69021608355084,4259.08,41615.96920625,44390.36715333334,44390.36715333334
FRA,20,175.62625,8,333.3,-1.308241769824166,18.45,333.3,18.45,0.08882573770006628,103.8524484470034,111.02293739036864,111.02293739036864,1405.01,10785.3310484375,12326.092626785714,12326.092626785714
DNK,29,260.76499999999993,24,303.9,7.438694275418364,16.3,1337.78,5.95,2.464250598202586,272.3455467324553,278.20311033487746,278.20311033487746,6258.359999999999,74172.096825,77396.9706,77396.9706
ZAF,18,299.66596153846154,52,277.35,27.68505990033531,8.3,3108.64,1.65,4.894503648719283,445.23520778892214,449.579068778086,449.579068778086,15582.630000000001,198234.39025484465,202121.33908337101,202121.33908337101
NLD,12,396.5682666666667,75,15.0,26.506010427459174,36.0,4446.88,4.65,4.596823709008988,595.568763356784,599.5793727348508,599.5793727348508,29742.620000000003,354702.1518863289,359495.42420911713,359495.42420911713
ESP,6,129.04909090909086,33,118.3,3.2058120262677035,9.95,531.21,4.95,1.7050049088347585,120.04295739603253,121.90419951143085,121.90419951143085,4258.619999999999,14410.311620385683,14860.633858522735,14860.633858522735
MEX,6,339.8435294117647,17,346.9,0.40804152291763485,3.75,1143.6,3.75,1.0891571448544466,317.5274663977197,327.2998207481402,327.2998207481402,5777.339999999999,100823.69191695501,107125.1726617647,107125.1726617647
CHN,8,248.508125,16,325.44,-0.3923522404717117,152.64,543.6,13.9,0.31957825788899197,147.56238978050732,152.4017808390593,152.4017808390593,3976.13,21774.65887773437,23226.302802916663,23226.302802916663
IND,14,497.47157894736836,57,357.0,5.814510195710266,7.0,3091.98,2.55,2.3288695848689307,599.99724305153,605.3306567659337,605.3306567659337,28355.879999999997,359996.69166943664,366425.2040206766,366425.2040206766
USA,1,347.4548837209303,43,103.68,3.2186408558667354,12.75,1656.15,5.75,1.9295529537270155,374.16841332742564,378.59659602381464,378.59659602381464,14940.560000000003,140002.00153196324,143335.3825208195,143335.3825208195
AUS,23,315.7890140845071,71,358.25,14.14091585364659,3.3,2298.0,3.3,3.2217905621489495,347.2964639967729,349.76835614509594,349.76835614509594,22421.020000000004,120614.83390466179,122337.90296044268,122337.90296044268
USA,15,683.7645054945056,91,286.92,11.371999457966364,6068.06,6068.06,8.9,3.3338280918535106,1121.2167149934933,1127.428489480241,1127.428489480241,62222.57000000001,1257126.9219808,1271094.998891698,1271094.998891698
PRT,2,353.0036458333332,96,127.08,1.862128473139891,21.5,1304.04,4.6,1.3071573497473974,279.1015592639764,280.5666693792547,280.5666693792547,33888.34999999999,77897.68038358293,78717.65596656801,78717.65596656801
DNK,28,445.76241379310335,29,137.11,2.642910318273141,11.51,2157.64,1.65,1.7210887279325104,518.2604306760438,527.4338938310873,527.4338938310873,12927.109999999997,268593.87400451844,278186.51236182265,278186.51236182265
FRA,11,545.4445945945946,37,910.14,3.1527125859262544,16.5,3155.95,2.52,1.9609352199984118,770.9427756293628,781.5769714337326,781.5769714337326,20181.45,594352.763295106,610862.5622755256,610862.5622755256
SWE,29,391.85280000000006,50,180.4,26.081675837698956,12.5,4186.08,2.1,4.722570912099854,615.1862280904538,621.4319336790486,621.4319336790486,19592.640000000003,378454.0952321599,386177.6481960815,386177.6481960815
GRC,25,345.302,25,462.3,-0.12988691741630332,11.65,1103.32,3.75,0.9484086905266739,321.64494062863787,328.27749286998034,328.27749286998034,8632.550000000001,103455.467832,107766.112325,107766.112325
GBR,27,398.41533333333336,15,132.66,6.026579514119989,15.0,2016.0,15.0,2.5286878841973253,475.6959131331228,492.39204955962055,492.39204955962055,5976.2300000000005,226286.60177155552,242449.9304695238,242449.9304695238
DNK,23,334.0561000000001,100,322.4,23.555913998287107,17.1,5518.68,1.65,4.62914245672413,790.342264563771,794.3238628841906,794.3238628841906,33405.61000000001,624640.8951557898,630950.3991472624,630950.3991472624
CAN,12,2856.940666666667,60,344.2,25.01546959901144,50.74,77183.6,1.68,5.196636750092585,13804.463103831537,13920.958528696008,13920.958528696008,171416.44,1.9056320158504623E8,1.9379308635767412E8,1.9379308635767412E8
DNK,26,686.8549999999999,48,475.86,38.66293497223736,18.4,13464.26,1.65,6.2313948704061275,1910.927720079089,1931.1497405806417,1931.1497405806417,32969.03999999999,3651644.7513666656,3729339.3205446796,3729339.3205446796
TUR,12,304.6926666666667,15,142.25,1.4467375180006172,486.95,975.54,37.5,1.418945614776914,242.27662026333087,250.78012721638584,250.78012721638584,4570.39,58697.96072622222,62890.67220666666,62890.67220666666
DNK,1,461.2969230769231,65,383.93,5.99788988180735,29.75,2582.78,15.0,2.1804873823188347,456.55049029374135,460.10346598252727,460.10346598252727,29984.300000000003,208438.35018745562,211695.19940913463,211695.19940913463
GRC,30,685.2685714285716,7,322.15,1.9566934154405669,2548.8,2548.8,251.8,1.952044828895256,769.3293660701893,830.9706888618992,830.9706888618992,4796.880000000001,591867.6734979594,690512.2857476193,690512.2857476193
ITA,10,137.84818181818179,22,37.2,5.689998486775391,4.16,801.94,2.1,2.302165143482306,180.2211330973037,184.46221059987857,184.46221059987857,3032.6599999999994,32479.65681487605,34026.30713939395,34026.30713939395
JPN,3,544.7240540540542,74,734.4,30.890476076590566,19.63,6930.0,2.28,5.011750296047375,906.8691147538191,913.0594194814965,913.0594194814965,40309.580000000016,822411.5912943755,833677.5035038874,833677.5035038874
CHN,19,353.73230769230764,26,767.37,7.8302305183033845,522.41,1683.9,14.95,2.5652072197473763,327.16636275410633,333.6455335748728,333.6455335748728,9197.039999999999,107037.8289177515,111319.34207446156,111319.34207446156
SWE,13,344.57785714285717,42,202.45,18.785881801523352,23.1,3209.15,19.5,4.070526083153785,523.295959520203,529.6391724447683,529.6391724447683,14472.27,273838.66125017,280517.652987979,280517.652987979
SWE,16,244.26736842105268,38,73.5,2.8626637993578097,6.9,949.3,3.2,1.1605337500085537,189.54205408499453,192.08635657452822,192.08635657452822,9282.160000000002,35926.190266759,36897.1683820768,36897.1683820768
SWE,12,255.02603448275872,58,160.6,2.6526181072917208,7.95,1092.35,3.18,1.3544258156686044,213.66567978277018,215.53179101965245,215.53179101965245,14791.510000000006,45653.02271703329,46453.952940139134,46453.952940139134
SWE,22,401.24791208791197,91,130.8,16.161533133125268,21.5,3174.43,2.9,3.1014195579381285,433.23496069219794,435.63517274719806,435.63517274719806,36513.55999999999,187692.53116597031,189778.00373448108,189778.00373448108
ZAF,5,343.48124999999993,200,736.28,16.408654551909684,4.1,3202.92,0.85,3.684924012800984,494.8667824202161,496.1086081680398,496.1086081680398,68696.24999999999,244893.1323429375,246123.75109842964,246123.75109842964
JPN,31,374.7061904761905,63,426.56,-1.0170342565032244,16.5,1050.32,2.95,0.48766352748176356,320.8751098363218,323.4524613593889,323.4524613593889,23606.49,102960.8361124716,104621.49475944696,104621.49475944696
ZAF,29,501.96730769230777,52,304.34,9.619674556187448,20.0,3733.0,3.75,3.0517967230205487,748.0008286043216,755.2985704773699,755.2985704773699,26102.300000000003,559505.2395927516,570475.9305651585,570475.9305651585
BRA,6,348.1324161073826,149,155.35,15.694839094021429,8.5,2949.12,2.5,3.533175026917018,433.0726076322663,434.53322765625916,434.53322765625916,51871.73000000001,187551.88348141086,188819.12593736633,188819.12593736633
RUS,17,260.5486046511628,43,676.1,0.24178773754695415,16.85,842.94,2.6,0.9973232772479159,208.99752130032763,211.47095084287014,211.47095084287014,11203.59,43679.963909680904,44719.963050387596,44719.963050387596
PRT,23,199.52499999999992,46,353.19,-0.5197886710552555,15.7,446.39,6.22,0.27421136984351474,109.54256226115548,110.75301405981388,110.75301405981388,9178.149999999996,11999.572946739127,12266.230123333331,12266.230123333331
DNK,30,338.86625,40,534.0,-0.051197192488517285,64.11,1077.12,4.95,1.0264812335614046,297.7632816910734,301.55659744057317,301.55659744057317,13554.65,88662.97192343752,90936.38145993592,90936.38145993592
GBR,4,2564.6770093457953,107,9639.12,6.680334140458898,10.15,22206.0,1.25,2.408327554073931,3942.4406341200824,3960.9933984014233,3960.9933984014233,274420.4400000001,1.5542838153561156E7,1.5689468702179657E7,1.5689468702179657E7
PRT,5,1078.7656521739132,23,1485.72,17.240677420240104,2.5,15160.9,2.5,4.3383578037140085,3031.8733849033747,3100.0138790595856,3100.0138790595856,24811.610000000004,9192256.222085448,9610086.050362058,9610086.050362058
RUS,25,465.5009615384616,52,507.88,31.64096842581354,6.25,5164.66,1.25,5.320886222878884,721.8705836794901,728.9133902967891,728.9133902967891,24206.050000000003,521097.1395817677,531314.7305539593,531314.7305539593
JPN,11,475.87044444444456,45,330.0,1.2170419338865548,2.95,1722.9,2.95,1.2634096538292543,381.12524861086206,385.4318852920682,385.4318852920682,21414.170000000006,145256.45512869142,148557.73819979804,148557.73819979804
FRA,18,269.3219696969698,66,170.7,1.6672789285282192,9.95,1136.58,1.9,1.3031887662839337,243.78604340952708,245.65416301546742,245.65416301546742,17775.250000000007,59431.63496127182,60345.967806829845,60345.967806829845
DNK,19,506.5133333333334,45,157.6,7.714668093903988,122.1,3200.28,4.95,2.842109019271316,692.8148534108278,700.643518323107,700.643518323107,22793.100000000002,479992.42110666685,490901.33976818196,490901.33976818196
MEX,21,319.655,26,97.63,9.943804101153434,12.75,2949.12,6.95,3.1181265583113547,617.5072867165834,629.7363409507187,629.7363409507187,8311.029999999999,381315.24914807675,396567.8591139998,396567.8591139998
RUS,29,156.61684210526317,19,114.6,5.769635078270204,7.9,937.74,1.25,2.389159549574636,218.59888219131147,224.589001735581,224.589001735581,2975.7200000000003,47785.471295290874,50440.21970058481,50440.21970058481
RUS,19,278.8614754098361,61,308.65,11.795415206775717,19.9,2133.4,6.6,3.2767311899531855,380.6795586447403,383.83877927603953,383.83877927603953,17010.550000000003,144916.9263699543,147332.2084761202,147332.2084761202
BRA,20,424.60588235294125,187,1552.98,27.740821046924616,5.59,6260.9,0.83,4.712524244155118,726.7832789174921,728.7343784789077,728.7343784789077,79401.30000000002,528213.9345140612,531053.79437704,531053.79437704
USA,20,259.5588,25,363.53,-1.3041757862747376,11.89,691.21,2.95,0.3673631622487916,237.79332505888385,242.69679609751753,242.69679609751753,6488.97,56545.66544256,58901.734835999996,58901.734835999996
AUS,7,364.3189649122807,57,358.25,7.1205629019275225,38.16,2042.761,4.95,2.4376780486022613,380.9507599212268,384.33705549342477,384.33705549342477,20766.181,145123.48148456015,147714.97222535586,147714.97222535586
GRC,29,213.16857142857148,42,339.84,2.383282632978113,25.0,1052.56,2.95,1.712066438596936,252.184963767351,255.24186281739674,255.24186281739674,8953.080000000002,63597.255950340135,65148.408534494774,65148.408534494774
CHE,22,341.09256756756747,74,277.65,15.695256050680278,76.5,2375.42,4.68,3.2070332524455862,338.1599444731891,340.4682302764296,340.4682302764296,25240.849999999995,114352.14804611033,115918.61582756389,115918.61582756389
ESP,5,255.92687500000008,64,289.35,23.693350402652715,21.76,2068.49,2.95,4.093958955799432,282.733842939538,284.9689278627096,284.9689278627096,16379.320000000005,79938.42594335937,81207.28984722222,81207.28984722222
GRC,1,410.64653061224476,49,146.46,22.22944745274336,5.59,3862.14,1.45,4.351168674787952,585.3282334761325,591.3939730330331,591.3939730330331,20121.679999999993,342609.1409042899,349746.8313397959,349746.8313397959
PRT,22,289.91,14,95.29,-0.7533053937572598,33.9,753.26,3.75,0.517857613592591,220.49422156341683,228.81766748624582,228.81766748624582,4058.7400000000007,48617.70174285715,52357.52495384616,52357.52495384616
CAN,10,293.3006382978723,94,497.0,7.170170845616768,4.15,1642.5,1.95,2.532482752712544,311.70179459004794,313.37312986624886,313.37312986624886,27570.26,97158.00875065645,98202.71852216887,98202.71852216887
FIN,1,530.1908888888888,45,353.0,20.44433105036905,11.9,4090.28,1.25,4.062394203770414,625.9204697255332,632.9932419028235,632.9932419028235,23858.589999999997,391776.43442143203,400680.4442946464,400680.4442946464
GRC,6,316.92741935483883,31,25.5,2.0681707382776215,12.75,1225.16,1.95,1.3316501942955858,285.2120347635868,289.92660266543027,289.92660266543027,9824.750000000004,81345.90477398544,84057.43493311829,84057.43493311829
TUR,26,282.3111111111111,36,840.38,2.631665620729345,37.6,1035.76,1.17,1.4573618641437183,222.39413471204898,225.5488190142661,225.5488190142661,10163.199999999999,49459.151154320985,50872.26975873016,50872.26975873016
NLD,19,234.0844776119402,67,508.2,-0.09320403249559828,269.96,806.47,7.8,0.9287240679700743,221.788907453694,223.46280974751323,223.46280974751323,15683.659999999994,49190.31946950324,49935.6273402533,49935.6273402533
FIN,11,299.7779411764706,68,189.8,28.276808859775883,1.87,3640.0,1.25,4.891211971833394,496.3912098796284,500.0819016609503,500.0819016609503,20384.9,246404.23324576128,250081.90836883234,250081.90836883234
IND,18,418.1692771084336,83,535.75,37.36600472182669,88.45,4090.28,4.63,5.34631462884085,483.556553435647,486.49613402766244,486.49613402766244,34708.04999999999,233826.94037056176,236678.4884238613,236678.4884238613
ZAF,23,391.87799999999993,10,58.2,-1.2305042257548306,111.45,815.04,9.2,0.021546287034446575,263.42562505572613,277.6749897432048,277.6749897432048,3918.7799999999993,69393.059936,77103.39992888889,77103.39992888889
FRA,6,299.9558333333334,12,449.64,-0.9932967077614161,39.9,520.23,6.6,-0.3054572225893915,166.4127962556933,173.81249695934534,173.81249695934534,3599.4700000000003,27693.218757638893,30210.784099242428,30210.784099242428
AUS,4,464.10814569536404,151,301.24,59.34914991174353,98.75,10999.52,0.79,7.536517990926247,1235.523820884909,1239.6353923851445,1239.6353923851445,70080.32999999997,1526519.1119740442,1536695.9060538714,1536695.9060538714
USA,22,349.072,20,165.05,-0.3140982532766299,335.2,678.17,15.0,0.08827549888900121,157.4499827754833,161.54027386382626,161.54027386382626,6981.4400000000005,24790.497075999992,26095.260079999993,26095.260079999993
SWE,14,341.164375,32,294.62,0.9114974300617953,54.1,1214.81,1.25,1.2197448601950345,322.202183011086,327.35774529717236,327.35774529717236,10917.26,103814.24673710937,107163.09340604839,107163.09340604839
CAN,1,277.4918867924528,53,131.8,10.517473340878073,38.16,2027.94,2.08,3.006169829196069,361.4308724064887,364.88961984865324,364.88961984865324,14707.069999999998,130632.27552851551,133144.43467329466,133144.43467329466
BRA,26,367.41490909090913,55,118.25,9.946371137716868,16.5,2327.0,5.04,2.911835545484432,413.0002594446587,416.806793916659,416.806793916659,20207.820000000003,170569.21430135542,173727.90345508422,173727.90345508422
PRT,11,380.354,125,159.26,23.628191673493156,130.0,4279.71,2.95,4.263720172854906,536.728599779069,538.8884821466522,538.8884821466522,47544.25,288077.58982080006,290400.79619032267,290400.79619032267
USA,17,303.4022807017545,57,406.56,10.316752787741617,13.65,2242.32,3.95,3.010687071414755,395.1488868991097,398.6613905264607,398.6613905264607,17293.930000000004,156142.6428176054,158930.90429649124,158930.90429649124
DNK,27,1882.9075471698113,53,38.8,47.14726745481861,5.9,77183.6,5.9,6.98150489611848,10487.461804219092,10587.822577078987,10587.822577078987,99794.1,1.0998685509495439E8,1.121019869237035E8,1.121019869237035E8
PRT,1,335.53161290322583,31,119.45,0.7081483310648342,8.85,1246.49,8.85,1.4069524199296493,359.14295264265235,365.07960197831534,365.07960197831534,10401.480000000001,128983.66043288242,133283.11578064517,133283.11578064517
NOR,6,370.4609090909091,22,547.5,0.7331162506325564,7.5,1261.81,6.65,0.8494633796507647,312.03950032457413,319.38261087990924,319.38261087990924,8150.14,97368.64976280989,102005.2521324675,102005.2521324675
FIN,5,531.4525233644858,107,1024.68,5.932777119211869,18.75,3609.8,2.95,2.283196357167437,657.7402468095377,660.8355121261028,660.8355121261028,56865.419999999984,432622.2322730716,436703.5740869685,436703.5740869685
TUR,6,196.55266666666665,30,303.97,1.8633301111899199,8.5,669.15,1.9,1.1621317822527677,145.1053271922005,147.58593982498127,147.58593982498127,5896.58,21055.555979555556,21781.609634022992,21781.609634022992
SWE,21,536.7662499999999,72,517.95,35.16006040912165,6.42,10174.94,4.15,5.803255105266847,1366.2146971787877,1375.8022863640738,1375.8022863640738,38647.16999999999,1866542.5987873264,1892831.9311646128,1892831.9311646128
AUS,10,295.1231481481481,54,17.4,2.2969247596935576,4.95,1162.68,2.55,1.4943374549529083,258.5176168710399,260.94506559032675,260.94506559032675,15936.65,66831.35823268177,68092.32725593992,68092.32725593992
TUR,24,352.25101265822803,79,155.64,2.553074202092067,26.74,1780.59,2.1,1.5320793791123026,357.89738481823815,360.1842923353477,360.1842923353477,27827.830000000013,128090.53805973403,129732.72444511522,129732.72444511522
CHN,5,260.24,22,226.8,0.1818243892250626,15.9,686.4,11.8,0.7977784851099445,178.62066441077147,182.82407867361763,182.82407867361763,5725.28,31905.341754545443,33424.64374285713,33424.64374285713
AUT,1,315.6669565217391,23,145.0,2.2178529016630195,20.8,1117.08,8.52,1.212355860619934,249.11049811950105,254.709185889869,254.709185889869,7260.34,62056.04027334593,64876.76937667983,64876.76937667983
USA,21,281.39684931506855,73,535.6,2.0086581195303443,14.4,1194.52,1.25,1.28222187717534,239.66741255489475,241.32603035610418,241.32603035610418,20541.970000000005,57440.468640758125,58238.25292743532,58238.25292743532
CHE,13,218.6013513513514,37,329.36,20.31897923818456,116.56,1790.0,7.8,4.229947493911403,290.16554990595955,294.1680224252248,294.1680224252248,8088.250000000002,84196.04635222792,86534.82541756757,86534.82541756757
MEX,1,557.9407407407407,54,1071.9,2.7064693560188697,16.5,3174.43,2.95,1.9030614696096353,754.200369183965,761.2822181597527,761.2822181597527,30128.8,568818.196877229,579550.6156862333,579550.6156862333
GRC,14,473.93415730337045,89,487.75,76.4575621902275,36.0,16488.0,3.75,8.680186976271678,1746.4628375461953,1756.3578903151526,1756.3578903151526,42180.13999999997,3050132.442929908,3084793.0388722937,3084793.0388722937
NOR,15,387.4101923076924,52,1095.12,0.7710869620184124,78.96,1549.12,3.3,1.254035435723367,378.703809138134,382.39856794018897,382.39856794018897,20145.330000000005,143416.57505573222,146228.66476270734,146228.66476270734
MEX,31,367.31736842105266,38,273.29,18.764042708207597,37.6,2949.28,16.95,4.009282867826017,482.13760322723886,488.6095384930601,488.6095384930601,13958.060000000001,232456.66844570643,238739.28110640118,238739.28110640118
PRT,20,287.7947222222223,36,249.86,3.3906656460781592,8.5,1134.69,2.95,1.8291123424197342,246.56786568008812,250.06545691062703,250.06545691062703,10360.610000000002,60795.71238603398,62532.73273992066,62532.73273992066
ZAF,12,587.7645901639346,61,428.76,35.84965778360996,3.75,8895.76,0.72,5.696824126886549,1194.1891909858566,1204.0996446578852,1204.0996446578852,35853.640000000014,1426087.8238674547,1449855.9542652455,1449855.9542652455
CHN,30,292.40636363636355,22,273.29,-0.8412674211704285,517.51,644.13,8.5,0.299359869350027,181.08879212207307,185.350287924692,185.350287924692,6432.939999999999,32793.150632231394,34354.72923376622,34354.72923376622
JPN,25,329.69075949367095,79,202.12,9.498259702145493,25.4,2227.86,5.8,2.4986870329283137,350.40264292169917,352.64166022695184,352.64166022695184,26045.570000000003,122782.0121665118,124356.14052762094,124356.14052762094
