"cust_acct_mapping_id","acct_id","cust_id","cust_acct_role","src_sys","data_dump_dt"
2828,3827,16278,"Primary","1",2018-04-17T16:18:22.696603Z
2829,3828,16279,"Primary","1",2018-04-17T16:18:22.696603Z
2830,3829,16281,"Primary","1",2018-04-17T16:18:22.696603Z
2831,3830,16282,"Primary","1",2018-04-17T16:18:22.696603Z
2832,3831,16283,"Primary","1",2018-04-17T16:18:22.696603Z
2833,3832,16284,"Primary","1",2018-04-17T16:18:22.696603Z
2834,3833,16287,"Primary","1",2018-04-17T16:18:22.696603Z
2835,3834,16292,"Primary","1",2018-04-17T16:18:22.696603Z
2836,3835,16293,"Primary","1",2018-04-17T16:18:22.696603Z
2837,3836,16295,"Primary","1",2018-04-17T16:18:22.696603Z
2838,3837,16297,"Primary","1",2018-04-17T16:18:22.696603Z
2839,3838,16298,"Primary","1",2018-04-17T16:18:22.696603Z
2840,3839,16302,"Primary","1",2018-04-17T16:18:22.696603Z
2841,3840,16303,"Primary","1",2018-04-17T16:18:22.696603Z
2842,3841,16305,"Primary","1",2018-04-17T16:18:22.696603Z
2843,3842,16306,"Primary","1",2018-04-17T16:18:22.696603Z
2844,3843,16308,"Primary","1",2018-04-17T16:18:22.696603Z
2845,3844,16311,"Primary","1",2018-04-17T16:18:22.696603Z
2846,3845,16313,"Primary","1",2018-04-17T16:18:22.696603Z
2847,3846,16315,"Primary","1",2018-04-17T16:18:22.696603Z
2848,3847,16316,"Primary","1",2018-04-17T16:18:22.696603Z
2849,3848,16317,"Primary","1",2018-04-17T16:18:22.696603Z
2850,3849,16318,"Primary","1",2018-04-17T16:18:22.696603Z
2851,3850,16319,"Primary","1",2018-04-17T16:18:22.696603Z
2852,3851,16320,"Primary","1",2018-04-17T16:18:22.696603Z
2853,3852,16321,"Primary","1",2018-04-17T16:18:22.696603Z
2854,3853,16322,"Primary","1",2018-04-17T16:18:22.696603Z
2855,3854,16323,"Primary","1",2018-04-17T16:18:22.696603Z
2856,3855,16325,"Primary","1",2018-04-17T16:18:22.696603Z
2857,3856,16326,"Primary","1",2018-04-17T16:18:22.696603Z
2858,3857,16327,"Primary","1",2018-04-17T16:18:22.696603Z
2859,3858,16330,"Primary","1",2018-04-17T16:18:22.696603Z
2860,3859,16332,"Primary","1",2018-04-17T16:18:22.696603Z
2861,3860,16333,"Primary","1",2018-04-17T16:18:22.696603Z
2862,3861,16337,"Primary","1",2018-04-17T16:18:22.696603Z
2863,3862,16338,"Primary","1",2018-04-17T16:18:22.696603Z
2864,3863,16339,"Primary","1",2018-04-17T16:18:22.696603Z
2865,3864,16340,"Primary","1",2018-04-17T16:18:22.696603Z
2866,3865,16341,"Primary","1",2018-04-17T16:18:22.696603Z
2867,3866,16342,"Primary","1",2018-04-17T16:18:22.696603Z
2868,3867,16343,"Primary","1",2018-04-17T16:18:22.696603Z
2869,3868,16344,"Primary","1",2018-04-17T16:18:22.696603Z
2870,3869,16345,"Primary","1",2018-04-17T16:18:22.696603Z
2871,3870,16347,"Primary","1",2018-04-17T16:18:22.696603Z
2872,3871,16348,"Primary","1",2018-04-17T16:18:22.696603Z
2873,3872,16349,"Primary","1",2018-04-17T16:18:22.696603Z
2874,3873,16350,"Primary","1",2018-04-17T16:18:22.696603Z
2875,3874,16351,"Primary","1",2018-04-17T16:18:22.696603Z
2876,3875,16352,"Primary","1",2018-04-17T16:18:22.696603Z
2877,3876,16353,"Primary","1",2018-04-17T16:18:22.696603Z
2878,3877,16354,"Primary","1",2018-04-17T16:18:22.696603Z
2879,3878,16356,"Primary","1",2018-04-17T16:18:22.696603Z
2880,3879,16357,"Primary","1",2018-04-17T16:18:22.696603Z
2881,3880,16358,"Primary","1",2018-04-17T16:18:22.696603Z
2882,3881,16359,"Primary","1",2018-04-17T16:18:22.696603Z
2883,3882,16360,"Primary","1",2018-04-17T16:18:22.696603Z
2884,3883,16361,"Primary","1",2018-04-17T16:18:22.696603Z
2885,3884,16362,"Primary","1",2018-04-17T16:18:22.696603Z
2886,3885,16363,"Primary","1",2018-04-17T16:18:22.696603Z
2887,3886,16365,"Primary","1",2018-04-17T16:18:22.696603Z
2888,3887,16366,"Primary","1",2018-04-17T16:18:22.696603Z
2889,3888,16367,"Primary","1",2018-04-17T16:18:22.696603Z
2890,3889,16368,"Primary","1",2018-04-17T16:18:22.696603Z
2891,3890,16369,"Primary","1",2018-04-17T16:18:22.696603Z
2892,3891,16370,"Primary","1",2018-04-17T16:18:22.696603Z
2893,3892,16372,"Primary","1",2018-04-17T16:18:22.696603Z
2894,3893,16374,"Primary","1",2018-04-17T16:18:22.696603Z
2895,3894,16376,"Primary","1",2018-04-17T16:18:22.696603Z
2896,3895,16377,"Primary","1",2018-04-17T16:18:22.696603Z
2897,3896,16378,"Primary","1",2018-04-17T16:18:22.696603Z
2898,3897,16379,"Primary","1",2018-04-17T16:18:22.696603Z
2899,3898,16380,"Primary","1",2018-04-17T16:18:22.696603Z
2900,3899,16383,"Primary","1",2018-04-17T16:18:22.696603Z
2901,3900,16384,"Primary","1",2018-04-17T16:18:22.696603Z
2902,3901,16385,"Primary","1",2018-04-17T16:18:22.696603Z
2903,3902,16386,"Primary","1",2018-04-17T16:18:22.696603Z
2904,3903,16387,"Primary","1",2018-04-17T16:18:22.696603Z
2905,3904,16389,"Primary","1",2018-04-17T16:18:22.696603Z
2906,3905,16392,"Primary","1",2018-04-17T16:18:22.696603Z
2907,3906,16393,"Primary","1",2018-04-17T16:18:22.696603Z
2908,3907,16394,"Primary","1",2018-04-17T16:18:22.696603Z
2909,3908,16395,"Primary","1",2018-04-17T16:18:22.696603Z
2910,3909,16398,"Primary","1",2018-04-17T16:18:22.696603Z
2911,3910,16399,"Primary","1",2018-04-17T16:18:22.696603Z
2912,3911,16400,"Primary","1",2018-04-17T16:18:22.696603Z
2913,3912,16401,"Primary","1",2018-04-17T16:18:22.696603Z
2914,3913,16402,"Primary","1",2018-04-17T16:18:22.696603Z
2915,3914,16403,"Primary","1",2018-04-17T16:18:22.696603Z
2916,3915,16404,"Primary","1",2018-04-17T16:18:22.696603Z
2917,3916,16405,"Primary","1",2018-04-17T16:18:22.696603Z
2918,3917,16406,"Primary","1",2018-04-17T16:18:22.696603Z
2919,3918,16407,"Primary","1",2018-04-17T16:18:22.696603Z
2920,3919,16409,"Primary","1",2018-04-17T16:18:22.696603Z
2921,3920,16411,"Primary","1",2018-04-17T16:18:22.696603Z
2922,3921,16412,"Primary","1",2018-04-17T16:18:22.696603Z
2923,3922,16413,"Primary","1",2018-04-17T16:18:22.696603Z
2924,3923,16414,"Primary","1",2018-04-17T16:18:22.696603Z
2925,3924,16415,"Primary","1",2018-04-17T16:18:22.696603Z
2926,3925,16416,"Primary","1",2018-04-17T16:18:22.696603Z
2927,3926,16418,"Primary","1",2018-04-17T16:18:22.696603Z
2928,3927,16419,"Primary","1",2018-04-17T16:18:22.696603Z
2929,3928,16422,"Primary","1",2018-04-17T16:18:22.696603Z
2930,3929,16423,"Primary","1",2018-04-17T16:18:22.696603Z
2931,3930,16424,"Primary","1",2018-04-17T16:18:22.696603Z
2932,3931,16425,"Primary","1",2018-04-17T16:18:22.696603Z
2933,3932,16426,"Primary","1",2018-04-17T16:18:22.696603Z
2934,3933,16427,"Primary","1",2018-04-17T16:18:22.696603Z
2935,3934,16428,"Primary","1",2018-04-17T16:18:22.696603Z
2936,3935,16429,"Primary","1",2018-04-17T16:18:22.696603Z
2937,3936,16430,"Primary","1",2018-04-17T16:18:22.696603Z
2938,3937,16431,"Primary","1",2018-04-17T16:18:22.696603Z
2939,3938,16432,"Primary","1",2018-04-17T16:18:22.696603Z
2940,3939,16433,"Primary","1",2018-04-17T16:18:22.696603Z
2941,3940,16434,"Primary","1",2018-04-17T16:18:22.696603Z
2942,3941,16438,"Primary","1",2018-04-17T16:18:22.696603Z
2943,3942,16440,"Primary","1",2018-04-17T16:18:22.696603Z
2944,3943,16441,"Primary","1",2018-04-17T16:18:22.696603Z
2945,3944,16442,"Primary","1",2018-04-17T16:18:22.696603Z
2946,3945,16445,"Primary","1",2018-04-17T16:18:22.696603Z
2947,3946,16446,"Primary","1",2018-04-17T16:18:22.696603Z
2948,3947,16447,"Primary","1",2018-04-17T16:18:22.696603Z
2949,3948,16448,"Primary","1",2018-04-17T16:18:22.696603Z
2950,3949,16449,"Primary","1",2018-04-17T16:18:22.696603Z
2951,3950,16450,"Primary","1",2018-04-17T16:18:22.696603Z
2952,3951,16451,"Primary","1",2018-04-17T16:18:22.696603Z
2953,3952,16454,"Primary","1",2018-04-17T16:18:22.696603Z
2954,3953,16455,"Primary","1",2018-04-17T16:18:22.696603Z
2955,3954,16456,"Primary","1",2018-04-17T16:18:22.696603Z
2956,3955,16457,"Primary","1",2018-04-17T16:18:22.696603Z
2957,3956,16458,"Primary","1",2018-04-17T16:18:22.696603Z
2958,3957,16460,"Primary","1",2018-04-17T16:18:22.696603Z
2959,3958,16461,"Primary","1",2018-04-17T16:18:22.696603Z
2960,3959,16462,"Primary","1",2018-04-17T16:18:22.696603Z
2961,3960,16463,"Primary","1",2018-04-17T16:18:22.696603Z
2962,3961,16464,"Primary","1",2018-04-17T16:18:22.696603Z
2963,3962,16466,"Primary","1",2018-04-17T16:18:22.696603Z
2964,3963,16468,"Primary","1",2018-04-17T16:18:22.696603Z
2965,3964,16469,"Primary","1",2018-04-17T16:18:22.696603Z
2966,3965,16470,"Primary","1",2018-04-17T16:18:22.696603Z
2967,3966,16471,"Primary","1",2018-04-17T16:18:22.696603Z
2968,3967,16473,"Primary","1",2018-04-17T16:18:22.696603Z
2969,3968,16475,"Primary","1",2018-04-17T16:18:22.696603Z
2970,3969,16477,"Primary","1",2018-04-17T16:18:22.696603Z
2971,3970,16478,"Primary","1",2018-04-17T16:18:22.696603Z
2972,3971,16479,"Primary","1",2018-04-17T16:18:22.696603Z
2973,3972,16480,"Primary","1",2018-04-17T16:18:22.696603Z
2974,3973,16482,"Primary","1",2018-04-17T16:18:22.696603Z
2975,3974,16483,"Primary","1",2018-04-17T16:18:22.696603Z
2976,3975,16484,"Primary","1",2018-04-17T16:18:22.696603Z
2977,3976,16485,"Primary","1",2018-04-17T16:18:22.696603Z
2978,3977,16488,"Primary","1",2018-04-17T16:18:22.696603Z
2979,3978,16491,"Primary","1",2018-04-17T16:18:22.696603Z
2980,3979,16493,"Primary","1",2018-04-17T16:18:22.696603Z
2981,3980,16494,"Primary","1",2018-04-17T16:18:22.696603Z
2982,3981,16495,"Primary","1",2018-04-17T16:18:22.696603Z
2983,3982,16496,"Primary","1",2018-04-17T16:18:22.696603Z
2984,3983,16497,"Primary","1",2018-04-17T16:18:22.696603Z
2985,3984,16498,"Primary","1",2018-04-17T16:18:22.696603Z
2986,3985,16499,"Primary","1",2018-04-17T16:18:22.696603Z
2987,3986,16500,"Primary","1",2018-04-17T16:18:22.696603Z
2988,3987,16503,"Primary","1",2018-04-17T16:18:22.696603Z
2989,3988,16504,"Primary","1",2018-04-17T16:18:22.696603Z
2990,3989,16505,"Primary","1",2018-04-17T16:18:22.696603Z
2991,3990,16506,"Primary","1",2018-04-17T16:18:22.696603Z
2992,3991,16509,"Primary","1",2018-04-17T16:18:22.696603Z
2993,3992,16510,"Primary","1",2018-04-17T16:18:22.696603Z
2994,3993,16511,"Primary","1",2018-04-17T16:18:22.696603Z
2995,3994,16513,"Primary","1",2018-04-17T16:18:22.696603Z
2996,3995,16515,"Primary","1",2018-04-17T16:18:22.696603Z
2997,3996,16516,"Primary","1",2018-04-17T16:18:22.696603Z
2998,3997,16517,"Primary","1",2018-04-17T16:18:22.696603Z
2999,3998,16518,"Primary","1",2018-04-17T16:18:22.696603Z
3000,3999,16519,"Primary","1",2018-04-17T16:18:22.696603Z
3001,4000,16520,"Primary","1",2018-04-17T16:18:22.696603Z
3002,4001,16523,"Primary","1",2018-04-17T16:18:22.696603Z
3003,4002,16525,"Primary","1",2018-04-17T16:18:22.696603Z
3004,4003,16526,"Primary","1",2018-04-17T16:18:22.696603Z
3005,4004,16527,"Primary","1",2018-04-17T16:18:22.696603Z
3006,4005,16528,"Primary","1",2018-04-17T16:18:22.696603Z
3007,4006,16529,"Primary","1",2018-04-17T16:18:22.696603Z
3008,4007,16531,"Primary","1",2018-04-17T16:18:22.696603Z
3009,4008,16532,"Primary","1",2018-04-17T16:18:22.696603Z
3010,4009,16533,"Primary","1",2018-04-17T16:18:22.696603Z
3011,4010,16535,"Primary","1",2018-04-17T16:18:22.696603Z
3012,4011,16536,"Primary","1",2018-04-17T16:18:22.696603Z
3013,4012,16539,"Primary","1",2018-04-17T16:18:22.696603Z
3014,4013,16542,"Primary","1",2018-04-17T16:18:22.696603Z
3015,4014,16545,"Primary","1",2018-04-17T16:18:22.696603Z
3016,4015,16546,"Primary","1",2018-04-17T16:18:22.696603Z
3017,4016,16549,"Primary","1",2018-04-17T16:18:22.696603Z
3018,4017,16550,"Primary","1",2018-04-17T16:18:22.696603Z
3019,4018,16551,"Primary","1",2018-04-17T16:18:22.696603Z
3020,4019,16552,"Primary","1",2018-04-17T16:18:22.696603Z
3021,4020,16553,"Primary","1",2018-04-17T16:18:22.696603Z
3022,4021,16554,"Primary","1",2018-04-17T16:18:22.696603Z
3023,4022,16555,"Primary","1",2018-04-17T16:18:22.696603Z
3024,4023,16556,"Primary","1",2018-04-17T16:18:22.696603Z
3025,4024,16557,"Primary","1",2018-04-17T16:18:22.696603Z
3026,4025,16558,"Primary","1",2018-04-17T16:18:22.696603Z
3027,4026,16560,"Primary","1",2018-04-17T16:18:22.696603Z
3028,4027,16561,"Primary","1",2018-04-17T16:18:22.696603Z
3029,4028,16563,"Primary","1",2018-04-17T16:18:22.696603Z
3030,4029,16565,"Primary","1",2018-04-17T16:18:22.696603Z
3031,4030,16566,"Primary","1",2018-04-17T16:18:22.696603Z
3032,4031,16567,"Primary","1",2018-04-17T16:18:22.696603Z
3033,4032,16569,"Primary","1",2018-04-17T16:18:22.696603Z
3034,4033,16570,"Primary","1",2018-04-17T16:18:22.696603Z
3035,4034,16571,"Primary","1",2018-04-17T16:18:22.696603Z
3036,4035,16572,"Primary","1",2018-04-17T16:18:22.696603Z
3037,4036,16573,"Primary","1",2018-04-17T16:18:22.696603Z
3038,4037,16574,"Primary","1",2018-04-17T16:18:22.696603Z
3039,4038,16579,"Primary","1",2018-04-17T16:18:22.696603Z
3040,4039,16581,"Primary","1",2018-04-17T16:18:22.696603Z
3041,4040,16582,"Primary","1",2018-04-17T16:18:22.696603Z
3042,4041,16583,"Primary","1",2018-04-17T16:18:22.696603Z
3043,4042,16584,"Primary","1",2018-04-17T16:18:22.696603Z
3044,4043,16587,"Primary","1",2018-04-17T16:18:22.696603Z
3045,4044,16589,"Primary","1",2018-04-17T16:18:22.696603Z
3046,4045,16591,"Primary","1",2018-04-17T16:18:22.696603Z
3047,4046,16592,"Primary","1",2018-04-17T16:18:22.696603Z
3048,4047,16593,"Primary","1",2018-04-17T16:18:22.696603Z
3049,4048,16594,"Primary","1",2018-04-17T16:18:22.696603Z
3050,4049,16595,"Primary","1",2018-04-17T16:18:22.696603Z
3051,4050,16596,"Primary","1",2018-04-17T16:18:22.696603Z
3052,4051,16597,"Primary","1",2018-04-17T16:18:22.696603Z
3053,4052,16598,"Primary","1",2018-04-17T16:18:22.696603Z
3054,4053,16600,"Primary","1",2018-04-17T16:18:22.696603Z
3055,4054,16601,"Primary","1",2018-04-17T16:18:22.696603Z
3056,4055,16603,"Primary","1",2018-04-17T16:18:22.696603Z
3057,4056,16607,"Primary","1",2018-04-17T16:18:22.696603Z
3058,4057,16609,"Primary","1",2018-04-17T16:18:22.696603Z
3059,4058,16610,"Primary","1",2018-04-17T16:18:22.696603Z
3060,4059,16612,"Primary","1",2018-04-17T16:18:22.696603Z
3061,4060,16613,"Primary","1",2018-04-17T16:18:22.696603Z
3062,4061,16614,"Primary","1",2018-04-17T16:18:22.696603Z
3063,4062,16616,"Primary","1",2018-04-17T16:18:22.696603Z
3064,4063,16617,"Primary","1",2018-04-17T16:18:22.696603Z
3065,4064,16618,"Primary","1",2018-04-17T16:18:22.696603Z
3066,4065,16619,"Primary","1",2018-04-17T16:18:22.696603Z
3067,4066,16620,"Primary","1",2018-04-17T16:18:22.696603Z
3068,4067,16621,"Primary","1",2018-04-17T16:18:22.696603Z
3069,4068,16623,"Primary","1",2018-04-17T16:18:22.696603Z
3070,4069,16624,"Primary","1",2018-04-17T16:18:22.696603Z
3071,4070,16625,"Primary","1",2018-04-17T16:18:22.696603Z
3072,4071,16626,"Primary","1",2018-04-17T16:18:22.696603Z
3073,4072,16627,"Primary","1",2018-04-17T16:18:22.696603Z
3074,4073,16628,"Primary","1",2018-04-17T16:18:22.696603Z
3075,4074,16629,"Primary","1",2018-04-17T16:18:22.696603Z
3076,4075,16633,"Primary","1",2018-04-17T16:18:22.696603Z
3077,4076,16634,"Primary","1",2018-04-17T16:18:22.696603Z
3078,4077,16637,"Primary","1",2018-04-17T16:18:22.696603Z
3079,4078,16638,"Primary","1",2018-04-17T16:18:22.696603Z
3080,4079,16639,"Primary","1",2018-04-17T16:18:22.696603Z
3081,4080,16641,"Primary","1",2018-04-17T16:18:22.696603Z
3082,4081,16642,"Primary","1",2018-04-17T16:18:22.696603Z
3083,4082,16643,"Primary","1",2018-04-17T16:18:22.696603Z
3084,4083,16644,"Primary","1",2018-04-17T16:18:22.696603Z
3085,4084,16647,"Primary","1",2018-04-17T16:18:22.696603Z
3086,4085,16648,"Primary","1",2018-04-17T16:18:22.696603Z
3087,4086,16650,"Primary","1",2018-04-17T16:18:22.696603Z
3088,4087,16652,"Primary","1",2018-04-17T16:18:22.696603Z
3089,4088,16653,"Primary","1",2018-04-17T16:18:22.696603Z
3090,4089,16654,"Primary","1",2018-04-17T16:18:22.696603Z
3091,4090,16655,"Primary","1",2018-04-17T16:18:22.696603Z
3092,4091,16656,"Primary","1",2018-04-17T16:18:22.696603Z
3093,4092,16657,"Primary","1",2018-04-17T16:18:22.696603Z
3094,4093,16658,"Primary","1",2018-04-17T16:18:22.696603Z
3095,4094,16659,"Primary","1",2018-04-17T16:18:22.696603Z
3096,4095,16660,"Primary","1",2018-04-17T16:18:22.696603Z
3097,4096,16666,"Primary","1",2018-04-17T16:18:22.696603Z
3098,4097,16667,"Primary","1",2018-04-17T16:18:22.696603Z
3099,4098,16668,"Primary","1",2018-04-17T16:18:22.696603Z
3100,4099,16669,"Primary","1",2018-04-17T16:18:22.696603Z
3101,4100,16670,"Primary","1",2018-04-17T16:18:22.696603Z
3102,4101,16671,"Primary","1",2018-04-17T16:18:22.696603Z
3103,4102,16672,"Primary","1",2018-04-17T16:18:22.696603Z
3104,4103,16674,"Primary","1",2018-04-17T16:18:22.696603Z
3105,4104,16676,"Primary","1",2018-04-17T16:18:22.696603Z
3106,4105,16678,"Primary","1",2018-04-17T16:18:22.696603Z
3107,4106,16679,"Primary","1",2018-04-17T16:18:22.696603Z
3108,4107,16680,"Primary","1",2018-04-17T16:18:22.696603Z
3109,4108,16681,"Primary","1",2018-04-17T16:18:22.696603Z
3110,4109,16682,"Primary","1",2018-04-17T16:18:22.696603Z
3111,4110,16684,"Primary","1",2018-04-17T16:18:22.696603Z
3112,4111,16685,"Primary","1",2018-04-17T16:18:22.696603Z
3113,4112,16686,"Primary","1",2018-04-17T16:18:22.696603Z
3114,4113,16688,"Primary","1",2018-04-17T16:18:22.696603Z
3115,4114,16689,"Primary","1",2018-04-17T16:18:22.696603Z
3116,4115,16690,"Primary","1",2018-04-17T16:18:22.696603Z
3117,4116,16692,"Primary","1",2018-04-17T16:18:22.696603Z
3118,4117,16693,"Primary","1",2018-04-17T16:18:22.696603Z
3119,4118,16696,"Primary","1",2018-04-17T16:18:22.696603Z
3120,4119,16697,"Primary","1",2018-04-17T16:18:22.696603Z
3121,4120,16698,"Primary","1",2018-04-17T16:18:22.696603Z
3122,4121,16700,"Primary","1",2018-04-17T16:18:22.696603Z
3123,4122,16701,"Primary","1",2018-04-17T16:18:22.696603Z
3124,4123,16705,"Primary","1",2018-04-17T16:18:22.696603Z
3125,4124,16706,"Primary","1",2018-04-17T16:18:22.696603Z
3126,4125,16708,"Primary","1",2018-04-17T16:18:22.696603Z
3127,4126,16709,"Primary","1",2018-04-17T16:18:22.696603Z
3128,4127,16710,"Primary","1",2018-04-17T16:18:22.696603Z
3129,4128,16711,"Primary","1",2018-04-17T16:18:22.696603Z
3130,4129,16712,"Primary","1",2018-04-17T16:18:22.696603Z
3131,4130,16713,"Primary","1",2018-04-17T16:18:22.696603Z
3132,4131,16714,"Primary","1",2018-04-17T16:18:22.696603Z
3133,4132,16715,"Primary","1",2018-04-17T16:18:22.696603Z
3134,4133,16716,"Primary","1",2018-04-17T16:18:22.696603Z
3135,4134,16717,"Primary","1",2018-04-17T16:18:22.696603Z
3136,4135,16718,"Primary","1",2018-04-17T16:18:22.696603Z
3137,4136,16719,"Primary","1",2018-04-17T16:18:22.696603Z
3138,4137,16720,"Primary","1",2018-04-17T16:18:22.696603Z
3139,4138,16721,"Primary","1",2018-04-17T16:18:22.696603Z
3140,4139,16722,"Primary","1",2018-04-17T16:18:22.696603Z
3141,4140,16723,"Primary","1",2018-04-17T16:18:22.696603Z
3142,4141,16725,"Primary","1",2018-04-17T16:18:22.696603Z
3143,4142,16726,"Primary","1",2018-04-17T16:18:22.696603Z
3144,4143,16727,"Primary","1",2018-04-17T16:18:22.696603Z
3145,4144,16728,"Primary","1",2018-04-17T16:18:22.696603Z
3146,4145,16729,"Primary","1",2018-04-17T16:18:22.696603Z
3147,4146,16732,"Primary","1",2018-04-17T16:18:22.696603Z
3148,4147,16734,"Primary","1",2018-04-17T16:18:22.696603Z
3149,4148,16735,"Primary","1",2018-04-17T16:18:22.696603Z
3150,4149,16737,"Primary","1",2018-04-17T16:18:22.696603Z
3151,4150,16738,"Primary","1",2018-04-17T16:18:22.696603Z
3152,4151,16739,"Primary","1",2018-04-17T16:18:22.696603Z
3153,4152,16742,"Primary","1",2018-04-17T16:18:22.696603Z
3154,4153,16743,"Primary","1",2018-04-17T16:18:22.696603Z
3155,4154,16744,"Primary","1",2018-04-17T16:18:22.696603Z
3156,4155,16745,"Primary","1",2018-04-17T16:18:22.696603Z
3157,4156,16746,"Primary","1",2018-04-17T16:18:22.696603Z
3158,4157,16747,"Primary","1",2018-04-17T16:18:22.696603Z
3159,4158,16748,"Primary","1",2018-04-17T16:18:22.696603Z
3160,4159,16750,"Primary","1",2018-04-17T16:18:22.696603Z
3161,4160,16751,"Primary","1",2018-04-17T16:18:22.696603Z
3162,4161,16752,"Primary","1",2018-04-17T16:18:22.696603Z
3163,4162,16753,"Primary","1",2018-04-17T16:18:22.696603Z
3164,4163,16754,"Primary","1",2018-04-17T16:18:22.696603Z
3165,4164,16755,"Primary","1",2018-04-17T16:18:22.696603Z
3166,4165,16756,"Primary","1",2018-04-17T16:18:22.696603Z
3167,4166,16757,"Primary","1",2018-04-17T16:18:22.696603Z
3168,4167,16758,"Primary","1",2018-04-17T16:18:22.696603Z
3169,4168,16759,"Primary","1",2018-04-17T16:18:22.696603Z
3170,4169,16761,"Primary","1",2018-04-17T16:18:22.696603Z
3171,4170,16762,"Primary","1",2018-04-17T16:18:22.696603Z
3172,4171,16763,"Primary","1",2018-04-17T16:18:22.696603Z
3173,4172,16764,"Primary","1",2018-04-17T16:18:22.696603Z
3174,4173,16765,"Primary","1",2018-04-17T16:18:22.696603Z
3175,4174,16766,"Primary","1",2018-04-17T16:18:22.696603Z
3176,4175,16767,"Primary","1",2018-04-17T16:18:22.696603Z
3177,4176,16768,"Primary","1",2018-04-17T16:18:22.696603Z
3178,4177,16769,"Primary","1",2018-04-17T16:18:22.696603Z
3179,4178,16770,"Primary","1",2018-04-17T16:18:22.696603Z
3180,4179,16771,"Primary","1",2018-04-17T16:18:22.696603Z
3181,4180,16773,"Primary","1",2018-04-17T16:18:22.696603Z
3182,4181,16774,"Primary","1",2018-04-17T16:18:22.696603Z
3183,4182,16775,"Primary","1",2018-04-17T16:18:22.696603Z
3184,4183,16776,"Primary","1",2018-04-17T16:18:22.696603Z
3185,4184,16777,"Primary","1",2018-04-17T16:18:22.696603Z
3186,4185,16778,"Primary","1",2018-04-17T16:18:22.696603Z
3187,4186,16779,"Primary","1",2018-04-17T16:18:22.696603Z
3188,4187,16780,"Primary","1",2018-04-17T16:18:22.696603Z
3189,4188,16781,"Primary","1",2018-04-17T16:18:22.696603Z
3190,4189,16782,"Primary","1",2018-04-17T16:18:22.696603Z
3191,4190,16788,"Primary","1",2018-04-17T16:18:22.696603Z
3192,4191,16789,"Primary","1",2018-04-17T16:18:22.696603Z
3193,4192,16790,"Primary","1",2018-04-17T16:18:22.696603Z
3194,4193,16791,"Primary","1",2018-04-17T16:18:22.696603Z
3195,4194,16792,"Primary","1",2018-04-17T16:18:22.696603Z
3196,4195,16793,"Primary","1",2018-04-17T16:18:22.696603Z
3197,4196,16794,"Primary","1",2018-04-17T16:18:22.696603Z
3198,4197,16795,"Primary","1",2018-04-17T16:18:22.696603Z
3199,4198,16796,"Primary","1",2018-04-17T16:18:22.696603Z
3200,4199,16800,"Primary","1",2018-04-17T16:18:22.696603Z
3201,4200,16801,"Primary","1",2018-04-17T16:18:22.696603Z
3202,4201,16803,"Primary","1",2018-04-17T16:18:22.696603Z
3203,4202,16804,"Primary","1",2018-04-17T16:18:22.696603Z
3204,4203,16805,"Primary","1",2018-04-17T16:18:22.696603Z
3205,4204,16807,"Primary","1",2018-04-17T16:18:22.696603Z
3206,4205,16808,"Primary","1",2018-04-17T16:18:22.696603Z
3207,4206,16809,"Primary","1",2018-04-17T16:18:22.696603Z
3208,4207,16810,"Primary","1",2018-04-17T16:18:22.696603Z
3209,4208,16811,"Primary","1",2018-04-17T16:18:22.696603Z
3210,4209,16812,"Primary","1",2018-04-17T16:18:22.696603Z
3211,4210,16813,"Primary","1",2018-04-17T16:18:22.696603Z
3212,4211,16814,"Primary","1",2018-04-17T16:18:22.696603Z
3213,4212,16816,"Primary","1",2018-04-17T16:18:22.696603Z
3214,4213,16817,"Primary","1",2018-04-17T16:18:22.696603Z
3215,4214,16818,"Primary","1",2018-04-17T16:18:22.696603Z
3216,4215,16820,"Primary","1",2018-04-17T16:18:22.696603Z
3217,4216,16823,"Primary","1",2018-04-17T16:18:22.696603Z
3218,4217,16824,"Primary","1",2018-04-17T16:18:22.696603Z
3219,4218,16825,"Primary","1",2018-04-17T16:18:22.696603Z
3220,4219,16826,"Primary","1",2018-04-17T16:18:22.696603Z
3221,4220,16828,"Primary","1",2018-04-17T16:18:22.696603Z
3222,4221,16829,"Primary","1",2018-04-17T16:18:22.696603Z
3223,4222,16830,"Primary","1",2018-04-17T16:18:22.696603Z
3224,4223,16832,"Primary","1",2018-04-17T16:18:22.696603Z
3225,4224,16834,"Primary","1",2018-04-17T16:18:22.696603Z
3226,4225,16835,"Primary","1",2018-04-17T16:18:22.696603Z
3227,4226,16836,"Primary","1",2018-04-17T16:18:22.696603Z
3228,4227,16837,"Primary","1",2018-04-17T16:18:22.696603Z
3229,4228,16838,"Primary","1",2018-04-17T16:18:22.696603Z
3230,4229,16839,"Primary","1",2018-04-17T16:18:22.696603Z
3231,4230,16841,"Primary","1",2018-04-17T16:18:22.696603Z
3232,4231,16843,"Primary","1",2018-04-17T16:18:22.696603Z
3233,4232,16846,"Primary","1",2018-04-17T16:18:22.696603Z
3234,4233,16847,"Primary","1",2018-04-17T16:18:22.696603Z
3235,4234,16848,"Primary","1",2018-04-17T16:18:22.696603Z
3236,4235,16849,"Primary","1",2018-04-17T16:18:22.696603Z
3237,4236,16850,"Primary","1",2018-04-17T16:18:22.696603Z
